answer,subject,choice_3,choice_2,choice_1,choice_0,question
3,high_school_us_history,غیر ملکی اسٹاک ہولڈرز کے مفادات کی نشاندہی کی جاتی ہے۔,یہ اجارہ داری,بینک کے صدر,لیکن اگر کوئی نجی شہری,"یہ سوال درج ذیل معلومات کا حوالہ دیتا ہے۔
""کیا ایک بینک میں ہماری آزادی اور خودمختاری کو کوئی خطرہ نہیں ہے کہ اس کی فطرت میں اس کو ہمارے ملک کے ساتھ پابند کرنے کے لئے بہت کم ہے؟ بینک کے صدر نے ہمیں بتایا ہے کہ زیادہ تر اسٹیٹ بینک اس کی برداشت سے موجود ہیں۔ کیا اس کا اثر و رسوخ بننا چاہئے؟ مرتکز، جیسا کہ اس طرح کے ایکٹ کے تحت، ایک خود منتخب ڈائریکٹری کے ہاتھوں میں، جس کے مفادات غیر ملکی اسٹاک ہولڈرز کے ساتھ ہیں، کیا امن کے ساتھ ہمارے انتخابات کی پاکیزگی کے لیے کانپنے کا سبب نہیں بنے گا؟ اور جنگ میں ہمارے ملک کی آزادی کے لیے جب بھی وہ اسے استعمال کرنے کا انتخاب کریں گے، لیکن اگر اس اجارہ داری کو ہر پندرہ یا بیس سال بعد اپنی تجویز کردہ شرائط پر بحال کیا جائے تو شاید ہی وہ امن میں اپنی طاقت کا مظاہرہ کریں۔ انتخابات پر اثر انداز ہونے یا ملک کے معاملات کو کنٹرول کرنے کے لیے، لیکن اگر کوئی نجی شہری یا عوامی کارکن اس کے اختیارات کو کم کرنے یا اس کے مراعات کی تجدید کو روکنے کے لیے مداخلت کرتا ہے، تو اس میں شک نہیں کیا جا سکتا کہ اسے اس کے اثر و رسوخ کا احساس دلایا جائے گا۔
صدر اینڈریو جیکسن، بینک آف یونائیٹڈ اسٹیٹس کا ویٹو، 1832
مندرجہ بالا اقتباس میں، کون سا اقتباس بہترین وضاحت کرتا ہے کہ جیکسن نے سیکنڈ بینک کے دوبارہ چارٹر کو ویٹو کرنے کا انتخاب کیوں کیا؟"
3,high_school_us_history,آئین میں پہلی ترمیم,گیٹسبرگ کا پتہ,چودہ نکات,آزادی کا اعلان,"یہ سوال درج ذیل معلومات کا حوالہ دیتا ہے۔
کیونکہ کوئی بھی لوگ حقیقی طور پر خوش نہیں ہو سکتے، اگرچہ شہری آزادیوں کے سب سے بڑے لطف کے تحت، اگر ان کے ضمیر کی آزادی کو، ان کے مذہبی پیشے اور عبادت کے بارے میں مختصر کیا جائے: اور اللہ تعالیٰ واحد ضمیر کا رب، روشنیوں اور روحوں کا باپ ہے۔ اور مصنف کے ساتھ ساتھ تمام الہٰی علم، ایمان اور عبادت کا مقصد، جو صرف ذہنوں کو روشن کرتا ہے، اور لوگوں کی سمجھ کو قائل اور قائل کرتا ہے، میں یہاں اس بات کی اجازت دیتا ہوں اور اعلان کرتا ہوں، کہ اس صوبے میں رہنے والا کوئی بھی شخص یا شخص نہیں۔ علاقے، جو ایک قادر مطلق خدا کا اقرار اور اقرار کریں گے، خالق، سرپرست اور دنیا کا حکمران؛ اور یہ دعویٰ کرتے ہیں کہ وہ یا خود سول حکومت کے تحت خاموشی سے زندگی گزارنے کے پابند ہیں، کسی بھی معاملے میں ان کے یا ان کے شخص یا اسٹیٹ میں، ان کے یا ان کے دیانتدارانہ قائل یا عمل کی وجہ سے چھیڑ چھاڑ یا تعصب کا شکار ہوں گے، اور نہ ہی انہیں اکثر یا کسی مذہب کو برقرار رکھنے پر مجبور کیا جائے گا۔ عبادت، مقام یا وزارت، اس کے یا ان کے دماغ کے خلاف۔
ولیم پین، ولیم پین کی طرف سے عطا کردہ مراعات کا چارٹر،
esq پنسلوانیا اور علاقوں کے باشندوں کے لیے، 28 اکتوبر 1701
پین کے مراعات کے چارٹر کو مندرجہ ذیل میں سے کس کے پیش رو کے طور پر دیکھا جا سکتا ہے؟"
3,high_school_us_history,جنوبی علیحدگی پسند,ختم کرنے والے,ریپبلکن پارٹی کے ارکان,منشور تقدیر کے حامی,"یہ سوال درج ذیل معلومات کا حوالہ دیتا ہے۔
میں آپ سے التجا کرتا ہوں کہ جناب ہم اپنے آپ کو دھوکہ نہ دیں۔ جناب، اب آنے والے طوفان کو ٹالنے کے لیے ہم نے وہ سب کچھ کر دیا ہے جو کیا جا سکتا تھا۔ ہم نے عرضی دی ہے؛ ہم نے ظاہر کیا ہے؛ ہم نے دعا کی ہے۔ ہم نے اپنے آپ کو تخت کے سامنے سجدہ کیا ہے، اور وزارت اور پارلیمنٹ کے ظالم ہاتھوں کو گرفتار کرنے کے لئے اس کی مداخلت کی درخواست کی ہے. ہماری درخواستوں کو کم کیا گیا ہے۔ ہمارے مظاہروں نے اضافی تشدد اور توہین کو جنم دیا ہے۔ ہماری دعاؤں کو نظر انداز کر دیا گیا ہے۔ اور ہمیں تخت کے دامن سے، حقارت کے ساتھ ٹھکرا دیا گیا ہے۔ بیکار، ان باتوں کے بعد، ہم امن اور مفاہمت کی پرجوش امیدیں وابستہ کر لیں۔ اب امید کی کوئی گنجائش نہیں رہی۔… جناب، بات کو ختم کرنا بیکار ہے۔ حضرات پکار سکتے ہیں، امن، امن، لیکن سکون نہیں ہے۔ جنگ دراصل شروع ہو چکی ہے! شمال سے آنے والی اگلی آندھی ہمارے کانوں تک گونجتی ہوئی بازوؤں کا تصادم لائے گی! ہمارے بھائی پہلے ہی میدان میں ہیں! ہم یہاں کیوں بیکار کھڑے ہیں؟ یہ حضرات کیا چاہتے ہیں؟ ان کے پاس کیا ہوگا؟ کیا زندگی اتنی پیاری ہے یا سکون اتنا پیارا ہے کہ زنجیروں اور غلامی کی قیمت پر خریدا جائے؟ اس سے منع فرما، اللہ تعالیٰ! میں نہیں جانتا کہ دوسرے کیا طریقہ اختیار کر سکتے ہیں۔ لیکن جہاں تک میرا تعلق ہے، مجھے آزادی دو یا مجھے موت دو!
پیٹرک ہنری، 23 مارچ، 1775
انیسویں صدی کے درج ذیل گروہوں میں سے کس نے خود کو پیٹرک ہنری کی روایت کی پیروی کرتے ہوئے دیکھا؟"
2,high_school_us_history,ریاستوں میں قائم گرجا گھروں کی قانونی حیثیت,غلامی کا اخلاقی جواز,برطانیہ کے حامی وفاداروں کے ساتھ سخت سلوک,خواتین کو سیاسی حقوق کی فراہمی,"یہ سوال درج ذیل معلومات کا حوالہ دیتا ہے۔
افریقہ سے امریکہ لائے جانے پر
'وہ رحمت مجھے میری کافر سرزمین سے لایا،
میری بے نظیر روح کو سمجھنا سکھایا
کہ ایک خدا ہے، کہ ایک نجات دہندہ بھی ہے۔
ایک بار میں نے چھٹکارا نہ ڈھونڈا اور نہ ہی جانا۔
کچھ ہماری سیبل ریس کو حقارت بھری نظروں سے دیکھتے ہیں،
""ان کا رنگ ڈائیبولک ڈائی ہے۔""
یاد رکھیں، عیسائی، حبشی، قابیل کی طرح سیاہ،
ہو سکتا ہے ریفائنڈ ہو، اور فرشتہ ٹرین میں شامل ہو جائے۔
-فلس وہٹلی، مختلف موضوعات پر نظمیں، مذہبی اور اخلاقی، 1773
فلس وہٹلی کی ادبی کامیابی نے سب سے زیادہ براہ راست سوالوں کو آگے بڑھایا کہ مندرجہ ذیل میں سے کس کے بارے میں؟"
2,high_school_us_history,بہت سے امریکیوں کا خیال تھا کہ ہندوستانیوں کو اپنا طرز زندگی ترک کر دینا چاہیے۔,بہت سے امریکیوں کا خیال تھا کہ ہندوستانی ایک معزز لوگ ہیں جو غائب ہو رہے ہیں۔,بہت سے امریکیوں کا خیال تھا کہ واحد اچھا ہندوستانی مردہ ہندوستانی ہے۔,بہت سے امریکیوں کا خیال تھا کہ ہندوستانیوں کے ساتھ برا سلوک کیا گیا ہے۔,"یہ سوال درج ذیل معلومات کا حوالہ دیتا ہے۔
میں کسی بھی سفید فام سے اپیل کرتا ہوں کہ وہ کہے، اگر وہ لوگن کے کیبن میں بھوکا داخل ہوا، اور اس نے اسے گوشت نہ دیا: اگر وہ کبھی ٹھنڈا اور ننگا آیا، اور اس نے اسے کپڑے نہیں پہنائے؟ آخری طویل اور خونریز جنگ کے دوران، لوگن اپنے کیبن میں بیکار رہے، جو امن کا حامی تھا۔ گوروں سے میری محبت ایسی تھی کہ میرے ہم وطنوں نے گزرتے وقت اشارہ کیا اور کہا، ""لوگن گورے آدمی کا دوست ہے۔"" میں نے سوچا بھی تھا کہ جیوں گا تمہارے ساتھ مگر ایک آدمی کی چوٹ کے لیے۔ کرنل کریساپ، آخری موسم بہار، سرد خون اور بلا اشتعال میں؛ لوگن کے تمام رشتے مار ڈالے، میری عورتوں اور بچوں کو بھی نہیں بخشا۔ کسی جاندار کی رگوں میں میرے خون کا ایک قطرہ نہیں دوڑتا۔ اس نے مجھے انتقام کے لیے بلایا۔ مَیں نے اُس کی تلاش کی ہے۔ مَیں نے بہتوں کو مار ڈالا ہے۔ میں نے اپنے انتقام کو پوری طرح سے بھر دیا ہے۔ اپنے ملک کے لیے، میں امن کی کرنوں سے خوش ہوں۔ لیکن یہ خیال نہ رکھنا کہ خوف کی خوشی میرا ہے۔ لوگن نے کبھی خوف محسوس نہیں کیا۔ وہ اپنی جان بچانے کے لیے اپنی ایڑی پر نہیں چلے گا۔ لوگن کا ماتم کرنے والا کون ہے؟ ایک نہیں۔
-لوگن، ایک ہندوستانی رہنما، 1774 سے منسوب خطاب
مندرجہ ذیل میں سے کون سب سے زیادہ براہ راست اظہار کرتا ہے کہ لوگن کا ایڈریس ابتدائی ریاستہائے متحدہ میں کیوں بہت مشہور ہوا؟"
0,high_school_us_history,تعلیم پر نئی توجہ مرکوز کی۔,لٹل راک، آرکنساس بحران میں مداخلت۔,اقوام متحدہ کے لیے فنڈز میں اضافہ۔,"""نئی شکل"" خارجہ پالیسی۔","یہ سوال درج ذیل معلومات کا حوالہ دیتا ہے۔
""جب ہم بچے تھے تو امریکہ دنیا کا سب سے امیر اور مضبوط ملک تھا؛ ایٹم بم والا واحد ملک، جو جدید جنگ سے سب سے کم داغدار ہے، اقوام متحدہ کا ایک ایسا آغاز کنندہ جس کے بارے میں ہم سوچتے تھے کہ پوری دنیا میں مغربی اثر و رسوخ کو تقسیم کرے گا۔ ہر فرد کے لیے آزادی اور برابری، حکومت کی طرف سے، اور لوگوں کے لیے — یہ امریکی اقدار ہمیں اچھی لگیں، ایسے اصول جن کے ذریعے ہم مردوں کے طور پر زندگی گزار سکتے تھے۔
""جوں جوں ہم بڑے ہوئے، تاہم، ہمارا سکون ایسے واقعات سے گھس گیا جس کو مسترد کرنا بہت پریشان کن تھا۔ پہلا، نسلی تعصب کے خلاف جنوبی جدوجہد کی علامت، انسانی انحطاط کی گھمبیر اور شکار ہونے والی حقیقت نے ہم میں سے بیشتر کو خاموشی سے سرگرمی کی طرف مجبور کیا۔ سرد جنگ کی حقیقت، جس کی علامت بم کی موجودگی ہے، نے یہ آگاہی دی کہ ہم خود، اور ہمارے دوست، اور لاکھوں تجریدی 'دوسروں' کو جو ہم اپنے مشترکہ خطرے کی وجہ سے براہ راست جانتے ہیں، کسی بھی وقت مر سکتے ہیں۔ ""
پورٹ ہورون کا بیان، 1962
اس دستاویز کی زبان کو مندرجہ ذیل میں سے کون سی پالیسیوں یا آئزن ہاور سالوں کی کارروائیوں کی تردید کے طور پر دیکھا جا سکتا ہے؟"
1,high_school_us_history,حکومت کا واحد جواز سیکورٹی ہے۔,حکومت معاشرے کے کرپٹ اثر و رسوخ کے خلاف ایک ضروری جانچ ہے۔,ایک محدود جمہوریہ حکومت بادشاہت سے بہتر ہے۔,حکومت غیر ضروری ہے، کیوں کہ انسانیت ذاتی ضمیر سے رہنمائی کرنے کی صلاحیت رکھتی ہے۔,"یہ سوال درج ذیل معلومات کا حوالہ دیتا ہے۔
""ہر ریاست میں معاشرہ ایک نعمت ہے، لیکن حکومت اپنی بہترین حالت میں بھی ایک ضروری برائی ہے؛ اس کی بدترین حالت میں ایک ناقابل برداشت؛ کیونکہ جب ہم کسی حکومت کی طرف سے ان ہی مصائب کا شکار ہوتے ہیں، جس کی ہم توقع کر سکتے ہیں۔ حکومت کے بغیر، ہماری مصیبت اس بات کی عکاسی کرتی ہے کہ ہم جس طرح سے حکومت کو برداشت کرتے ہیں، جیسے کہ بادشاہوں کے محلات جنت کے کھنڈرات پر بنائے گئے ہیں اگر ضمیر کے جذبے واضح، یکساں، اور غیر متزلزل طور پر مانے جاتے، تو انسان کو کسی دوسرے قانون ساز کی ضرورت نہیں ہوتی، لیکن ایسا نہ ہونے کی وجہ سے وہ اپنی جائیداد کا ایک حصہ باقیوں کے تحفظ کے لیے پیش کرنا ضروری سمجھتا ہے۔ اسے اسی سمجھداری سے کرنے کی ترغیب دی جاتی ہے جو ہر دوسرے معاملے میں اسے دو برائیوں میں سے کم از کم انتخاب کرنے کا مشورہ دیتا ہے، لہذا، حکومت کا حقیقی ڈیزائن اور خاتمہ، یہ بلاجواز اس بات کی پیروی کرتا ہے کہ اس کی جو بھی شکل سب سے زیادہ ظاہر ہوتی ہے اسے یقینی بنایا جا سکتا ہے۔ یہ ہمارے لیے، کم سے کم خرچ اور سب سے زیادہ فائدے کے ساتھ، باقی سب سے افضل ہے۔""
تھامس پین، کامن سینس، 1776
مندرجہ ذیل میں سے کون سا اقتباس میں بیان کردہ جذبات کے ساتھ سب سے زیادہ ہم آہنگ ہے؟"
0,high_school_us_history,ترقی پسند۔,Mugwumps.,وہگ پارٹی۔,وفاق مخالف۔,"یہ سوال درج ذیل معلومات کا حوالہ دیتا ہے۔
""ہم جن معاشی خرابیوں کا شکار ہیں وہ کئی دہائیوں سے ہم پر آچکے ہیں۔ وہ دنوں، ہفتوں یا مہینوں میں دور نہیں ہوں گی، بلکہ وہ دور ہو جائیں گی۔ وہ دور ہو جائیں گی کیونکہ امریکیوں کی حیثیت سے اب ہمارے پاس صلاحیت ہے، جیسا کہ ہمارے پاس ہے۔ ماضی میں اس آخری اور سب سے بڑے گڑھ کو بچانے کے لیے حکومت ہی مسئلہ کا حل نہیں ہے۔
""میرا مقصد وفاقی اسٹیبلشمنٹ کے حجم اور اثر و رسوخ کو روکنا ہے اور وفاقی حکومت اور ریاستوں یا عوام کے لیے مخصوص اختیارات کے درمیان فرق کو تسلیم کرنے کا مطالبہ کرنا ہے۔ ہم سب کو یہ یاد دلانے کی ضرورت ہے کہ وفاقی حکومت نے ریاستیں نہیں بنائیں؛ ریاستوں نے وفاقی حکومت بنائی۔
رونالڈ ریگن، پہلا افتتاحی خطاب، 21 جنوری 1981
مندرجہ ذیل میں سے کون ممکنہ طور پر صدر ریگن کے اس بیان سے اتفاق کرے گا کہ وفاقی حکومت ریاستوں نے بنائی ہے اور وفاقی حکومت کا کردار محدود ہونا چاہیے؟"
3,high_school_us_history,معیشت کے لیے ایک درست طریقہ۔,شراب نوشی کو روکنے کے لیے حکومتی کوششیں,"سماجی بہبود کا ""حفاظتی جال"" لوگوں کو مشکل معاشی وقت سے گزرنے میں مدد کرنے کے لیے۔",بڑے بینکوں اور ریلوے کمپنیوں کی سرکاری ملکیت۔,"یہ سوال درج ذیل معلومات کا حوالہ دیتا ہے۔
""گٹر میں شرابی وہیں ہوتا ہے جہاں اسے ہونا چاہئے ... ... موزوں ترین کی بقا کا قانون انسان نے نہیں بنایا تھا اور نہ ہی اسے انسان منسوخ کر سکتا ہے، ہم صرف اس میں مداخلت کر کے ہی بقا پیدا کر سکتے ہیں۔ غیر موزوں افراد کا ایک حصہ قدرتی انتخاب ہے، جو ان لوگوں کو منتخب کرنے کے لیے کام کرتا ہے جو اس سلسلے میں بڑے بڑے سیاستدانوں کی طرح ہوتے ہیں۔ یا سائنسی آدمی، یا فوجی آدمی اس لیے منتخب کیے جاتے ہیں کہ ان کی اپنی اور جو ان کے سپرد کی جاتی ہے، ان میں سے کوئی ایک غلطی کرتا ہے اور دیکھتا ہے کہ ارتکاز کتنی تیزی سے پھیلتا ہے۔ ""
ولیم گراہم سمنر، واٹس سوشل کلاسز اوو ٹو ایچ دوسرے، 1883
1800 کی دہائی کے آخر میں، جو لوگ ولیم گراہم سمنر کے نظریات کی پیروی کرتے تھے ان کی کتاب، What Social Classes Owe to Each Other (اوپر دیا گیا)، غالباً اس کی وکالت کرتے۔"
1,high_school_us_history,حکومت کا حتمی فیصلہ ہے کہ لوگ اپنی جائیدادوں کا کیا کریں۔,ایک بڑی حکومت سماجی انصاف کو یقینی بنا سکتی ہے۔,حکومت کو محدود ہونا چاہیے۔,ٹیکس دولت کی دوبارہ تقسیم کا ایک مؤثر ذریعہ ہے۔,"یہ سوال درج ذیل معلومات کا حوالہ دیتا ہے۔
ان حقوق میں سے ایک جس کی حفاظت فری مین نے ہمیشہ انتہائی غیرت مندی کے ساتھ کی ہے وہ ہے اپنی صنعت کے انعامات سے لطف اندوز ہونا۔ یہ سمجھنا کہ ٹیکس کی طاقت تباہ کرنے کی طاقت ہے اور یہ کہ جائیداد یا آمدنی کی ایک خاص رقم لینے کی طاقت یہ کہنے کا ایک اور طریقہ ہے کہ ایک شہری کو اپنے وقت کے ایک خاص تناسب کے لیے حکومت کے لیے کام کرنا چاہیے، یہ اختیار عوام پر ٹیکس لگانے کا سب سے زیادہ خیال رکھا گیا ہے۔… ایسی حکومت جو عوام پر ٹیکس لگاتی ہے جو کہ فوری ضرورت اور درست عوامی پالیسی کے تحت نہیں ہوتی وہ آزادی کی محافظ نہیں ہوتی بلکہ ظلم کا آلہ کار ہوتی ہے۔ یہ شہری پر ظلم کی مذمت کرتا ہے۔ آزاد حکومت کے ٹوٹنے کی پہلی علامتوں میں سے ایک یہ ہے کہ ٹیکس لگانے کی طاقت سے لوگوں کو ان کی اپنی املاک پر ٹیکس لگانا۔… جب تک کہ لوگ اپنی جائیداد کے قبضے میں اس معقول تحفظ سے لطف اندوز نہ ہوسکیں، جس کی ضمانت ہے۔ آئین، غیر معقول ٹیکس کے خلاف، آزادی ختم ہو رہی ہے۔… ہمارے ساتھ معیشت ناگزیر ہے۔ یہ ہمارے قومی کردار کا مکمل امتحان ہے۔… یہ ہمیشہ محنت کرنے والے لوگ ہی ادا کرتے ہیں۔
- کیلون کولج، ""سب کے مفاد میں معیشت،"" 30 جون، 1924
مندرجہ ذیل میں سے کون سا سیاسی نظریات اوپر دیے گئے کیلون کولج کے نقطہ نظر کی بہترین عکاسی کرتا ہے؟"
1,high_school_us_history,امیگریشن کا مخالف,ایک کاروباری آدمی,ایک ترقی پسند,سوشل ڈارونزم کا حامی,"یہ سوال درج ذیل معلومات کا حوالہ دیتا ہے۔
یہاں ایک خاتون کا معاملہ ہے جو براڈوے ہاؤس کے مینوفیکچرنگ ڈیپارٹمنٹ میں ملازم ہے۔ یہ اس کے اپنے جیسے سو کے لئے کھڑا ہے۔ وہ ہفتے میں اوسطاً تین ڈالر لیتی ہے۔ تنخواہ اس کے کمرے کے لیے $1.50 ہے۔ ناشتے کے لیے وہ ایک کپ کافی ہے؛ دوپہر کا کھانا وہ برداشت نہیں کر سکتی۔ دن میں ایک کھانا اس کا الاؤنس ہے۔ یہ عورت جوان ہے، خوبصورت ہے۔ اس کے پاس ""دنیا اس کے سامنے ہے۔"" کیا یہ کسی معجزے سے کم ہے اگر وہ ""ابتدائی اور فوری شادی"" سے کم کسی چیز کا قصوروار نہیں ہے، جس کے خلاف اخلاقیات کے ماہرین غریبوں کی پریشانیوں کی ایک بڑی وجہ قرار دیتے ہیں؟ لگ بھگ کوئی بھی دروازہ اس طرح کی غلامی سے خوش آئند فرار کی پیشکش کرتا ہے۔ لڑکیوں کے گھروں میں سے ایک میں رہنے والے نے کہا، ""میں بہت زیادہ صحت مند محسوس کرتی ہوں کیونکہ مجھے دن میں تین مربع کھانا ملتا ہے۔"" دو نوجوان سلائی کرنے والی لڑکیاں گھریلو خدمت کی تلاش میں آئیں، تاکہ انہیں پیٹ بھر کر کھانا ملے۔ وہ کچھ عرصے سے صرف آدھا کھانا کھا چکے تھے، اور بھوک نے انہیں ایک ایسے دروازے تک پہنچا دیا تھا جس پر امریکی نژاد لڑکی کا غرور اسے دستک دینے کی اجازت نہیں دے گا، حالانکہ غربت اس کی آزادی کی قیمت ہے۔
جیکب رائس، ہاو دی دیگر ہاف لائیوز، 1890
مندرجہ بالا حوالہ میں Riis کی طرف سے بیان کردہ نقطہ نظر کی تائید کرنے کا سب سے زیادہ امکان مندرجہ ذیل میں سے کون ہوگا؟"
1,high_school_us_history,کیا صدر کو اہم اقتصادی معاملات پر یکطرفہ طور پر کام کرنے کا اختیار حاصل تھا۔,چاہے امریکہ فرانس کو اپنا جنگی قرض ادا کرے۔,آئین کی کتنی سختی سے تشریح کی جائے۔,نئی حکومت کو کاغذی کرنسی جاری کرنی چاہیے یا نہیں۔,"یہ سوال درج ذیل معلومات کا حوالہ دیتا ہے۔
""کیا ایک بینک میں ہماری آزادی اور خودمختاری کو کوئی خطرہ نہیں ہے کہ اس کی فطرت میں اس کو ہمارے ملک کے ساتھ پابند کرنے کے لئے بہت کم ہے؟ بینک کے صدر نے ہمیں بتایا ہے کہ زیادہ تر اسٹیٹ بینک اس کی برداشت سے موجود ہیں۔ کیا اس کا اثر و رسوخ بننا چاہئے؟ مرتکز، جیسا کہ اس طرح کے ایکٹ کے تحت، ایک خود منتخب ڈائریکٹری کے ہاتھوں میں، جس کے مفادات غیر ملکی اسٹاک ہولڈرز کے ساتھ ہیں، کیا امن کے ساتھ ہمارے انتخابات کی پاکیزگی کے لیے کانپنے کا سبب نہیں بنے گا؟ اور جنگ میں ہمارے ملک کی آزادی کے لیے جب بھی وہ اسے استعمال کرنے کا انتخاب کریں گے، لیکن اگر اس اجارہ داری کو ہر پندرہ یا بیس سال بعد اپنی تجویز کردہ شرائط پر بحال کیا جائے تو شاید ہی وہ امن میں اپنی طاقت کا مظاہرہ کریں۔ انتخابات پر اثر انداز ہونے یا ملک کے معاملات کو کنٹرول کرنے کے لیے، لیکن اگر کوئی نجی شہری یا عوامی کارکن اس کے اختیارات کو کم کرنے یا اس کے مراعات کی تجدید کو روکنے کے لیے مداخلت کرتا ہے، تو اس میں شک نہیں کیا جا سکتا کہ اسے اس کے اثر و رسوخ کا احساس دلایا جائے گا۔
صدر اینڈریو جیکسن، بینک آف یونائیٹڈ اسٹیٹس کا ویٹو، 1832
ریاستہائے متحدہ کے فرسٹ بینک پر بحث اہم تھی کیونکہ اس نے مسئلہ اٹھایا"
0,high_school_us_history,عدم اعتماد کی قانون سازی,خواتین کا حق رائے دہی,امیگریشن پر پابندیاں,خواتین کے کام کے حالات کو منظم کرنے والے قوانین,"یہ سوال درج ذیل معلومات کا حوالہ دیتا ہے۔
یہاں ایک خاتون کا معاملہ ہے جو براڈوے ہاؤس کے مینوفیکچرنگ ڈیپارٹمنٹ میں ملازم ہے۔ یہ اس کے اپنے جیسے سو کے لئے کھڑا ہے۔ وہ ہفتے میں اوسطاً تین ڈالر لیتی ہے۔ تنخواہ اس کے کمرے کے لیے $1.50 ہے۔ ناشتے کے لیے وہ ایک کپ کافی ہے؛ دوپہر کا کھانا وہ برداشت نہیں کر سکتی۔ دن میں ایک کھانا اس کا الاؤنس ہے۔ یہ عورت جوان ہے، خوبصورت ہے۔ اس کے پاس ""دنیا اس کے سامنے ہے۔"" کیا یہ کسی معجزے سے کم ہے اگر وہ ""ابتدائی اور فوری شادی"" سے کم کسی چیز کا قصوروار نہیں ہے، جس کے خلاف اخلاقیات کے ماہرین غریبوں کی پریشانیوں کی ایک بڑی وجہ قرار دیتے ہیں؟ لگ بھگ کوئی بھی دروازہ اس طرح کی غلامی سے خوش آئند فرار کی پیشکش کرتا ہے۔ لڑکیوں کے گھروں میں سے ایک میں رہنے والے نے کہا، ""میں بہت زیادہ صحت مند محسوس کرتی ہوں کیونکہ مجھے دن میں تین مربع کھانا ملتا ہے۔"" دو نوجوان سلائی کرنے والی لڑکیاں گھریلو خدمت کی تلاش میں آئیں، تاکہ انہیں پیٹ بھر کر کھانا ملے۔ وہ کچھ عرصے سے صرف آدھا کھانا کھا چکے تھے، اور بھوک نے انہیں ایک ایسے دروازے تک پہنچا دیا تھا جس پر امریکی نژاد لڑکی کا غرور اسے دستک دینے کی اجازت نہیں دے گا، حالانکہ غربت اس کی آزادی کی قیمت ہے۔
جیکب رائس، ہاو دی دیگر ہاف لائیوز، 1890
مندرجہ بالا حوالے میں Riis کی طرف سے ظاہر کیے گئے خدشات سب سے زیادہ براہ راست مندرجہ ذیل میں سے کس کی طرف لے گئے؟"
3,high_school_world_history,ہندو اشرافیہ,سکھ شرافت,بدھ مت کے کسان,مسلمان زمیندار,"یہ سوال درج ذیل معلومات کا حوالہ دیتا ہے۔
""شمالی ہندوستان میں اس دور میں الگ الگ ریاستوں کا وجود عام طور پر لفظوں کے سوال سے کچھ زیادہ ہی ہوتا ہے۔ ایک زمیندار جس نے مغل کو محصول دیا وہ واضح طور پر انحصار کی پوزیشن میں تھا، اور اگر وہ خودمختاری کا دعویٰ قائم کرنا چاہتا تھا، پہلا قدم ریونیو کی ادائیگی سے انکار کرنا یا چھوڑنا تھا، تاہم، اس طرح کی کوتاہی دیگر وجوہات کی بناء پر پیدا ہو سکتی ہے، اور یہ امکان ہے کہ راجپوتانہ، وسطی ہندوستان اور چھوٹا ناگپور میں متعدد سردار اور قبائل موجود تھے جو آئینی وکیل کریں گے۔ ایک غیر معمولی حیثیت کے طور پر، کبھی مقررہ محصول کی ادائیگی، کبھی کھلی بغاوت میں، اور کبھی عملی آزادی سے لطف اندوز ہونے کی وجہ سے مغل حکام کو زبردستی کے فعال اقدامات کرنے میں تکلیف محسوس ہوئی۔""
ڈبلیو ایچ مورلینڈ، اکبر کی موت پر ہندوستان، 1920
مندرجہ ذیل میں سے کون سی خصوصیت متن میں مذکور ""زمینداروں"" کی سب سے زیادہ درست وضاحت کرتی ہے؟"
2,high_school_world_history,برطانوی آباد کاروں نے ایک آزاد قوم بنائی۔,انگریزوں نے ڈچوں کی جنوبی افریقی نسلوں کے ساتھ جنگ ​​کی۔,برلن کانفرنس میں برطانیہ کو زمین کے نقصان کے ساتھ سزا دی گئی۔,جنوبی افریقہ تمام برطانوی کالونیوں میں معاشی طور پر سب سے زیادہ کامیاب رہا۔,"یہ سوال درج ذیل معلومات کا حوالہ دیتا ہے۔
""شہر میں میرا چھوٹا سا گھر، جس کا میں نے حال ہی میں £2,000 کا بیمہ کیا ہے، بلاشبہ مشترکہ قسمت کا حصہ ہوگا، کیونکہ بیمہ کمپنیاں اس کو اچھا نہیں بنائیں گی جو ملکہ کے دشمنوں نے تباہ کر دیا ہے۔ اور اگرچہ میرے پاس 50 ایکڑ کا فارم ہے۔ قصبے کے قریب، اس میں کوئی شک نہیں کہ فصلیں اور احاطے تباہ ہو چکے ہوں گے، حقیقت میں، یہ جزوی طور پر پہلے ہی ہو چکا ہے، اور میں اب حکومت کے خلاف 1500 مقامی باشندوں کے ایک دستے کے ذریعے ہونے والے نقصانات کے لیے مقدمہ کر رہا ہوں جنہوں نے حال ہی میں کئی سو نہیں ڈیرے ڈالے ہیں۔ جگہ سے گز دور، جس نے چاروں طرف بہت زیادہ نقصان پہنچایا ہے۔""
اینگلو-زولو جنگ، جنوبی افریقہ، 1879 کے دوران ایک برطانوی شہری کا اپنی بہن کو خط
انیسویں صدی کے آخر میں جنوبی افریقہ میں برطانوی موجودگی کا براہ راست اثر درج ذیل میں سے کون تھا؟"
