answer,subject,choice_3,choice_2,choice_1,choice_0,question
2,nutrition,سر کا طواف,وزن اور قد,صرف وزن,صرف اونچائی,معمول کی مشق میں نمو کا اندازہ یہ ہونا چاہئے:
3,nutrition,صرف پیشاب سے نائٹروجن کا کل اخراج,سانس کا مجموعہ,صرف CO2 کی پیداوار,اکیلے O2 کھپت,سانس کے چیمبر میں 24 گھنٹے گزارنے والے شخص کے جسم میں آکسائڈائزڈ پروٹین کی روزانہ مقدار کا تعین اس سے کیا جا سکتا ہے:
2,nutrition,ایل ڈی ایل,وی ایل ڈی ایل,ایچ ڈی ایل,Chylomicrons,جگر سے خارج ہونے والا بنیادی لیپو پروٹین کیا ہے جو کم از کم جزوی طور پر غذائی ماخوذ لپڈز پر مشتمل ہوتا ہے؟
0,nutrition,وٹامن بی 12 کی کم خوراک زیادہ عمر کے لوگوں میں وٹامن بی 12 کی کمی کی سب سے بڑی وجہ ہے۔,اس بات کے پختہ ثبوت موجود ہیں کہ وٹامن سی سپلیمنٹس بوڑھے لوگوں میں کینسر کا خطرہ کم کرتے ہیں۔,مغربی ممالک میں رہنے والے تمام بوڑھے افراد میں وٹامن ڈی کی حیثیت کم ہے۔,لوہے کی زیادہ دکانوں کا خطرہ بوڑھے لوگوں میں آئرن کی کمی کے خطرے سے زیادہ ہے۔,بوڑھے لوگوں کی غذائی حالت کے بارے میں درج ذیل میں سے کون سا بیان درست ہے؟
1,nutrition,سورج کی روشنی کی ناکافی نمائش,کیلوری کی ناکافی مقدار,صرف وسطی افریقہ میں مقامی طور پر اگائی جانے والی خوراک کا استعمال,پھلوں اور سبزیوں کا کم استعمال,مندرجہ ذیل میں سے کون سی آئوڈین کی کمی کا باعث بن سکتا ہے؟
1,nutrition,بی این والے افراد بنیادی طور پر جذباتی ہوتے ہیں اور ان کو بارڈر لائن پرسنلٹی ڈس آرڈر ہوتا ہے۔,بی ای ڈی خاص طور پر موٹے مضامین میں ہوتا ہے۔,تمام دماغی امراض میں AN کی شرح اموات سب سے زیادہ ہے۔,ED نے پچھلی دہائیوں میں ان کے پھیلاؤ کو کم کیا ہے۔,کھانے کی خرابی کے سلسلے میں، یہ صحیح ہے کہ:
3,nutrition,دیئے گئے تمام اختیارات درست ہیں۔,کسی ملک کے اندر کھپت کی تقسیم کے بارے میں کوئی معلومات دستیاب نہیں ہے۔,کھپت کے تخمینے دیگر اقسام کے سروے سے اخذ کردہ قیمتوں سے زیادہ قیمتیں دیتے ہیں۔,کھانے کے ضیاع یا نقصان کا کوئی حساب نہیں لیا جاتا ہے۔,کھانے کی بیلنس شیٹ کی حدود کیا ہیں؟ (وہ سب سلیکٹ کریں جو مناسب ہے)؟
2,nutrition,گرہنی میں زیادہ سے زیادہ لبلبے کے انزائم کے لیے صحیح پی ایچ فراہم کرنے کے لیے ہائیڈروکلورک ایسڈ کے لبلبے کی رطوبت کی ضرورت ہوتی ہے۔,Enteropeptidase ایک پیپٹائڈ تسلسل کے کلیویج کے ذریعہ ٹرپسنجن کو ٹرپسن میں تبدیل کرتا ہے جو ٹرپسن کی فعال جگہ کو روکتا ہے۔,لبلبہ á-amylase نشاستے کو آزاد گلوکوز کے لئے ہائیڈولائز کرے گا۔,پیپسینوجن ایک اہم انزائم ہے جو پروٹین کو ہضم کرتا ہے اور اس کے کام کرنے سے پہلے اسے فعال درار سے پیپٹائڈ کی ترتیب کو ہٹانے کی ضرورت ہوتی ہے۔,لبلبہ کھانے کے بعد بڑی مقدار میں ہاضمے کے خامروں کو خارج کرتا ہے۔ اس عمل کے بارے میں کون سا قول درست ہے؟
3,nutrition,وٹامن ڈی,وٹامن سی,فولک ایسڈ,وٹامن اے,کس وٹامن کی کمی کا تعلق تامچینی کی خرابیوں اور دانتوں کے کیریز کے بڑھتے ہوئے خطرے سے ہے؟
1,nutrition,ایسٹروجن,شراب,غذائی ریشہ,وٹامن سی,ان میں سے کون سے عوامل کولوریکم کے کینسر کے خطرے کو کم کرتے ہیں؟
1,nutrition,وٹامن ڈی اور زنک,زنک اور پروٹین,تانبا اور لوہا ۔,آئوڈین اور وٹامن سی,درج ذیل میں سے کون سے غذائی اجزاء کی کمی خون کی کمی کا باعث بن سکتی ہے؟
1,nutrition,گھرلن اور انسولین,گھرلن اور لیپٹین,لیپٹین اور گھرلن,لیپٹین اور انسولین,دو میں سے کون سا ہارمون ہائپوتھیلمس پر کام کرتا ہے جو بالترتیب ترپتی اور بھوک کو بڑھاتا ہے؟
2,nutrition,کم وزن، غیر معمولی نشوونما، ہائپوٹائیرائڈزم، ہائپرنسولیمیا,موٹاپا، غیر معمولی نشوونما، ہائپوٹائیرائڈزم، ہائپرنسولیمیا,موٹاپا، توانائی کی زیادہ مقدار، معمول کی نشوونما اور ہائپونسولیمیا,عام توانائی کی مقدار، عام جسمانی وزن اور ہائپر تھائیرائیڈزم,لیپٹین کی رطوبت کو متاثر کرنے والے پیدائشی عارضے کا فینو ٹائپ کیا ہے؟
0,nutrition,ترقی پذیر ممالک کو ممکنہ فوائد کا ادراک کرنے کے لیے عوامی ملکیت میں خوراک کے ذخائر بنانے کی ضرورت ہے۔,سپر مارکیٹیں اب تک واحد راستہ ہیں جس میں خوراک اور زراعت نے عالمگیریت کا تجربہ کیا ہے۔,ورلڈ ٹریڈ آرگنائزیشن کے قوانین زراعت کا احاطہ نہیں کرتے، لہذا گلوبلائزیشن کا واقعی خوراک کی حفاظت پر کوئی اثر نہیں ہے۔,امیر ممالک کی سبسڈی اور تجارتی رکاوٹیں ترقی پذیر ممالک کے لیے خوراک کی حفاظت کو آگے بڑھانے کے لیے عالمگیریت کے امکانات سے فائدہ اٹھانا مشکل بناتی ہیں۔,خوراک کی حفاظت پر گلوبلائزیشن کے کیا اثرات ہیں؟
3,nutrition,محیط درجہ حرارت پر ذخیرہ کرنے کے دوران ڈبہ بند کھانوں میں وٹامن سی کا نقصان کم ہوتا ہے۔,زیادہ تر ڈبہ بند پھلوں میں وٹامن سی کے نقصانات ڈبہ بند سبزیوں کے مقابلے میں بہت زیادہ ہوتے ہیں۔,سرو کرنے سے پہلے ڈبے میں بند سبزیوں کو دوبارہ گرم کرنے سے وٹامن سی کے صرف چھوٹے نقصانات ہوتے ہیں۔,ڈبہ بند کھانے کے ہیڈ اسپیس میں دستیاب آکسیجن کی مقدار کو اعلیٰ سطح پر رکھا جاتا ہے تاکہ وٹامن سی کے نقصانات کو محدود کیا جا سکے۔,مندرجہ ذیل میں سے کون سا بیان درست ہے؟
0,nutrition,جیسے جیسے آمدنی میں کمی آتی ہے، خوراک پر خرچ ہونے والی آمدنی کا تناسب کم ہوتا ہے۔,جیسے جیسے آمدنی بڑھتی ہے، خوراک پر خرچ ہونے والی آمدنی کا تناسب اسی طرح رہتا ہے۔,جیسے جیسے آمدنی بڑھتی ہے، خوراک پر خرچ ہونے والی آمدنی کا تناسب بڑھتا ہے۔,جیسے جیسے آمدنی بڑھتی ہے، خوراک پر خرچ ہونے والی آمدنی کا تناسب کم ہوتا جاتا ہے۔,اینجل کا فوڈ اکنامکس کے قانون کے بارے میں کون سا بیان درست ہے؟
0,nutrition,جی سیلز ہائیڈروکلورک ایسڈ خارج کرتے ہیں۔,پیریٹل خلیے پیپسینوجن خارج کرتے ہیں، جو پیپسن کا غیر فعال پیش خیمہ ہے۔,چیف سیلز ہارمون گیسٹرن (جو تیزاب کے اخراج کو متحرک کرتا ہے)۔,بلغم کے خلیے گلائکوپروٹین میوسن کو خارج کرتے ہیں۔,پیٹ کی پرت کئی قسم کے خلیات پر مشتمل ہوتی ہے۔ ان کے بارے میں کون سا قول صحیح ہے؟
2,nutrition,شراب,ہائی ڈوز ß-کیروٹین سپلیمنٹس,موٹاپا,لبریز چربی,ان میں سے کون سے عوامل پھیپھڑوں کے کینسر کا خطرہ بڑھاتے ہیں؟
0,nutrition,<16%,<15%,<12%,کل یومیہ توانائی کا <10%,ذیابیطس کے مریضوں کی غذائیت کے انتظام کے لئے سفارشات کے مطابق، سیر شدہ چربی کا استعمال ہونا چاہئے:
1,nutrition,پٹھوں کا وزن چربی سے کم ہوتا ہے۔,پٹھوں کا وزن چربی سے زیادہ ہوتا ہے۔,پٹھوں میں چربی سے زیادہ پانی ہوتا ہے۔,پٹھوں میں چربی سے کم پانی ہوتا ہے۔,جسم کی ساخت کی پیمائش کے لیے بائیو الیکٹریکل رکاوٹ کا استعمال کرتے وقت، برقی کرنٹ چربی کے مقابلے میں پٹھوں کے ذریعے کیوں تیزی سے سفر کرتا ہے؟
3,nutrition,دیئے گئے تمام اختیارات درست ہیں۔,حمل کے دوران زچگی کے وزن میں بہت زیادہ اضافہ کو اولاد میں موٹاپے سے جوڑا گیا ہے۔,ناکافی اور ضرورت سے زیادہ وزن دونوں کا تعلق زچگی اور بچوں کی صحت کے خراب نتائج سے ہے۔,پیٹرن اور زیادہ سے زیادہ وزن میں اضافے کی سطح کی وضاحت کے لیے تحقیق جاری ہے۔,عام طور پر حمل میں زچگی کے وزن میں اضافے کی نگرانی کی جاتی ہے۔ مندرجہ ذیل بیانات میں سے کون سا/سچ ہے:
3,nutrition,پٹھوں کا گلائکوجن,VLDL میں پلازما triacylglycerol,پلازما فری فیٹی ایسڈ,پٹھوں کا ٹرائیسائلگلیسرول,مندرجہ ذیل میں سے کون سا قلیل مدتی شدید سرگرمی جیسے دوڑنا کے دوران پٹھوں کے سکڑنے کے لیے اہم ایندھن فراہم کرے گا؟
1,nutrition,حمل سے پہلے کی سطح سے کوئی تبدیلی نہیں ہے۔,پورے حمل کے دوران اضافی 200 kCal,صرف تیسرے سہ ماہی میں اضافی 200 kCal,200 kCal سے کم,حمل کے دوران عورت کو روزانہ کتنی کیلوریز کھانے چاہئیں؟
2,nutrition,سرخ خلیوں کی جھلیوں کو آکسیڈیٹیو نقصان کی وجہ سے ہیمولیسس,خون جمنے کا وقت,پروتھرومبن کے پلازما میں ارتکاز,کیلسیٹونن کے پلازما میں ارتکاز,وٹامن K کی کمی میں مندرجہ ذیل میں سے کون سا اضافہ ہوگا۔
3,nutrition,اوپر کا سارا,بیسل میٹابولک ریٹ میں کمی,جسمانی سرگرمی میں کمی,دبلے پتلے جسم کے بڑے پیمانے پر کمی,مندرجہ ذیل میں سے کون سی بڑی عمر کے بالغوں میں توانائی کے اخراجات کو کم کرنے میں معاون ہے؟
2,nutrition,منفی نائٹروجن توازن میں نائٹروجن میٹابولائٹس کا اخراج نائٹروجن مرکبات کی غذائی مقدار سے کم ہوتا ہے۔,مثبت نائٹروجن توازن میں نائٹروجن میٹابولائٹس کا اخراج نائٹروجن مرکبات کی غذائی مقدار سے کم ہوتا ہے۔,مثبت نائٹروجن توازن کا مطلب ہے کہ جسم سے پروٹین کا خالص نقصان ہوتا ہے۔,نائٹروجن کے توازن میں نائٹروجن میٹابولائٹس کا اخراج نائٹروجن مرکبات کی غذائی مقدار سے زیادہ ہوتا ہے۔,نائٹروجن توازن کے بارے میں درج ذیل میں سے کون سا بیان درست ہے؟
3,nutrition,اموات کا خطرہ بڑھ گیا۔,کمزور ہڈیوں کی نشوونما,ناقص علمی ترقی,گٹھلی,بچوں میں وٹامن اے کی کمی کا سبب بنتا ہے:
3,nutrition,موٹاپا,مچھلی,غذائی چربی,سرخ گوشت,ان میں سے کون سے عوامل پوسٹ مینوپاسل چھاتی کے کینسر کے خطرے کو بڑھاتے ہیں؟
3,nutrition,براسیکاس,چاول,گوشت,مچھلی,"مندرجہ ذیل میں سے کون سی غذا کو ""گوئٹروجن"" سمجھا جا سکتا ہے؟"
2,nutrition,قسم 1 ذیابیطس والے افراد زبانی ہائپوگلیسیمک ایجنٹوں کو لے کر اینڈوجینس انسولین کی پیداوار کو بڑھا سکتے ہیں۔,قسم 1 کے روگجنن میں آٹومیمون عوامل شامل ہیں لیکن ٹائپ 2 ذیابیطس میں نہیں,ٹائپ 1 ذیابیطس والے افراد تیزی سے دائمی پیچیدگیاں پیدا کرتے ہیں۔,ٹائپ 2 ذیابیطس والے افراد کو عام طور پر ٹائپ 1 ذیابیطس والے افراد کے مقابلے میں انسولین کی کم خوراک کی ضرورت ہوتی ہے کیونکہ ان میں ذیابیطس کی ہلکی شکل ہوتی ہے۔,کون سا بیان ٹائپ 1 اور ٹائپ 2 ذیابیطس کی خصوصیات کے درمیان فرق کو بہترین انداز میں بیان کرتا ہے:
2,nutrition,مداخلتوں میں سے کوئی بھی نہیں۔,دونوں مداخلتیں۔,پہلے دو سالوں کے دوران پروٹین توانائی کی تکمیل,حمل کے دوران پروٹین توانائی کی تکمیل,بچوں کی نشوونما کو بہتر بنانے کے لیے درج ذیل میں سے کون سی غذائی مداخلت ظاہر کی گئی ہے؟
0,nutrition,وٹامن اے,زنک,وٹامن ڈی,وٹامن سی,فوڈ سپلیمنٹس، بشمول ٹریس منرلز اور وٹامنز کی اکثر صحت سے متعلق فوائد کے ساتھ تشہیر کی جاتی ہے۔ مندرجہ ذیل میں سے کون سا مادہ ضرورت سے زیادہ استعمال کیا جا سکتا ہے، یعنی تجویز کردہ روزانہ کی ضرورت سے زیادہ؟
2,nutrition,کھانے کی خرابی سے کم نہیں ہوتا ہے۔,جزوی طور پر بعد کے مرحلے میں ہمدردانہ سرگرمی کے محرک سے متعلق ہے۔,جسم کے بنیادی درجہ حرارت میں معمولی کمی کے ساتھ ہے۔,پروٹین کے مقابلے کاربوہائیڈریٹ کے لیے کافی زیادہ ہے۔,کھانے کا تھرمک اثر
3,nutrition,فوڈ فریکوئنسی سوالنامہ,24 گھنٹے یاد کرنا,غیر وزنی ڈائری,وزنی ڈائری,وبائی امراض کے مطالعے میں خوراک کی تشخیص کا بنیادی طریقہ کیا ہے؟
1,nutrition,43,39,32,29,ایک ایسے مریض کے لیے باڈی ماس انڈیکس (BMI) کا حساب لگائیں جس کی اونچائی 1.75 میٹر ہے اور جس کا وزن 99 کلوگرام ہے۔
0,nutrition,کم ہیموگلوبن، کم فیریٹین، کم سیرم ٹرانسفرین ریسیپٹرز، ہائی ہیپسیڈن,کم ہیموگلوبن، کم فیریٹین، نارمل سیرم ٹرانسفرین ریسیپٹرز، ہائی ہیپسیڈن,کم ہیموگلوبن، کم فیریٹین، ہائی سیرم ٹرانسفرین ریسیپٹرز، کم ہیپسیڈن,کم ہیموگلوبن، ہائی فیریٹین، ہائی سیرم ٹرانسفرن ریسیپٹرز، ہائی ہیپسیڈن,آئرن کی کمی کی تشخیص ایک ساتھ ہونے والے انفیکشن سے پیچیدہ ہو سکتی ہے کیونکہ آئرن کی حیثیت کے بہت سے نشان انفیکشن سے بدل جاتے ہیں۔ لوہے کی کمی اور شدید انفیکشن والے شخص میں آئرن اسٹیٹس مارکر کے مندرجہ ذیل میں سے کون سے مرکبات پائے جانے کا امکان ہے؟
2,nutrition,> 2.0 جی پروٹین فی کلو جسمانی وزن فی دن,1.2-1.7 جی پروٹین فی کلو جسمانی وزن فی دن,0.8-1.2 جی پروٹین فی کلوگرام جسمانی وزن فی دن,<0.8 جی پروٹین فی کلوگرام جسمانی وزن فی دن,ایتھلیٹس کو روزانہ کتنا غذائی پروٹین لینا چاہئے؟
3,nutrition,فولیٹ، وٹامن B6 اور B12,وٹامن اے,وٹامن سی,وٹامن ڈی,گردش کرنے والی ہومو سسٹین کی سطح کو کم کرنے میں کون سے وٹامنز اہم ہیں۔
0,nutrition,غذائی اجزاء سے زیادہ سے زیادہ قیمت نکالنا,رکاوٹ کی تقریب کی بحالی,زہریلے مادوں کا خاتمہ,پانی اور الیکٹرولائٹس کو جذب اور برقرار رکھنا,معدے کے کام کو کئی طریقوں سے درجہ بندی کیا جا سکتا ہے۔ کھانے کے فوراً بعد زندہ رہنے کے لیے درج ذیل میں سے کون سا کام سب سے اہم ہے؟
3,nutrition,پیپسینوجن اور گیسٹرک لپیس دو انزائمز ہیں جو معدے کے لیمن میں چھپتے ہیں۔,وگس اعصاب کھانے کے بعد تیزاب کے اخراج کو روکتا ہے۔,پیئرز پیچ نامی غدود تیزاب کے اخراج کے لیے ذمہ دار ہیں۔,تیزاب کی رطوبت ہارمون کاربونک اینہائیڈریس کے اخراج کے جواب میں ہوتی ہے۔,پیٹ کے بارے میں ذیل میں کون سا ایک بیان درحقیقت درست ہے؟
0,nutrition,لمبی زنجیر سیر شدہ چربی,N-6 فیٹی ایسڈ,فائٹو کیمیکل,N-3 فیٹی ایسڈ,اس بات کا بہترین ثبوت موجود ہے کہ عمر سے متعلق علمی زوال کو روکنے میں کون سے غذائی اجزاء ہیں؟
0,nutrition,ڈائیورٹیکولر بیماری,اسکیمک دل کی بیماری,کولوریکٹل کینسر,سانس کی بیماریاں,سبزی خوروں میں کون سی بیماریاں کم نہیں ہوتیں؟
0,nutrition,بے ساختہ معافی ایک ممکنہ نتیجہ ہے۔,باریٹرک سرجری کو ہلکے کیسز کے لیے علاج کا آپشن سمجھا جا سکتا ہے۔,بی ای ڈی کے مریضوں میں موٹاپا بڑھنے کے امکانات زیادہ ہوتے ہیں۔,BED میں Binge Eating Episodes عام طور پر BN کی نسبت زیادہ کیلوریز سے بھرپور ہوتے ہیں، جو مریضوں کو موٹاپے کی طرف لے جاتے ہیں۔,Binge Eating Disorder کے لیے یہ غلط ہے کہ:
1,nutrition,مچھلی، شیلفش,سویا، مونگ پھلی,سرسوں کے بیج، بھیڑ،,گائے کا دودھ، انڈا,اگرچہ نظریاتی طور پر کوئی بھی فوڈ پروٹین فوڈ الرجین کے طور پر کام کر سکتا ہے، لیکن یورپ اور شمالی امریکہ میں آٹھ بڑے فوڈ الرجین ہیں جو بچپن میں دیکھے جانے والے زیادہ تر الرجک محرکات کا باعث بنتے ہیں۔ الرجین کے جوڑے میں سے کون سا الرجین پر مشتمل ہے، جو آٹھ بڑے الرجین کے گروپ کا حصہ نہیں ہے؟
1,nutrition,صرف پیدائش کے کم وزن والے بچوں کو متاثر کرتا ہے۔,چھوٹے بچوں میں ہائی بلڈ پریشر کا سبب بنتا ہے۔,انٹرا یوٹرن غذائی کمی کے ایپی جینیٹک اثرات سے متاثر ہو سکتا ہے۔,پری اسکول کے سالوں میں موٹاپے میں اضافے کی وضاحت کرتا ہے۔,قبل از پیدائش پروگرامنگ:
3,nutrition,کوہورٹ,کراس سیکشنل آبزرویشنل,غیر بے ترتیب کنٹرول,بے ترتیب کنٹرول,شکر کی مقدار اور ڈینٹل کیریز کے خطرے کے درمیان تعلق کے لیے بہترین دستیاب ثبوت کس قسم کے اسٹڈی ڈیزائن سے حاصل ہوتے ہیں؟
3,nutrition,بوڑھے لوگوں میں فولیٹ کی کمی ان ممالک میں کم پائی جاتی ہے جہاں فولک ایسڈ کے ساتھ آٹے کو لازمی طور پر مضبوط کیا جاتا ہے۔,بوڑھے لوگوں میں کم عمر لوگوں کے مقابلے میں کم ہیموگلوبن کا زیادہ امکان نہیں ہوتا ہے۔,اس بات کے پختہ ثبوت موجود ہیں کہ وٹامن بی 12 کے سپلیمنٹس بوڑھے لوگوں میں علمی افعال کو بہتر بنائیں گے۔,بوڑھے لوگوں میں ہائی بلڈ پریشر زیادہ نمک کی مقدار سے منسلک ہونے کا امکان نہیں ہے۔,غذائیت کی حیثیت اور صحت کے نتائج کے بارے میں درج ذیل میں سے کون سا بیان درست ہے؟
1,nutrition,موافقت کو N- بیلنس اسٹڈیز کی تشریح پر اثر انداز نہیں ہونا چاہئے۔,مختلف این بیلنس اسٹڈیز کے درمیان متغیر موافقت کو EAR+2SD کے طور پر محفوظ انفرادی پروٹین کی ضرورت کے حساب سے مکمل طور پر شمار کیا جاتا ہے۔,انکولی میٹابولک ڈیمانڈ کا مطلب ہے کہ این بیلنس اسٹڈیز کی ڈھلوان پروٹین کے استعمال کی کارکردگی کو کم کرتی ہے۔,موافقت کو مکمل طور پر نائٹروجن بیلنس اسٹڈیز کے ڈیزائن میں شامل کیا جاتا ہے۔,کم از کم پروٹین کی ضرورت کے تعین کے لیے انکولی میٹابولک ڈیمانڈ کے نتیجے کے بارے میں درج ذیل میں سے کون سا بیان درست ہے۔
3,nutrition,توانائی پیدا کرنے والے ذیلی ذخائر کی زیادتی,صرف طویل روزہ رکھنے کے ساتھ ہوتا ہے۔,توانائی پیدا کرنے والے ذیلی ذخیروں کی کمی,چربی کی زیادتی,ڈی نوو فیٹی ایسڈ کی ترکیب عام طور پر درج ذیل میں سے کس کی نشاندہی کرتی ہے؟
2,nutrition,کم کثافت لیپو پروٹینز,Chylomicrons,بہت کم کثافت لیپو پروٹینز,اعلی کثافت لیپو پروٹینز,مندرجہ ذیل میں سے کون سا لیپو پروٹینز خارجی لیپوپروٹین کے راستے سے تیار ہوتا ہے؟
0,nutrition,انفرادی مریضوں سے کیس رپورٹس,تجرباتی مطالعات جن میں ہڈیوں کے معدنی کثافت اور ہڈیوں کے معدنی مواد کا یک طرفہ پیمانہ ہوتا ہے۔,تجرباتی مطالعات جو بائیو کیمیکل مارکروں کے ذریعے ہڈیوں کی دوبارہ تشکیل کی پیمائش کرتے ہیں۔,طویل مدتی مداخلت کے مطالعے جن میں ایک اختتامی نقطہ کے طور پر فریکچر کے ساتھ نمونہ کا بڑا سائز ہوتا ہے۔,درج ذیل قسم کے تحقیقی نتائج خوراک اور کنکال کی صحت کے درمیان تعلق کے لیے مضبوط ثبوت فراہم کرتے ہیں:
0,nutrition,وٹامن K,وٹامن ای,وٹامن ڈی,وٹامن اے,مدھم روشنی میں بینائی کے لیے کون سا وٹامن ضروری ہے؟
3,nutrition,کاربوہائیڈریٹ کی بڑی مقدار کے ساتھ سیر شدہ فیٹی ایسڈ کی تبدیلی کا تعلق LDL میں کمی اور پلازما ٹرائگلیسرائیڈ کی تعداد میں اضافہ سے ہے۔,گھلنشیل غذائی ریشہ اور پودوں کے اسٹینولز/سٹرولز کا استعمال LDL کولیسٹرول میں نمایاں اضافے سے وابستہ ہے۔,سیچوریٹڈ فیٹی ایسڈز کو مونو سیچوریٹڈ فیٹی ایسڈز سے تبدیل کرنا ایل ڈی ایل کولیسٹرول میں اضافے سے وابستہ ہے۔,سیر شدہ فیٹی ایسڈز کو n-6 پولی ان سیچوریٹڈ فیٹی ایسڈز سے تبدیل کرنا پلازما ٹرائگلیسرائیڈ کی تعداد میں کمی سے منسلک ہے۔,غذائی چربی کی مقدار اور ساخت خون کے لپڈ میٹابولزم کو متاثر کرنے کے لیے اہم عوامل ہیں۔ مندرجہ ذیل میں سے کون سا بیان درست ہے؟
2,nutrition,پٹھوں کے بڑے پیمانے اور طاقت کو کم کریں۔,انسولین جیسے گروتھ ہارمون کی پیداوار کو متحرک کریں۔,پیشاب میں کیلشیم کے اخراج کو کم کریں۔,ہپ فریکچر کے خطرے میں اضافہ,اضافی غذائی پروٹین ہو سکتا ہے:
0,nutrition,جن ممالک میں فریکچر کی سب سے زیادہ شرح ہوتی ہے وہ بتاتے ہیں کہ دودھ کا استعمال کنکال کے لیے فائدہ مند ہے۔,فریکچر کی کم شرح کے ساتھ مستقل طور پر وابستہ ہے۔,ایسا لگتا ہے کہ بلوغت کے دوران بعد کی زندگی میں ہڈیوں کے معدنی کثافت کے ساتھ وابستہ ہے۔,کچھ مطالعات میں فریکچر کے اعلی واقعات اور زیادہ اموات کے ساتھ منسلک ہونے کی اطلاع دی گئی ہے۔,دودھ کا زیادہ استعمال
2,nutrition,خواتین نوعمروں میں پھیلاؤ کی شرح 2٪ ہے۔,کسی بھی سماجی و اقتصادی پس منظر سے تعلق رکھنے والے مرد متاثر ہو سکتے ہیں۔,یہ بچوں یا رجونورتی کے بعد کی خواتین میں کبھی نہیں ہوتا ہے۔,خواتین مردوں کے مقابلے تین گنا زیادہ متاثر ہوتی ہیں۔,Anorexia Nervosa کے وبائی امراض کے بارے میں یہ بتانا درست ہے کہ:
3,nutrition,90 گرام گلوکوز پلس فرکٹوز فی گھنٹہ,90 گرام گلوکوز فی گھنٹہ,60 گرام گلوکوز پلس فریکٹوز فی گھنٹہ,60 گرام گلوکوز فی گھنٹہ,ایلیٹ ایتھلیٹس کو طویل تیز شدت والی ورزش (> 2.5 گھنٹے) کے دوران مثالی طور پر کیا استعمال کرنا چاہئے؟
1,nutrition,ایڈیپوز ٹشو لپڈ,انٹرماسکلر لپڈ,پٹھوں کا گلائکوجن,جگر گلائکوجن,اعتدال سے لے کر زیادہ شدت والی ورزش کے دوران کون سا اینڈوجینس سبسٹریٹ ذریعہ سب سے زیادہ توانائی فراہم کرتا ہے؟
2,nutrition,غریبوں کی حامی تحقیق کو صرف نامیاتی کاشتکاری پر توجہ دینی چاہیے۔,غریب کسانوں اور صارفین کے مسائل پر مرکوز تحقیق ایک 'عوامی بھلائی' ہے جس میں کم منافع کی صلاحیت ہے لیکن زیادہ سماجی فوائد ہیں۔ اس کی حمایت کے لیے عوامی سرمایہ کاری کی ضرورت ہے۔,زرعی تحقیق بنیادی طور پر ترقی یافتہ ممالک میں تجارتی کسانوں کو فائدہ پہنچاتی ہے۔,بین الاقوامی نجی شعبے کی فرمیں غریب کسانوں اور صارفین پر مبنی تحقیق کا بنیادی ذریعہ ہیں۔,زرعی تحقیق بھوک اور غربت کو کم کرنے میں کس طرح مدد کرتی ہے؟
2,nutrition,عمر کے لیے زیڈ سکور <-3 یا وزن کے لیے عمر کے لیے Z سکور <-3 یا ورم,عمر کے لحاظ سے زیڈ سکور <-3 یا وزن کے لیے اونچائی Z سکور <-3 یا ورم,عمر کے لحاظ سے زیڈ سکور <-3 اور ورم,عمر کے لیے وزن Z سکور <-3,چھوٹے بچوں میں شدید غذائی قلت کی تعریف اس طرح کی گئی ہے:
0,nutrition,ایسیٹون، لییکٹیٹ,Acetyl-CoA، لپڈس،,پائروویٹ، بیٹا ہائیڈرو آکسی بیوٹیریٹ،,ایسیٹیلڈہائڈ، ایسیٹیٹ،,الکحل میٹابولزم کے اہم میٹابولائٹس کیا ہیں؟
0,nutrition,بیسل میٹابولک ریٹ,جسمانی سرگرمی (غیر آرام دہ) توانائی کے اخراجات,سٹرکچرڈ (رضاکارانہ) ورزش کی سرگرمی تھرموجنسیس,غیر ورزشی سرگرمی تھرموجنسیس (NEAT),دفتری میز پر کھڑے ہونے، فائل کیبنٹ تک چلنے، اور دفتری ملازمت سے متعلق دیگر سرگرمیوں کے لیے خرچ کی جانے والی توانائی کو درج ذیل توانائی کے اخراجات کے جز کا حوالہ دیا جاتا ہے:
2,nutrition,37% خالص غذائی پیداوار میں مشغول ہیں۔,عملی طور پر تمام چھوٹے پیمانے پر پروڈیوسرز خود کو فراہم کرنے اور مارکیٹ کی فروخت میں مصروف ہیں۔,بہت کم لوگ رزق کی پیداوار میں مشغول ہیں، بجائے اس کے کہ وہ اپنی تقریباً تمام پیداوار مارکیٹ میں فروخت کر دیں۔,تقریباً سبھی رزق کے مالک ہیں۔,کیا زیادہ تر ترقی پذیر ملک کے کسان رزق یا تجارتی پیداوار میں مصروف ہیں؟
3,nutrition,ڈی این اے کی نقل سے تشکیل پانے والا آر این اے ایم آر این اے بنانے کے لیے الگ الگ اور مزید ترمیمات سے گزرتا ہے۔,ڈی این اے کے دونوں کناروں کو ایم آر این اے بنانے کے لیے نقل کیا جاتا ہے۔,ڈی این اے کے کسی خطے کی نقل کے ذریعے تشکیل پانے والے ایم آر این اے میں صرف پروٹین کی ترکیب کی معلومات ہوتی ہے۔,پروٹین کے لیے ڈی این اے کوڈ میں تمام معلومات,پروٹین کی ترکیب کے بارے میں درج ذیل میں سے کون سا بیان درست ہے؟
2,nutrition,0.1 مول ریٹینول /مول ß-کیروٹین,0.15 مول ریٹینول/مول ß-کیروٹین,1 مول ریٹینول /مول ß-کیروٹین,2 مول ریٹینول /مول ß-کیروٹین,مندرجہ ذیل میں سے کون سا کیروٹین سے بننے والی ریٹینول کی مقدار کے قریب ہے؟
