answer,subject,choice_3,choice_2,choice_1,choice_0,question
3,college_medicine,46,23,20,3,تمام انسانی سومیٹک خلیوں میں کتنے کروموسوم ہوتے ہیں؟
3,college_medicine,IIX فائبر ٹائپ کریں۔,IIa ریشوں کی قسم۔,Ia فائبرز ٹائپ کریں۔,قسم I فائبر۔,ہر طرح کی ورزش میں جیسے کہ تھکاوٹ کے لیے فائبر کی پہلی اقسام کو دوڑانا یہ ہیں:
1,college_medicine,myostatin جین کو تبدیل کرنے کے لئے منشیات کا استعمال۔,ایتھلیٹس کے ذریعہ منشیات لینے کے ماسک کے لئے جینوں کو چالو کرنا یا روکنا۔,کھیل میں کارکردگی کو بڑھانے کے لیے جینیاتی ہیرا پھیری کی تکنیکوں کا استعمال۔,جین ٹرانسکرپشن کو تبدیل کرنے کے لئے دوائیوں کا استعمال۔,جین ڈوپنگ کی اصطلاح سے مراد:
0,college_medicine,ہماری محبت کی خواہش۔,ہماری انا کا ایک ذیلی سیٹ جو صحیح کی طرف کام کرتا ہے۔,نیکی کی طرف عمل کرنے کے لیے اخلاقی ڈرائیو۔,حقیقت جاننے کی ایک اندرونی خواہش۔,"نطشے کی سچائی کی وِل کی سب سے درست تعریف مندرجہ ذیل میں سے کون سی ہوگی؟"""
3,college_medicine,پٹھوں کا اے ٹی پی اور فاسفوکریٹائن مواد۔,کاربوہائیڈریٹ کے باڈی اسٹورز کی دستیابی۔,ورزش کرنے والے پٹھوں کو آکسیجن فراہم کرنے کی صلاحیت۔,جسم کے درجہ حرارت کو منظم کرنے کی صلاحیت۔,میراتھن ریس جیسے برداشت کے مقابلوں میں کامیابی کے لیے درج ذیل میں سے کون سی جسمانی خصوصیات اہم نہیں ہیں؟
3,college_medicine,ہمدرد اعصابی سرگرمی میں اضافہ۔,پلازما ACTH میں اضافہ۔,پلازما فیٹی ایسڈ میں اضافہ.,پلازما گلوکوز میں اضافہ.,ورزش کے دوران، ادورکک غدود سے ایڈرینالین سراو کی حوصلہ افزائی ہوتی ہے:
2,college_medicine,مقامی امتیاز,عالمگیریت,گروپ تھنک,دقیانوسی خطرہ,"ایک نوجوان بالغ آدمی ایک معالج کو دیکھنا شروع کرتا ہے اور معالج کو بتاتا ہے کہ اسے ہم جنس پرست احساسات ہیں، اور وہ خود کو ہم جنس پرستوں کے طور پر پہچانتا ہے۔ وہ بے وقعتی کے جذبات سے دوچار ہے اور اسے خوف ہے کہ وہ اس کے تابع ہو جائے گا جسے اس کا مذہب ""ابدی لعنت"" قرار دیتا ہے۔ وہ اپنے خاندان اور دوستوں سے الگ تھلگ محسوس کرتا ہے، کیونکہ وہ اپنے ہم عمر گروپ یا خاندان میں کسی دوسرے ہم جنس پرست کے بارے میں نہیں جانتا ہے۔ مرد کے ساتھ کام کرنے کے دوران، تھراپسٹ اسے یہ دیکھنے میں مدد کرتا ہے کہ اس کے احساسات ان لوگوں میں غیر معمولی طور پر عام ہیں جنہوں نے حال ہی میں اپنے ہم جنس کے جذبات کو دریافت کیا ہے، اور اسے نئے ""باہر"" ہم جنس پرست مردوں کے لیے ایک سپورٹ گروپ میں شرکت کی ترغیب دیتا ہے۔ معالج کا نقطہ نظر مندرجہ ذیل میں سے کون سے مظاہر کو ظاہر کرتا ہے؟"
0,college_medicine,2.22 میٹر فی سیکنڈ,8.26 میٹر فی سیکنڈ,6.25 میٹر فی سیکنڈ,4.47 میٹر فی سیکنڈ,پانی کا 1 میٹر لمبا جگ، 2 میٹر اونچے کاؤنٹر ٹاپ پر بیٹھا ہوا ہے اور اس کا ڈھکن کھلا ہے، سائیڈ کے بالکل نچلے حصے میں پلاسٹک کی ایک کمزور جگہ سے رساؤ ہوتا ہے۔ جگ سے پانی کتنی جلدی خالی ہو گا؟
1,college_medicine,myosin اور tropomyosin.,ٹروپونن اور ٹروپومیوسین۔,ایکٹین اور myosin.,ایکٹین اور ٹروپونن۔,کنکال کے پٹھوں میں پائے جانے والے دو پرنسپل کنٹریکٹائل پروٹین ہیں:
2,college_medicine,پسند کا ظلم,انا کی کمی,غیر محفوظ منسلکہ,بے بسی سیکھی۔,کالج کے کیمپس میں چلائی جانے والی نفسیات کا مطالعہ ایک ہفتے کے دن جم کے بالکل باہر ترتیب دیا گیا تھا۔ چاکلیٹ چپ کوکیز دروازے کے بالکل باہر پیش کی گئیں، اور پھر ہال کے نیچے 15 فٹ نیچے ایک نشان لگایا گیا جس میں لوگوں سے کہا گیا کہ وہ سیڑھیاں استعمال کرنے سے گریز کریں، اور انہیں ایک طویل دالان میں گھومنے پر مجبور کیا۔ نشان کے علاوہ سیڑھیاں استعمال کرنے میں کوئی رکاوٹ نہیں تھی۔ نتائج واپس آگئے، اور اس سے ظاہر ہوا کہ جن افراد نے ٹرے سے مٹھائی لی تھی ان کے لمبے دالان کو استعمال کرنے کا امکان ان افراد کی نسبت دو گنا زیادہ تھا جنہوں نے انکار کیا۔ یہ کس نفسیاتی تصور کی ایک مثال ہے؟
2,college_medicine,کاربوکسائپپٹائڈیس,ٹرپسینوجن,Elastinogen,لپیس,سسٹک فبروسس (CF) کے مریضوں کو اکثر اپنے نوعمری کے سالوں میں لبلبہ کی سرگرمی کا نقصان ہوتا ہے۔ کس انزائم کا نقصان، اگر الگ تھلگ کیا جائے تو غذائی اجزاء کے جذب پر سب سے زیادہ وسیع اثرات مرتب ہوں گے؟
3,college_medicine,46 کروموسوم، 46 کرومیٹڈس,23 کروموسوم، 23 کرومیٹڈس,46 کروموسوم، 92 کرومیٹس,23 کروموسوم، 46 کرومیٹس,انسانی جسم میں سومیٹک یوکرائیوٹک خلیے عام طور پر سیل سائیکل کے دہرائے جانے والے مراحل کے ذریعے آگے بڑھتے ہیں تاکہ تقسیم اور خود کی نقلیں بنائیں۔ وہ نقطہ جس پر سیل تقسیم کرنے کا عہد کرتا ہے اسے پابندی نقطہ (R) کہا جاتا ہے۔ اس سے پہلے، سیل میں کتنے کروموسوم اور کرومیٹیڈز ہوتے ہیں؟
3,college_medicine,انسولین,ایلڈوسٹیرون,کورٹیسول,ADH,شدید پانی کی کمی اور فاقہ کشی میں مبتلا شخص سے مندرجہ ذیل میں سے کس ہارمون کے لیے پلازما کی مقدار میں اضافے کی توقع نہیں کی جائے گی؟
3,college_medicine,20 جی فی دن۔,10 جی فی دن۔,5 جی فی دن۔,2 جی فی دن۔,ایک ہفتے کے اندر 70 کلو وزنی آدمی کے پٹھوں کو لوڈ کرنے کے لیے کریٹائن کی تجویز کردہ خوراک یہ ہے:
3,college_medicine,پٹھوں میں کم پی ایچ کی طرف سے روکا.,جب تک تمام ATP استعمال نہ ہو جائے چالو نہیں کیا جاتا۔,glycolysis کے مقابلے میں سست.,ناقابل واپسی,creatine kinase رد عمل ہے:
2,college_medicine,یہ شخصیت کی خرابی کی طرح نہیں لگتا ہے۔,کلسٹر سی,کلسٹر بی,کلسٹر اے,"ایک نوجوان عورت کلینک میں یہ محسوس کر کے آتی ہے کہ اس کا ""دل بہت تیز دھڑک رہا ہے""۔ جب اس کی نبض ریکارڈ کی جاتی ہے تو یہ نارمل رینج میں ہوتی ہے۔ انٹرویو پر، آپ کو معلوم ہوگا کہ وہ اکثر بہت سی چیزوں کے بارے میں فکر مند رہتی ہے۔ درحقیقت، وہ بہت سے واقعات کو یاد نہیں رکھ سکتی جس میں اس کے سر میں بار بار کوئی واقعہ نہیں ہوا ہو۔ وہ کہتی ہیں کہ وہ اکثر اپنی عزت نفس کو تسلی دینے کے لیے رشتے ڈھونڈتی ہیں، اور تسلیم کرتی ہیں کہ وہ اکیلے ہونے کے خوف سے ان رشتوں میں زیادہ دیر تک رہتی ہیں۔ یہ شخص کس شخصیت کے جھرمٹ میں آئے گا؟"
0,college_medicine,الگ الگ,دبایا,بے کار,پیچھے ہٹنے والا,ایک ایلیل جو نقاب پوش ہے اسے کہا جاتا ہے:
1,college_medicine,اے ٹی پی کی پیداوار میں الیکٹران کی منتقلی کا سلسلہ۔,TCA سائیکل (کریبس سائیکل) سے اے ٹی پی کی پیداوار۔,anaerobic توانائی کی پیداوار.,ایروبک توانائی کی پیداوار.,عام طور پر، ورزش کی شدت جتنی زیادہ ہوگی، متناسب شراکت اتنی ہی زیادہ ہوگی:
3,college_medicine,فطری صلاحیت اور تربیتی محرک کا جواب دینے کی صلاحیت۔,ایک اچھا کوچ اور کامیابی کی ترغیب۔,اعلی انٹیلی جنس اور کامیابی کے لئے حوصلہ افزائی.,ایک اعلی توانائی کی خوراک اور بڑی بھوک۔,کھیل میں کامیابی کا تعین کرنے والے اہم عوامل ہیں:
2,college_medicine,تنازعات کو کم کرنے اور اتفاق رائے کو یقینی بنانے کی کوشش۔,اعلی وفاداری اور گروہی ہم آہنگی جس کی وجہ سے اراکین متنازعہ مسائل کو اٹھانے اور متبادل حل تجویز کرنے میں محفوظ محسوس کرتے ہیں۔,انفرادی گروپ کے ممبران کی تخلیقی صلاحیتوں میں کمی ان حلوں میں حصہ ڈالنا جو گروپ حاصل کرنا چاہتا ہے۔,گروپ کے ممبران کی فیصلہ سازی کی صلاحیتوں کی ایک اہم حد سے زیادہ درجہ بندی۔,گروپ تھنک کے سماجی رجحان کی خصوصیت درج ذیل تمام چیزوں کے علاوہ ہے:
2,college_physics,الیکٹران پروٹان کے ساتھ مل کر نیوٹران بناتے ہیں۔,الیکٹران اندرونی خول کی خالی جگہوں کو بھرتے ہیں جو دھات کے ایٹموں میں پیدا ہوتے ہیں۔,دھات میں فونون سے الیکٹران کا ٹکرانا,Čerenkov تابکاری پیدا کرنے والے الیکٹران,خصوصیت والی ایکس شعاعیں، جو مسلسل پس منظر پر تیز لکیروں کے طور پر ظاہر ہوتی ہیں، اس وقت پیدا ہوتی ہیں جب اعلی توانائی والے الیکٹران دھاتی ہدف پر بمباری کرتے ہیں۔ مندرجہ ذیل میں سے کون سا عمل ایکس ریز کی خصوصیت کا نتیجہ ہے؟
3,college_physics,20%,15%,10%,5%,دو طالب علم ایک تجربہ کرتے ہیں جس میں وہ زمین کے اوپر ایک معلوم اونچائی سے ایک گیند کو آرام سے گراتے ہیں اور گیند کے زمین سے ٹکرانے سے پہلے اس کی رفتار کی پیمائش کرتے ہیں۔ بار بار کی پیمائش سے، طلباء نے اندازہ لگایا کہ گیند کی ناپی گئی رفتار میں غیر یقینی صورتحال 10 فیصد ہے۔ مندرجہ ذیل میں سے کون سی گیند کی حرکی توانائی میں غیر یقینییت دیتا ہے؟ (فرض کریں کہ گیند کے بڑے پیمانے پر غیر یقینی صورتحال نہ ہونے کے برابر ہے۔)
3,college_physics,1.0 GeV/c^2,0.5 GeV/c^2,0.2 GeV/c^2,0.1 GeV/c^2,کل توانائی 5.0 GeV اور مومینٹم 4.9 GeV/c کے ساتھ ذرہ کا باقی ماس تقریباً ہے۔
1,college_physics,"10,000","5,000",250,2,ایک گریٹنگ سپیکٹرومیٹر بالترتیب 500 nm اور 502 nm کی دو طول موجوں کو بمشکل حل کر سکتا ہے۔ مندرجہ ذیل میں سے کون سا سپیکٹرومیٹر کو حل کرنے کی طاقت دیتا ہے؟
0,college_physics,دکھائی دینے والی روشنی,الٹرا وایلیٹ تابکاری,مائکروویو,گاما شعاعیں,نیوکلئس سے خارج ہونے والی برقی مقناطیسی شعاعوں کی شکل میں ہونے کا زیادہ امکان ہوتا ہے۔
1,college_physics,اڈیبیٹک,مسلسل دباؤ,مستقل حجم,مستقل درجہ حرارت,مندرجہ ذیل میں سے کس تھرموڈینامک عمل کے لیے مثالی گیس کی اندرونی توانائی میں اضافہ گیس میں شامل حرارت کے برابر ہے؟
3,college_physics,0<Wa <Wi,0 < Wi < Wa,0 = Wi < Wa,وائی ​​= وا,ایک مثالی موناٹومک گیس اپنے حجم سے دوگنا تک نیم جامد طور پر پھیلتی ہے۔ اگر عمل isothermal ہے تو، گیس کے ذریعہ کیا جانے والا کام Wi ہے۔ اگر عمل adiabatic ہے تو گیس کے ذریعے کیا جانے والا کام Wa ہے۔ مندرجہ ذیل میں سے کون سا سچ ہے؟
2,college_physics,0.5c,0.8c,c,2c,کواسر 3C9 کے سپیکٹرم میں مشاہدہ کی گئی ہائیڈروجن لائنیں اتنی دور سرخ رنگ میں منتقل ہو جاتی ہیں کہ ان کی طول موج زمین پر کسی تجربہ گاہ میں آرام کے دوران ہائیڈروجن ایٹموں کی روشنی میں مشاہدہ کیے جانے والے طول موج سے تین گنا زیادہ ہے۔ اگر یہ فرض کیا جائے کہ یہ تبدیلی مکمل طور پر 3C9 اور زمین کی رشتہ دار حرکت کی وجہ سے ہے، تو کواسر کی نسبتہ رفتار ہے
3,college_physics,I اور III,I اور II,صرف II,صرف میں,"درجہ حرارت T پر توازن میں ایٹموں کی مثالی گیس کی میکسویل بولٹزمین کی وضاحت کے لیے درج ذیل میں سے کون سا بیان درست ہے؟
I. ایٹموں کی اوسط رفتار صفر ہے۔
II ایٹموں کی رفتار کی تقسیم زیادہ سے زیادہ v = 0 ہے۔
III صفر حرکی توانائی کے ساتھ ایٹم تلاش کرنے کا امکان صفر ہے۔"
2,college_physics,"1,400 ہرٹج","1,200 ہرٹج","1,030 ہرٹج","1,000 Hz","سمندری طوفان کے دوران، ٹاؤن ہال پر 1,200 ہرٹز کا وارننگ سائرن بجتا ہے۔ سائرن سے 1 کلومیٹر دور ایک شخص کی طرف 55 میٹر فی سیکنڈ کی رفتار سے ہوا چل رہی ہے۔ آواز کی لہر کس فریکوئنسی کے ساتھ انسان تک پہنچتی ہے؟ (ہوا میں آواز کی رفتار 330 میٹر فی سیکنڈ ہے۔)"
3,college_physics,I اور II,صرف III,صرف II,صرف میں,"فرمیٹ کا رے آپٹکس کا اصول بتاتا ہے، ""روشنی کی کرن دو نقطوں کے درمیان راستے پر چلتی ہے جس کے لیے کم سے کم وقت درکار ہوتا ہے۔"" یہ اصول مندرجہ ذیل میں سے کس کو اخذ کرنے کے لیے استعمال کیا جا سکتا ہے؟
I. اسنیل کا ریفریکشن کا قانون
II عکاسی کا قانون
III حل کے لیے Rayleigh کا معیار"
1,computer_security,اوپر کا سارا,یونٹ ٹیسٹنگ کی ایک حفاظتی سوچ والی شکل جو ترقی کے عمل کے شروع میں لاگو ہوتی ہے۔,سیکیورٹی کی خامیوں اور کیڑوں کے لیے پورے نظام کی جانچ,کمزوریوں کے لیے لائبریریوں یا پروگرام کے دیگر اجزاء کی جانچ کا طریقہ کار,دخول کی جانچ کیا ہے؟
3,computer_security,مندرجہ بالا میں سے کوئی بھی نہیں۔,محفوظ انکلیو کی عارضی کلید,سسٹم سافٹ ویئر کی اجازت,محفوظ بوٹ چین,فرض کریں کہ ایک صارف کے پاس آئی فون ہے (آئی او ایس چل رہا ہے) اور وہ ایپل ایپ اسٹور سے Innocent نامی ایپ ڈاؤن لوڈ کر کے انسٹال کرتا ہے۔ صارف فون کو کھولتا ہے اور معصوم چلاتا ہے۔ Innocent iOS کرنل میں ایک بگ کا استحصال کرتا ہے جو Innocent کو کرنل کے اندر عمل درآمد کو کوڈ میں ری ڈائریکٹ کرنے کی اجازت دیتا ہے جسے Innocent کنٹرول کرتا ہے۔ اب معصوم iOS کرنل کے اندر اپنی پسند کی کسی بھی ہدایات پر عمل کر سکتا ہے۔ معصوم فون کے محفوظ انکلیو میں کسی بھی کیڑے کا استحصال کرنے کے قابل نہیں ہے۔ کیا معصوم فون کے فلیش میں محفوظ صارف کی نجی معلومات (مثلاً رابطے اور پیغامات) کو پڑھ سکتا ہے یا کیا پیپر میں بیان کردہ حفاظتی اقدامات ڈیٹا کو نجی رکھیں گے؟ اگر معصوم صرف انکرپٹڈ ڈیٹا دیکھنے کے قابل ہے، تو فون نے کامیابی کے ساتھ ڈیٹا کو نجی رکھا ہے۔ فون کے حفاظتی فیچرز (اگر کوئی ہیں) پر چکر لگائیں جو معصوم کو فون پر فلیش سے معلومات پڑھنے سے روکے گی۔
3,computer_security,اینٹی وائرس اسکینرز وائرس اور دیگر بدنیتی پر مبنی کوڈ کو تلاش کرتے ہیں، لیکن ہارٹ بلیڈ کسی کوڈ کو انجیکشن لگائے بغیر راز چوری کرتا ہے۔,ہارٹ بلیڈ خود اینٹی وائرس اسکینر پر حملہ کرتا ہے۔,اینٹی وائرس اسکینرز وائرس اور دیگر نقصان دہ چیزوں کو تلاش کرتے ہیں۔,یہ ایک خالی سوال ہے: ہارٹ بلیڈ صرف بفر کے باہر پڑھتا ہے، لہذا کوئی ممکنہ استحصال نہیں ہے,ایسا کیوں ہے کہ اینٹی وائرس اسکینرز کو ہارٹ بلیڈ کا استحصال نہیں ملا ہوگا؟
0,computer_security,"H'=D(m',D(m,H))","H'=E(m',E(m,H))","H'=E(m',D(m,H))","H'=D(m', E(m,H))","فرض کریں کہ ہم h(H, m) = E(m, H)h(H,m)=E(m,H) ​​کی وضاحت کرتے ہیں۔ پھر نتیجے میں آنے والا h(\cdot,\cdot)h(⋅,⋅) تصادم مزاحم نہیں ہے: تصادم (H,m)(H,m) اور (H',m')(H',m') بنانا ) بے ترتیب (H,m,m')(H,m,m') کا انتخاب کریں اور H'H' کو حسب ذیل بنائیں:"
3,computer_security,اس بات کا تعین کریں کہ صارف کون ہے۔,اگر صارف غلط برتاؤ کرتا ہے تو اسے جھنڈا لگائیں۔,اس بات کا تعین کریں کہ آیا صارف حملہ آور ہے۔,محدود کریں کہ صارف کن آپریشنز/ڈیٹا تک رسائی حاصل کر سکتا ہے۔,مندرجہ ذیل میں سے کس کی توثیق کا مقصد پورا کرنا ہے؟
2,computer_security,جھوٹا، سچ,درست غلط,جھوٹا، جھوٹا۔,سچ ہے، سچ ہے۔,"فرض کریں کہ کلائنٹ اور سرور کے درمیان TLS کنکشن کامیابی سے قائم ہو گیا ہے۔ سیشن قائم کرنے میں سرور سرٹیفکیٹ کی جانچ کرنا اور DiffieHelmann ایکسچینج کو انجام دینا شامل ہے، لیکن کلائنٹ نے کلائنٹ کا سرٹیفکیٹ فراہم نہیں کیا۔ اس کے علاوہ، فرض کریں کہ کلائنٹ اور سرور ایماندار ہیں، کہ کلائنٹ اور سرور اپنی چابیاں لیک نہیں کرتے، اور یہ کہ خفیہ نگاری اچھی ہے۔ مندرجہ ذیل میں سے کون سے حملوں سے TLS حفاظت کرتا ہے؟
1. ایک حملہ آور سرور کی نجی کلید چرا رہا ہے اور ریکارڈ شدہ ماضی کے کنکشنز کا سادہ متن پڑھ رہا ہے۔
2. ایک حملہ آور سرٹیفکیٹ اتھارٹی کو توڑ رہا ہے اور سرور کے لیے جعلی سرٹیفکیٹ بنا رہا ہے۔"
1,computer_security,اختیاری متن,یہ بنیادی PRG پر منحصر ہے۔,ہاں، صرف GGM PRF کو Luby-Rackoff تھیوریم میں لگائیں۔,نہیں ایسا نہیں ہو سکتا,کیا ہم محفوظ پی آر جی سے محفوظ پی آر پی بنا سکتے ہیں؟
2,computer_security,خلاف ورزی کی۔,بدل گیا۔,جائزہ,بدل دیا گیا۔,ایک ہیش فنکشن پیغام کی سالمیت کی ضمانت دیتا ہے۔ یہ ضمانت دیتا ہے کہ پیغام نہیں ہوا ہے۔
2,computer_security,جھوٹا، سچ,درست غلط,جھوٹا، جھوٹا۔,سچ ہے، سچ ہے۔,بیان 1| U2F صارف کے اسمارٹ فون پر SMS کوڈ بھیجنے کے مقابلے میں ایک مضبوط دوسرا عنصر ہے۔ بیان 2 | ایک حملہ آور جو صارف کا پاس ورڈ جانتا ہے صارف کے اکاؤنٹ تک رسائی کے لیے U2F کلید کا آسانی سے اندازہ لگا سکتا ہے۔
2,computer_security,جھوٹا، سچ,درست غلط,جھوٹا، جھوٹا۔,سچ ہے، سچ ہے۔,"""ریموٹ ٹائمنگ اٹیک عملی ہیں"" میں بیان کردہ اوپن ایس ایس ایل کا نفاذ (برملے اور بونیہ کے ذریعہ) درج ذیل کارکردگی کی اصلاح کا استعمال کرتا ہے: چینی باقیات (CR)، منٹگمری نمائندگی (MR)، Karatsuba Multiplication (KM)، اور بار بار اسکوائرنگ اور سلائیڈنگ ونڈوز (RS) )۔ درج ذیل میں سے کون سے آپشنز پیپر میں بیان کردہ ٹائمنگ چینل اٹیک کو بند کر دیں گے اگر آپ درج کردہ آپٹیمائزیشن کو آف کر دیتے ہیں؟
1. CR، MR، KM، اور RS۔
2. RS"
0,computer_security,وائرلیس ٹرانسمیشن سونگھنا,وائرلیس ٹریفک چیکنگ,وائی ​​فائی ٹریفک سونگھنا,وائرلیس ٹریفک سونگھنا,___________ وائرلیس ٹریفک تجزیہ کا ایک عمل ہے جو فرانزک تحقیقات کے لیے یا کسی بھی وائرلیس مسئلے کو حل کرنے کے دوران مددگار ثابت ہو سکتا ہے۔
0,conceptual_physics,ان میں سے کوئی بھی نہیں۔,ان میں سے کوئی بھی,ڈائیورنگ لینس,کنورجنگ لینس,ایک حقیقی تصویر کو اسکرین پر ایک کے ذریعے کاسٹ کیا جا سکتا ہے۔
3,conceptual_physics,ہمیشہ mg سے کم ہے۔,mg سے زیادہ یا کم ہو سکتا ہے۔,ہمیشہ mg سے زیادہ ہے۔,mg ہے,ایک گیند پر غور کریں جو مائل ہوائی جہاز سے نیچے گر رہی ہے۔ گیند پر نارمل قوت (طاقت جہاز پر کھڑی)۔
2,conceptual_physics,سب کر سکتے ہیں۔,گاما شعاعیں۔,بیٹا شعاعیں۔,الفا شعاعیں۔,ان میں سے کس کو برقی یا مقناطیسی ذرائع سے نہیں ہٹایا جا سکتا؟
2,conceptual_physics,مزید معلومات کی ضرورت ہے۔,چارج کی ایک جیسی یا مخالف علامات۔,چارج کے مخالف علامات.,چارج کی ایک ہی علامت.,دو الگ الگ چارج شدہ ذرات آرام سے خارج ہونے کے فوراً بعد دونوں رفتار میں اضافہ کرتے ہیں۔ اس وجہ سے ذرات ہوتے ہیں۔
0,conceptual_physics,ان میں سے کوئی نہیں,تابکاری کی کم تعدد,لمبی طول موج,مختصر طول موج,ایک اعلی درجہ حرارت کا ذریعہ نسبتا radiates
0,conceptual_physics,خاص اضافیت اور عمومی اضافیت ایک ہی سکے کے دو رخ ہیں۔,اضافیت کی مساواتیں تیز رفتاری پر لاگو ہوتی ہیں جبکہ نیوٹن کی مساواتیں کم رفتار پر لاگو ہوتی ہیں۔,نیوٹن کی میکانکس اتنی ہی درست ہے جتنی آئن سٹائن کی میکانکس۔,نئی تھیوری کو پرانے نظریہ سے متفق ہونا چاہیے جہاں وہ اوورلیپ ہوتے ہیں۔,خط و کتابت کے اصول کے مطابق،
3,conceptual_physics,ان میں سے کوئی بھی نہیں۔,یہ دونوں,مقناطیسی فیلڈ لائنوں کے متوازی حرکت کرتا ہے۔,آرام میں ہے,ایک مقناطیسی قوت الیکٹران پر اس وقت بھی کام کر سکتی ہے جب وہ
2,conceptual_physics,ان میں سے کوئی بھی نہیں۔,یہ دونوں,الٹراسونک,انفراسونک,آواز کی لہریں جو زیادہ تر انسان نہیں سن سکتے
2,conceptual_physics,ان میں سے کوئی نہیں,توانائی,فاصلے,افواج,مشین ضرب نہیں لگا سکتی
0,conceptual_physics,خود سیارے زمین کے,ماحول کی کثافت اور حجم,اور ماحول کا حجم,ماحول کے,ماحولیاتی دباؤ وزن کی وجہ سے ہے۔
1,conceptual_physics,ایک شفاف میڈیم میں سست ہو جاتا ہے۔,درست گھڑیاں فراہم کرتا ہے۔,حوالہ کے تمام فریموں میں ایک مستقل ہے۔,کسی کے حوالہ کے فریم پر منحصر ہے۔,آئن سٹائن کا دوسرا اصول ہمیں بتاتا ہے کہ روشنی کی رفتار
1,conceptual_physics,ان میں سے کوئی نہیں,طول و عرض,تعدد,طول موج,پلانک کے مستقل کو فوٹون کی توانائی کو اس کے ذریعہ تقسیم کرکے تلاش کیا جاسکتا ہے۔
1,conceptual_physics,کسی بھی قسم کی بہت کم تابکاری۔,یکساں طور پر مرئی اور اورکت۔,مرئی سے زیادہ اورکت تابکاری۔,اورکت سے زیادہ دکھائی دینے والی تابکاری۔,"""گرین ہاؤس گیسیں"" جو گلوبل وارمنگ کو جذب کرنے میں کردار ادا کرتی ہیں۔"
3,conceptual_physics,یہ سب,لہریں خود پر جھلکتی ہیں۔,مرحلے میں اور مرحلے سے باہر اوورلیپ ہونے والی لہریں۔,مداخلت,کھڑی لہروں کا نتیجہ ہے۔
2,conceptual_physics,چمکیلی توانائی.,اندرونی توانائی جو گرم سے سردی کی طرف بہتی ہے۔,اندرونی توانائی.,درجہ حرارت,گرمی کا ایک اور لفظ ہے۔
2,conceptual_physics,نہ ہی,دونوں,کاربن ڈائی آکسائیڈ,آبی بخارات,گرین ہاؤس گیسیں جو گلوبل وارمنگ میں معاون ہیں۔
1,conceptual_physics,تین,دو,ایک,کوئی نہیں۔,سوڈیم کے تیسرے خول، Na (ایٹمی نمبر 11) میں کتنے الیکٹران ہیں؟
0,conceptual_physics,گولڈ: فیوژن؛ carbon : فیوژن,سونا: فِشن؛ carbon : فِشن,گولڈ: فیوژن؛ carbon : فِشن,سونا: فِشن؛ carbon : فیوژن,کون سا عمل سونے سے توانائی جاری کرے گا: فیوژن یا فیوژن؟ کاربن سے؟
2,conceptual_physics,مزید معلومات کی ضرورت ہے۔,ان میں سے کوئی بھی,برعکس,ایسا ہی,دو الگ الگ چارج شدہ ذرات آرام سے خارج ہونے کے فوراً بعد، دونوں کی رفتار بڑھ جاتی ہے۔ اس لیے ذرات کے چارج کی علامت ہے۔
0,conceptual_physics,ایک غبارے میں ہوا,سمندر کا پانی,ایک لکڑی کا تختہ,ایک سٹیل بیم,آواز سب سے تیزی سے اندر جائے گی۔
0,conceptual_physics,صفر,مزید,ایسا ہی,کم,جب توانائی فیوژن کے عمل سے خارج ہوتی ہے، تو واقعہ کے بعد مواد کا کل ماس ہوتا ہے۔
3,conceptual_physics,69 این,49 این,29 این,20. این,ایک لفٹ میں 5.0 کلوگرام ماس رکھا جاتا ہے جو 4.0 m/s2 کی رفتار سے اوپر کی طرف بڑھ رہا ہے۔ اس ماس کا ظاہری وزن ہے۔
2,conceptual_physics,ان میں سے کوئی نہیں,اچھی طرح سے پھیلتا ہے,اچھی طرح سے کنیکٹ کرتا ہے,اچھی طرح سے چلاتا ہے,ایک ایسی چیز جو توانائی کو بھی اچھی طرح جذب کرتی ہے۔
3,conceptual_physics,اس پر منحصر ہے کہ آپ کیسے اڑا دیتے ہیں۔,کوئی تبدیلی نہیں ہے,کم ہو جاتا ہے,بڑھتا ہے,جب آپ اپنے ہاتھ پر سانس لیتے ہیں تو خارج ہونے والی ہوا کا درجہ حرارت آپ کے ہاتھ تک پہنچتا ہے۔
1,conceptual_physics,الیکٹران مداخلت,سپرپوزیشن,بازی,پولرائزیشن,ایک ہولوگرام بہترین عکاسی کرتا ہے۔
1,conceptual_physics,کوئی قانون نہیں,یقین,امکان,نیوٹن کے قوانین,کوانٹم میکانکس سے ہم یہ سیکھتے ہیں کہ ایک تابکار نیوکلئس کا کنٹرول ہوتا ہے۔
1,econometrics,ریگریشن لائن بالکل اصل کے ذریعے چل رہی ہے۔,ٹیسٹ کے اعدادوشمار کی دوبارہ گنتی کریں۔,مداخلت کو برقرار رکھیں,انٹرسیپٹ کو چھوڑیں اور ریگریشن کو دوبارہ چلائیں۔,فرض کریں کہ ایک ٹیسٹ کہ انٹرسیپٹ گتانک کی حقیقی قدر صفر ہے غیر مسترد ہونے کا نتیجہ ہے۔ مناسب نتیجہ کیا ہوگا؟
