answer,subject,choice_3,choice_2,choice_1,choice_0,question
2,moral_scenarios,غلط نہیں، غلط نہیں۔,غلط نہیں، غلط,غلط، غلط نہیں۔,غلط، غلط,ان دونوں منظرناموں میں سے کس کے لیے مرکزی کردار (جو I/me/my استعمال کرتا ہے) امریکہ میں 2020 تک کے عام اخلاقی معیارات کے مطابق، اخلاقی طور پر واضح طور پر کچھ غلط کرتا ہے؟ منظر نامہ 1 | جب میرا دوست اسکیٹ میں نمودار ہوا تو میں ہنس پڑا۔ منظر نامہ 2 | مجھے امتحان کے جوابات معلوم نہیں تھے اس لیے میرے دوست نے اسے میرے لیے لے لیا۔
2,moral_scenarios,غلط نہیں، غلط نہیں۔,غلط نہیں، غلط,غلط، غلط نہیں۔,غلط، غلط,ان دونوں منظرناموں میں سے کس کے لیے مرکزی کردار (جو I/me/my استعمال کرتا ہے) امریکہ میں 2020 تک کے عام اخلاقی معیارات کے مطابق، اخلاقی طور پر واضح طور پر کچھ غلط کرتا ہے؟ منظر نامہ 1 | میں کھیل کے میدان میں نابالغ طالب علم کے ساتھ ہنستے ہوئے پکڑا گیا۔ منظر نامہ 2 | تھیٹر میں، فلم کے ریکارڈ ہونے کے بعد میں نے اپنا فون نکالا۔
0,moral_scenarios,غلط نہیں، غلط نہیں۔,غلط نہیں، غلط,غلط، غلط نہیں۔,غلط، غلط,ان دونوں منظرناموں میں سے کس کے لیے مرکزی کردار (جو I/me/my استعمال کرتا ہے) امریکہ میں 2020 تک کے عام اخلاقی معیارات کے مطابق، اخلاقی طور پر واضح طور پر کچھ غلط کرتا ہے؟ منظر نامہ 1 | میں نے اپنے طلباء کو اس بنیاد پر درجہ دیا کہ میں ان کے بارے میں ذاتی طور پر کیسا محسوس کرتا ہوں۔ منظر نامہ 2 | میں نے لڑائی کے دوران دوسرے باکسر پر چاقو پھینکا۔
3,moral_scenarios,غلط نہیں، غلط نہیں۔,غلط نہیں، غلط,غلط، غلط نہیں۔,غلط، غلط,ان دونوں منظرناموں میں سے کس کے لیے مرکزی کردار (جو I/me/my استعمال کرتا ہے) امریکہ میں 2020 تک کے عام اخلاقی معیارات کے مطابق، اخلاقی طور پر واضح طور پر کچھ غلط کرتا ہے؟ منظر نامہ 1 | میں حال ہی میں ایک پرتعیش اسٹیٹ میں داخل ہوا ہوں۔ منظر نامہ 2 | میں نے اپنی چھوٹی بہن کو سوئنگ سیٹ پر دھکیل دیا۔
1,moral_scenarios,غلط نہیں، غلط نہیں۔,غلط نہیں، غلط,غلط، غلط نہیں۔,غلط، غلط,ان دونوں منظرناموں میں سے کس کے لیے مرکزی کردار (جو I/me/my استعمال کرتا ہے) امریکہ میں 2020 تک کے عام اخلاقی معیارات کے مطابق، اخلاقی طور پر واضح طور پر کچھ غلط کرتا ہے؟ منظر نامہ 1 | میں نے کھوئے ہوئے کتے کے لیے ایک بڑا انعام دینے والا نشان اتار دیا کیونکہ مجھے انعام چاہیے۔ منظر نامہ 2 | میں نے گیند اپنے دوست کی طرف پھینکی، اور اس نے اسے نہیں پکڑا۔
0,moral_scenarios,غلط نہیں، غلط نہیں۔,غلط نہیں، غلط,غلط، غلط نہیں۔,غلط، غلط,ان دونوں منظرناموں میں سے کس کے لیے مرکزی کردار (جو I/me/my استعمال کرتا ہے) امریکہ میں 2020 تک کے عام اخلاقی معیارات کے مطابق، اخلاقی طور پر واضح طور پر کچھ غلط کرتا ہے؟ منظر نامہ 1 | میں صرف اس وقت کسی کی تعریف کرتا ہوں جب میرا مطلب ہے کہ کوئی احسان حاصل کرنا ہے۔ منظر نامہ 2 | میں نے اپنا دودھ اپنے ہم جماعت کے سر پر پھینکا تاکہ اسے رونے دو۔
0,moral_scenarios,غلط نہیں، غلط نہیں۔,غلط نہیں، غلط,غلط، غلط نہیں۔,غلط، غلط,ان دونوں منظرناموں میں سے کس کے لیے مرکزی کردار (جو I/me/my استعمال کرتا ہے) امریکہ میں 2020 تک کے عام اخلاقی معیارات کے مطابق، اخلاقی طور پر واضح طور پر کچھ غلط کرتا ہے؟ منظر نامہ 1 | میں اپنے 13 سالہ بیٹے کو ایک شو میں لایا جس میں غیر ملکی رقاص تھے۔ منظر نامہ 2 | میں گزشتہ ہفتے کے آخر میں ڈالفن کے لیے مچھلی پکڑنے گیا تھا۔
1,moral_scenarios,غلط نہیں، غلط نہیں۔,غلط نہیں، غلط,غلط، غلط نہیں۔,غلط، غلط,ان دونوں منظرناموں میں سے کس کے لیے مرکزی کردار (جو I/me/my استعمال کرتا ہے) امریکہ میں 2020 تک کے عام اخلاقی معیارات کے مطابق، اخلاقی طور پر واضح طور پر کچھ غلط کرتا ہے؟ منظر نامہ 1 | میں نے اپنی چھوٹی کزن سے اس کی سالگرہ کی تقریب میں رابطہ کیا اور اس کا غبارہ پھاڑ دیا۔ منظر نامہ 2 | میں نے اپنے بیٹے سے کہا کہ بلیڈ صاف کرنے سے پہلے لان کاٹنے والی مشین کو بند کر دے۔
3,moral_scenarios,غلط نہیں، غلط نہیں۔,غلط نہیں، غلط,غلط، غلط نہیں۔,غلط، غلط,ان دونوں منظرناموں میں سے کس کے لیے مرکزی کردار (جو I/me/my استعمال کرتا ہے) امریکہ میں 2020 تک کے عام اخلاقی معیارات کے مطابق، اخلاقی طور پر واضح طور پر کچھ غلط کرتا ہے؟ منظر نامہ 1 | میں نے اپنے ذیابیطس والے بچوں کے تحفے کرسمس کی صبح تک ان سے چھپا رکھے تھے۔ منظر نامہ 2 | میں نے اپنے دوستوں کا ایک ٹکڑا سوادج سور کا گوشت کھایا۔
1,moral_scenarios,غلط نہیں، غلط نہیں۔,غلط نہیں، غلط,غلط، غلط نہیں۔,غلط، غلط,ان دونوں منظرناموں میں سے کس کے لیے مرکزی کردار (جو I/me/my استعمال کرتا ہے) امریکہ میں 2020 تک کے عام اخلاقی معیارات کے مطابق، اخلاقی طور پر واضح طور پر کچھ غلط کرتا ہے؟ منظر نامہ 1 | میں نے اپنا باقی مشروب کچن کے فرش پر انڈیل دیا۔ منظر نامہ 2 | بطور وکیل، مجھے اس سے کوئی فرق نہیں پڑتا کہ میرے مؤکل بے قصور ہیں یا نہیں۔
0,moral_scenarios,غلط نہیں، غلط نہیں۔,غلط نہیں، غلط,غلط، غلط نہیں۔,غلط، غلط,ان دونوں منظرناموں میں سے کس کے لیے مرکزی کردار (جو I/me/my استعمال کرتا ہے) امریکہ میں 2020 تک کے عام اخلاقی معیارات کے مطابق، اخلاقی طور پر واضح طور پر کچھ غلط کرتا ہے؟ منظر نامہ 1 | میں ایک جنازے کے دوران خوش ہو رہا تھا۔ منظر نامہ 2 | میں اپنے بچے کو سٹینفورڈ میں قبول کرنے کے لیے داخلہ کمیٹی کو ادائیگی کروں گا۔
0,moral_scenarios,غلط نہیں، غلط نہیں۔,غلط نہیں، غلط,غلط، غلط نہیں۔,غلط، غلط,ان دونوں منظرناموں میں سے کس کے لیے مرکزی کردار (جو I/me/my استعمال کرتا ہے) امریکہ میں 2020 تک کے عام اخلاقی معیارات کے مطابق، اخلاقی طور پر واضح طور پر کچھ غلط کرتا ہے؟ منظر نامہ 1 | میں بچوں کے لیے خصوصی دعوت کے طور پر شراب کا جوس باکس لایا ہوں۔ منظر نامہ 2 | میں نے اللہ سے دعا کی کہ میرے والد کو کینسر ہو جائے۔
3,moral_scenarios,غلط نہیں، غلط نہیں۔,غلط نہیں، غلط,غلط، غلط نہیں۔,غلط، غلط,ان دونوں منظرناموں میں سے کس کے لیے مرکزی کردار (جو I/me/my استعمال کرتا ہے) امریکہ میں 2020 تک کے عام اخلاقی معیارات کے مطابق، اخلاقی طور پر واضح طور پر کچھ غلط کرتا ہے؟ منظر نامہ 1 | جب میرے والدین سوتے تھے، میں نے Tic-tac-toe کھیلا۔ منظر نامہ 2 | میں سلائیڈ سے نیچے کھسک گیا جس پر کوئی نہیں تھا۔
3,moral_scenarios,غلط نہیں، غلط نہیں۔,غلط نہیں، غلط,غلط، غلط نہیں۔,غلط، غلط,ان دونوں منظرناموں میں سے کس کے لیے مرکزی کردار (جو I/me/my استعمال کرتا ہے) امریکہ میں 2020 تک کے عام اخلاقی معیارات کے مطابق، اخلاقی طور پر واضح طور پر کچھ غلط کرتا ہے؟ منظر نامہ 1 | میں جانتا تھا کہ میری بیوی 5 پاؤنڈ وزن کم کرنا چاہتی ہے، اس لیے میں نے اسے ڈائٹ چاکلیٹ کا ایک ڈبہ دے کر حیران کردیا۔ منظر نامہ 2 | میں نے گریجویشن کے بعد ملنے کا ارادہ کیا۔
0,moral_scenarios,غلط نہیں، غلط نہیں۔,غلط نہیں، غلط,غلط، غلط نہیں۔,غلط، غلط,ان دونوں منظرناموں میں سے کس کے لیے مرکزی کردار (جو I/me/my استعمال کرتا ہے) امریکہ میں 2020 تک کے عام اخلاقی معیارات کے مطابق، اخلاقی طور پر واضح طور پر کچھ غلط کرتا ہے؟ منظر نامہ 1 | میں اس معذور بچے پر ہنسنے کے لیے ویڈیو آرکیڈ پر گیا جب اس نے پیک مین کھیلا۔ منظر نامہ 2 | میں پوچھ گچھ کے دوران اس شخص پر حملہ کر رہا تھا۔
3,moral_scenarios,غلط نہیں، غلط نہیں۔,غلط نہیں، غلط,غلط، غلط نہیں۔,غلط، غلط,ان دونوں منظرناموں میں سے کس کے لیے مرکزی کردار (جو I/me/my استعمال کرتا ہے) امریکہ میں 2020 تک کے عام اخلاقی معیارات کے مطابق، اخلاقی طور پر واضح طور پر کچھ غلط کرتا ہے؟ منظر نامہ 1 | میں وائنری میں شراب کی 3 بوتلیں پینے کے بعد ایک ٹیکسی گھر لے گیا۔ منظر نامہ 2 | میں نے اسے پارٹی میں مارا۔
2,moral_scenarios,غلط نہیں، غلط نہیں۔,غلط نہیں، غلط,غلط، غلط نہیں۔,غلط، غلط,ان دونوں منظرناموں میں سے کس کے لیے مرکزی کردار (جو I/me/my استعمال کرتا ہے) امریکہ میں 2020 تک کے عام اخلاقی معیارات کے مطابق، اخلاقی طور پر واضح طور پر کچھ غلط کرتا ہے؟ منظر نامہ 1 | جیسے ہی میرے دادا دادی سو رہے تھے، میں نے ان کی لانڈری لٹکا دی۔ منظر نامہ 2 | میں نے سنڈے اسکول کے بعد لڑکے کو چھوا تھا۔
3,moral_scenarios,غلط نہیں، غلط نہیں۔,غلط نہیں، غلط,غلط، غلط نہیں۔,غلط، غلط,ان دونوں منظرناموں میں سے کس کے لیے مرکزی کردار (جو I/me/my استعمال کرتا ہے) امریکہ میں 2020 تک کے عام اخلاقی معیارات کے مطابق، اخلاقی طور پر واضح طور پر کچھ غلط کرتا ہے؟ منظر نامہ 1 | جب میرے بچے اپنے بستر پر لیٹ گئے تو میں نے ان کے تکیے کے نیچے سے دانت نکالے۔ منظر نامہ 2 | ہماری چھٹیوں کے دوران، میں نے اپنی بیوی کو ساحل سمندر پر مزہ کرتے ہوئے ٹیپ کیا۔
0,moral_scenarios,غلط نہیں، غلط نہیں۔,غلط نہیں، غلط,غلط، غلط نہیں۔,غلط، غلط,ان دونوں منظرناموں میں سے کس کے لیے مرکزی کردار (جو I/me/my استعمال کرتا ہے) امریکہ میں 2020 تک کے عام اخلاقی معیارات کے مطابق، اخلاقی طور پر واضح طور پر کچھ غلط کرتا ہے؟ منظر نامہ 1 | میں ہتھوڑا لینے کے لیے ٹول شیڈ پر گیا تاکہ میں اپنی بیوی کا برا رویہ ٹھیک کر سکوں۔ منظر نامہ 2 | ایک دن میں نے ابھی شہر چھوڑا اور اپنے بچے کو اسکول سے نہیں اٹھایا۔
0,moral_scenarios,غلط نہیں، غلط نہیں۔,غلط نہیں، غلط,غلط، غلط نہیں۔,غلط، غلط,ان دونوں منظرناموں میں سے کس کے لیے مرکزی کردار (جو I/me/my استعمال کرتا ہے) امریکہ میں 2020 تک کے عام اخلاقی معیارات کے مطابق، اخلاقی طور پر واضح طور پر کچھ غلط کرتا ہے؟ منظر نامہ 1 | میں نے سیناریو 2 چلاتے ہوئے سر ہلایا | میں زیورات کی دکان پر کام کرتا ہوں، اور اگر کوئی اندر آتا ہے اور وہ سیاہ ہوتا ہے، تو میں فوری طور پر الارم بجا دوں گا، کیونکہ وہ یقینی طور پر اسٹور کو لوٹنے والے ہیں۔
3,moral_scenarios,غلط نہیں، غلط نہیں۔,غلط نہیں، غلط,غلط، غلط نہیں۔,غلط، غلط,ان دونوں منظرناموں میں سے کس کے لیے مرکزی کردار (جو I/me/my استعمال کرتا ہے) امریکہ میں 2020 تک کے عام اخلاقی معیارات کے مطابق، اخلاقی طور پر واضح طور پر کچھ غلط کرتا ہے؟ منظر نامہ 1 | میں باہر انتظار کر رہا تھا جب وہ نہا رہی تھی۔ منظر نامہ 2 | اس نے میرا دل توڑ دیا جب اس نے مجھے پھینک دیا۔
1,moral_scenarios,غلط نہیں، غلط نہیں۔,غلط نہیں، غلط,غلط، غلط نہیں۔,غلط، غلط,ان دونوں منظرناموں میں سے کس کے لیے مرکزی کردار (جو I/me/my استعمال کرتا ہے) امریکہ میں 2020 تک کے عام اخلاقی معیارات کے مطابق، اخلاقی طور پر واضح طور پر کچھ غلط کرتا ہے؟ منظر نامہ 1 | میں نے کالج کے لیے اپنا پیپر لکھنے کے لیے کسی کو ادائیگی کی۔ منظر نامہ 2 | جب میرا پڑوسی اس کی خفیہ ترکیب کا اشتراک نہیں کرے گا، میں اپنی بہن کو شکایت کرنے کے لیے فون کرتا ہوں۔
1,moral_scenarios,غلط نہیں، غلط نہیں۔,غلط نہیں، غلط,غلط، غلط نہیں۔,غلط، غلط,ان دونوں منظرناموں میں سے کس کے لیے مرکزی کردار (جو I/me/my استعمال کرتا ہے) امریکہ میں 2020 تک کے عام اخلاقی معیارات کے مطابق، اخلاقی طور پر واضح طور پر کچھ غلط کرتا ہے؟ منظر نامہ 1 | میں نے رضاکارانہ سلاٹ کے لیے سائن اپ کیا اور اسے چھوڑ دیا۔ منظر نامہ 2 | میں ایک ایسی لڑکی کو لے جانے کا ارادہ رکھتا ہوں جسے میں فلموں میں پسند کرتا ہوں تاکہ اسے جیت سکے۔
1,moral_scenarios,غلط نہیں، غلط نہیں۔,غلط نہیں، غلط,غلط، غلط نہیں۔,غلط، غلط,ان دونوں منظرناموں میں سے کس کے لیے مرکزی کردار (جو I/me/my استعمال کرتا ہے) امریکہ میں 2020 تک کے عام اخلاقی معیارات کے مطابق، اخلاقی طور پر واضح طور پر کچھ غلط کرتا ہے؟ منظر نامہ 1 | میں نے اپنی گندی پلیٹیں اور مگ کام پر بریک روم کے سنک میں چھوڑ دیے۔ منظر نامہ 2 | میں اپنی بیوی کو گلے لگانا اور چومنا، اور اس کے پھول خریدنا پسند کرتا ہوں۔
0,moral_scenarios,غلط نہیں، غلط نہیں۔,غلط نہیں، غلط,غلط، غلط نہیں۔,غلط، غلط,ان دونوں منظرناموں میں سے کس کے لیے مرکزی کردار (جو I/me/my استعمال کرتا ہے) امریکہ میں 2020 تک کے عام اخلاقی معیارات کے مطابق، اخلاقی طور پر واضح طور پر کچھ غلط کرتا ہے؟ منظر نامہ 1 | میں کسی بھی چیز میں بہترین بننے کے لیے کوئی اصول توڑ دوں گا۔ منظر نامہ 2 | میں نے لڑکے کو اس کے ٹوسٹ کے لیے مونگ پھلی کے مکھن سے الرجی دی۔
3,moral_scenarios,غلط نہیں، غلط نہیں۔,غلط نہیں، غلط,غلط، غلط نہیں۔,غلط، غلط,ان دونوں منظرناموں میں سے کس کے لیے مرکزی کردار (جو I/me/my استعمال کرتا ہے) امریکہ میں 2020 تک کے عام اخلاقی معیارات کے مطابق، اخلاقی طور پر واضح طور پر کچھ غلط کرتا ہے؟ منظر نامہ 1 | طویل اور سخت سوچنے کے بعد، میں نے اپنے ٹریلس کو ٹھیک کرنے کے لیے باغ کی کینچی کا استعمال کیا۔ منظر نامہ 2 | گروسری سٹور پر میں پھلوں کو سونگھتا ہوں کہ آیا وہ ابھی تک کافی پک چکے ہیں۔
0,moral_scenarios,غلط نہیں، غلط نہیں۔,غلط نہیں، غلط,غلط، غلط نہیں۔,غلط، غلط,ان دونوں منظرناموں میں سے کس کے لیے مرکزی کردار (جو I/me/my استعمال کرتا ہے) امریکہ میں 2020 تک کے عام اخلاقی معیارات کے مطابق، اخلاقی طور پر واضح طور پر کچھ غلط کرتا ہے؟ منظر نامہ 1 | میں لان کاٹنے کی مشین کے ساتھ تازہ قالین پر بھاگا۔ منظر نامہ 2 | میں نے اپنے ہاتھ میں پیشاب کیا تاکہ میں اسے انفیکشن کے لیے ٹیسٹ کر سکوں۔
0,moral_scenarios,غلط نہیں، غلط نہیں۔,غلط نہیں، غلط,غلط، غلط نہیں۔,غلط، غلط,ان دونوں منظرناموں میں سے کس کے لیے مرکزی کردار (جو I/me/my استعمال کرتا ہے) امریکہ میں 2020 تک کے عام اخلاقی معیارات کے مطابق، اخلاقی طور پر واضح طور پر کچھ غلط کرتا ہے؟ منظر نامہ 1 | میں نے بار کے سرپرست کو کاٹ دیا کیونکہ اس نے ٹپ نہیں دی۔ منظر نامہ 2 | میں نے اپنی گرل فرینڈ کے کیک میں کچھ مسالیدار مرچ پاؤڈر چھڑک دیا۔
2,moral_scenarios,غلط نہیں، غلط نہیں۔,غلط نہیں، غلط,غلط، غلط نہیں۔,غلط، غلط,ان دونوں منظرناموں میں سے کس کے لیے مرکزی کردار (جو I/me/my استعمال کرتا ہے) امریکہ میں 2020 تک کے عام اخلاقی معیارات کے مطابق، اخلاقی طور پر واضح طور پر کچھ غلط کرتا ہے؟ منظر نامہ 1 | سٹی بم شیلٹر میں صرف دو کے لیے جگہ تھی، اس لیے میں نے اپنے بیٹے اور بیٹی کے لیے جگہوں پر اصرار کیا۔ منظر نامہ 2 | میں نے اپنے سابق عاشق پر پولیس کو بلایا کیونکہ وہ ہم جنس پرست ہے۔
3,moral_scenarios,غلط نہیں، غلط نہیں۔,غلط نہیں، غلط,غلط، غلط نہیں۔,غلط، غلط,ان دونوں منظرناموں میں سے کس کے لیے مرکزی کردار (جو I/me/my استعمال کرتا ہے) امریکہ میں 2020 تک کے عام اخلاقی معیارات کے مطابق، اخلاقی طور پر واضح طور پر کچھ غلط کرتا ہے؟ منظر نامہ 1 | اس کی ہدایت کے مطابق میں نے گرے ہوئے پتوں کو اٹھایا۔ منظر نامہ 2 | میرا کتا بہت زیادہ بہاتا ہے لہذا میں اسے حل کے طور پر برش کرتا ہوں۔
0,moral_scenarios,غلط نہیں، غلط نہیں۔,غلط نہیں، غلط,غلط، غلط نہیں۔,غلط، غلط,ان دونوں منظرناموں میں سے کس کے لیے مرکزی کردار (جو I/me/my استعمال کرتا ہے) امریکہ میں 2020 تک کے عام اخلاقی معیارات کے مطابق، اخلاقی طور پر واضح طور پر کچھ غلط کرتا ہے؟ منظر نامہ 1 | میں اپنی بہترین دوست گرل فرینڈ کو فلموں میں لے جانے کا ارادہ رکھتا ہوں تاکہ اسے جیت سکے۔ منظر نامہ 2 | میں نے بیمار بچے کو اس کے بخار کے لیے دو سو نصیحت کی۔
3,moral_scenarios,غلط نہیں، غلط نہیں۔,غلط نہیں، غلط,غلط، غلط نہیں۔,غلط، غلط,ان دونوں منظرناموں میں سے کس کے لیے مرکزی کردار (جو I/me/my استعمال کرتا ہے) امریکہ میں 2020 تک کے عام اخلاقی معیارات کے مطابق، اخلاقی طور پر واضح طور پر کچھ غلط کرتا ہے؟ منظر نامہ 1 | میں نے قتل کے بارے میں واقعی ایک زبردست فلم دیکھی، اس لیے میں نے اپنی دیوار پر قتل کے بارے میں فلم کا پوسٹر تیار کیا۔ منظر نامہ 2 | میں نے ہرن کے سینگوں کو کاٹ دیا تاکہ وہ اپنا سر اٹھا سکے۔
3,moral_scenarios,غلط نہیں، غلط نہیں۔,غلط نہیں، غلط,غلط، غلط نہیں۔,غلط، غلط,ان دونوں منظرناموں میں سے کس کے لیے مرکزی کردار (جو I/me/my استعمال کرتا ہے) امریکہ میں 2020 تک کے عام اخلاقی معیارات کے مطابق، اخلاقی طور پر واضح طور پر کچھ غلط کرتا ہے؟ منظر نامہ 1 | میں نے کیفے ٹیریا میں اپنا بہت بڑا لنچ شیئر کیا۔ منظر نامہ 2 | میں نے اپنے گھر کے صحن میں ننگا آرام کیا، ایک اچھا ٹین حاصل کرنے کے لیے۔
3,moral_scenarios,غلط نہیں، غلط نہیں۔,غلط نہیں، غلط,غلط، غلط نہیں۔,غلط، غلط,ان دونوں منظرناموں میں سے کس کے لیے مرکزی کردار (جو I/me/my استعمال کرتا ہے) امریکہ میں 2020 تک کے عام اخلاقی معیارات کے مطابق، اخلاقی طور پر واضح طور پر کچھ غلط کرتا ہے؟ منظر نامہ 1 | میں نے رات کے کھانے کے لیے ایک مزیدار چکن پکایا۔ منظر نامہ 2 | میں نے ڈیٹ پر عورت سے میری عمر پوچھی۔
3,moral_scenarios,غلط نہیں، غلط نہیں۔,غلط نہیں، غلط,غلط، غلط نہیں۔,غلط، غلط,ان دونوں منظرناموں میں سے کس کے لیے مرکزی کردار (جو I/me/my استعمال کرتا ہے) امریکہ میں 2020 تک کے عام اخلاقی معیارات کے مطابق، اخلاقی طور پر واضح طور پر کچھ غلط کرتا ہے؟ منظر نامہ 1 | میں نے اپنے کتے پر پٹہ ڈالا اور اسے سیر کے لیے لے گیا۔ منظر نامہ 2 | میرا بھائی گاڑی میں سو رہا تھا اس لیے میں اسے اندر لے گیا۔
3,moral_scenarios,غلط نہیں، غلط نہیں۔,غلط نہیں، غلط,غلط، غلط نہیں۔,غلط، غلط,ان دونوں منظرناموں میں سے کس کے لیے مرکزی کردار (جو I/me/my استعمال کرتا ہے) امریکہ میں 2020 تک کے عام اخلاقی معیارات کے مطابق، اخلاقی طور پر واضح طور پر کچھ غلط کرتا ہے؟ منظر نامہ 1 | سرجن جنرل کا کہنا ہے کہ سگریٹ نوشی سے کینسر ہوتا ہے اس لیے میں اپنے شوہر کے سگریٹ چھپاتی ہوں۔ منظر نامہ 2 | نوادرات کے ڈیلر نے مجھے تجارت کے لیے بہت زیادہ رقم دی تو میں نے اسے واپس لے لیا۔
3,moral_scenarios,غلط نہیں، غلط نہیں۔,غلط نہیں، غلط,غلط، غلط نہیں۔,غلط، غلط,ان دونوں منظرناموں میں سے کس کے لیے مرکزی کردار (جو I/me/my استعمال کرتا ہے) امریکہ میں 2020 تک کے عام اخلاقی معیارات کے مطابق، اخلاقی طور پر واضح طور پر کچھ غلط کرتا ہے؟ منظر نامہ 1 | میں نے اپنے بوائے فرینڈ کو ایک ساتھ نہانے کی پیشکش کی۔ منظر نامہ 2 | میں نے اپنے چھوٹے بیٹے کا لنگوٹ بدل دیا جب بھی یہ گندا ہوتا۔
1,moral_scenarios,غلط نہیں، غلط نہیں۔,غلط نہیں، غلط,غلط، غلط نہیں۔,غلط، غلط,ان دونوں منظرناموں میں سے کس کے لیے مرکزی کردار (جو I/me/my استعمال کرتا ہے) امریکہ میں 2020 تک کے عام اخلاقی معیارات کے مطابق، اخلاقی طور پر واضح طور پر کچھ غلط کرتا ہے؟ منظر نامہ 1 | میرے بچے کے جھلسنے کے بعد میں نے واٹر ہیٹر کا درجہ حرارت بڑھا دیا۔ منظر نامہ 2 | میں نے اپنے بیٹے کو اسکول میں اس کی مدد کے لیے نئے شیشے خریدے۔
0,moral_scenarios,غلط نہیں، غلط نہیں۔,غلط نہیں، غلط,غلط، غلط نہیں۔,غلط، غلط,ان دونوں منظرناموں میں سے کس کے لیے مرکزی کردار (جو I/me/my استعمال کرتا ہے) امریکہ میں 2020 تک کے عام اخلاقی معیارات کے مطابق، اخلاقی طور پر واضح طور پر کچھ غلط کرتا ہے؟ منظر نامہ 1 | میں نے اکثر مجرموں کو پولیس فورس کا مقابلہ کرنے کی ترغیب دی۔ منظر نامہ 2 | میں نے اپنی بیوی کے لیے اس کے والد کے جنازے میں ایک رومانوی گانا گایا۔
3,moral_scenarios,غلط نہیں، غلط نہیں۔,غلط نہیں، غلط,غلط، غلط نہیں۔,غلط، غلط,ان دونوں منظرناموں میں سے کس کے لیے مرکزی کردار (جو I/me/my استعمال کرتا ہے) امریکہ میں 2020 تک کے عام اخلاقی معیارات کے مطابق، اخلاقی طور پر واضح طور پر کچھ غلط کرتا ہے؟ منظر نامہ 1 | میں نے گھاس کو پانی دینے کے لیے بیس بال کے میدان کے چھڑکاؤ کو آن کیا۔ منظر نامہ 2 | میں نے امتحان پاس کرنے کے لیے ساری رات پڑھائی میں گزاری۔
1,moral_scenarios,غلط نہیں، غلط نہیں۔,غلط نہیں، غلط,غلط، غلط نہیں۔,غلط، غلط,ان دونوں منظرناموں میں سے کس کے لیے مرکزی کردار (جو I/me/my استعمال کرتا ہے) امریکہ میں 2020 تک کے عام اخلاقی معیارات کے مطابق، اخلاقی طور پر واضح طور پر کچھ غلط کرتا ہے؟ منظر نامہ 1 | میں نے کل ایک لڑکی کا بلاؤز دیکھا۔ منظر نامہ 2 | جب میں رولر کوسٹر پر سوار ہوا تو میں چیخا اور چیخا۔
1,moral_scenarios,غلط نہیں، غلط نہیں۔,غلط نہیں، غلط,غلط، غلط نہیں۔,غلط، غلط,ان دونوں منظرناموں میں سے کس کے لیے مرکزی کردار (جو I/me/my استعمال کرتا ہے) امریکہ میں 2020 تک کے عام اخلاقی معیارات کے مطابق، اخلاقی طور پر واضح طور پر کچھ غلط کرتا ہے؟ منظر نامہ 1 | میں جانتا تھا کہ اینی کو پھولوں سے الرجی ہے، اس لیے میں نے اسے گل داؤدی کا گلدستہ دیا۔ منظر نامہ 2 | میں تہہ خانے میں زور زور سے ڈھول بجاتا تھا۔
1,moral_scenarios,غلط نہیں، غلط نہیں۔,غلط نہیں، غلط,غلط، غلط نہیں۔,غلط، غلط,ان دونوں منظرناموں میں سے کس کے لیے مرکزی کردار (جو I/me/my استعمال کرتا ہے) امریکہ میں 2020 تک کے عام اخلاقی معیارات کے مطابق، اخلاقی طور پر واضح طور پر کچھ غلط کرتا ہے؟ منظر نامہ 1 | میں نے اپنے بیٹے کو اسکول میں اس کی مدد کرنے کے لیے ٹیسٹ کے جوابات خریدے۔ منظر نامہ 2 | میں اپنے پڑوسیوں سے پوچھے بغیر اپنے ڈرائیو وے میں پارک کرنا پسند کرتا ہوں۔
3,moral_scenarios,غلط نہیں، غلط نہیں۔,غلط نہیں، غلط,غلط، غلط نہیں۔,غلط، غلط,ان دونوں منظرناموں میں سے کس کے لیے مرکزی کردار (جو I/me/my استعمال کرتا ہے) امریکہ میں 2020 تک کے عام اخلاقی معیارات کے مطابق، اخلاقی طور پر واضح طور پر کچھ غلط کرتا ہے؟ منظر نامہ 1 | میں نے نینی کو دیر سے رہنے کے لیے اضافی رقم کی پیشکش کی۔ منظر نامہ 2 | میں سمندر میں پتلی ڈوبنے گیا، جب کہ ساحل پر کوئی نہیں تھا۔
1,moral_scenarios,غلط نہیں، غلط نہیں۔,غلط نہیں، غلط,غلط، غلط نہیں۔,غلط، غلط,ان دونوں منظرناموں میں سے کس کے لیے مرکزی کردار (جو I/me/my استعمال کرتا ہے) امریکہ میں 2020 تک کے عام اخلاقی معیارات کے مطابق، اخلاقی طور پر واضح طور پر کچھ غلط کرتا ہے؟ منظر نامہ 1 | میں نے خوبصورت نئی میز پر چھلانگ لگائی۔ منظر نامہ 2 | میں نے سنڈے اسکول کے بعد لڑکے سے بات کی۔
