answer,subject,choice_3,choice_2,choice_1,choice_0,question
3,sociology,معلوم تصنیف کی 'صوتی' اصل، یا قابل اعتماد کاپی ہے۔,لفظی اور تشریحی دونوں معنی ہیں۔,تمام ملتے جلتے دستاویزات کا نمائندہ ہے جو زندہ نہیں رہیں,سیاسی تعصب سے پاک ایک مخلص اور درست اکاؤنٹ ہے۔,سکاٹ (1990) کے مطابق، ایک دستاویز 'مستند' ہے اگر یہ:
0,sociology,ہم 'دوسرے' معاشروں اور زندگی گزارنے کے طریقوں سے زیادہ واقف ہو چکے ہیں۔,غریب ممالک میں سستی، غیر منظم مزدوری کا استحصال,ترقی پذیر ممالک آمدنی کے ایک اہم ذریعہ کے طور پر اس پر انحصار کر سکتے ہیں۔,جسم فروشی اور جنسی سیاحت کی شرح میں کمی,مندرجہ ذیل میں سے کون سی عالمی سیاحت کا نتیجہ نہیں ہے؟
2,sociology,فلاحی ریاست کی واپسی,سنگل والدین، طلباء اور بے روزگاروں کے لیے فراخ مالی فوائد,انفرادی آزادی، انتخاب اور ذمہ داری,مارکیٹائزیشن اور نجکاری,تھیچر کی حکومت نے مندرجہ ذیل میں سے کس کو حاصل کرنے کی کوشش نہیں کی:
1,sociology,شرکاء کو جسمانی نقصان پہنچانا,لوگوں کو ان کی فطری ترتیب سے باہر دیکھنا,آپ کی موجودگی کی وجہ کے طور پر جواب دہندگان کو دھوکہ دینا,جامع فیلڈ نوٹ لکھنے یا گفتگو کو ریکارڈ کرنے کے قابل نہ ہونا,خفیہ شریک مشاہدے کے ساتھ اخلاقی مسائل میں سے ایک یہ ہے:
1,sociology,طبقاتی ڈھانچہ بکھر گیا ہے اور اب کوئی الگ سماجی طبقات نہیں ہیں۔,کام کی جگہ پر نئی ٹکنالوجیوں کے متعارف ہونے سے وائٹ کالر پیشوں کو 'ڈیسکِلڈ' کیا جا رہا ہے,متمول محنت کش طبقہ متوسط ​​طبقے کی اقدار اور طرز زندگی کو اپنا رہا ہے۔,سرمایہ داروں کی جگہ تنخواہ دار مینیجرز بیوروکریٹک اتھارٹی لے رہے ہیں۔,ایمبورجیوائزمنٹ تھیسس بتاتا ہے کہ:
3,sociology,اوپر کا سارا,اپنی نسوانیت پر سمجھوتہ کیے بغیر 'میل اسٹریم' سیاست میں کامیاب ہونا مشکل ہے۔,جو لوگ بامعاوضہ ملازمت میں داخل ہوتے ہیں انہیں مخصوص شعبوں میں 'سائیڈ لائن' کر دیا گیا ہے۔,صنعتی سرمایہ داری نے متوسط ​​طبقے کے گھر کو کام کی جگہ سے الگ کر دیا۔,خواتین کو عوامی حلقوں سے باہر رکھا گیا ہے کیونکہ:
2,sociology,سود کے ساتھ قرض کی ادائیگی موصول ہونے والی رقم سے زیادہ ہو سکتی ہے۔,سود کے ساتھ قرض کی ادائیگی موصول ہونے والی رقم سے زیادہ ہو سکتی ہے۔,اقوام متحدہ نے امیر ممالک سے یہ مطالبہ کرنے سے انکار کر دیا ہے۔,کوئی واضح طور پر متعین منصوبے نہیں ہیں جن میں رقم کی ہدایت کی جا سکے۔,اقتصادی امداد ترقی پذیر ممالک میں جدیدیت کو فروغ دینے میں بڑی حد تک ناکام رہی ہے کیونکہ:
3,sociology,اوپر کا سارا,اس کے بین الاقوامی تعلقات پر دور رس اثرات مرتب ہو سکتے ہیں۔,اس کا تعلق ریاستوں اور ان کے شہریوں کے درمیان سیاسی تنازعات سے ہے۔,یہ ایک بڑے، اکثر عالمی پیمانے پر، اور اچھی طرح سے منظم ہے۔,شکاگو اسکول کے بیان کردہ جرائم کی اقسام سے دہشت گردی کیسے مختلف ہے؟
1,sociology,کام کی جگہ پر علاج اور مشاورت فراہم کرنا,اعلی پیداوری کو یقینی بنانے کے لیے سخت کنٹرول اور نظم و ضبط,ٹیم ورک، مواصلات اور ملازم کی اطمینان,ملازمین کی جانچ کرنا جب وہ گاہکوں کے ساتھ بات چیت کرتے ہیں۔,انسانی تعلقات کے نقطہ نظر نے اس کی اہمیت پر زور دیا:
1,sociology,امیدواروں کے انتخاب کا عمل,پالیسی سازی کا عمل,استحصال کا عمل,نظریہ عمل,مندرجہ ذیل میں سے کس کو ڈوم ہاف نے امریکہ میں فیصلہ سازی کے عمل کے طور پر شناخت نہیں کیا؟
0,us_foreign_policy,ویٹو پاور کے ساتھ 15 مستقل ارکان,ویٹو پاور کے ساتھ 10 مستقل ارکان، اور ویٹو پاور کے بغیر 5 گھومنے والے ارکان,5 مستقل ارکان اور 10 گھومنے والے ارکان، سبھی ویٹو پاور کے ساتھ,ویٹو پاور کے ساتھ 5 مستقل ممبران، 10 گھومنے والے ممبران جن کے پاس ویٹو پاور نہیں ہے۔,اقوام متحدہ کی سلامتی کونسل کا ڈھانچہ کیا ہے؟
0,us_foreign_policy,اس نے ویتنام میں امریکی مداخلت کو روک دیا۔,اس نے ویتنام جنگ پر کانگریس کے کنٹرول کو بڑھایا,اس نے امریکی خارجہ پالیسی پر رائے عامہ کے اثر کو واضح کیا۔,اس نے امریکہ کو ویتنام میں اپنی مداخلت کو تیز کرنے کی اجازت دی۔,خلیج ٹنکن کی قرارداد کی کیا اہمیت تھی؟
3,us_foreign_policy,چین,منشیات فروش,منظم جرائم,دہشت گرد,کون سا غیر ریاستی اداکار نہیں ہے جو امریکہ کے لیے خطرہ ہے؟
0,us_foreign_policy,رونالڈ ریگن,جمی کارٹر,جارج ایچ ڈبلیو بش,رچرڈ نکسن,کمیونسٹ چین کا دورہ کرنے والا پہلا امریکی صدر کون تھا؟
3,us_foreign_policy,بہت سے طویل فاصلے تک مار کرنے والے جوہری میزائلوں کو ختم کرنے کا حکم دیتا ہے۔,امریکی سینیٹ کی طرف سے مسترد کر دیا جائے گا.,یورپ میں روایتی ہتھیاروں کو کاٹنا۔,امریکہ اور سوویت یونین کے درمیان جوہری ہتھیاروں کے معاہدے پر دستخط ہوئے۔,اسٹریٹجک آرمز ریڈکشن ٹریٹی پہلا معاہدہ تھا۔
3,us_foreign_policy,بی اور سی دونوں,امریکی طاقت کی توسیع نے عالمی سطح پر استثنیٰ کے بنیادی مفروضوں کو چیلنج کیا۔,'آزاد دنیا کے رہنما' کے طور پر امریکہ کی حیثیت سے استثنیٰ کو بڑھایا گیا۔,اس نے امریکی استثنیٰ کے اثر کو مکمل طور پر ختم کر دیا۔,امریکی استثنیٰ پر سرد جنگ کے کیا اثرات تھے؟
0,us_foreign_policy,اوپر کا سارا,انہوں نے ہمیشہ تنہائی پسندی کی حمایت کی۔,اس کا خیال تھا کہ یورپ پر جرمن تسلط امریکی مفادات میں ہوگا۔,ان کا خیال تھا کہ بین الاقوامی گفت و شنید کے بجائے داخلی اصلاحات امریکہ کی اقتصادی بحالی کی کلید ہیں۔,فرینکلن ڈی روزویلٹ نے ابتدا میں 1930 کی دہائی کے دوران امریکہ کی جانب سے 'تنہائی پسند' موقف کی حمایت کیوں کی؟
0,us_foreign_policy,خارجہ پالیسی سازی میں رائے عامہ کی شمولیت میں اضافہ,امریکی ثقافتی برتری کا اظہار,بین الاقوامیت کے جذبات کا ایک سلسلہ,نو تنہائی پسندانہ جذبات کا ایک اسٹرینڈ,'نیو پاپولزم' کیا تھا؟
3,us_foreign_policy,امریکہ قرض دہندہ ملک اور مالیاتی مرکز بن گیا، یورپی جنگی اخراجات نے امریکی معیشت کو فروغ دیا۔,یورپی ممالک نے امداد کے لیے امریکہ کو رقم ادا کی۔,امریکہ نے جنگ کے بعد جرمن وسائل پر قبضہ کر لیا۔,جنگ نے یورپی آبادی کی سطح کو ریاستہائے متحدہ سے کم کر دیا۔,پہلی جنگ عظیم نے معاشی طاقت کو یورپ سے امریکہ کیسے منتقل کیا؟
3,us_foreign_policy,کانگریس۔,جوائنٹ چیفس آف اسٹاف کے چیئرمین۔,سیکرٹری دفاع.,ریاستہائے متحدہ کے صدر.,امریکی حکومت میں اعلان جنگ کا اختیار ہے۔
1,us_foreign_policy,مندرجہ بالا میں سے کوئی بھی نہیں۔,امریکہ نے غیر محفوظ طریقے سے ڈی کالونائزیشن کی حمایت کی۔,مقامی پیش رفت کو جیو پولیٹیکل لینز سے دیکھا گیا۔,امریکہ نے تیسری دنیا کو نظر انداز کیا۔,سرد جنگ کے تناظر نے تیسری دنیا کے بارے میں امریکی تصورات کو کس طرح تشکیل دیا؟
2,us_foreign_policy,یہ 'سمارٹ ہتھیاروں' کو استعمال کرنے والی پہلی جنگ تھی۔,یہ پہلی جنگ تھی جو اکیلے فضائی طاقت نے جیتی تھی۔,یہ پہلی بار تھا کہ نیٹو نے فوجی طاقت کا استعمال کیا۔,یہ پہلا موقع تھا جب امریکہ بلقان میں شامل ہوا۔,کوسوو میں نیٹو کی مداخلت کے بارے میں کیا منفرد تھا؟
1,us_foreign_policy,ریاست کا سیاسی نظریہ,ریاست کے حکومتی نظام کے اندر طاقت کی تقسیم,بین الاقوامی نظام میں طاقت کی تقسیم,ریاست کے لیڈر کا کردار,نظامی نظریات کے مطابق، ریاست کی خارجہ پالیسی کا بنیادی تعین کیا ہے؟
3,us_foreign_policy,اوپر کا سارا,رہنما ہمیشہ غیر ملکی مانیٹروں کو اپنے جوہری پروگرام تک رسائی نہیں دیں گے۔,اگر لیڈران اپنے پروگراموں کا انکشاف کرتے ہیں تو ان پر حملے کا زیادہ امکان ہوگا۔,لیڈروں کو جھوٹ بولنے کی ترغیب ملتی ہے۔,کن ریاستوں کے پاس جوہری ہتھیار ہیں اس پر اتنی غیر یقینی صورتحال کیوں ہے؟
1,us_foreign_policy,جوائنٹ چیفس کے چیئرمین,سیکرٹری آف اسٹیٹ,صدر۔,سینیٹ,امریکی سیاست کے اندر، دوسرے ممالک کو سرکاری طور پر تسلیم کرنے کا اختیار اس کے پاس ہے۔
1,us_foreign_policy,ممنوعہ مختصر فاصلے کے جوہری ہتھیار,نئے فوجی اڈوں کے حصول پر پابندی لگا دی۔,امریکہ اور روس کو اپنے جوہری ہتھیاروں کی ایک قابل ذکر تعداد کو ختم کرنے کی ضرورت ہے۔,ریاستہائے متحدہ اور روس سے اپنی فوجوں کو غیر فعال کرنے کی ضرورت ہے۔,اسٹریٹجک جارحانہ تخفیف کے ماسکو معاہدے نے کیا کیا؟
2,us_foreign_policy,چینی اقتصادی تحفظ پسندی کی حمایت کا امریکی اعلان,ایک امریکی اعلان کہ چین کو امریکی تجارت اور مشنریوں کے لیے کھلا رہنا چاہیے۔,ایک امریکی اعلان کہ چین کو امریکہ، جاپان اور یورپی سلطنتوں کے درمیان تقسیم کر دیا جائے۔,ایک امریکی اعلان کہ امریکہ ہمیشہ چینی امیگریشن کے لیے کھلا ہے۔,'کھلے دروازے کے نوٹ' کیا تھے؟
1,us_foreign_policy,بین الاقوامی تنازعات تجارت کو روکتے ہیں۔,نظام کی قسم,آزاد تجارت کی لاگتیں مرکوز ہیں، لیکن فوائد منتشر ہیں۔,قیادت کی طرف سے غیر معقولیت,بین الاقوامی تجارت سے تقریباً ہمیشہ ہی دونوں ممالک کو فائدہ ہوتا ہے، تو کیوں ممالک اپنی فرموں کو عالمی منڈی کے سامنے آنے سے بچانے کی کوشش کرتے ہیں؟
2,us_foreign_policy,دشوار گزار علاقہ اور شہری ہلاکتوں کا خدشہ,اقوام متحدہ کا محدود مینڈیٹ اور ایک طویل تنازعہ کا خوف,تیل کی فراہمی پر تشویش,امریکی فائر پاور کی کمی,جارج ایچ ڈبلیو کیوں بش نے 1991 کی خلیجی جنگ کے بعد صدام حسین کو اقتدار میں رہنے دیا؟
1,us_foreign_policy,مندرجہ بالا میں سے کوئی بھی نہیں۔,امریکہ تنہا کام کرنے سے قاصر ہے۔,وہ امریکی مفادات کی خدمت کرتے ہیں۔,وہ امریکہ کو بین الاقوامی میدان سے دستبردار ہونے کی اجازت دیتے ہیں۔,لبرل انٹرنیشنلسٹ کیوں یہ دلیل دیتے ہیں کہ بین الاقوامی ادارے امریکی عظیم حکمت عملی کے لیے اہم ہیں؟
3,us_foreign_policy,اس نے اشارہ کیا کہ امریکہ اب تمام مقامی بغاوتوں کو جیو پولیٹیکل لینز سے دیکھے گا۔,اس نے اپنے اثر و رسوخ کے فوری دائرے سے باہر ہونے والے واقعات میں ملوث ہونے میں امریکی ہچکچاہٹ کا اشارہ کیا۔,یہ یورپی معاملات پر ٹرومین کا پہلا بیان تھا۔,اس نے امریکی مفادات میں یونان اور ترکی کے خصوصی مقام کی نشاندہی کی۔,ٹرومین نظریے کی کیا اہمیت تھی؟
2,us_foreign_policy,اس سے سرمایہ کار کی فطرت بدل جاتی ہے۔,یہ حکومت کے استحکام کی حوصلہ افزائی کرتا ہے۔,اس کا کوئی حقیقی اثر نہیں ہے۔,یہ ممالک کو جمہوری بناتا ہے۔,تیل اور دیگر قدرتی وسائل کی تجارت کے ترقی پذیر ریاستوں پر کیا اثرات مرتب ہوتے ہیں؟
2,us_foreign_policy,تحفظ پسندی,تنہائی پسندی,نو قدامت پسندی,روک تھام,زیادہ تر امریکی تاریخ میں خارجہ پالیسی کے غالب کورس کو درجہ بندی کیا جا سکتا ہے۔
1,us_foreign_policy,امیر تاجروں کا دباؤ,امریکہ کی بڑھتی ہوئی خوشحالی پر غصہ,فرانس کے ساتھ جنگ ​​کے بڑھتے ہوئے اخراجات,کنگ جارج III کی دولت میں اضافہ کرنا,برطانیہ نے اپنی امریکی کالونیوں پر نئے ٹیکس لگانے کی کیا وجہ بنی؟
2,us_foreign_policy,جارج ڈبلیو بش,بل کلنٹن,جارج سوروس,رونالڈ ریگن,"کس نے کہا کہ ""گلوبلائزیشن ایسی چیز نہیں ہے جسے ہم روک سکتے ہیں یا بند کر سکتے ہیں، یہ فطرت کی ہوا یا پانی جیسی طاقت کے معاشی برابر ہے""؟"
2,us_foreign_policy,عراق میں جنگ کے حوالے سے ڈیموکریٹس اور ریپبلکنز کا اختلاف ہے۔,یہ خیال کہ حکومتیں پالیسی اہداف کے حصول میں مدد کے لیے اپنی فوج کا استعمال کرتی ہیں۔,جس طرح سیاسی جماعتیں آپس میں لڑتی ہیں۔,سفارت کاری عالمی سیاست میں اثر و رسوخ کا سب سے پرسکون آلہ ہے۔,"یہ خیال کہ جنگ ""دوسرے طریقوں سے سیاست کا تسلسل"" ہے گرفت میں مدد ملتی ہے۔"
0,us_foreign_policy,مندرجہ بالا میں سے کوئی بھی نہیں۔,طاقت، خود کفالت اور سمجھداری کا توازن,اتحاد، سفارت کاری اور تحفظ پسندی۔,جمہوریت، آزاد تجارت اور بین الاقوامی اداروں کا فروغ,امریکی خارجہ پالیسی کے لیے لبرل اپروچ کے اہم عناصر کیا ہیں؟
1,us_foreign_policy,امریکی توسیع 1865 کے بعد ختم ہوگئی,امریکہ کی توسیع 1865 کے بعد لاطینی امریکہ تک محدود تھی۔,امریکی توسیع 1865 کے بعد کے علاقے کے بجائے مارکیٹوں پر مبنی تھی۔,امریکی توسیع 1865 کے بعد کی مارکیٹوں کے بجائے علاقے پر مبنی تھی۔,امریکی توسیع سے پہلے اور 1865 کے بعد کے درمیان اہم فرق کیا تھا؟
2,us_foreign_policy,کہ نجی کمپنیاں مسلح افواج کے کردار کو نقصان پہنچائیں گی۔,اس فوجی اخراجات نے ہتھیاروں کی صنعت کو سیاست اور حکومت پر غیرضروری اثر و رسوخ دیا۔,کہ اب امریکہ کو فوجی طور پر مضبوط ہونے کی ضرورت نہیں رہی,کہ سرمایہ دارانہ منافع کی تلاش مسلح تصادم کی سب سے بڑی وجہ تھی۔,صدر آئزن ہاور نے اپنی الوداعی تقریر میں 'ملٹری-انڈسٹریل کمپلیکس' کے خلاف کیا مقدمہ بنایا؟
0,us_foreign_policy,سیکرٹریٹ,وزراء کی کونسل.,چیمبر آف ڈپٹیز,سلامتی کونسل.,اقوام متحدہ کے اندر حقیقی طاقت واقع ہے۔
2,us_foreign_policy,قدامت پسند مضبوط معیشتوں پر زور دیتے ہیں۔ لبرل مضبوط فوجی تیاری پر زور دیتے ہیں۔,قدامت پسند دفاعی اخراجات میں اضافے کے حامی ہیں۔ لبرل عام طور پر دفاعی اخراجات میں اضافے کا شکوہ کرتے ہیں۔,قدامت پسند سماجی اخراجات کو دفاعی اخراجات پر ترجیح دیتے ہیں۔ لبرل سماجی اخراجات پر دفاعی اخراجات کے حق میں ہیں۔,قدامت پسندوں کو دفاعی اخراجات میں اضافے کا شبہ ہے۔ لبرل دفاعی اخراجات میں اضافے کے حامی ہیں۔,عام طور پر، جب دفاعی اخراجات کی بات آتی ہے تو قدامت پسند اور لبرل کیسے مختلف ہوتے ہیں؟
0,us_foreign_policy,معاہدوں کے لیے لین دین کے اخراجات کو کم کریں۔,بحث کے لیے فورم فراہم کریں۔,پارٹیوں کی نگرانی کریں۔,مضبوط نفاذ فراہم کریں۔,بین الحکومتی تنظیمیں شاذ و نادر ہی مندرجہ ذیل میں سے کون سا کام کرتی ہیں؟
3,us_foreign_policy,اوپر کا سارا,بین الحکومتی تنظیمیں۔,بین الاقوامی قانون,دوسری ریاستوں کی خارجہ پالیسیاں,امریکی خارجہ پالیسی کے فیصلے کرنے میں مندرجہ ذیل میں سے کون سی ممکنہ رکاوٹیں ہیں؟
0,us_foreign_policy,دو طرفہ مذاکرات جن میں فریق ثالث کا مذاکرات کار شامل نہیں ہوتا ہے۔,صدر خارجہ پالیسی کے امور پر کانگریس سے مشاورت کر رہے ہیں۔,ریاستی رہنماؤں کے درمیان آمنے سامنے ملاقاتیں,کانگریس کے ارکان غیر ملکی حکومتوں کے ساتھ براہ راست بات چیت کر رہے ہیں۔,براہ راست سفارت کاری کیا ہے؟
1,us_foreign_policy,کوئی بھی نہیں، امریکہ کو صرف سیکورٹی کے مسائل کی فکر تھی۔,امریکہ نے قدرتی وسائل پر عوامی ملکیت کی حمایت کی۔,امریکہ نے روسی معیشت کی مارکیٹائزیشن کو فروغ دیا۔,امریکہ نے روسی معیشت کی مارکیٹائزیشن کو روکا۔,روسی معیشت پر کلنٹن انتظامیہ کی پالیسی کیا تھی؟
3,us_foreign_policy,3 یا اس سے زیادہ,2,1,0,کثیر قطبی نظام میں کتنی بڑی طاقتیں ہیں؟
0,us_foreign_policy,یہ غلامی سے پاک سلطنت ہوگی۔,اس قسم کی سلطنت توسیع پر مبنی ہوگی۔,یہ سلطنت کثیر ثقافتی ہوگی۔,یہ ایک 'آزادی کی سلطنت' ہوگی,امریکیوں کو کیوں یقین تھا کہ 1776 کے بعد انہیں ایک مختلف قسم کی سلطنت مل سکتی ہے؟
2,us_foreign_policy,بم اور کتابیں۔,بندوقیں اور مکھن.,جنگ اور امن۔,روٹی اور مکھن۔,دفاعی اور سماجی اخراجات کے درمیان تجارت کو اکثر کے درمیان انتخاب کہا جاتا ہے۔
1,us_foreign_policy,امریکہ کا کبھی نہ ختم ہونے والا تسلط,ایک بین الاقوامی نظام جس کو کسی قسم کے خطرات کا سامنا نہیں تھا۔,امریکی طاقت کو بڑھانے کے لیے سوویت یونین کے خاتمے کے لیے استعمال کرنے کا ایک موقع,امریکہ کے لیے دنیا کے دیگر ممالک کے ساتھ طاقت کا اشتراک کرنے کا موقع,سرد جنگ کے بعد کے نظام کو بیان کرتے وقت چارلس کراؤتھمر کا 'یک پولر لمحے' سے کیا مطلب تھا؟
0,us_foreign_policy,مندرجہ بالا میں سے کوئی بھی نہیں۔,لبرل ازم,آئیڈیل ازم,حقیقت پسندی,مندرجہ ذیل میں سے کون اچھے کاموں (جیسے انسانی حقوق کا تحفظ، جمہوریت وغیرہ) کے لیے بیرون ملک طاقت کا استعمال کرنا غیر اخلاقی سمجھتا ہے؟
1,us_foreign_policy,کوئی عام زبان نہیں۔,ادارے,انارکی,مسلح تصادم,حقیقت پسندوں کے مطابق بین الاقوامی نظام اور ملکی نظام میں بنیادی فرق کیا ہے؟
1,us_foreign_policy,مندرجہ بالا میں سے کوئی بھی نہیں۔,ان تنظیموں کے پاس بدسلوکی کرنے والے رہنماؤں کو روکنے کی بہت کم صلاحیت ہے۔,وہ اتنی معلومات حاصل نہیں کر سکتے کہ کون سے رہنما اپنے شہریوں کے ساتھ زیادتی کریں گے۔,یہ تنظیمیں صرف ان ریاستوں کی نشاندہی کرتی ہیں جو پہلے سے ہی انسانی حقوق کی حمایت کرتی ہیں۔,کون سی وجہ نہیں ہے کہ بین سرکاری تنظیمیں انسانی حقوق کو فروغ دینے میں غیر موثر کیوں ہیں؟
1,us_foreign_policy,اس نے امریکہ میں سیاسی طاقت کی مرکزیت کی حوصلہ افزائی کی۔,اس نے ایک بڑی کھڑی فوج بنائی,اسے یورپی سیاست کے مخالف کے طور پر ڈیزائن کیا گیا تھا۔,اس نے یورپی سیاست میں زیادہ شمولیت کی حوصلہ افزائی کی۔,'فلاڈیلفین سسٹم' کو امریکی استثنیٰ کے خیال سے کیوں جوڑا جا سکتا ہے؟
3,us_foreign_policy,اوپر کا سارا,بین الحکومتی تنظیمیں۔,بین الاقوامی قانون,دوسری ریاستوں کی خارجہ پالیسیاں,امریکی خارجہ پالیسی کے فیصلے کرنے میں مندرجہ ذیل میں سے کون سی ممکنہ رکاوٹیں ہیں؟
0,us_foreign_policy,رابرٹ کینیڈی۔,لنڈن جانسن۔,یوجین میکارتھی,رچرڈ نکسن۔,Détente، یا باہمی سلامتی کی پختہ ضمانتوں کے ساتھ تناؤ میں نرمی، کمیونسٹ دنیا کی طرف امریکی خارجہ پالیسی میں تبدیلی کی نمائندگی کرتی ہے۔
2,us_foreign_policy,انفرادیت,آمریت,مساوات,آزادی,ان میں سے کون سا 'امریکن کریڈ' کا جزو نہیں ہے؟
2,us_foreign_policy,بین الاقوامی آزاد تجارت.,مخالف کمیونزم,détente.,جوہری تخفیف اسلحہ,اپنی انتظامیہ کے ابتدائی سالوں کے دوران، ریگن کی خارجہ اور دفاعی پالیسیوں نے زور دیا۔
3,us_foreign_policy,اوپر کی تمام باتیں درست ہیں۔,اس کی ایک مثال کہ ایک عظیم طاقت بھی کسی پرعزم دشمن پر غالب نہیں آسکتی جب تک کہ اس کے پاس واضح مقصد اور قومی عزم نہ ہو۔,کنٹینمنٹ کے نظریے کی ایک مثال، کیونکہ امریکی شمولیت کو جنوبی ویتنام کے کمیونسٹوں کے زوال کو روکنے کے لیے ڈیزائن کیا گیا تھا۔,ایک ایسی جنگ جس نے ریاست ہائے متحدہ امریکہ کو گہرائی سے تقسیم کیا اور امریکی حکومت کے خلاف نفرت کو فروغ دیا۔,ویتنام کی جنگ کو سمجھا جا سکتا ہے۔
2,us_foreign_policy,قومی سلامتی ایجنسی.,محکمہ خارجہ,قومی سلامتی کونسل.,اقوام متحدہ۔,ایگزیکٹو برانچ کے وہ محکمے جو صدر کی امریکی خارجہ پالیسی کو ڈیزائن کرنے اور اس کی انجام دہی میں مدد کرتے ہیں۔
1,us_foreign_policy,ڈوائٹ آئزن ہاور,بل کلنٹن,رونالڈ ریگن,جمی کارٹر,امریکی تاریخ میں امن کے وقت کے دفاعی اخراجات میں سب سے زیادہ اضافہ کس صدر کے دور میں ہوا؟
0,us_foreign_policy,"جارج ڈبلیو بش انتظامیہ کی مذمت کرنے والی ایک تہلکہ خیز رپورٹ ""عراق میں جنگ کے لیے ایک کیس کو فوری سینڈ کی بنیاد پر بنانے"" کے لیے",انکشافات کہ این ایس اے نے گوانتانامو، کیوبا میں قیدیوں پر تشدد کیا تھا۔,ایک لیک شدہ میمو جس نے 11 ستمبر 2001 کے واقعات کو ڈیموکریٹک نیشنل کمیٹی سے جوڑا,انکشافات کہ این ایس اے بغیر وارنٹ حاصل کیے امریکی شہریوں کی بات چیت کی نگرانی کر رہی تھی۔,2005 میں قومی سلامتی ایجنسی میں شامل عوامی ہنگامہ آرائی کی وجہ کیا تھی؟
0,us_foreign_policy,ایشیا میں کمیونزم کو روکنے کے لیے بنایا گیا منصوبہ,ایک ایسا منصوبہ جس نے سوویت خطرے کا مقابلہ کرنے کے لیے یورپ کو فوجی مدد فراہم کی۔,یونان اور ترکی کو سوویت اور سوویت امدادی خطرات کے خلاف ان کے موقف میں امداد فراہم کرنے کا منصوبہ,ایک ایسا منصوبہ جس نے یورپ کی تعمیر نو کے لیے معاشی مدد فراہم کی۔,مارشل پلان کیا تھا؟
2,us_foreign_policy,بیوروکریٹک سیاست جوہری پھیلاؤ اور استعمال کے بارے میں کوئی معلومات فراہم نہیں کرتی ہے۔,جوہری حملوں کی شناخت اور ان کا جواب کیسے دیا جاتا ہے۔ جو ہتھیاروں کو کنٹرول کرتا ہے۔,چھوٹی ریاستوں کو روکنے کی صلاحیت رکھتے ہیں۔,طاقتور ترین حریف کو روکنے کی صلاحیت رکھنے والا,بیوروکریٹک سیاست بتاتی ہے کہ ہمیں ایٹمی ہتھیاروں کے حوالے سے مندرجہ ذیل میں سے کس کے بارے میں فکر مند ہونا چاہئے؟
3,us_foreign_policy,اوپر کا سارا,اجتماعی کارروائی اور ہم آہنگی کے مسائل,انارکی,جنگ,بین الاقوامی اداروں کے ماہرین کے مطابق، بین الاقوامی اداروں کو کن مسائل سے نمٹنے کے لیے ڈیزائن کیا گیا ہے؟
0,us_foreign_policy,عالمگیریت کا ایک نیا دور,ایک نیا عالمی اقتصادی فریم ورک,امریکہ اور چین کے درمیان طاقت کا نیا توازن,امریکہ کی قیادت میں ایک نئی جمہوری بین الاقوامیت,'نیو ورلڈ آرڈر' کی اصطلاح سے کیا مراد تھی؟
0,us_foreign_policy,ورلڈ ٹریڈ آرگنائزیشن (WTO).,پٹرولیم برآمد کرنے والے ممالک کی تنظیم (OPEC)۔,نارتھ اٹلانٹک ٹریٹی آرگنائزیشن (نیٹو)۔,اقوام متحدہ۔,سب سے مشہور اور شاید سب سے اہم بین الاقوامی تنظیم ہے۔
0,us_foreign_policy,امریکی بین الاقوامی اثر و رسوخ میں اضافہ,امریکی فوجی صلاحیت میں اضافہ,امریکی مالیات میں اضافہ,امریکی آبادی میں اضافہ,'امریکی ضرب میز' کی اصطلاح کا کیا مطلب تھا؟
3,us_foreign_policy,اوپر کا سارا,تنظیم کو ایڈجسٹ کرنے کے لیے ضمنی ادائیگیاں (جیسے EU میں مشترکہ زرعی پالیسی),اداکاروں کی شہرت کے خدشات,متعدد مسائل میں باہمی تعاون,عالمی اور علاقائی بین الاقوامی تجارتی معاہدے درج ذیل میں سے کس طریقہ کار کو استعمال کرتے ہوئے کام کرتے ہیں؟
1,us_foreign_policy,مندرجہ بالا میں سے کوئی بھی نہیں۔,اس سے امریکہ میں امیگریشن میں اضافہ ہوتا,اس میں غلامی کے خلاف سمجھوتہ کرنا شامل ہوتا,اس سے امریکہ کو معاشی طور پر نقصان پہنچے گا۔,لنکن نے امریکہ کے جنوب کی طرف توسیع کی مخالفت کیوں کی؟
1,us_foreign_policy,"""میرے پچھواڑے میں نہیں۔""","""حقیقت پسندی""","""برنک مینشپ۔""","""باہمی یقینی تباہی.""",ریاستہائے متحدہ اور سوویت یونین کے درمیان بڑھتی ہوئی کشیدگی کا نتیجہ ایک ایسی پالیسی کی صورت میں نکلا جسے جان فوسٹر ڈلس نے کہا۔
0,us_foreign_policy,ریگن نے فوجی اخراجات کو کم کیا اور اس نے سوویت یونین کی جگہ کو اصلاحات کا موقع دیا۔,ریگن نے کمیونزم کی طرف نرم رویہ اختیار کرنے کی حوصلہ افزائی کی۔,ریگن نے سوویت یونین کے ساتھ مشغولیت کی حوصلہ افزائی کی۔,ریگن کی پہلی مدت کے فوجی اخراجات نے سوویت یونین پر دباؤ ڈالا کہ وہ اپنے بین الاقوامی وعدوں کو برقرار رکھے,کچھ اسکالرز کیوں دعوی کرتے ہیں کہ ریگن نے 'سرد جنگ جیت لی'؟
