answer,subject,choice_3,choice_2,choice_1,choice_0,question
1,professional_psychology,صرف بلاک ڈیزائن سب ٹیسٹ,صرف الفاظ کا ذیلی امتحان,تمام کارکردگی کے ذیلی ٹیسٹ,تمام زبانی ذیلی ٹیسٹ,کلاسک عمر رسیدہ پیٹرن کی تعریف 2 کمی کے طور پر کی گئی ہے جس پر ویچسلر ایڈلٹ انٹیلی جنس اسکیل پر نظر ثانی کی گئی
2,professional_psychology,لڑکے اور اس کے خاندان پر اپنی مکمل فائل کی فوٹو کاپی جاری کریں۔,صرف وہی معلومات جاری کریں جو آپ کو یقین ہے کہ اسکول کے خدشات سے متعلق ہے۔,لڑکے کے والدین کے علاوہ کسی کو ریکارڈ جاری کرنے سے انکار کریں۔,لائسنس یافتہ ماہر نفسیات کے علاوہ کسی کو ریکارڈ جاری کرنے سے انکار کریں۔,ایک جوڑا اپنے دس سالہ بیٹے کو اپنے اسکول کے کونسلر کے مشورے پر علاج کے لیے لاتا ہے جو اس لیے پریشان ہے کہ اس لڑکے نے اپنے استاد کے ساتھ جھگڑا شروع کر دیا ہے اور اپنے ہم جماعتوں کے ساتھ جسمانی لڑائیاں شروع کر دی ہیں۔ لڑکے اور اس کے خاندان کے ساتھ کئی سیشنوں کے بعد، آپ کو اسکول کے پرنسپل کی طرف سے ایک خط موصول ہوتا ہے جس میں لڑکے کی حالت کے بارے میں معلومات کی درخواست کی جاتی ہے، اور اس خط کے ساتھ لڑکے کے والدین کی طرف سے دستخط شدہ ریلیز بھی شامل ہوتی ہے۔ ایک اخلاقی ماہر نفسیات کے طور پر، آپ کو:
0,professional_psychology,"ایک استاد ایک طالب علم سے کہتا ہے، ""اگر آپ چاہیں تو آپ ایسا کر سکتے ہیں، لیکن اگر آپ ایسا نہیں کریں گے تو میں اس کی تعریف کروں گا۔","ایک استاد ایک طالب علم سے کہتا ہے، ""اگر آپ چاہیں تو ایسا کر سکتے ہیں، لیکن آپ مصیبت میں پڑ جائیں گے۔""","ایک ماں اپنی بیٹی سے کہتی ہے، ""اچھا اقدام""، جب بیٹی گرتی ہے اور کھانے کی پلیٹ توڑتی ہے۔",ایک باپ اپنے بیٹے سے کہتا ہے، ’’مجھے یقین ہے کہ تم آج رات ہمارے ساتھ فلموں میں آؤ گے،‘‘ جب اس کے لہجے اور انداز میں وہ امید نہیں رکھتے۔,مندرجہ ذیل میں سے کون ایک ڈبل بائنڈ پیغام کی مثال ہے۔
0,professional_psychology,کوئی منظم رشتہ نہیں ہے؛ اضطرابی اقدامات کامیابی کی پیشن گوئی میں کوئی مددگار نہیں ہیں۔,کچھ اضطراب عام طور پر سیکھنے میں سہولت فراہم کرتا ہے، اور صرف چند سیکھنے والوں کے لیے ایک ایسا نقطہ ہے جس سے آگے کی پریشانی سیکھنے میں رکاوٹ بنتی ہے۔,غیر فکر مند بچے ہلکے فکر مند بچوں سے بہتر کامیابی حاصل کرنے والے ہوتے ہیں۔,ہلکے سے پریشان بچے زیادہ فکر مند بچوں سے بہتر کامیابی حاصل کرنے والے ہوتے ہیں۔,اسکول کے بچوں میں کامیابی اور اضطراب کے درمیان تعلق کے حوالے سے، یہ ظاہر ہوتا ہے۔
0,professional_psychology,بچے کی اہم جذباتی رجحان کا تعین کر سکتا ہے۔,جنین پر کوئی واضح اثر نہیں ہے,جنین میں فوری جذباتی ردعمل پیدا کرتا ہے۔,سرگرمی کی سطح اور جنین کی پیدائش کے وزن جیسے متغیرات کو متاثر کر سکتا ہے۔,حمل کے دوران ماں کی جذباتی حالت
2,professional_psychology,بحالی کا مرحلہ,غور و فکر کا مرحلہ,اشارے کا مرحلہ,غور و فکر کا مرحلہ,ایک ایسا شخص جو کچھ طرز عمل کو تبدیل کرنے کی ضرورت کو تسلیم کرتا ہے لیکن ابہام کا مظاہرہ کرتا ہے زیادہ تر ممکنہ طور پر تبدیلی کے کس مرحلے میں ہوگا؟
3,professional_psychology,"occipital lobe دنیاوی لوب سے ہے۔""","فرنٹل لاب occipital lobe سے ہوتا ہے۔""","occipital lobe سے parietal lobe ہے۔""","parietal lobe دنیاوی لوب سے ہوتا ہے۔""","مندرجہ ذیل میں سے کون سی مشابہت کو صحیح طریقے سے مکمل کرتا ہے: ""بصارت سماعت کے طور پر ہے۔"
3,professional_psychology,آدمی کو ایک ساتھی کے پاس بھیجیں۔,آدمی کو دیکھیں لیکن علاج شروع کرنے سے پہلے اس کے ساتھ تنازعات کے امکانات پر بات کریں۔,مرد کو صرف اس صورت میں دیکھیں جب ان کا رشتہ دو سال سے زیادہ پہلے ختم ہو گیا ہو اور وہ یہ طے کرتی ہے کہ یہ اس کی معروضیت میں مداخلت نہیں کرے گا۔,مرد کو صرف اس صورت میں دیکھیں جب وہ یہ طے کرتی ہے کہ ان کا ماضی کا رشتہ اس کی معروضیت میں مداخلت نہیں کرے گا۔,ڈاکٹر ریان ایک چھوٹے سے شہر میں ایک سائیکو تھراپسٹ ہیں۔ اسے ایک ایسے شخص کی طرف سے فون کال موصول ہوئی جس کے ساتھ وہ کئی سال پہلے جنسی طور پر ملوث تھی۔ یہ رشتہ صرف تین ماہ چلا اور خوش اسلوبی سے ختم ہوا۔ وہ شخص اب شادی شدہ ہے اور اپنے ماضی کے رشتے سے غیر متعلق مسائل کا شکار ہے۔ اس نے یہ دیکھنے کے لیے فون کیا ہے کہ آیا وہ ڈاکٹر ریان کو تھراپی میں دیکھنا شروع کر سکتا ہے۔ ڈاکٹر ریان کو چاہیے:
2,professional_psychology,تنازعہ کو حل کرنے کی کوشش کریں لیکن اخلاقی ذمہ داریوں پر عمل کریں جب یہ ممکن نہ ہو۔,تنازعہ کو حل کرنے کی کوشش کریں لیکن جب یہ ممکن نہ ہو تو قانونی تقاضوں پر عمل کریں۔,قانونی تقاضوں پر عمل کرنے والے عمل کا انتخاب کریں۔,اس عمل کا انتخاب کریں جو اخلاقی ذمہ داریوں پر عمل پیرا ہو۔,جب اخلاقی ذمہ داریوں اور قانونی تقاضوں کے درمیان تصادم ہو تو، ماہر نفسیات کو عام طور پر:
1,professional_psychology,روایتی تحقیق اور پروگرام کی تشخیص دونوں اپنے مقاصد کو پورا کرنے کے لیے ڈیٹا اکٹھا کرنے کے سخت اور منظم طریقے شامل کر سکتے ہیں۔,روایتی تحقیق اور پروگرام کی تشخیص کے مختلف مقاصد ہوتے ہیں۔ روایتی تحقیق کا مقصد موجودہ نظریات کی جانچ کرنا اور قابل عمومی علم کو دریافت کرنا ہے، جبکہ پروگرام کی تشخیص کا مقصد بروقت فیصلہ سازی کے لیے اہم معلومات جمع کرنا ہے۔,پروگرام کی تشخیص ڈیٹا اکٹھا کرنے کے لیے منفرد مقداری اور کوالیٹیٹو طریقہ کار استعمال کرتی ہے۔ یہ طریقے ان طریقوں سے مختلف ہیں جو روایتی تحقیق میں استعمال ہوتے ہیں۔,پروگرام کی تشخیص کے سوالات اکثر پروگرام کے عملے اور اسٹیک ہولڈرز کی ضروریات کے ذریعے شناخت کیے جاتے ہیں، جبکہ روایتی تحقیقی سوالات کی شناخت محققین سابقہ، موجودہ تحقیق کا استعمال کرتے ہوئے کرتے ہیں۔,روایتی تحقیق اور پروگرام کی تشخیص کے درمیان فرق کے بارے میں مندرجہ ذیل میں سے کون درست نہیں ہے؟
3,professional_psychology,"""خیالی سامعین""",سماجی حوالہ.,"""ذاتی افسانہ۔""",خود شعور جذبات.,ایلس، عمر 14، کو یقین ہے کہ ہر کوئی اس کی طرف دیکھ رہا ہے کیونکہ اس کی پیشانی کے بیچ میں ایک بڑا داغ ہے۔ ایلکائنڈ (1967) کے مطابق، ایلس کا عقیدہ اس کا مظہر ہے:
3,professional_psychology,ان کے ڈیٹا یا نتائج کی حدود کو تسلیم کرنا,نفسیاتی معلومات تک رسائی فراہم کرنا,گواہی دینے سے انکار کرنا کہ آیا ان کا فریقین میں سے کسی ایک کے ساتھ 2 پیشگی پیشہ ورانہ تعلق رہا ہے۔,عارضی شرائط میں نتیجہ بیان کرنا,امریکن اور کینیڈین سائیکولوجیکل ایسوسی ایشنز کے شائع کردہ اخلاقیات کے ضابطوں کے مطابق، فرانزک سرگرمیوں میں حصہ لینے والے ماہرین نفسیات کو گمراہ کن گواہی یا رپورٹس سے گریز کرنا چاہیے۔
3,professional_psychology,جس طرح سے کوئی فرد مبہم حالات کی ترجمانی کرتا ہے وہ نفسیاتی کام کے اندرونی پہلوؤں کی عکاسی کرتا ہے۔,"پروجیکشن کے دفاعی طریقہ کار کا استعمال ماحول پر ""منظم شدہ"" تحریکوں کی علامت ہے۔",نفسیاتی کام سماجی کام کاج کا عکس ہے۔,سماجی کام کاج نفسیاتی کام کاج کا عکس ہے۔,مندرجہ ذیل بیانات میں سے کون سا سب سے زیادہ قریب سے پروجیکٹی مفروضے سے متعلق ہے۔
2,professional_psychology,ثقافتی طور پر مختلف گروہوں کو ایک جیسے طریقوں سے دیکھنے کی ضرورت,ہر فرد کے کلائنٹ کے لیے ذاتی اور ثقافتی معنی پر توجہ دینے کی ضرورت,تربیتی پروگرام کے کیچمنٹ ایریا میں ایک خاص ثقافتی گروپ کے بہت سے اراکین کی موجودگی,ثقافتی گروہوں کی ایک بڑی تعداد کے بارے میں علم حاصل کرنے میں دشواری,کثیر الثقافتی مشاورت کی تربیت کے لیے Emic نقطہ نظر اکثر کی بنیاد پر وکالت کی جاتی ہے۔
2,professional_psychology,آبجیکٹ پرمننس - پری آپریشنل مرحلہ,فرضی-تخلیقی استدلال - رسمی آپریشنل مرحلہ,Egocentrism - سینسرومیٹر مرحلہ,سینٹریشن - ٹھوس آپریشنل مرحلہ,Piaget کے علمی ترقی کے نظریہ کے مطابق کون سا تصور اور مرحلہ مناسب طور پر مماثل ہے؟
2,professional_psychology,کوئی تبدیلی نہیں رہے,دبایا جائے,مضبوط کیا جائے,ختم کیا جائے,جب اعتدال پسند سزا کا نشانہ بنایا جاتا ہے تو، اعتدال پسند طاقت کا ایک آلہ کار ردعمل کرے گا
1,professional_psychology,130، لیکن ذیلی ٹیسٹ اسکورز کے مختلف پیر کے ساتھ,130,130 سے ​​کم,130 سے ​​زیادہ,ایک دس سالہ لڑکے نے، کاغذ اور پنسل کی ذہانت کے ٹیسٹ کے ذریعے 130 کا آئی کیو سکور حاصل کیا۔ دو سال بعد، اسی ٹیسٹ کی متبادل شکل کے ساتھ اس کا ٹیسٹ کیا گیا۔ زیادہ تر امکان ہے، دوسری جانچ پر حاصل کردہ سکور ہو گا۔
3,professional_psychology,اپنے پروبیشن آفیسر کو بتائے بغیر تھراپی کو ختم کرنے کے ممکنہ اثرات اور قانونی نتائج پر تبادلہ خیال کریں۔,ختم کرنے پر راضی ہوں کیونکہ آپ کے کلائنٹ کے پاس مفت انتخاب ہے۔,اصرار کریں کہ آپ کا مؤکل تھراپی میں رہے۔,اپنے کلائنٹ کے پروبیشن آفیسر کو مطلع کریں۔,آپ کا کلائنٹ پروبیشن پر ہے اور آپ کا جاری علاج اس کے پروبیشن کی شرط ہے۔ وہ آپ کو بتاتا ہے کہ وہ علاج ختم کرنا چاہتا ہے۔ آپ کو ___________ کرنا چاہئے۔
1,professional_psychology,ووڈکاک جانسن III,کوہلمین اینڈرسن ٹیسٹ,علمی تشخیص کا نظام,سلوسن انٹیلی جنس ٹیسٹ پرائمری,____________ ان چار علمی صلاحیتوں کے بارے میں معلومات فراہم کرتا ہے جن کی شناخت لوریہ (1980) نے کی ہے - یعنی منصوبہ بندی، توجہ، بیک وقت پروسیسنگ، اور ترتیب وار پروسیسنگ۔
1,professional_psychology,یہ حسی معلومات کی پروسیسنگ کی ابتدائی سطح ہے۔,یہ مداخلت سے نسبتاً غیر متاثر ہے۔,اس کا دورانیہ پیش کردہ اشیاء کی تعداد اور شکل سے محدود ہے۔,یہ صرف خام حسی ڈیٹا پر کارروائی کرتا ہے۔,مندرجہ ذیل بیانات میں سے کون سا مختصر مدتی یادداشت کی بہترین خصوصیت رکھتا ہے۔
2,professional_psychology,چھاتی,سروائیکل,مقدس,ریڑھ کی ہڈی,________ کی سطح پر ریڑھ کی ہڈی کی چوٹ کے نتیجے میں کواڈریپلجیا ہونے کا زیادہ امکان ہوتا ہے۔
3,professional_psychology,جوابی وقت میں اضافہ,ذخیرہ الفاظ میں کمی,الفاظ کی روانی میں اضافہ,مسئلہ حل کرنے کی صلاحیت میں اضافہ,اگرچہ عمر بڑھنے کے دوران فکری زوال کی پیمائش کی نوعیت اور حد اچھی طرح سے قائم نہیں ہے، ایک مستقل تلاش ایک ہے
2,professional_psychology,غیر اخلاقی طور پر صرف اس صورت میں جب علاج میں ایڈیٹر کے ساتھ کام کرتے وقت انتظام اس کی معروضیت پر منفی اثر ڈالتا ہے۔,غیر اخلاقی طور پر کیونکہ اس کی درخواست استحصالی ہے اور اخلاقی رہنما خطوط کی خلاف ورزی کرتی ہے۔,اخلاقی طور پر جب تک ایڈیٹر پروگرام کو درست طریقے سے بیان کرتا ہے۔,اخلاقی طور پر چونکہ اس کی درخواست اخلاقی رہنما خطوط کی خلاف ورزی نہیں کرتی ہے۔,ڈاکٹر ڈونلڈ ڈریڈمائر حال ہی میں طلاق یافتہ مردوں کے لیے ایک تھراپی گروپ شروع کر رہے ہیں۔ وہ مقامی اخبار کے ایڈیٹر (جس نے ابھی اپنی بیوی کو طلاق دی ہے) سے کہا کہ اگر ایڈیٹر اخبار میں پروگرام کے بارے میں کوئی مضمون شامل کرے تو وہ گروپ میں مفت شرکت کر سکتا ہے۔ ڈاکٹر ڈریڈمائر نے کام کیا ہے:
2,professional_psychology,نہ کام کی کارکردگی نہ صحت۔,صحت لیکن کام کی کارکردگی نہیں۔,کام کی کارکردگی لیکن صحت نہیں۔,کام کی کارکردگی اور صحت دونوں۔,ملازمت سے اطمینان اس کا درست پیش گو ہے:
2,professional_psychology,رویے کی بنیادی سطحوں کو قائم نہیں کیا جا سکتا.,رویے میں ایک عارضی اضافہ برداشت نہیں کیا جا سکتا.,رویے کو مسلسل شیڈول پر تقویت ملی ہے۔,متبادل رویے کی نشاندہی نہیں کی جا سکتی۔,آپریٹنگ ختم ہونا اس وقت علاج کا انتخاب نہیں ہوگا جب:
0,professional_psychology,ان لوگوں سے مختلف نہیں ہیں جو پرتشدد شوز کو نہیں دیکھتے جب اس موقع کا اندازہ لگاتے ہیں کہ وہ تشدد کے شکار یا مرتکب ہوں گے۔,اس موقع کو بڑھاوا دیتے ہیں کہ وہ تشدد کے مرتکب ہوں گے۔,اس موقع کو کم سمجھتے ہیں کہ وہ تشدد کا شکار ہوں گے۔,اس موقع کو حد سے زیادہ اندازہ لگاتے ہیں کہ وہ تشدد کا شکار ہوں گے۔,تحقیق سے پتہ چلتا ہے کہ جو لوگ اکثر ٹی وی شو دیکھتے ہیں جو پرتشدد کارروائیوں کی عکاسی کرتے ہیں:
0,professional_psychology,سمیلیشن - رہائش,pseudomutuality.,پروجیکٹی شناخت,علیحدگی - انفرادیت,مارگریٹ مہلر نے تجویز پیش کی کہ خود کے احساس کی نشوونما اس سے متعلق ہے:
1,professional_psychology,تعلیمی درجہ,ساتھیوں سے الگ تھلگ,کاروبار نایاب,انٹیلی جنس کی سطح,ایسا لگتا ہے کہ ملازمت کی اطمینان سب سے زیادہ منفی طور پر منسلک ہے۔
2,professional_psychology,جھوٹ بولنا,قانونی مسائل,واپسی,رواداری,مندرجہ ذیل میں سے کون سا مسئلہ جوئے کے لیے DSM-5 تشخیصی معیار میں پیش نہیں کیا گیا ہے؟
3,professional_psychology,قابلیت,انسانی ہمدردی کا مشن,قانونی معیارات,تعلیمی آزادی,ایک ماہر نفسیات جو ایک ریاستی یونیورسٹی میں مشاورتی تکنیک کا گریجویٹ کورس پڑھا رہا ہے اس نے لیکچر کے نوٹ یا نصابی کتاب کے انتخاب کو 7 سالوں سے اپ ڈیٹ نہیں کیا ہے۔ یہ سلوک اخلاقی طور پر قابل اعتراض ہے۔
1,professional_psychology,"اس حقیقت کو ذہن میں رکھنے میں ناکام رہتا ہے کہ شدید پریشان مریضوں میں ""پلیسیبو اثر"" سب سے زیادہ واضح ہوتا ہے۔",تاریخی اور پختگی کے متغیرات کو مدنظر رکھنے میں ناکام ہے۔,اوسط کی طرف رجعت کو مدنظر رکھنے میں ناکام ہے۔,درست ہے اگر ٹی ٹیسٹ شدید پریشان مریضوں کا موازنہ کم شدید پریشان مریضوں کے ساتھ اہم ہے۔,کسی خاص علاج کا اندازہ مجموعی اثر دکھانے میں ناکام رہتا ہے۔ تاہم، تجربہ کار کو لگتا ہے کہ تھر سب سے زیادہ پریشان ہے جو کافی بہتری دکھاتا ہے، اور اس وجہ سے یہ نتیجہ اخذ کرتا ہے کہ انتہائی صورتوں میں علاج مؤثر ہے۔ یہ نتیجہ
1,professional_psychology,زیادہ آنکھ سے رابطہ کریں.,زیادہ کثرت سے مداخلت کریں.,مزید سوالات پوچھیں.,طویل عرصے تک بات کریں.,گفتگو کے انداز میں صنفی فرق پر تحقیق سے پتہ چلتا ہے کہ مردوں کے مقابلے میں خواتین:
0,professional_psychology,معیار متغیر ناقابل اعتماد تھا,پہلے مطالعہ میں استعمال ہونے والے آزاد متغیرات کی تعداد بہت کم تھی۔,پیشین گوئی کرنے والے متغیرات میں سے کوئی بھی قابل اعتماد نہیں تھا۔,پیشین گوئی کرنے والوں کے لیے وزن کا انتخاب موقع پر کیا گیا۔,جب پیشین گوئی کرنے والوں کے ایک سیٹ کی کراس توثیق کے نتیجے میں ابتدائی طور پر حوصلہ افزا متعدد ارتباطی گتانکوں میں بہت زیادہ سکڑ جاتا ہے، تو یہ غالباً چیٹ ہوتا ہے۔
0,professional_psychology,بچوں کی خود اعتمادی کی نشوونما پر زور دینے والے بڑے گروپ پروگرام,طلاق کے ابتدائی مراحل سے متاثرہ طالب علموں کی چھوٹے گروپ کی مشاورت,کیریئر گائیڈنس نے طلباء کو گریجویشن کے بعد منصوبوں کے بارے میں غیر یقینی کی پیشکش کی۔,ادارہ جاتی نگہداشت کی سہولت سے دوبارہ شروع ہونے والے طلباء کے لیے انفرادی مشاورت,درج ذیل میں سے کون سا اسکول کی ترتیب میں ترتیری روک تھام کے معیار کو پورا کرتا ہے۔
2,professional_psychology,کام کے معنی اور قدر کے بارے میں عقائد۔,مہارت اور ذمہ داری قبول کرنے کی خواہش۔,شخصیت۔,کیریئر کی ترقی کے مرحلے.,"""ہرسی اور بلانچارڈ کے حالات کی قیادت کے ماڈل کے مطابق، """"ملازمین کی پختگی"" ملازم کا کام ہے:"
1,professional_psychology,عدالت,تھراپسٹ اور کلائنٹ مشترکہ طور پر.,خریدار۔,معالج,"زیادہ تر حالات میں، ""استحقاق کا حامل"" ہے:"
0,professional_psychology,مقامی شمالی امریکی,ھسپانوی,افریقی نسل کے امریکی,ایشیائی امریکی,کسی مشیر کے سامنے یہ تسلیم کرنے پر شرم اور جرم کے شدید احساسات کا سامنا کرنا کہ خاندانی مسئلہ موجود ہے روایتی لوگوں میں عام بات ہے۔
3,professional_psychology,طالب علم کو مطالعہ سے دستبردار ہونے کی اجازت دیں۔,طالب علم کے والدین سے رابطہ کریں کہ وہ اپنے بیٹے کو انٹرویو مکمل کرنے کی ترغیب دیں۔,طالب علم کو بتائیں کہ وہ مطالعہ سے دستبردار نہیں ہو سکتا کیونکہ اس نے (طالب علم) مطالعہ کے آغاز میں حصہ لینے پر رضامندی ظاہر کی تھی۔,طالب علم کو بتائیں کہ وہ مطالعہ سے دستبردار نہیں ہو سکتا کیونکہ اس کے والدین میں سے کسی نے باخبر رضامندی پر دستخط کیے ہیں۔,ڈاکٹر جا-ہون جنگ ایک تحقیقی مطالعہ کر رہے ہیں جس میں جونیئر ہائی اسکول کے طلباء کا ساتھیوں کے ساتھ ان کے تعلقات کے بارے میں انٹرویو کرنا شامل ہے۔ مطالعہ شروع کرنے سے پہلے، ڈاکٹر جنگ نے طالب علموں کے والدین سے باخبر رضامندی حاصل کی اور ساتھ ہی طلباء سے بھی رضامندی حاصل کی۔ مطالعہ کے دوران، ایک طالب علم کا کہنا ہے کہ وہ انٹرویو مکمل نہیں کرنا چاہتا۔ ڈاکٹر جنگ کو چاہیے:
2,professional_psychology,لیون کے ابتدائی نتائج سے اتفاق کرتے ہوئے جمہوری قیادت سب سے زیادہ موثر ہے۔,موثر قیادت کے تعین میں حالات کے عوامل کی ایک بڑی تعداد اہم ہے۔,مؤثر رہنماؤں کو اپنے آپ کو مکمل طور پر گروپ میں ضم کرنے کی ضرورت ہے۔,انتہائی حالات کے علاوہ کوئی مستقل نتائج نہیں ہیں۔,قیادت پر تحقیق اس بات کی نشاندہی کرتی ہے۔
0,professional_psychology,یادداشت کو پہچاننے کا ایک حیاتیاتی طریقہ کار۔,سماجی حوالہ کے لیے ایک حساس دور,زبان کے حصول کی حیاتیاتی وضاحت۔,منسلک کرنے کے لئے ایک اہم مدت,"کونراڈ لورینز کی (1957) ""امپرنٹنگ"" پر تحقیق کے نتیجے میں انسانی شیر خوار بچوں میں _________ کی تلاش شروع ہوئی۔"
0,professional_psychology,حالات اور آبادیاتی متغیرات کے ممکنہ اثرات کو غور سے خارج کریں۔,حاصل کردہ سکور پر زور دیں، کیونکہ یہ صحیح اسکور کا بہترین تخمینہ ہے۔,وضاحتی لیبلز کا استعمال کریں، کیونکہ اس طرح کے لیبل زیادہ تر لوگوں کو مخصوص معنی آسانی سے بتاتے ہیں۔,خود حاصل کردہ سکور کی بجائے سکور کے اعتماد کے وقفے پر توجہ مرکوز کریں۔,تعلیمی اور نفسیاتی جانچ کے معیارات کے مطابق، امتحان کے نتائج کی تشریح اور رپورٹنگ کرتے وقت، کسی کو چاہیے
0,professional_psychology,بوڑھے والدین اپنے چھوٹے بچوں کے ساتھ کھیلنے کے لیے زیادہ جسمانی توانائی اور وقت رکھتے ہیں۔,بوڑھے والدین کے پاس بچوں کے رویے کے بارے میں توقعات بڑھانے کا وقت نہیں ہے۔,بڑی عمر کی ماؤں کو حمل اور پیدائش کے دوران طبی پیچیدگیاں کم ہوتی ہیں۔,بوڑھے والدین کو عام طور پر قائم کیرئیر کی وجہ سے اضافی اخراجات کے لیے زیادہ آمدنی ہوتی ہے۔,20 سال کے افراد کے مقابلے میں، 30 سال کی عمر کے بعد بچے پیدا کرنے میں مندرجہ ذیل میں سے کون سا فائدہ ہے؟
1,professional_psychology,مہلر کی آبجیکٹ ریلیشن تھیوری۔,پرلس کی گیسٹالٹ تھراپی۔,ایڈلر کی انفرادی نفسیات۔,بیک کی علمی سلوک کی تھراپی۔,یہ عقیدہ کہ بچے کی بد سلوکی چار میں سے ایک اہداف رکھتی ہے — یعنی توجہ، انتقام، طاقت، یا ناکافی ظاہر کرنا — اس کے ساتھ سب سے زیادہ مطابقت رکھتا ہے:
2,professional_psychology,ابتدائی طور پر رویوں پر مثبت اثرات لیکن وقت کے ساتھ ساتھ رویوں اور پیداواریت دونوں پر تیزی سے منفی اثرات مرتب ہوتے ہیں۔,رویوں پر مثبت اثرات لیکن پیداوری پر بہت کم یا کوئی اثر نہیں۔,رویوں اور پیداوری پر دیرپا منفی اثرات۔,رویوں اور پیداوری پر دیرپا مثبت اثرات۔,چار روزہ (کمپریسڈ) ورک ویک کے بارے میں جو بہترین نتیجہ اخذ کیا جا سکتا ہے وہ یہ ہے کہ:
1,professional_psychology,نازک دور۔,کینالائزیشن؟,سیکولر رجحانات۔,حساس مدت۔,ترقیاتی نفسیات کے ابتدائی مراحل میں بحث کے اہم شعبوں میں سے ایک نام نہاد، فطرت بمقابلہ پرورش کی بحث تھی۔ ماہرین تعلیم نے اتفاق کیا کہ ان دو عوامل کے درمیان تعامل تھا لیکن تعامل کی ڈگری کے بارے میں وسیع اختلاف تھا۔ مندرجہ ذیل میں سے کون سی اصطلاحات، جن کا تعلق یا تو جینیاتی یا ماحولیاتی تبدیلیوں سے ہے، جسمانی تبدیلیوں کے وقت میں فرق کو بیان کرتا ہے جو مختلف گروہوں سے تعلق رکھنے والے بچوں میں پائے جاتے ہیں؟
2,professional_psychology,روانی اور فہم تقریر.,روانی لیکن ناقابل فہم تقریر۔,غیر روانی لیکن قابل فہم تقریر۔,غیر روانی اور ناقابل فہم تقریر۔,Wernicke کے aphasia والے شخص کی زبان کی سمجھ میں کمی آئی ہے اور:
3,professional_psychology,ملازمین کے عدم اطمینان اور کاروبار کو کم کریں۔,مینیجرز اور ملازمین کے درمیان کام کے دوران تنازعات کو کم کریں۔,کام کی درست تفصیل تیار کریں۔,ملازمت کے لیے درخواست دہندگان کی تعداد میں اضافہ کریں۔,حقیقت پسندانہ ملازمت کے پیش نظارہ کا بنیادی مقصد یہ ہے:
2,professional_psychology,15,12,9,7,زیادہ تر بچے اپنے پہلے الفاظ تقریباً _____ ماہ کی عمر میں کہتے ہیں۔
2,professional_psychology,بارٹرنگ صرف اس صورت میں اخلاقی ہے جب کلائنٹ دوسری صورت میں خدمات کی ادائیگی کے قابل نہ ہو۔,بارٹرنگ اخلاقی اور قابل قبول ہے اگر یہ طبی لحاظ سے متضاد نہ ہو اور استحصالی نہ ہو۔,ماہر نفسیات کو خدمات کے لیے کبھی بھی بارٹر نہیں کرنا چاہیے۔,بارٹرنگ اخلاقی ہے کیونکہ دونوں فریقوں کو فائدہ ہوتا ہے۔,مندرجہ ذیل میں سے کون سا کلائنٹس کے ساتھ بارٹرنگ پر بہترین اخلاقی پوزیشن کو بیان کرتا ہے؟
2,professional_psychology,ان تمام ملازمتوں کے لیے تربیتی مقاصد تیار کریں جن کے لیے تربیت پیش کی جائے گی۔,ان تمام ملازمتوں کے لیے ملازمت کے تجزیے کریں جن کے لیے تربیت کی پیشکش کی جائے گی۔,ہر باہر جانے والے کارکن کی عزت نفس کا جائزہ لیں۔,کمیونٹی میں اس وقت ملازمت کرنے والے افراد کی مہارت کی سطح اور ملازمت سے اطمینان کا تعین کریں۔,ایک ماہر نفسیات سے کہا گیا ہے کہ وہ ایک ایسے گروپ کی نگرانی کرے جو تربیتی پروگرام تیار کرے گا تاکہ باہر جانے والے کارکنوں کو کمیونٹی تنظیموں میں موجودہ ملازمتیں بھرنے کے قابل بنایا جا سکے۔ ایف آئی آر: گروپ کو کیک کرنا چاہئے قدم
2,professional_psychology,مقامی ٹیلیفون ڈائریکٹری کے پیلے صفحات میں سائیکو تھراپی کی خدمات کے لیے ایک ڈسپلے اشتہار,سمندری طوفان کے متاثرین کے علاج کے لیے بن بلائے ذاتی درخواستیں جنہوں نے ان کے گھر تباہ کر دیے,ایک مفت ابتدائی تھراپی سیشن کی پیشکش کرنے والا اشتہار جو کیمپس کے اخبار میں فائنل امتحانات سے عین قبل شائع ہوتا ہے۔,ایک بروشر جس میں کلائنٹ کی تعریفیں شامل ہیں جو شراب نوشی کے بالغ بچوں کے لیے کانفرنس میں ممکنہ حاضرین کو بھیجی گئی ہیں۔,مندرجہ ذیل میں سے کون سی اخلاقی رہنما خطوط کی خلاف ورزی کا سب سے زیادہ امکان ہے؟
0,professional_psychology,ڈپریشن کے انتہائی احساسات,تھراپسٹ کی طرف کشش کے مضبوط جذبات,بار بار ہم جنس پرست سرگرمیاں,جنسی زیادتی,ایک بچے کے کلائنٹ کی طرف سے ماہر نفسیات کے سامنے ظاہر کی گئی معلومات کو خفیہ رکھا جا سکتا ہے سوائے اس کے کہ جب کلائنٹ رپورٹ کرے۔
1,professional_psychology,پیشہ ورانہ معلومات کے ذرائع,سیف کو سمجھنے میں مدد کرتا ہے۔,ملازمت کے انتخاب کے آلات,تعلیمی فیصلہ سازی کی امداد,پیشہ ورانہ دلچسپی کی فہرستیں عام طور پر تجویز نہیں کی جاتی ہیں۔
