answer,subject,choice_3,choice_2,choice_1,choice_0,question
1,professional_accounting,14.0 فیصد؛ 23.0 فیصد,9.0 فیصد؛ 18.0 فیصد,9.6 فیصد؛ 13.2 فیصد,3.6 فیصد؛ 7.2 فیصد,"Plaid Pants, Inc. کامن اسٹاک کا بیٹا 0.90 ہے، جبکہ Acme Dynamite Company کا عام اسٹاک 1.80 کا بیٹا ہے۔ مارکیٹ پر متوقع منافع 10 فیصد ہے، اور خطرے سے پاک شرح 6 فیصد ہے۔ کیپیٹل ایسٹ پرائسنگ ماڈل (CAPM) کے مطابق اور اوپر دی گئی معلومات کا استعمال کرتے ہوئے، Plaid Pants کے مشترکہ اسٹاک پر مطلوبہ واپسی ہونا چاہیے، اور Acme کے مشترکہ اسٹاک پر مطلوبہ واپسی ہونا چاہیے۔"
2,professional_accounting,"$182,000","$166,400","$161,200","$145,600","ایک کمپنی نے ایک نئی مشین میں سرمایہ کاری کی جو سات سالوں تک سالانہ $35,000 کی آمدنی پیدا کرے گی۔ نئی مشین پر کمپنی کے سالانہ آپریٹنگ اخراجات $7,000 ہوں گے۔ فرسودگی کا خرچ، آپریٹنگ اخراجات میں شامل ہے، ہر سال $4,000 ہے۔ نئی مشین کے لیے متوقع ادائیگی کی مدت 5.2 سال ہے۔ کمپنی نے نئی مشین کے لیے کتنی رقم ادا کی؟"
3,professional_accounting,آپریٹنگ آمدنی۔,غیر معمولی فائدہ اور نقصان,جاری کارروائیوں سے آمدنی۔,بند آپریشنز,مندرجہ ذیل میں سے کون سی آئٹم انٹرا پیریڈ انکم ٹیکس مختص کے اطلاق سے مشروط نہیں ہے؟
2,professional_accounting,کوئی خالص موجودہ قیمت نہیں ہے ($8750),کوئی خالص موجودہ قیمت نہیں ہے ($750),ہاں خالص مستقبل کی قیمت $36025 ہے۔,ہاں نیٹ کیش فلو $20000 ہے۔,Skytop Co. ایک غیر منفعتی ادارہ $80000 میں ایک مشین حاصل کرنے پر غور کر رہا ہے جو چار سالوں کے لیے $25000 کی یکساں کیش فلو پیدا کرے گی۔ Skytop ہر سال 10% کی سرمایہ کی قیمت پر رعایتی نقد بہاؤ کا استعمال کرتے ہوئے کیپیٹل پروجیکٹس کا جائزہ لیتا ہے۔ مندرجہ ذیل جدول کی بنیاد پر مشین کے حصول کے سلسلے میں Skytop کو کیا اقدام کرنا چاہیے اور کیوں؟ $1 کی فیوچر ویلیو 4 سال کے لیے 10% $1.464 پر $1 کی موجودہ ویلیو 4 سال کے لیے $10% $0.683 پر $1 عام سالانہ کی فیوچر ویلیو 4 سال کے لیے 10% $4.641 پر $1 عام سالانہ کی موجودہ ویلیو 4 سال کے لیے $3.170 پر 10% Acqui وجہ:
3,professional_accounting,"$13,000","$19,000","$21,000","$27,000","20% شراکت داری کے مفاد کے بدلے، سکنر نے شراکت میں $5,000 نقد اور زمین $12,000 کی بنیاد اور $20,000 کی منصفانہ مارکیٹ ویلیو کے ساتھ شراکت کی۔ زمین $10,000 رہن کے تابع تھی جسے شراکت نے فرض کیا تھا۔ اس کے علاوہ، شراکت داری میں $20,000 کا سہارا واجبات تھا جو شراکت داروں کے ذریعے ان کے شراکتی مفادات کے مطابق شیئر کیے جائیں گے۔ شراکت کے مفاد میں سکنر کی بنیاد کونسی رقم ظاہر کرتی ہے؟"
1,professional_accounting,"$200,000","$195,000","$190,000","$185,000","جوتوں کا ایک خوردہ فروش صارفین کو خریداری کے 90 دنوں کے اندر جوتے واپس کرنے کی اجازت دیتا ہے۔ کمپنی کا تخمینہ ہے کہ 5% سیلز 90 دن کی مدت میں واپس آ جائیں گی۔ مہینے کے دوران، کمپنی کی فروخت $200,000 ہے اور پچھلے مہینوں میں $5,000 کی فروخت کی واپسی ہے۔ کمپنی کو ماہ کے دوران کی جانے والی نئی سیلز کے لیے خالص سیلز ریونیو کے طور پر کتنی رقم ریکارڈ کرنی چاہیے؟"
3,professional_accounting,37800,"$36,000","$25,000","$24,000",سٹون کمپنی نے دسمبر سال 1 کے دوران مندرجہ ذیل کنسائنمنٹ کے لین دین کیے: انوینٹری اومیگا کمپنی کو کھیپ پر بھیج دی گئی 31 سال 1. سٹون کی 31 دسمبر سال 1 بیلنس شیٹ میں کنسائنڈ انوینٹری کی کتنی رقم شامل ہونی چاہیے؟
0,professional_accounting,گھٹتا گھٹتا ہے۔,گھٹتا ہے بڑھتا ہے۔,بڑھتا ہے گھٹتا ہے۔,بڑھتا ہے بڑھتا ہے۔,ڈان کارپوریشن ایک معیاری لاگت کا نظام استعمال کرتی ہے۔ سال کے دوران لیبر کی شرح میں فرق اور لیبر کی کارکردگی میں فرق دونوں ناموافق تھے۔ ڈان نے بیچنے والے سامان کی قیمت میں فرق براہ راست لکھا۔ اگر ڈان نے اس کے بجائے تیار شدہ سامان اور فروخت ہونے والے سامان کی قیمت میں کام کرنے کے لیے تغیرات مختص کیے ہوتے تو موجودہ تناسب اور خالص آمدنی پر کیا اثرات مرتب ہوتے؟ موجودہ خالص تناسب آمدنی
0,professional_accounting,کمپنی کے ہیج فنڈ ٹریڈر کے تجویز کردہ اکاؤنٹنگ ٹریٹمنٹ سے اتفاق کریں۔,دلچسپی کے تصادم کی وجہ سے تحقیق کرنے اور سفارش کرنے سے انکار کریں۔,ناکافی تجربے کی وجہ سے تحقیق کرنے اور سفارش کرنے سے انکار کریں۔,موسم کے ہیجز پر کافی تحقیق کرنے کے بعد مناسب اکاؤنٹنگ ٹریٹمنٹ تجویز کرنے پر اتفاق کریں۔,ایک بیمہ کمپنی کے لیے بعض نان آڈٹ خدمات انجام دینے کے دوران، ایک پیشہ ور اکاؤنٹنٹ سے کہا جاتا ہے کہ وہ موسمی ہیج ٹرانزیکشن کے لیے مناسب اکاؤنٹنگ ٹریٹمنٹ تجویز کرے۔ اکاؤنٹنٹ نے فنانشل ہیجز کے ساتھ کام کیا ہے لیکن اسے موسمی ہیجز کا کوئی تجربہ نہیں ہے۔ اکاؤنٹنٹ کی طرف سے درج ذیل میں سے کون سی کارروائیاں پیشہ ور اکاؤنٹنٹس کے لیے IFAC کوڈ آف ایتھکس کے مطابق ہوں گی؟
2,professional_accounting,ایک وابستہ گروپ موجود نہیں ہے۔,Rigg Steele اور Urco.,یورکو اور اسٹیل۔,Rigg اور Urco.,Rigg Steele اور Urco Corps. تمام اکروئل بیسس کیلنڈر سال C کارپوریشنوں کے پاس صرف ووٹنگ عام اسٹاک بقایا ہے۔ Rigg اسٹیل کے 85 فیصد اور Urco کے 40 فیصد کا مالک ہے۔ اسٹیل کے پاس Urco کا 50 فیصد حصہ ہے۔ کارپوریشنوں کا کون سا گروپ ایک الحاق شدہ گروپ کے طور پر اہل ہے اور مشترکہ وفاقی انکم ٹیکس ریٹرن فائل کرنے میں شامل ہو سکتا ہے؟
0,professional_accounting,اس بات پر غور کریں کہ آیا سابقہ ​​کلائنٹ کی ایک جاری تشویش کے طور پر جاری رکھنے کی صلاحیت کے بارے میں کافی شک ہے۔,قرض اور قرض کے معاہدوں کے ساتھ اس کی تعمیل کی تصدیق کے لیے سابقہ ​​کلائنٹ کے ریکارڈ کا جائزہ لیں۔,زیر التواء قانونی چارہ جوئی کے حوالے سے سابق مؤکل کے وکیل سے استفسار کریں۔,سابق کلائنٹ کی انتظامیہ سے نمائندگی کا خط حاصل کریں۔,ایک سابق آڈٹ کلائنٹ کی طرف سے CPA سے درخواست کی گئی ہے کہ وہ سابقہ ​​مدت کے لیے آڈیٹر کی رپورٹ دوبارہ جاری کرے۔ رپورٹ کو دوبارہ جاری کرنے سے پہلے، CPA کو چاہیے کہ
2,professional_accounting,فیڈوشری فنڈ کے مالی بیانات۔,ملکیتی فنڈ کے مالی بیانات۔,حکومتی سطح پر مالی بیانات۔,سرکاری فنڈ کے مالی بیانات۔,کسی سرکاری ادارے کو مندرجہ ذیل مالی بیانات میں سے کس میں نقد بہاؤ کا بیان شامل کرنے کی ضرورت ہے؟
0,professional_accounting,قیمت میں 3% کمی کے نتیجے میں مطلوبہ مقدار میں 5% اضافہ ہوتا ہے۔,قیمتوں میں 4% اضافے کے نتیجے میں مطلوبہ مقدار میں 4% کمی واقع ہوتی ہے۔,قیمتوں میں 4% اضافے کے نتیجے میں مطلوبہ مقدار میں 6% کمی واقع ہو جاتی ہے۔,قیمت میں 5% اضافہ کے نتیجے میں مطلوبہ مقدار میں 3% کمی واقع ہو جاتی ہے۔,مندرجہ ذیل میں سے کن حالات میں غیر لچکدار مطالبہ ہو گا؟
1,professional_accounting,نہیں ہاں,نہیں نہیں,ہاں نہیں,ہاں ہاں,Bay Co. نے اپنے پیٹنٹ کے حقوق کے دفاع میں قانونی فیس ادا کی۔ جب قانونی چارہ جوئی کا نتیجہ کامیاب ناکام ہو تو ان قانونی فیسوں کو سرمایہ کاری کرنا چاہئے
2,professional_law,ناقابل قبول، کیونکہ یہ جسمانی حالت کا بیان تھا جو طبی علاج کے حصول کے لیے نہیں بنایا گیا تھا۔,ناقابل قبول، کیونکہ اٹارنی کلائنٹ کا استحقاق خفیہ مواصلات کی اس طرح کی خلاف ورزی کو روکتا ہے۔,قابل قبول، کیونکہ جب کلائنٹ کے علاوہ کوئی اور شخص اٹارنی کلائنٹ کی مشاورت میں موجود ہو تو رازداری کا کوئی استحقاق نہیں ہے۔,قابل قبول، کیونکہ مقدمہ دائر کرنے سے اٹارنی کلائنٹ کا استحقاق ساقط ہو گیا تھا۔,ایک دوپہر، ایک پائلٹ ایک چھوٹا ہوائی جہاز اڑا رہا تھا کہ اچانک اس میں گیس ختم ہو گئی۔ جب وہ ہنگامی لینڈنگ کے لیے آ رہا تھا تو طیارہ بہت کم اونچائی پر پڑوسی ریاست میں جا گرا۔ اس وقت، ایک 9 سالہ لڑکا اسکول پیدل جا رہا تھا کہ اسے کسی چیز نے ٹکر مار کر زخمی کر دیا، جو ہوائی جہاز سے گرا ہو گا۔ وفاقی عدالت میں لڑکے کے والد کی جانب سے پائلٹ کے خلاف اپنے بیٹے کی لاپرواہی کا مقدمہ دائر کر دیا گیا۔ اپنے والد کے ہمراہ، لڑکا کیس کے حوالے سے ابتدائی بات چیت کے لیے ایک وکیل سے ملا تھا۔ تاہم، باپ نے مقدمے میں اپنے بیٹے کی نمائندگی کے لیے وکیل کو برقرار نہیں رکھا۔ اس کے بجائے، والد نے مقدمہ چلانے کے لیے ایک اور وکیل کی خدمات حاصل کیں۔ مقدمے کی سماعت میں، پائلٹ کا اٹارنی کنسلٹنگ اٹارنی کو اس بات کی گواہی دینے کے لیے کہتا ہے کہ لڑکے نے اس مشورے کے دوران اس کی جسمانی حالت کے بارے میں کیا کہا تھا جو وکیل نے لڑکے اور اس کے والد کے ساتھ کیا تھا۔ وکیل کی گواہی ہے۔
1,professional_law,مجرم، اگر گرفتاری غیر قانونی تھی، قطع نظر اس کے کہ جیوری کس اکاؤنٹ پر یقین رکھتی ہے۔,مجرم، اگر گرفتاری قانونی تھی، قطع نظر اس کے کہ جیوری کس اکاؤنٹ پر یقین رکھتی ہے۔,مجرم نہیں، اگر گرفتاری قانونی تھی، بشرطیکہ جیوری کو مشتبہ شخص کے اکاؤنٹ پر یقین ہو۔,مجرم نہیں، اگر گرفتاری ممکنہ وجہ کے بغیر غیر قانونی تھی اور جیوری مشتبہ کے اکاؤنٹ پر یقین رکھتی ہے۔,"ایک ریاستی قانون فراہم کرتا ہے: ""جب بھی کوئی شخص جانتا ہے یا جانتا ہے کہ اسے (یا اسے) پولیس افسر گرفتار کر رہا ہے، تو ایسے شخص کا فرض ہے کہ وہ گرفتاری کے خلاف مزاحمت میں طاقت یا کسی ہتھیار کے استعمال سے گریز کرے۔"" قانون کی خلاف ورزی قانون جرمانہ اور/یا قید کی سزا کے قابل بنایا گیا ہے۔ ایک صبح ریاست میں بینک ڈکیتی ہوئی۔ اس دوپہر، ایک پولیس افسر نے ایک مشتبہ شخص کو گرفتار کیا جس کے بارے میں اسے یقین تھا کہ وہ اس جرم میں ملوث تھا۔ تاہم، پولیس افسر اور ملزم نے اس کے بعد کیا ہوا اس بارے میں مختلف بیانات دیے ہیں۔ پولیس افسر کے مطابق ملزم کو پکڑے جانے کے بعد اس نے گرفتاری میں مزاحمت کی اور پولیس افسر کے منہ پر مٹھی مار دی۔ پولیس افسر، جو لمحہ بھر کے لیے ہکا بکا رہ گیا، نے اپنی نائٹ اسٹک نکالی اور اس سے مشتبہ شخص کے سر پر مارا۔ دوسری جانب ملزم نے دعویٰ کیا کہ گرفتاری کے بعد اس نے پولیس اہلکار کو گالی دی جس پر پولیس اہلکار نے ملزم کو اپنی نائٹ اسٹک سے مارنا شروع کردیا۔ دوبارہ نشانہ بننے سے بچنے کے لیے، مشتبہ شخص نے پولیس افسر کو اپنی مٹھی سے مارا، اسے نیچے گرادیا۔ ملزم پر حملہ کا الزام تھا۔ ملزم کو تلاش کیا جائے۔"
3,professional_law,داخلہ کے طور پر قابل قبول ہے۔,کام کی مصنوعات کے اصول کی خلاف ورزی کے طور پر ناقابل قبول۔,ناقابل قبول، کیونکہ اس سے ٹیکس دہندگان کے استحقاق کی خلاف ورزی ہوگی۔,ناقابل قبول، کیونکہ یہ اٹارنی کلائنٹ کے استحقاق کی خلاف ورزی کرے گا۔,"ایک ٹیکس دہندہ کو حکومت کی طرف سے مطلع کیا گیا کہ اس کا انفرادی انکم ٹیکس $1,012 سے کم ادا کیا گیا ہے۔ 69. ٹیکس دہندہ نے تشخیص میں حصہ لینے میں اس کی نمائندگی کرنے کے لیے ایک وکیل کو برقرار رکھا۔ اپنے مؤکل کے کیس کی تیاری کے دوران، اٹارنی نے تجویز پیش کی کہ یہ ایک اچھا خیال ہو سکتا ہے اگر ٹیکس دہندہ اپنے ریکارڈ کو منظم کرنے اور زیر بحث سال کے لیے مالیاتی بیان تیار کرنے کے لیے کسی اکاؤنٹنٹ کی خدمات حاصل کرے۔ اٹارنی کے مشورے کے بعد، ٹیکس دہندہ نے ایک اکاؤنٹنٹ، ایک پرانے خاندانی دوست سے مشورہ کیا، جس نے ایک مالی بیان تیار کیا، جسے اٹارنی نے مقدمے کی سماعت میں حوالہ دیا۔ مقدمے کی سماعت کے دوران، حکومت کی نمائندگی کرنے والے وکیل نے اکاؤنٹنٹ کو ٹیکس دہندہ کے بیانات کے بارے میں گواہی دینے کے لیے بلایا۔ اکاؤنٹنٹ کی مجوزہ گواہی ہے۔"
2,professional_law,دو دیگر امیدواروں نے کامیابی کے ساتھ اپنے نام بیلٹ میں شامل کرنے کی درخواست کی تھی۔,ایک مجبور ریاستی مفاد کو آگے بڑھانے کے لیے تصدیق کی ضرورت ضروری تھی۔,پچھلے سال ایک اور ریاست میں اسی طرح کا مستند قانون آئینی ہونا تھا۔,رہائشی کی درخواست میں بڑی تعداد میں جھوٹے دستخط موجود تھے۔,ایک رہائشی نے ریاستی نمائندے کے لیے اپنی امیدواری کا اعلان کیا۔ ریاست میں ایک قانون کے تحت نئے سیاسی داخل ہونے والوں (پارٹی وابستگی سے قطع نظر) کو دوسرے امیدواروں کی نسبت تین گنا دستخط حاصل کرنے کی ضرورت ہوتی ہے جو پہلے عہدہ کے لیے انتخاب لڑ چکے ہیں۔ تاہم، رہائشی اپنا نام بیلٹ پر ڈالنے کے لیے ضروری تعداد میں تصدیقی دستخط حاصل کرنے میں ناکام رہا۔ رہائشی نے وفاقی ضلعی عدالت میں تصدیق کی ضرورت کے غیر آئینی ہونے کا الزام لگاتے ہوئے شکایت درج کرائی۔ مندرجہ ذیل میں سے کون سا، اگر قائم ہو، توثیق کی ضرورت کی درستگی کو برقرار رکھنے کے لیے ریاست کی سب سے مضبوط دلیل ہے؟
1,professional_law,قتل دوست کو لاپتہ کرنے میں غفلت کا نتیجہ تھا۔,وہ بدنیتی کے عناصر سے بے خبر تھا۔,اس کا مقصد صرف دوست کو زخمی کرنا تھا۔,اس نے بیٹی کو نہیں بلکہ دوست کو مارنے کا ارادہ کیا۔,ایک مدعا علیہ اپنے دوست پر مدعا علیہ کی سابقہ ​​گرل فرینڈ سے شادی کرنے پر ناراض تھا۔ ایک سہ پہر جب دوست اپنے گھر کو پینٹ کر رہا تھا تو مدعا علیہ نے اپنی بندوق سے اس پر گولی چلائی۔ اگرچہ گولی دوست کو نہیں لگی لیکن گولی نے دوست کی بیٹی کو مارا۔ مدعا علیہ پر بعد میں بیٹی کے فرسٹ ڈگری قتل کا الزام عائد کیا جاتا ہے۔ اس دائرہ اختیار میں متعلقہ قوانین مندرجہ ذیل ہیں: دفعہ 169: پہلے درجے میں قتل کسی انسان کا غیر قانونی اور جان بوجھ کر قتل ہے۔ دفعہ 170: بغض کا اظہار اس وقت ہوتا ہے جب کسی دوسرے کی جان لینے کا ارادہ ظاہر کیا جائے۔ مندرجہ ذیل میں سے کون سا، اگر قائم ہو جائے، تو مدعا علیہ کو اس کا بہترین دفاع فراہم کرے گا؟
0,professional_law,یہ بیان کسی معروف پولیس تفتیش کے جواب میں نہیں دیا گیا۔,جب بیان دیا گیا تو ملزم حراست میں نہیں تھا۔,مدعا علیہ کا بیان رضاکارانہ تھا۔,مدعا علیہ کا بیان غیر ارادی تھا۔,ملزم نے پولیس کے سامنے اعتراف جرم کیا، لیکن اس کے دفاعی وکیل کو یہ معلوم کرنے کی ضرورت ہے کہ آیا اعترافِ جرم قابلِ قبول ہے۔ مندرجہ ذیل میں سے کن صورتوں میں اعتراف ناقابل قبول ہوگا؟
1,professional_law,غلط، کیونکہ INS کے ڈائریکٹر کو اختیار ہے کہ وہ صدر کو نہیں، اپنی نگرانی میں وفاقی ایجنسیوں کو ہدایات جاری کر سکتا ہے۔,غلط، کیونکہ ایگزیکٹو آرڈر صدارتی طاقت کے دائرہ کار سے باہر ہے جو کانگریس کی اجازت سے محروم ہے۔,درست، کیونکہ ایک ایگزیکٹو ایجنسی کے ملازمین کو اس طرح کے ہنگامی کام انجام دینے کی ضرورت پڑ سکتی ہے۔,درست، کیونکہ کمانڈر انچیف کے طور پر، صدر کے پاس وفاقی ملازمین سے بین الاقوامی امدادی کوششوں میں حصہ لینے کے لیے غیر متزلزل اختیار ہے۔,ایک غیر ملکی ملک میں تباہ کن زلزلہ آیا۔ زلزلے سے سینکڑوں مکانات اور عمارتیں تباہ ہو گئیں۔ زلزلے سے ہزاروں باشندے ہلاک، زخمی اور بے گھر ہو گئے۔ غیر ملکی رہنما نے ہنگامی امداد کی فراہمی میں امریکہ سے مدد مانگی۔ صدر ابتدائی طور پر مغربی ساحلی فوجی اڈے سے فوجی بھیجنا چاہتے تھے لیکن انہیں معلوم ہوا کہ وہ تربیتی مشقوں پر نکل رہے ہیں۔ نتیجے کے طور پر، صدر نے ایک ایگزیکٹو آرڈر جاری کیا جس میں امیگریشن اینڈ نیچرلائزیشن سروس کی نگرانی میں ایک وفاقی ایجنسی کے اراکین کو ہنگامی امدادی کارروائیوں میں مشغول ہونے کے لیے بیرونی ملک کا سفر کرنے کی ہدایت کی گئی۔ اس وفاقی ایجنسی کا بنیادی کام سرحدوں پر گشت کرنا ہے تاکہ غیر قانونی غیر ملکیوں کو امریکہ میں داخل ہونے سے روکا جا سکے۔ اس وفاقی ایجنسی کے ایک رکن نے ایگزیکٹو آرڈر کی تعمیل کرنے اور امدادی کارروائیوں میں مدد کرنے سے انکار کر دیا۔ انہوں نے دعویٰ کیا کہ بیرونی ملک میں اس طرح کی کارروائیوں میں حصہ لینا ان کی ملازمت کی ذمہ داریوں کے دائرہ کار سے باہر ہے۔ انہوں نے صدر کے ایگزیکٹو آرڈر کی درستگی کو چیلنج کرتے ہوئے وفاقی عدالت میں مقدمہ دائر کیا۔ یہ فرض کرتے ہوئے کہ وفاقی ایجنسی کے ممبر کے پاس مناسب موقف ہے، عدالت کو ایگزیکٹو آرڈر کا حکم دینا چاہیے۔
0,professional_law,رک جاؤ اور جھپٹو,سادہ منظر,قانونی گرفتاری کا واقعہ,سرد تعاقب,مندرجہ ذیل میں سے کون سا بغیر وارنٹ تلاش کی رعایت نہیں ہے؟
2,professional_law,غالب نہیں، کیونکہ بڑھئی کا مدعی کے ساتھ رازداری کا کوئی رشتہ نہیں تھا۔,غالب نہیں، کیونکہ بڑھئی آئینے کی فروخت میں مصروف نہیں تھا۔,غالب، کیونکہ ریٹیل آؤٹ لیٹ کی دیوار پر اتنے بڑے آئینے کو برقرار رکھنا غیر معمولی طور پر خطرناک ہوگا۔,غالب، کیونکہ بریکٹ انسٹال ہونے پر عیب دار تھے۔,ایک گروسری اسٹور نے اسٹور میں دیوار پر لٹکانے کے لیے ایک بڑا آئینہ خریدا۔ خود آئینے کے ساتھ، مینوفیکچرر نے آئینے کو لٹکانے کے لیے بریکٹ اور بولٹ فراہم کیے ہیں۔ گروسری اسٹور نے ایک مقامی بڑھئی کو اندر آنے اور آئینہ لٹکانے کے لیے ادائیگی کی۔ کارپینٹر نے آئینہ لگانے کے چند دن بعد بریکٹ میں خرابی کی وجہ سے آئینہ اچانک دیوار سے گر گیا۔ یہ ایک شاپر کے سر پر لگا جس سے وہ شدید زخمی ہو گیا۔ اگر خریدار بڑھئی کے خلاف ٹارٹ میں سخت ذمہ داری کی بنیاد پر دعویٰ کرتا ہے تو مدعی
2,professional_law,نہیں، ایسا کوئی قاعدہ قانون نہیں ہے جو متاثرہ یا اس کی املاک کو اس جائیداد میں کوئی اضافی حقوق دیتا ہے جو اسے قتل سے پہلے حاصل تھا۔,نہیں۔,ہاں، اس لیے کہ قاتل بھی ایک بیگمسٹ تھا جو پہلے تو جائیداد کا اچھا ٹائٹل نہیں لے سکتا تھا، اس طرح خریدار کی تاریخ سے مکمل ٹائٹل مقتول میں ڈال دیتا ہے۔,ہاں، کیونکہ ایک قاتل اپنی بدکاری کا فائدہ نہیں اٹھا سکتا۔,ایک ایسا شخص جو الگ ہو گیا تھا لیکن اس نے اپنی پہلی بیوی سے کبھی طلاق نہیں لی، دوسری عورت سے شادی کی اور اس کے ساتھ میاں بیوی کی طرح رہتا تھا۔ اس شخص اور اس کی مبینہ دوسری بیوی نے ایک ساتھ کرایہ دار کے طور پر مکمل طور پر ایک گھر خریدا۔ وہ وہاں کچھ سالوں تک ساتھ رہے، جب اس شخص پر اپنی مبینہ بیوی کو قتل کرنے کا الزام لگایا گیا اور اسے سزا سنائی گئی۔ اسے عمر قید کی سزا سنائی گئی۔ مقتول کی املاک نے اس بنیاد پر کہ ایک قاتل اس کے جرم سے فائدہ نہیں اٹھا سکتا، مقتول کی ضبط شدہ جائیداد کا اعلان کرنے کے لیے ایک خاموش ٹائٹل ایکشن لایا۔ ٹرائل کورٹ نے جائیداد کو جائیداد سے نوازا۔ اس شخص نے جیل کی کوٹھڑی سے اپیل کی۔ عام قانون کے تحت، کیا اپیلٹ کورٹ ٹرائل کورٹ کے فیصلے کی توثیق کرے گی اور گھر کے مالک کے تمام حقوق چھین لے گی؟
0,professional_law,قبل از پیدائش کے معاہدے سے قطع نظر، کیتھی ایک قبل از وقت شریک حیات ہے۔ چونکہ بل زندہ بچ جانے والی نسلی اولاد کو چھوڑ دیتا ہے جو کیتھی کی نہیں ہیں، اس لیے کیتھی کو 50% اسٹیٹ مل جاتا ہے، ٹومی کو چراگاہ کی زمین ملتی ہے، اور ٹومی اور جولی نے اسٹیٹ کی باقیات کو تقسیم کر دیا تھا۔,کیتھی کو کنڈومینیم مل گیا، لیکن چونکہ بل نے اصل میں اپنے بچوں کے لیے یکساں طور پر وضع کرنے کے اپنے ارادے کا اشارہ دیا تھا، اس لیے ٹومی اور جولی باقی جائیداد کو تقسیم کر دیں گے۔,کیتھی کے شادی سے پہلے کے معاہدے کی وجہ سے، ٹومی کو چراگاہ کی زمین مل جاتی ہے، جولی کو کنڈومینیم مل جاتا ہے اور ٹامی اور جولی نے باقی جائیداد کو تقسیم کر دیا تھا۔,شادی سے پہلے کے معاہدے سے قطع نظر کیتھی کو کنڈومینیم مل جاتا ہے، ٹومی چراگاہ کی زمین لیتا ہے اور ٹامی اور جولی نے باقی جائیداد کو تقسیم کر دیا تھا۔,بل، اکیلا آدمی، فلوریڈا کے ڈیر ووڈز میں چراگاہ کی زمین کا مالک تھا، جسے اس نے کرایہ دار کو لیز پر دیا۔ اس کے پاس میامی میں ایک کنڈومینیم بھی تھا، جو اس نے سرمایہ کاری کے لیے رکھا تھا۔ اپنی وصیت میں، اس نے چراگاہ کی زمین اپنے بیٹے ٹومی کے لیے اور کنڈومینیم اپنی بیٹی جولی کے لیے وضع کی۔ دیگر تمام اثاثے ٹامی اور جولی کے پاس برابر ہوں گے۔ بل نے کیتھی سے ملاقات کی اور اس سے شادی کر لی جب اس نے قبل از وقت شادی کے ایک درست معاہدے پر عمل درآمد کر لیا جس میں وہ تمام حقوق سے دستبردار ہو گئے جو وہ بصورت دیگر بل سے شادی کر کے لطف اندوز ہو سکتی ہیں۔ اپنے میامی سہاگ رات پر انہوں نے کنڈومینیم سے گاڑی چلائی اور کیتھی نے اعلان کیا کہ وہ وہاں رہنا پسند کریں گی۔ بل کیتھی سے اتنا خوش تھا کہ ہنی مون کے بعد اس نے دستخط کیے اور کیتھی کو ایک ڈیڈ دے دیا جس میں کنڈومینیم اپنے اور کیتھی کو پوری طرح سے ایک اسٹیٹ کے طور پر پہنچایا اور کرایہ دار کے خالی ہوتے ہی کنڈومینیم میں رہنے کا منصوبہ بنایا۔ بل اگلے دن مر گیا۔ پیشگی اثاثے کیسے تقسیم کیے جاتے ہیں؟
