question,choices,subject,answer
وہ قانونی اصول جو ججوں کو مقدمات کا فیصلہ کرتے وقت قائم شدہ نظیر کی پیروی کرنے کی ہدایت کرتا ہے اسے عام طور پر کہا جاتا ہے۔,certiorari|جور|سابق پوسٹ فیکٹو|فیصلہ گھورنا,high_school_government_and_politics,3
مندرجہ ذیل میں سے کس زمرے کے ووٹرز کے ووٹ ڈالنے کا امکان سب سے کم ہوگا؟,بلیو کالر ورکرز جو یونین سے تعلق رکھتے ہیں۔|پیشہ ور افراد|وہ ووٹر جو اپنی سیاسی جماعتوں میں سرگرم ہیں۔|18-29 سال کی عمر کے ووٹرز,high_school_government_and_politics,3
آئین کی توثیق کرتے ہوئے وفاق پرستوں اور وفاق مخالفوں کے درمیان اختلاف کا بنیادی نکتہ ختم ہو گیا۔,چاہے کانگریس میں نمائندگی ریاستوں میں مساوی ہو یا آبادی کے متناسب ہو۔|ریاستوں کے مقابلے میں وفاقی حکومت کی طاقت|غلاموں کی تجارت کا مستقبل|کیا لوگوں کو ناقابل تلافی حقوق حاصل تھے۔,high_school_government_and_politics,1
نیشنل رائفل ایسوسی ایشن، اسقاط حمل کے خلاف سرگرم کارکنوں، اور دیگر طاقتور مفاد پرست گروہوں کی قانون سازی کی کامیابیاں اس بات کو ظاہر کرتی ہیں۔,ریاستہائے متحدہ کی گھریلو پالیسی 1990 کی دہائی میں زیادہ قدامت پسند بنی۔|سیاسی ایکشن کمیٹیوں کا اثر حالیہ برسوں میں کمزور ہوا ہے۔|مفاد پرست گروپوں کی طاقت وائٹ ہاؤس میں ان کے عہدوں کے لیے حمایت کی ڈگری پر منحصر ہے۔|کسی مسئلے پر اکثریت کی رائے کو بعض اوقات اقلیت کی سرگرمی سے وابستگی کی شدت سے رد کیا جا سکتا ہے۔,high_school_government_and_politics,3
کے لیے اخراج کا قاعدہ قائم کیا گیا تھا۔,"نسلی علیحدگی کو آسان بنانے کے لیے ""علیحدہ لیکن مساوی"" سہولیات بنائیں|نجی تنظیموں کو اپنی رکنیت کو محدود کرنے کی اجازت دیں۔|غیر قانونی طور پر حاصل کردہ ثبوتوں کو استعمال کرنے کی حکومت کی صلاحیت کو محدود کرنا|ریاستوں کو بین ریاستی تجارت کے کنٹرول سے انکار",high_school_government_and_politics,2
کانگریسی کمیٹیوں کی رائے اکثر رائے عامہ کی صحیح عکاسی کرنے میں ناکام رہتی ہے کیونکہ,کمیٹیوں کی رکنیت اکثر ایسے حلقوں کی نمائندگی کرتی ہے جس کا کمیٹی کے کاروبار میں سب سے بڑا حصہ ہوتا ہے۔|زیادہ تر کمیٹیاں تمام مقبول رائے کے نمائندوں کو شامل کرنے کے لیے بہت چھوٹی ہیں۔|اقلیتی پارٹی تمام کمیٹیوں میں سے تقریباً نصف کو کنٹرول کرتی ہے۔|کمیٹی کے اراکین اکثر اپنے حلقوں کی ترجیحات سے باخبر رہتے ہیں کیونکہ وہ خصوصی دلچسپی رکھنے والے لابیوں کے ساتھ مسلسل رابطے میں رہتے ہیں,high_school_government_and_politics,0
"کانگریس کو آئین کی ""لچکدار شق"" استعمال کرنے کی ضرورت ہوگی۔",شہریت کی ضروریات کو تبدیل کریں|کام کی جگہ پر حفاظتی معیارات نافذ کریں۔|ٹیکس کی شرح میں اضافہ|خزانے کو رقم پرنٹ کرنے کا اختیار دیں۔,high_school_government_and_politics,1
ہاؤس رولز کمیٹی کو ایوان نمائندگان میں سب سے زیادہ طاقتور سمجھا جاتا ہے کیونکہ اس کے پاس,ایوان کے ارکان کا اخلاقی طرز عمل|وفاقی ججوں کا انتخاب|ذیلی کمیٹیوں کی تعداد جو ایک قائمہ کمیٹی کسی بھی وقت قائم کر سکتی ہے۔|ووٹوں کا شیڈولنگ اور وہ شرائط جن کے تحت بل پر بحث اور ترمیم کی جاتی ہے۔,high_school_government_and_politics,3
"سپریم کورٹ نے درج ذیل میں سے کس کیس پر اپنے فیصلے میں درج ذیل رائے جاری کی؟ ""ہم یہ نتیجہ اخذ کرتے ہیں کہ تعلیم کے میدان میں 'علیحدہ لیکن برابر' کے نظریے کی کوئی جگہ نہیں ہے۔ علیحدہ تعلیمی سہولیات فطری طور پر غیر مساوی ہیں۔""",گیڈون بمقابلہ وین رائٹ|ماربری بمقابلہ میڈیسن|اینجل بمقابلہ وائٹل|براؤن بمقابلہ ٹوپیکا کا بورڈ آف ایجوکیشن,high_school_government_and_politics,3
پچھلی دہائی میں کئی ریاستوں نے اپنے صدارتی پرائمری انتخابات کی تاریخ کو آگے بڑھانے کی کوشش کی ہے۔,الیکشن چلانے کے اخراجات کو کم سے کم کریں۔|قومی حکومت کو عام انتخابات کی تاریخ آگے بڑھانے پر راضی کریں۔|صدارتی دوڑ میں شامل ہونے والوں کی تعداد کو محدود کرنا|ان کے انتخابی نتائج کی اہمیت کو بڑھانا,high_school_government_and_politics,3
1983 میں غیر آئینی حکومت کی گئی، قانون سازی نے ویٹو کی اجازت دی تھی۔,کانگریس کی طرف سے منظور شدہ قانون سازی کو ویٹو کرنے کی ایگزیکٹو برانچ|وفاقی ضلعی عدالتیں قانون سازی کو کالعدم قرار دیں۔|صدر ریاستی قوانین کو ویٹو کرنے کے لیے|کانگریس ایگزیکٹو برانچ کے ذریعہ منظور شدہ قراردادوں کو کالعدم قرار دے گی۔,high_school_government_and_politics,3
وفاقی انتخابی قوانین درج ذیل تمام چیزوں کو حاصل کرنے کے لیے بنائے گئے ہیں سوائے اس کے,"مہم کے عطیات کے انکشاف کی ضرورت ہے۔|مہمات کو ""حملہ"" اشتہارات جاری کرنے سے روکیں۔|مہم کے تعاون کو محدود کریں۔|مہم کے اخراجات کے انکشاف کی ضرورت ہے۔",high_school_government_and_politics,1
"صدر مندرجہ ذیل میں سے کون سا کر کے ""پاکٹ ویٹو"" کو انجام دیتا ہے؟",عوامی طور پر کسی بل کو مسترد کرنے کا اظہار|حال ہی میں منظور شدہ بل کو کالعدم قرار دینے والا ایگزیکٹو آرڈر جاری کرنا|کانگریس کے ملتوی ہونے کے بعد بل پر دستخط کرنے میں ناکام|امن مذاکرات سے سفیروں کو واپس بلانا,high_school_government_and_politics,2
1980 کی دہائی سے ریپبلکن پارٹی کے بارے میں مندرجہ ذیل میں سے کون سا سچ رہا ہے؟,یہ شہری آزادی پسندوں کے ساتھ منسلک ہو گیا ہے۔|اس پر مزدور یونینوں کا غلبہ ہو گیا ہے۔|یہ کاروباری مفادات کا زیادہ مخالف ہو گیا ہے۔|یہ انجیلی بشارت کے عیسائیوں سے زیادہ متاثر ہوا ہے۔,high_school_government_and_politics,3
مندرجہ ذیل میں سے کون سا بیان وفاقی، ریاستی اور مقامی انتخابات میں ووٹروں کے لیے سب سے کم درست ہے؟,صدارتی انتخابات کے مقابلے وسط مدتی انتخابات میں ووٹر ٹرن آؤٹ کم ہے۔|پارٹی سے وابستگی نہ رکھنے والے ووٹرز مضبوط پارٹی سے وابستگی رکھنے والوں کے مقابلے میں کم باقاعدگی سے ووٹ ڈالتے ہیں۔|بزرگ شہریوں کے مقابلے نوجوان بالغوں میں ووٹ ڈالنے کا امکان کم ہوتا ہے۔|جب لوگ یہ سمجھتے ہیں کہ کون سا امیدوار الیکشن جیتے گا تو ان کے ووٹ ڈالنے کا زیادہ امکان ہوتا ہے۔,high_school_government_and_politics,3
مندرجہ ذیل میں سے کون سا ایگزیکٹو آرڈرز کے لیے درست نہیں ہے؟,صدور متنازعہ اقدامات کے لیے ایگزیکٹو آرڈرز استعمال کرنے سے گریز کرتے ہیں۔|ایگزیکٹو آرڈرز کا وہی اثر ہوتا ہے جیسا کہ کانگریس کے پاس کردہ قوانین۔|صدور نے 1970 کی دہائی سے ایگزیکٹو آرڈرز کا زیادہ استعمال کیا ہے۔|ایگزیکٹو آرڈرز کانگریس کی منظوری کو نظرانداز کرتے ہیں۔,high_school_government_and_politics,0
مندرجہ ذیل میں سے کون سے اصولوں کا ادراک ہوتا ہے جب وفاقی حکومت کسی ایسے منصوبے کو زیادہ تر فنڈنگ ​​فراہم کرتی ہے جس میں حکومت کے متعدد درجے مل کر کام کرتے ہیں؟,کنفیڈریشن|مالیاتی وفاقیت|گرانٹ پر مبنی فنڈنگ|دوہری وفاقیت,high_school_government_and_politics,1
"""فیڈرلسٹ نمبر 10"" میں جیمز میڈیسن نے دلیل دی ہے کہ وفاقی نظام حکومت سیاسی دھڑوں کے خطرے کو کم کرتا ہے۔",دھڑوں کے قیام میں ناقابل تسخیر رکاوٹیں پیدا کرنا|ایک دھڑے کے لیے حکومت کرنے کے لیے ضروری طاقت حاصل کرنا مشکل بنانا|حکومت کے اندر تمام دھڑوں کی مساوی نمائندگی کی ضرورت ہے۔|گروہی سیاسی سرگرمیوں کو صرف ریاستی سطح تک محدود کرنا,high_school_government_and_politics,1
ووٹنگ کی عادات پر اعلیٰ سطح کی تعلیم کے اثرات کے بارے میں درج ذیل سبھی کو درست سمجھا جا سکتا ہے۔,رائے دہندگان حکومت کے نافذ کردہ مثبت کارروائی کے پروگراموں کی حمایت کرنے کا زیادہ امکان رکھتے ہیں۔|ووٹرز ماحولیاتی تحفظ کی کوششوں کی حمایت کرنے کا زیادہ امکان رکھتے ہیں۔|ووٹرز اسکولوں میں عوامی دعا کی حمایت کرنے کا زیادہ امکان رکھتے ہیں۔|رائے دہندگان کو اسقاط حمل کے حقوق پر پابندیوں کی حمایت کرنے کا امکان کم ہے۔,high_school_government_and_politics,2
کانگریسی اضلاع کی باؤنڈری لائنوں کو ہر 10 سال بعد دوبارہ تیار کیا جانا چاہیے۔,قومی مردم شماری کی طرف سے اشارہ کردہ آبادی کی تبدیلیوں کی عکاسی کرتا ہے|کانگریس کی اکثریتی نشستوں کے ٹرن اوور کی ضمانت|اس بات کو یقینی بنائیں کہ ہر ریاست کا کانگریسی وفد اس کے باشندوں کی پارٹی وابستگیوں کا بالکل آئینہ دار ہو۔|اس بات کا تعین کریں کہ کس پارٹی کے رہنما کو ایوان کا اسپیکر نامزد کیا جائے گا۔,high_school_government_and_politics,0
مندرجہ ذیل میں سے کون اپیل عدالتوں کے لیے درست ہے؟,اپیل جج کبھی بھی گھورتے ہوئے فیصلے کا اصول استعمال نہیں کرتے۔|اپیلیٹ ٹرائلز عام طور پر جیوری ٹرائل ہوتے ہیں۔|اپیلیٹ جج عام طور پر کیس کے حقائق کا فیصلہ کرتے ہیں۔|اپیلٹ ججز نچلی عدالتوں کے فیصلوں کا جائزہ لیتے ہیں۔,high_school_government_and_politics,3
مندرجہ ذیل میں سے عام طور پر کیا نتیجہ نکلتا ہے جب سینیٹ اور ایوان نمائندگان ایک ہی بل کے مختلف ورژن پاس کرتے ہیں؟,صدر جس ورژن کو ترجیح دیتے ہیں اس پر دستخط کرتے ہیں۔|بل ہر ایوان کی کمیٹی کو واپس جاتا ہے اور قانون سازی کا عمل دوبارہ شروع کرتا ہے۔|بل میں کی گئی تمام ترامیم کو کالعدم قرار دے دیا گیا ہے، اور بل کا اصل ورژن صدر کو دستخط کے لیے بھیج دیا گیا ہے۔|دونوں قانون ساز ادارے ایک کانفرنس کمیٹی تشکیل دیتے ہیں۔,high_school_government_and_politics,3
مندرجہ ذیل میں سے کون اس حقیقت کا سبب بنتا ہے کہ 1932 سے صدارت کی طاقت اور وقار میں اضافہ ہوا ہے؟ I. بین الاقوامی امور میں امریکہ کی بڑھتی ہوئی اہمیت II. وفاقی حکومت پر عوام کے اعتماد میں مسلسل بہتری آئی۔ نئی ڈیل اور دوسرے پروگرام جنہوں نے وفاقی ذمہ داری کو بڑھایا ہے IV۔ ذرائع ابلاغ کی ترقی کی وجہ سے صدر کی نمائش میں اضافہ ہوا ہے۔,صرف میں|صرف I اور IV|صرف I، III، اور IV|صرف II اور IV,high_school_government_and_politics,2
کاروباری افراد اور سرمایہ کاروں کی نمائندگی کرنے والے مفاداتی گروپ اکثر واشنگٹن، ڈی سی میں سب سے زیادہ کامیاب لابنگ گروپس میں سے ہوتے ہیں، سوائے مندرجہ ذیل تمام وجوہات کے لیے,ایسے گروپوں کے پاس اپنی طرف سے مسلسل مہم چلانے کے لیے مالی وسائل ہوتے ہیں۔|اس طرح کے بہت سے گروہ کئی دہائیوں یا اس سے زیادہ عرصے سے موجود ہیں، جو انہیں قانون سازی کے نظام میں مہارت حاصل کرنے اور قانون سازوں کے ساتھ قریبی تعلقات استوار کرنے کی اجازت دیتے ہیں۔|بہت سے اضلاع میں، ان گروپوں کے حلقے ووٹروں کی اکثریت پر مشتمل ہیں۔|ان گروپوں کے حلقے بہت سے قانون سازوں کی مہموں میں بہت زیادہ حصہ ڈالتے ہیں، اور ایسا کرتے ہوئے، قانون سازوں تک زیادہ رسائی حاصل کرتے ہیں۔,high_school_government_and_politics,2
ریاستہائے متحدہ کی دو اہم سیاسی جماعتوں میں سے ہر ایک منظم ہے۔,صرف قومی سطح پر موجودگی کے ساتھ واحد پارٹی کے طور پر|ایک وفاقی ڈھانچے میں جس میں ریاستی اور مقامی جماعتوں کو کوئی طاقت نہیں ہے۔|ایک نسبتاً آزاد تنظیم کے طور پر جو حکومت کی تمام سطحوں پر موجود ہے۔|اوپر سے نیچے کے انداز میں، تاکہ ہدایات قومی سطح سے ریاستی اور مقامی سطحوں تک منتشر ہوں۔,high_school_government_and_politics,2
آئین کی اصل شق یہ کہتی ہے۔,کسی بھی ریاستی مقننہ کے ذریعہ حقوق کے بل کی خلاف ورزی نہیں ہونی چاہئے۔|کانگریس اور صدر کو مشترکہ طور پر سالانہ وفاقی بجٹ بنانا چاہیے۔|ریونیو بلز کو ایوان نمائندگان میں شروع کیا جانا چاہیے۔|سپریم کورٹ تمام آئینی معاملات پر اصل دائرہ اختیار رکھتی ہے۔,high_school_government_and_politics,2
مندرجہ ذیل گروپوں میں سے جو روایتی طور پر ڈیموکریٹک پارٹی کو مانتے ہیں، جس میں سب سے کم لبرل حلقہ ہے؟,وائٹ سدرنرز|لیبر یونین کے ارکان|افریقی نسل کے امریکی|شمالی نسلی اقلیتیں۔,high_school_government_and_politics,0
سزائے موت کے بارے میں سپریم کورٹ نے مندرجہ ذیل میں سے کس کو قرار دیا ہے؟,سزائے موت صرف شہریوں کو دی جا سکتی ہے۔|کچھ حالات میں، سزائے موت آٹھویں ترمیم کی خلاف ورزی نہیں کر سکتی۔|کچھ حالات میں، سزائے موت تیسری ترمیم کی خلاف ورزی کر سکتی ہے۔|ریاستیں فکری معذوری سے قطع نظر کسی بھی بالغ کو پھانسی دے سکتی ہیں۔,high_school_government_and_politics,1
مندرجہ ذیل میں سے کون آئین کے بنیادی اصول کو بیان کرتا ہے جیسا کہ یہ 1787 میں لکھا گیا تھا؟,براہ راست جمہوریت|چیک اور بیلنس|مساوی نمائندگی|متحدہ حکومت,high_school_government_and_politics,1
اس کی بنیادی وجہ کیا ہے کہ ایوان نمائندگان کی کمیٹیاں سینیٹ سے زیادہ بااثر ہیں؟,دونوں ایوانوں کے درمیان سائز میں فرق کا مطلب یہ ہے کہ سینیٹ میں فلور پر زیادہ کام کیا جاتا ہے اور ایوان میں کمیٹیوں میں زیادہ کام کیا جاتا ہے۔|مجموعی طور پر سینیٹ کے پاس تصدیقی اختیارات ہیں جو ایوان کے پاس نہیں ہیں۔|اراکین ایوان میں کمیٹی کے لیے مقرر کیے جاتے ہیں لیکن سینیٹ میں کمیٹیوں کے لیے منتخب کیے جاتے ہیں۔|کسی بھی پارٹی کا رکن ایوان میں کمیٹی کی خدمات انجام دے سکتا ہے، لیکن صرف بڑی پارٹی کے ارکان ہی سینیٹ کی کمیٹیوں میں خدمات انجام دے سکتے ہیں۔,high_school_government_and_politics,0
1972 کے بعد کے صدارتی انتخابات کے بارے میں درج ذیل میں سے کون سا بیان سب سے زیادہ درست ہے؟,ووٹرز تیزی سے اپنی معلومات اخبارات سے حاصل کرتے ہیں۔|ووٹرز کی زیادہ توجہ انفرادی امیدواروں پر ہو گئی ہے۔|انتخابات پر خصوصی مفاد پرست گروہوں کا غلبہ ہو گیا ہے۔|ووٹرز تیزی سے پارٹی کے پلیٹ فارم کی بنیاد پر ووٹ دیتے ہیں۔,high_school_government_and_politics,1
مندرجہ ذیل میں سے کون امریکی شہریوں کے رازداری کے حق کو درست طریقے سے بیان کرتا ہے؟,رازداری کے حق کا تعین ریاستوں کی طرف سے ہر معاملے کی بنیاد پر کیا جاتا ہے۔|رازداری کا حق آئین کی تمہید میں واضح طور پر دیا گیا ہے۔|سپریم کورٹ نے فیصلہ دیا ہے کہ رازداری کا حق بل آف رائٹس سے مضمر ہے۔|مشترکہ قانون حکومت سے شہریوں کے رازداری کے حق کا احترام کرنے کا تقاضا کرتا ہے۔,high_school_government_and_politics,2
مندرجہ ذیل میں سے کن صورتوں میں صدارتی ویٹو کو سب سے زیادہ رد کر دیا جائے گا؟,تقریباً 30 فیصد سینیٹرز اور نمائندے صدارتی سیاسی جماعت کے ارکان ہیں۔|امریکی شہریوں کی اکثریت مجوزہ قانون سازی کی حمایت کرتی ہے۔|سپریم کورٹ کے چیف جسٹس کا تقرر صدر نے کیا تھا۔|صدر کی کامیاب دوبارہ انتخابی مہم نے دو طرفہ تعلقات کی وکالت کی۔,high_school_government_and_politics,0
درج ذیل مفاد پرست گروہوں میں سے، کس نے 1970 کی دہائی سے سب سے زیادہ سیاسی ایکشن کمیٹیاں (PACs) بنائی ہیں؟,ماحولیاتی کارکن|انجمن مزدوراں|منافع بخش کاروبار|مذہبی ادارے,high_school_government_and_politics,2
آئین کی کامرس شق کو استعمال کیا گیا ہے۔,غیر قانونی گرفتاری کے بعد قیدیوں کو جیل سے رہا کیا جائے۔|بحریہ کو برقرار رکھنا|قومی حکومت کی طاقت میں اضافہ|حاصل کنندہ کے قانون سازی بلوں کو ویٹو کریں۔,high_school_government_and_politics,2
اگر کانگریس قانون سازی کرے اور تعطل کا اعلان کرے، اور صدر نے اس کی منظوری کے دس دن کے اندر اس پر کوئی کارروائی نہیں کی تو درج ذیل میں سے کون سا واقع ہوگا؟,ایک لائن آئٹم ویٹو|ایک جیب ویٹو|ایک ملتوی|سرٹیوریری کی ایک رٹ,high_school_government_and_politics,1
صدر کے لیے ریپبلکن امیدوار جو پرائمری میں زیادہ کامیاب ہوتے ہیں رینک اینڈ فائل ریپبلکنز کے مقابلے میں زیادہ قدامت پسند ہوتے ہیں کیونکہ,قدامت پسند ریپبلکنز کے مقابلے میں اعتدال پسند ریپبلکنز کے عام انتخابات میں وسیع حمایت حاصل کرنے کے امکانات کم ہیں۔|زیادہ تر اعتدال پسند ریپبلکنز نے ڈیموکریٹک صدارتی امیدوار کی منظوری دے دی ہے۔|زیادہ تر ریپبلکنز اس بات کی پرواہ نہیں کرتے کہ آیا ان کی پارٹی کے نامزد امیدوار اپنے سیاسی خیالات کا اظہار کرتے ہیں۔|پارٹی کے کارکن، جن کی سیاسی شرکت ان کی تعداد سے غیر متناسب ہے، بہت قدامت پسند ہوتے ہیں۔,high_school_government_and_politics,3
"ایک ""موشن فار کلچر"" استعمال کیا جاتا ہے۔",ایک بل ایوان کو واپس بھیجیں۔|ایوان میں صدارتی ویٹو کو ختم کریں۔|ایوان میں ایک مختص بل میں ترمیم کریں۔|ایک فائل بسٹر کو ختم کریں اور سینیٹ میں ایک بل پر ووٹ ڈالنے پر مجبور کریں۔,high_school_government_and_politics,3
مندرجہ ذیل میں سے کون سی لچکدار شق کے استعمال کی بہترین مثال دیتا ہے؟,سپریم کورٹ اپیل سننے سے انکار کرتے ہوئے نچلی عدالت کے فیصلے کو کھڑے ہونے کی اجازت دیتی ہے۔|کانگریس کی ایک کمیٹی اپنی رپورٹ میں تاخیر کرکے پورے چیمبر کو قانون سازی پر ووٹنگ سے روکتی ہے۔|کانگریس نے قومی رفتار کی حد قائم کرنے کا قانون منظور کیا۔|ایوان نمائندگان کے ایک رکن نے وفاقی انکم ٹیکس کی شرح میں اضافے کا بل پیش کیا۔,high_school_government_and_politics,2
مندرجہ ذیل میں سے کون سا طریقہ اور ذرائع سے متعلق ہاؤس کمیٹی کے بارے میں درست ہے؟,اس کا بنیادی کردار بنیادی ڈھانچے کے منصوبوں کے لیے مناسب خرچ کرنا ہے۔|یہ کانگریسی بینکنگ ریفارم قانون سازی کا بنیادی مصنف ہے۔|یہ نہروں اور آبی گزرگاہوں کے لیے فنڈز مختص کرتا ہے۔|اس کے دائرہ اختیار میں ٹیکس کا نظام شامل ہے۔,high_school_government_and_politics,3
مندرجہ ذیل میں سے کون سا عام طور پر آئین کی دسویں ترمیم کا مقصد سمجھا جاتا ہے؟,یہ عام قانون کے مقدمات میں جیوری کے ذریعہ ٹرائل کی اجازت دیتا ہے۔|یہ تمام امریکی خواتین کو ووٹنگ کا حق دیتا ہے۔|یہ قانونی ووٹنگ کی عمر کو 21 سے کم کر کے 18 کر دیتا ہے۔|یہ ریاستوں کو اختیارات محفوظ رکھتا ہے۔,high_school_government_and_politics,3
مندرجہ ذیل میں سے کون سی اصل نیت کے نظریے کو بہترین انداز میں بیان کرتا ہے؟,جب کوئی قانون واضح نہ ہو تو سپریم کورٹ کسی قانون کے ارادے یا قانون کے خط پر غور کر سکتی ہے، لیکن دونوں پر نہیں۔|اصل کام تخلیق کرنے والوں کے حقوق کے تحفظ کے لیے کاپی رائٹ قوانین موجود ہیں۔|اپیلٹ ججز کو ٹرائل ججز کے اصل فیصلوں کا احترام کرنا چاہیے۔|آئین کو لکھنے والوں کے ارادے کی روشنی میں تشریح کی جائے۔,high_school_government_and_politics,3
مندرجہ ذیل بیانات میں سے کون سا کانگریسی عہدہ داروں کے لیے درست ہے جو دوبارہ انتخاب میں حصہ لیتے ہیں؟,موجودہ سینیٹرز کے دوبارہ منتخب ہونے کا امکان ایوان نمائندگان کے موجودہ اراکین کی نسبت زیادہ ہے۔|عہدے داروں کو قانون کے ذریعہ ان کی دوبارہ انتخابی مہموں پر اپنے چیلنجرز کے خرچ سے زیادہ خرچ کرنے سے منع کیا گیا ہے۔|عہدہ داروں کو چیلنجرز پر بڑا فائدہ ہوتا ہے کیونکہ وہ بہتر طور پر جانے جاتے ہیں اور مہم کے فنڈز زیادہ آسانی سے اکٹھا کر سکتے ہیں۔|1994 کے انتخابات کے بعد سے، کانگریس کے اقتدار میں آنے والوں کی اکثریت دوبارہ منتخب ہونے کی کوششوں میں ناکام رہی ہے۔,high_school_government_and_politics,2
امریکی عوامی پالیسی کا نسبتاً استحکام بڑی حد تک اس کے ذریعے حاصل کیا جاتا ہے۔,دو بڑی سیاسی جماعتوں کے درمیان تعاون|عدالتی سرگرمی|طاقت کی آئینی تقسیم|مثبت کارروائی کے پروگرام,high_school_government_and_politics,2
مندرجہ ذیل میں سے کون سا انتخابی نظام کا براہ راست نتیجہ ہے جس میں واحد رکنی اضلاع شامل ہیں؟,صرف دو بڑی پارٹیوں کو کامیابی سے ہمکنار کیا جا سکتا ہے۔|قومی مہمات بڑے اخراجات کے بغیر چلائی جا سکتی ہیں۔|تیسری پارٹی اتنی ہی کامیاب ہو سکتی ہے جتنی دو بڑی سیاسی جماعتیں کر سکتی ہیں۔|ہر سیاسی جماعت اپنی مہم کو کسی ایک مسئلے پر مرکوز کرتی ہے۔,high_school_government_and_politics,0
مندرجہ ذیل سبھی 18 سے 25 سال کی عمر کے خطوط وحدانی میں امریکیوں میں ووٹنگ کی شرح کو کم کرنے میں معاون ہیں,کسی کی آبائی ریاست کے علاوہ کسی دوسری ریاست میں کالج میں حاضری|کسی کی بنیادی رہائش گاہ کی بار بار منتقلی|نوجوانوں کی روزمرہ کی زندگی سے زیادہ تر سیاسی مسائل کی دوری|حقیقت یہ ہے کہ کچھ ریاستوں میں ووٹ ڈالنے کی کم از کم عمر 21 سال ہے۔,high_school_government_and_politics,3
مندرجہ ذیل میں سے کون ایک amicus curiae بریف فائل کر سکتا ہے؟,ایک مدعا علیہ جو یہ جاننا چاہتا ہے کہ مدعی کن گواہوں کو کال کرنے کا ارادہ رکھتا ہے۔|سابق صدور جو ان ججوں کو ہدایات بھیجنا چاہتے ہیں جنہیں انہوں نے مقرر کیا تھا۔|ایک سینیٹر جو سپریم کورٹ کے جج کا مواخذہ کرنا چاہتا ہے۔|وہ کمپنیاں جو عدالتی کیس میں ملوث نہیں ہیں لیکن نتائج کو متاثر کرنا چاہتی ہیں۔,high_school_government_and_politics,3
مندرجہ ذیل میں سے کون بہتر پیش گوئی کرتا ہے کہ کوئی الیکشن میں کیسے ووٹ دے گا؟,ووٹر کی جنس|ووٹر کی سیاسی جماعت سے وابستگی|ووٹر کی سماجی اقتصادی حیثیت|ووٹر کا مذہب,high_school_government_and_politics,1
الیکٹورل کالج کے بارے میں درج ذیل میں سے کون سا بیان درست ہے؟,ہر ریاست کو اپنے انتخابی ووٹوں کو ووٹ حاصل کرنے والے تمام امیدواروں میں تقسیم کرنا چاہیے۔|الیکٹورل کالج میں ہر ریاست کی یکساں نمائندگی ہوتی ہے۔|الیکٹورل کالج آئین میں ترمیم کے ذریعے تشکیل دیا گیا تھا۔|الیکٹورل کالج ووٹنگ کے نتائج صدر کے لیے مقبول ووٹ کے مقابلے میں جیتنے والے کی جیت کے مارجن کو مسخ کر دیتے ہیں۔,high_school_government_and_politics,3
ممکنہ طور پر صدارتی انتخابات کے دوران آواز کا استعمال کیا جائے گا۔,"""گھوڑوں کی دوڑ"" کی سیاست سے گریز کریں۔|سامعین کو محدود وقت میں امیدوار کا نظریہ فراہم کریں۔|استعمال شدہ منفی اشتہارات کی مقدار کو کم کریں۔|یقینی بنائیں کہ امیدوار کو بہترین روشنی میں پیش کیا گیا ہے۔",high_school_government_and_politics,1
مفاد پرست گروہوں کو مندرجہ ذیل میں سے کن سرگرمیوں میں حصہ لینے سے روک دیا گیا ہے؟,قانون سازوں کو تعلیمی سیمیناروں میں بھیجنا|قانون سازوں کو ٹھوس تحائف دینا|سرکاری افسران کو تحقیق فراہم کرنا|احتجاجی مظاہرے اور بائیکاٹ,high_school_government_and_politics,1
1857 کے ڈریڈ سکاٹ کے فیصلے کو الٹ دیا گیا۔,پلیسی بمقابلہ فرگوسن فیصلہ|مسوری سمجھوتہ|جم کرو قوانین|چودھویں ترمیم,high_school_government_and_politics,3
ریپبلکن صدارتی امیدوار کی حمایت کرنے کے لیے درج ذیل میں سے کس ڈیموگرافک گروپ کا سب سے زیادہ امکان ہے؟,شادی شدہ سفید فام مرد|غیر شادی شدہ سفید فام عورت|افریقی امریکی، مرد ہو یا عورت|25 سال سے کم عمر کے نوجوان، مرد ہو یا عورت,high_school_government_and_politics,0
"مندرجہ ذیل میں سے کون سا ""موٹر ووٹر"" قوانین کا بنیادی مقصد ہے؟",الیکشن کے دنوں میں ٹرن آؤٹ بڑھانے کے لیے|تاکہ شہریوں کے لیے ووٹ کے اندراج کو آسان بنایا جا سکے۔|اس بات کی ضرورت ہے کہ تمام ووٹرز گاڑی چلانا جانتے ہوں۔|ووٹر کی شناخت کے قوانین کا قیام,high_school_government_and_politics,1
اوپن پرائمری ایک پرائمری الیکشن ہے جس میں,"""آزاد"" کے طور پر رجسٹرڈ ووٹرز ووٹ نہیں دے سکتے ہیں۔|امیدوار اس دفتر کی وضاحت نہیں کرتے جس کے لیے وہ چل رہے ہیں۔|ووٹر الیکشن کے دن اپنے پولنگ کی جگہ پر اندراج کر سکتے ہیں۔|ووٹر اس پارٹی کے علاوہ کسی دوسری پارٹی کے انتخاب میں ووٹ دے سکتے ہیں جس میں وہ رجسٹرڈ ہیں۔",high_school_government_and_politics,3
