answer,subject,choice_3,choice_2,choice_1,choice_0,question
2,marketing,مشترکہ ذمہ داری۔,ریلیشن شپ مارکیٹنگ۔,سروس کی ناکامی,مارکیٹ ایکسچینج.,ایک ایسا نقطہ نظر جو نہ صرف صارفین کے ساتھ، بلکہ وہ بھی جو تنظیمیں سپلائرز، ریگولیٹرز، حکومت، حریف، ملازمین اور دیگر کے ساتھ تعلقات کی ایک وسیع رینج پر محیط ہو، کہا جاتا ہے:
2,marketing,پروڈکٹ,قدر۔,لاگت۔,آمدنی۔,مارکیٹنگ کی اصطلاحات میں، ___________ سے مراد وہ چیز ہے جو ہم ادا کرتے ہیں:
0,marketing,پیغام,تاثرات,ذاتی متاثر کن۔,مکالمہ۔,_______________ کا تعلق علم کی ترقی سے ہے جو اس میں شامل فریقین کے لیے مخصوص ہے اور اسے 'ایک ساتھ سیکھنا' کہا جاتا ہے۔
1,marketing,رویہ کو تبدیل کرنا۔,ملوث ہیرا پھیری.,سیکھنا۔,منتخب موافقت۔,رویے میں تبدیلی پیدا کرنے والے عمل کو کہتے ہیں:
0,marketing,دخول کی قیمتوں کا تعین,نفسیاتی قیمتوں کا تعین,پروموشنل قیمتوں کا تعین,قیمت سکیمنگ,مارکیٹ میں نئی ​​اور منفرد پروڈکٹ کو متعارف کرواتے وقت قیمتوں کا تعین کرنے کے لیے درج ذیل میں سے سب سے مناسب حکمت عملی کون سی ہے؟
1,marketing,محدود لائن خوردہ فروش۔,زمرہ قاتل اسٹورز۔,سہولت کی دکانوں۔,سپر مارکیٹس۔,کس قسم کی دکان گروسری اور گھریلو اشیاء کی ایک رینج پیش کرتی ہے جو صارفین کی آخری لمحات کی خریداری کی ضروریات کو پورا کرتی ہے؟
1,marketing,خریداری پر اشتہارات کا اثر۔,فرم کی پیروی کی تاثیر۔,خریداری سے صارفین کا اطمینان۔,فروخت کنندہ کے ذریعہ تجربہ کردہ کامیابی۔,صارفین کی تجویز کے حصول کے عمل کی خریداری کے بعد ازسرنو جائزہ درج ذیل کی پیمائش کرنے کی کوشش کرتا ہے:
3,marketing,برانڈ شخصیات۔,برانڈ نام۔,برانڈ ویلیو۔,برانڈنگ اہرام۔,بہت سے برانڈز جان بوجھ کر انسانی خصوصیات کے حامل ہوتے ہیں، یہاں تک کہ ان کی شناخت مخصوص شخصیات کے طور پر کی جاتی ہے۔ یہ کہا جاتا ہے:
0,marketing,تشویش کی صنعت کی ساختی خصوصیات کا تعین کرنے کے لیے کیا گیا کام۔,مارکیٹ کی تمام اقسام، رائے، اور سماجی تحقیق جیسے صارف اور صنعتی سروے شامل ہیں۔,افراد یا تنظیموں کے نمونے یا مردم شماری سے ڈیٹا کا مجموعہ اور تجزیہ ہے۔,یہ سمجھنے کے لیے کام کیا جاتا ہے کہ مارکیٹنگ کی حکمت عملی کے مخصوص فیصلے کیسے کیے جائیں۔,مارکیٹنگ ریسرچ:
1,marketing,آؤٹ ڈور۔,براڈ کاسٹ۔,پرنٹ کریں۔,ڈیجیٹل۔,____________ ہدف کے سامعین کو پیغامات پہنچانے میں بہت مؤثر ہے کیونکہ یہ اس طرح وضاحت کی اجازت دیتا ہے جو زیادہ تر میڈیا نہیں کر سکتا۔
1,marketing,ذاتی فروخت۔,سیلز پروموشنز۔,فیلڈ مارکیٹنگ۔,اسٹور مارکیٹنگ۔,یہ ایک مارکیٹنگ مواصلاتی سرگرمی ہے جس کا تعلق سیلز فورس اور تجارتی عملہ کے لیے تعاون فراہم کرنے سے ہے:
2,marketing,فنا ہونا۔,لازم و ملزوم,تغیر پذیری۔,غیر محسوس ہونا۔,خدمات اس مقام پر استعمال کی جاتی ہیں جب وہ تیار کی جاتی ہیں۔ دوسرے الفاظ میں، سروس کی فراہمی کو سروس کی فراہمی یا خدمت کی کھپت سے الگ یا تقسیم نہیں کیا جا سکتا۔ یہ خدمت کی کونسی خصوصیت کا حوالہ دیا جاتا ہے؟
0,marketing,مقررہ سرمایہ۔,کام چلانے کے لیے سرمایہ۔,اثاثوں کو منتقل کرنا۔,مقررہ اخراجات۔,یہ وہ قیمتیں ہیں جو بیچی گئی مصنوعات یا سروس کی یونٹس کی تعداد کے مطابق مختلف نہیں ہوتیں:
0,marketing,حکمت عملی، کام، رائے، حکمت عملی۔,حکمت عملی، کمزوری، رائے، حکمت عملی۔,حکمت عملی، کام، کشادگی، جفاکشی۔,طاقت، کمزوریاں، مواقع، خطرات۔,SWOT کا مخفف ہے:
2,marketing,جذباتی,علمی,Conative,رویہ۔,رویہ کی تشکیل کے تین مراحل یہ ہیں کہ ہم کچھ سیکھتے ہیں، کچھ محسوس کرتے ہیں، اور ہم اپنے رویوں پر عمل کرتے ہیں۔ جس مرحلے سے ہم کچھ سیکھتے ہیں اسے کہا جاتا ہے:
0,marketing,اسٹوری بورڈز۔,تجزیاتی معلومات۔,اعداد و شمار کوجھنا۔,ٹیسٹ مارکیٹس۔,مارکیٹ ٹیسٹنگ اسٹڈیز _________ کا استعمال مخصوص ملک کے علاقوں میں کنٹرول شدہ تجربات کرنے کے لیے کرتی ہیں، جہاں مخصوص اشتہارات دکھائے جا سکتے ہیں، 'نئی خصوصیت' (پیشکش، مہم، تقسیم، وغیرہ) کو مکمل قومی یا حتیٰ کہ بین الاقوامی لانچ کرنے سے پہلے۔
0,marketing,شدید رابطے کی خدمت۔,اعلی رابطہ سروس۔,درمیانی رابطہ سروس۔,کم رابطہ سروس۔,جب گاہک اور خدمت فراہم کرنے والے کے درمیان بہت کم یا کوئی ذاتی رابطہ نہیں ہوتا ہے، تو اس کی درجہ بندی کی جاتی ہے:
3,marketing,شخصیت۔,خریداری کا موقع۔,میڈیا کا استعمال۔,پروڈکٹ کا استعمال۔,مندرجہ ذیل میں سے کون سی رویے کے متغیر کی مثال نہیں ہے؟
0,marketing,مواقع کا تجزیہ,مارکیٹ کے نمونے لینے,اسٹیک ہولڈر تجزیہ,ماحولیاتی اسکیننگ,___________ افواج، واقعات، اور تعلقات کے بارے میں معلومات کا مجموعہ اور تشریح ہے جو تنظیم کو متاثر کر سکتے ہیں۔
2,marketing,ملک بھر میں سرکاری وسائل کی نیویگیشن۔,رہائشی محلوں کی درجہ بندی۔,رپورٹ شدہ شہریوں کی درجہ بندی۔,ایک متعلقہ سرکاری رہائشی نوٹیشن۔,ACORN، ایک سیگمنٹیشن تجزیہ تکنیک، مندرجہ ذیل میں سے کس کے لیے ہے؟
0,marketing,کلسٹر کا نمونہ۔,کوٹہ کا نمونہ۔,سہولت کا نمونہ۔,سطحی نمونہ۔,امکانی نمونہ اس طرح بنایا گیا ہے کہ مختلف گروپوں کے تصادفی طور پر منتخب ذیلی نمونوں کو کل نمونے میں پیش کیا جائے اسے کہا جاتا ہے:
0,marketing,پفنگ,فریق ثالث کی توثیق,تعلقات عامہ,ایڈورٹائزنگ,مندرجہ ذیل میں سے کون سی اصطلاحات میڈیا کی ایک شکل کے ذریعہ کمپنی، پروڈکٹ، یا سروس کے ادا شدہ ذکر سے مراد ہے؟
3,marketing,گاہک کی ضروریات۔,جسمانی پیداوار۔,ذاتی فروخت۔,معاشرہ اور اخلاقیات۔,مارکیٹنگ کا دورانیہ، 1950-1980s - ___________ پر زیادہ جدید توجہ کے ذریعہ خصوصیت۔
3,marketing,مارکیٹنگ ایک سرگرمی، اداروں کا مجموعہ، اور پیشکشوں کو تخلیق کرنے، بات چیت کرنے، ڈیلیور کرنے اور ان کے تبادلے کے لیے عمل ہے جو گاہکوں، کلائنٹس، شراکت داروں اور معاشرے کے لیے بڑے پیمانے پر اہمیت رکھتی ہے۔,مارکیٹنگ ایک ایسی سرگرمی ہے جو صرف تنظیم کی ضروریات پر غور کرتی ہے۔ مجموعی طور پر معاشرے کی ضروریات نہیں۔,مارکیٹنگ مینیجرز عام طور پر پیداوار یا تقسیم کے فیصلوں میں شامل نہیں ہوتے ہیں۔,مارکیٹنگ ایک اصطلاح ہے جو کسی فرم کے اندر صرف سیلز فنکشن کے لیے استعمال ہوتی ہے۔,مندرجہ ذیل میں سے کون سا بیان درست ہے؟
0,marketing,عام مارکیٹنگ۔,لائیو مارکیٹنگ۔,مرکوز مارکیٹنگ۔,ٹیسٹ مارکیٹنگ۔,مندرجہ ذیل میں سے کون سی نئی مصنوعات کی ترقی کے عمل کا ایک مرحلہ ہے، جب کسی نئی پروڈکٹ کو صارفین کے نمونے کے ساتھ جانچا جاتا ہے، یا کسی مخصوص جغرافیائی علاقے میں لانچ کیا جاتا ہے، تاکہ قومی لانچ سے قبل صارفین کے ردعمل کا اندازہ لگایا جا سکے۔
2,marketing,سیلز مہم کی منصوبہ بندی.,ایک فلسفہ جو گاہک کی قدر اور اطمینان پر زور دیتا ہے۔,تشہیر اور فروغ کی سرگرمیاں۔,نئی مصنوعات کے تصورات اور بہتری۔,مارکیٹنگ کی اصطلاح سے مراد:
0,marketing,سوشل میڈیا مارکیٹنگ,انٹرنیٹ مارکیٹنگ,سوشل ویب مارکیٹنگ۔,موبائل مارکیٹنگ,____________ ان طریقوں کا مجموعہ ہے جو تنظیموں کو کسی بھی موبائل ڈیوائس یا نیٹ ورک کے ذریعے اپنے سامعین کے ساتھ بات چیت کرنے اور ان سے بات چیت کرنے کے قابل بناتا ہے۔
1,marketing,دوسرے کاروباری افعال اور تیسرے فریق کے ساتھ کام کریں۔,گاہک کی تجویز تیار کریں۔,فروخت کی حکمت عملی تیار کریں۔,مارکیٹنگ کی ذہانت کو فروغ دیں۔,برطانوی حکومت کے مطابق، مندرجہ ذیل میں سے کون سا مارکیٹنگ کا کام نہیں ہے؟
2,marketing,اشتہار۔,برانڈڈ مواد۔,نمائشیں,اسپانسر شپس۔,ادا شدہ یا ملکیت والے میڈیا کے ذریعے فراہم کیے جانے والے تفریحی مواد کا استعمال اور جس میں ایک کمپنی یا برانڈ کی خصوصیات ہیں اس کا حوالہ دیا جاتا ہے:
3,marketing,ثانوی تحقیق۔,کارآمد تحقیق۔,وضاحتی تحقیق۔,ابتدائی تحقیق۔,سیکنڈ ہینڈ ڈیٹا، جو کسی اور کے مقاصد کے لیے جمع کیا جاتا ہے، ____________ کے نام سے جانا جاتا ہے:
2,marketing,آپٹ آؤٹ ای میل۔,فضول کے۔,رضامندی کی مارکیٹنگ۔,آپٹ ان ای میل۔,مندرجہ ذیل میں سے کون سا غیر منقولہ الیکٹرانک پیغامات سے مراد ہے؟
2,marketing,فرم کی شبیہہ کو تقویت دینے کے لیے مارکیٹنگ کی حکمت عملی اور حکمت عملی تیار کریں۔,ہر طبقہ کے اندر مارکیٹ کی صلاحیت کا اندازہ لگائیں۔,وسائل کی سطح کا تعین کریں جو ہر طبقہ کے لیے ضروری ہے۔,ہر طبقہ کے مخصوص اراکین کی شناخت کریں تاکہ ان میں سے ہر ایک سے براہ راست رابطہ کر سکیں۔,مارکیٹ کی تقسیم کے عمل کے دوسرے مرحلے میں شناخت کیے گئے مختلف مارکیٹ کے حصوں کی کشش کا جائزہ لینے کا مقصد یہ ہے:
3,marketing,کوآپریٹو اشتہارات,قومی اشتہار,صنعتی اشتہارات,تجارتی اشتہار,مندرجہ ذیل میں سے کون سی قسم کی تشہیر اس وقت استعمال کی جاتی ہے جب کوئی خوردہ اسٹور کسی صارف کی مصنوعات کے لیے اشتھاراتی لاگت کو پروڈکٹ کے قومی تقسیم کار کے ساتھ بانٹنے پر راضی ہوتا ہے؟
3,marketing,مطالبہ پر مبنی نقطہ نظر۔,حریف پر مبنی نقطہ نظر۔,قدر پر مبنی نقطہ نظر۔,لاگت پر مبنی نقطہ نظر۔,قیمتوں کا تعین کرنے کا یہ طریقہ استعمال کیا جاتا ہے جب فرم قیمتیں اس حساب سے سیٹ کرتی ہے کہ گاہک کتنی رقم ادا کرنے کے لیے تیار ہیں:
3,marketing,پائیدار سامان۔,غیر پائیدار سامان۔,عیش و آرام کا سامان۔,تسلسل کا سامان۔,یہ سامان کبھی کبھار خریدا جاتا ہے، بار بار استعمال کیا جاتا ہے، اور اس میں صارفین کے لیے کافی حد تک خطرہ ہوتا ہے:
3,marketing,تنقیدی مارکیٹنگ تجزیہ,ریلیشن شپ مارکیٹنگ,پائیدار مارکیٹنگ,پروڈکشن مارکیٹنگ,_____________ 'بنیادی ادارہ جاتی اور نظریاتی ناکارہیوں کو ظاہر کرنے کے لیے اب تک غیر متنازعہ مارکیٹنگ کے شعبوں کو مسائل میں ڈالنے' میں مدد کرتا ہے (سرین، 2011:95)۔
2,marketing,فنا ہونا۔,تغیر پذیری۔,لازم و ملزوم,غیر محسوس ہونا۔,خدمات کی ایک اہم خصوصیت یہ ہے کہ وہ لوگ ایک ہی وقت میں، ایک ہی واقعہ کے طور پر تیار اور استعمال کرتے ہیں۔ اس منفرد عمل کے نتائج میں سے ایک یہ ہے کہ بلیو پرنٹ ماڈل کے ارد گرد خدمات کی فراہمی کو معیاری بنانا انتہائی مشکل ہے۔ یہ خدمت کی کونسی خصوصیت کا حوالہ دیا جاتا ہے؟
0,marketing,محدود لائن خوردہ فروش۔,زمرہ قاتل اسٹورز۔,سہولت کی دکانوں۔,ڈسکاؤنٹ خوردہ فروش۔,کس قسم کے خوردہ فروش میں کاروبار کرنے کی کم قیمتوں کے ساتھ مل کر ایک اہم فروخت پوائنٹ کے طور پر نسبتاً کم قیمتیں شامل ہوتی ہیں؟
3,marketing,سماجی مارکیٹنگ.,مارکیٹنگ.,سیلز,پیداوار.,ایک مارکیٹنگ فلسفہ جس کا خلاصہ اس جملے سے کیا گیا ہے کہ 'مارکیٹنگ میں سماجی اور اخلاقی خدشات پر مضبوط توجہ' _________ مدت کی خصوصیت ہے۔
1,marketing,ٹیلی مارکیٹنگ۔,وائرل مارکیٹنگ۔,صارف کا تیار کردہ مواد۔,براڈ کاسٹ۔,سوشل میڈیا کی ترقی نے افراد کو تنظیموں، برادریوں، دوستوں اور خاندان کے ساتھ بات چیت کرنے کے قابل بنایا ہے۔ پیغام کا مواد برانڈز، تجربات، یا واقعات کے بارے میں ہو سکتا ہے، اور اسے افراد کے ذریعے تیار اور اشتراک کیا جاتا ہے۔ یہ کہا جاتا ہے:
2,marketing,'پروجیکٹر' کی خریداری۔,قیمت کم کرنے والا 'خریداری۔,'اڈیپٹیٹر' خریداری۔,'بارگینر' خریداری۔,خریداری کے رویے میں فرق کو اجاگر کرنے کے لیے، Svahn and Westerlund (2009) چھ پرنسپل خریداری کی حکمت عملیوں کی نشاندہی کرتے ہیں جو تنظیموں کے ذریعے استعمال ہوتی ہیں۔ __________ حکمت عملی سے مراد خریدار کی کارکردگی کی سمت ہے جہاں خریداری کا بنیادی مقصد پیشکش کے لیے سب سے کم قیمت حاصل کرنا ہے۔ اس کو حاصل کرنے میں مدد کے لیے، خریدار فعال طور پر کئی ممکنہ سپلائرز کے درمیان مسابقت کو فروغ دیتا ہے۔
1,marketing,ترجمہ کی مساوات۔,فنکشنل مساوات۔,مارکیٹ کی مساوات۔,تصوراتی مساوات۔,بین الاقوامی مارکیٹ ریسرچ کرنے میں، مساوات کی تین اقسام ہیں۔ مندرجہ ذیل میں سے کون سی مساوات میں سے ایک نہیں ہے؟
3,marketing,ٹریڈ مارک,تجارتی نام,برانڈ کا نشان,برانڈ کی وفاداری۔,مندرجہ ذیل میں سے کون سا قانون کے ذریعے مالک کو برانڈ استعمال کرنے کا خصوصی حق دیتا ہے؟
0,marketing,صنعت کی قسم کے مطابق۔,تنظیمی سائز کے لحاظ سے۔,جغرافیائی محل وقوع کے لحاظ سے۔,ٹرن اوور سے۔,مندرجہ ذیل میں سے کون سی تنظیمی خصوصیات کو تقسیم کرنے کے لیے مفید بنیاد نہیں ہے؟
0,marketing,موبائل مارکیٹنگ۔,ای مارکیٹنگ۔,تلاش مارکیٹنگ.,انٹرنیٹ مارکیٹنگ.,________ مارکیٹنگ کا وہ عمل ہے جو انٹرنیٹ ٹیکنالوجیز (جیسے ویب، ای میل، انٹرانیٹ، ایکسٹرا نیٹ، وغیرہ) کے استعمال کے ذریعے مکمل یا سہولت فراہم کرتا ہے۔
2,marketing,مجموعی مارکیٹ کو بڑھانے کی حکمت عملی,حکمت عملی جو غیر قیمت کے فوائد پر مرکوز ہے۔,رسائی کی قیمتوں کا تعین کرنے کی حکمت عملی,مارکیٹ شیئر کی حکمت عملی,وہ فرمیں جو خود کو مصنوعات کے معیار میں مارکیٹ لیڈرز کے طور پر دیکھتی ہیں اکثر a کو اپناتی ہیں۔
0,marketing,مارک اپ قیمت۔,طاق نمبر کی قیمت۔,قیمت کا رشتہ۔,سیاق و سباق کی خریداری۔,خطرے کے بارے میں ہمارا ادراک زیادہ ہوتا ہے اگر ہمیں اسے مسلسل یاد دلایا جاتا ہے اس کے مقابلے میں اگر ہم اسے صرف خریداری کے موقع پر ہی سمجھیں۔ یہ کہا جاتا ہے:
0,marketing,سوشل میڈیا مارکیٹنگ۔,امیر میڈیا۔,تلاش کریں۔,لیڈ جنریشن۔,مشتہرین کی طرف سے آن لائن کمپنیوں کو ادا کی جانے والی فیس جو اہل ممکنہ گاہکوں کا حوالہ دیتے ہیں یا صارفین کی معلومات فراہم کرتے ہیں جہاں صارف مارکیٹر کے ذریعے رابطہ کرنے کا انتخاب کرتا ہے۔ یہ کہا جاتا ہے:
3,marketing,تعلقات عامہ,براہ راست مارکیٹنگ,سیلز پروموشن,ذاتی فروخت,پروموشنل مکس کا کون سا عنصر ناموافق کہانیوں اور واقعات کو سنبھالتا ہے اور ایک اچھی کارپوریٹ امیج کو فروغ دیتا ہے؟
2,marketing,ایپس۔,ایک سرچ انجن۔,پاپ اپ اشتہارات۔,بینر اشتہارات۔,یہ ویب پر معلومات کو اکٹھا کرنے، انڈیکس کرنے، ذخیرہ کرنے، اور بازیافت کرنے کے لیے الگورتھم کے مطابق یا الگورتھم اور انسانی ان پٹ کے مرکب کا استعمال کرتا ہے (مثلاً ویب صفحات، تصاویر، معلومات، اور دیگر اقسام کی فائلیں)۔ یہ تلاش کے سوال کے جواب میں معلومات کو قابل انتظام اور بامعنی انداز میں صارفین کے لیے دستیاب کرتا ہے۔ یہ کہا جاتا ہے:
1,marketing,مسابقتی واقفیت۔,انٹرفنکشنل کوآرڈینیشن۔,منافع بخش واقفیت۔,کسٹمر واقفیت.,چار مسابقتی فلسفے ایک تنظیم کے اندر مارکیٹنگ اور مارکیٹنگ کی سرگرمیوں کے کردار کو مضبوطی سے متاثر کرتے ہیں۔ کون سا اگر مندرجہ ذیل مارکیٹ کی واقفیت کا جزو نہیں ہے؟
0,marketing,کیش آؤٹ۔,چارج کرنے والے بیل۔,فوری فاتحین۔,سوالیہ نشانات۔,کسی تنظیم کے اسٹریٹجک بزنس یونٹس (SBU) کا جائزہ لینے کے لیے، بوسٹن کنسلٹنگ گروپ نے ایک پورٹ فولیو کارکردگی کا فریم ورک تیار کیا جو SBUs میں سے کچھ کو اس طرح نمایاں کرتا ہے:
1,marketing,ماحولیاتی ماحول۔,معاشی ماحول۔,قانونی ماحول۔,تکنیکی ماحول۔,تمباکو کی تشہیر اب دنیا کے بہت سے ممالک میں تقریباً تمام مارکیٹنگ مواصلاتی فارموں میں ممنوع ہے۔ اس کی ایک اثر کے طور پر وضاحت کی جا سکتی ہے:
0,marketing,کسٹمر برقرار رکھنے اور کسٹمر تعلقات.,گاہک کی شرکت اور کسٹمر تعلقات۔,گاہک کا حصول اور ماحولیاتی تعلق۔,گاہک کی شرکت اور ماحولیاتی تعلقات۔,پائن اور گلمور (1999) دو جہتوں پر مبنی تجربے کے چار الگ الگ دائرے حاصل کرتے ہیں۔ یہ ابعاد کیا ہیں؟
3,marketing,فی کلک ادا کریں (PPC)۔,ڈیجیٹل اثاثہ کی اصلاح (DAO)۔,سیاق و سباق کی تشہیر۔,سرچ انجن آپٹیمائزیشن (SEO)۔,ایک اشتہاری ماڈل جس میں مشتہرین اپنی ٹارگٹ مارکیٹ سے متعلقہ مطلوبہ الفاظ یا فقروں پر بولی لگاتے ہیں، اسپانسر شدہ/معاوضہ سرچ انجن کی فہرستوں کے ساتھ کسی ویب سائٹ پر ٹریفک لانے کے لیے کہا جاتا ہے:
0,marketing,فروخت کرنا۔,مواصلات۔,فروش۔,تقسیم,یہ تنظیموں کی زنجیریں ہیں جن کا تعلق پروسیسرز اور سرگرمیوں کے انتظام سے ہے جو پروڈیوسر اور مینوفیکچررز سے لے کر اختتامی صارف کے صارفین تک مصنوعات بنانے اور منتقل کرنے میں شامل ہیں۔ کسی ایک سفر میں شامل تنظیموں کو اجتماعی طور پر کہا جاتا ہے:
2,marketing,تنظیمی خصوصیات۔,ادراک کے نقشے,SIC کوڈ۔,مصنوعات کی خصوصیات۔,برانڈز کے انتخاب کی مختلف صفات کو واضح کرنے کے لیے پوزیشننگ کے عمل میں _______________ کا استعمال کیا جاتا ہے۔
2,marketing,"$6,300","$6,860","$7,000","$7,140","4 اگست کو، ایک اسٹور نے $7,000 میں انوائس والے پانچ صوفے خریدے، شرائط 2/10، n/30۔ انوائس 13 اگست کو ادا کی گئی۔ اسٹور نے ادائیگی کی۔"
3,marketing,قیمت کی ضمانت کی اسکیمیں۔,حوالہ کی قیمتیں۔,قیمت کی یقین دہانی۔,قیمت کی مسابقت۔,مندرجہ ذیل میں سے کس کا مقصد صارفین کو یہ جان کر ذہنی سکون فراہم کرنا ہے کہ وہ جس کمپنی سے خرید رہے ہیں وہ قیمت میں مسابقتی ہے؟
1,marketing,لچک,شہری کاری میں اضافہ.,ایڈورٹائزنگ۔,صارفین کی مانگ میں اضافہ۔,لیون اور شلٹز (1980) کے مطابق، قانون کی طرح کی عمومیت 1 وضاحت کرتی ہے کہ ___________ کا کل صنعت (مارکیٹ) کی فروخت پر براہ راست اور مثبت اثر ہے۔
1,marketing,شور,منتقلی۔,ضابطہ کشائی۔,انکوڈنگ۔,یہ مواصلاتی عمل کا حصہ ہے جہاں وصول کنندگان پیغام کے مختلف اجزاء کو کھولتے ہیں، اور پیغام کو معنی دینا اور معنی دینا شروع کر دیتے ہیں:
3,marketing,ہونڈا اپنے ممکنہ صارفین کو اکانومی کار خریداروں اور لگژری کار خریداروں میں الگ کر رہا ہے۔,ایک باغ کی نرسری جو شہری علاقوں اور دیہی علاقوں کے مکینوں کو ایک بازار کے طور پر دیکھتی ہے جسے درختوں کی ضرورت ہوتی ہے۔,مارکس اینڈ اسپینسر (M&S) میں زیادہ آمدنی والے اور کم آمدنی والے صارفین کے ساتھ یکساں سلوک کیا جا رہا ہے۔,Phillips اپنی مصنوعات کو یورپی یونین کے تمام باشندوں کے لیے ایک مارکیٹنگ مکس کے ساتھ 'Sense and Sensibility' کے تصور کی بنیاد پر مارکیٹ کر رہا ہے۔,منقسم مارکیٹ کی ایک مثال یہ ہوگی:
3,marketing,لوگوں کو ان کی نفسیاتی خصوصیات، اقدار اور طرز زندگی کے مطابق گروپ کرنا۔,افراد کے رہائشی نمونے اور زندگی کے چکر کی ترجیحات۔,صارفین کے جغرافیائی تجزیہ کا مقداری پہلو۔,صارفین کے آبادیاتی تجزیہ کا مقداری پہلو۔,نفسیاتی تقسیم پر مبنی ہے:
1,marketing,تلاش، یقین، اور اعتماد کی خصوصیات۔,بیچیں، اعتماد کریں، اور اعتبار کی خصوصیات۔,تلاش، تجربہ، اور معتبر خصوصیات۔,تلاش، تجربہ، اور معتبر خصوصیات۔,ایک فریم ورک مختلف خدمات کی درجہ بندی کرتا ہے، جس کے نتیجے میں، اس حد تک اثر انداز ہوتا ہے جس تک مارکیٹ کی پیشکشوں کا اندازہ لگایا جا سکتا ہے، اور تین اہم خصوصیات کی نشاندہی کی جاتی ہے:
0,marketing,فرنچائزز۔,سوداگر۔,ایجنٹس۔,تقسیم کار,____________ پروڈکٹ تقسیم کریں۔ وہ انوینٹری، کریڈٹ اور آفٹر سیلز سروس کی فروخت سے وابستہ خدمات کے ذریعے قیمت پیش کرتے ہیں۔
1,marketing,سروس کی ترقی.,گود لینے کا عمل۔,پروڈکٹ لائف سائیکل۔,بازی کا عمل۔,یہ وہ عمل ہے جس میں پیش کش حیاتیاتی راستے کی طرح ترقی کے ایک ترتیب وار، پہلے سے طے شدہ نمونے سے گزرتی ہے جس پر زندگی کی شکلیں چلتی ہیں:
2,marketing,مانگ کی غیر معینہ قیمت کی لچک۔,مانگ کی یونٹ قیمت کی لچک۔,مانگ کی لامحدود قیمت کی لچک۔,مانگ کی صفر قیمت لچک۔,قیمت میں 10% اضافہ (کمی) مانگی گئی مقدار میں 10% کمی (اضافہ) پیدا کرتا ہے۔ یہ کہا جاتا ہے:
0,marketing,امکان,غیر امکان۔,قابلیت۔,مقداری,بہت سے جواب دہندگان کے پہلے سے طے شدہ، معیاری سوالات کے جوابات حاصل کرنے کے لیے تحقیق کے کس قسم کے طریقے بنائے گئے ہیں؟
2,marketing,عمل درآمد,علم,تصدیق,قائل کرنا,اپنانے کے عمل کے _________ مرحلے میں، صارفین نئی تجویز سے آگاہ ہو جاتے ہیں۔ ان کے پاس بہت کم معلومات ہیں اور انہوں نے ابھی تک پروڈکٹ کے بارے میں کوئی خاص رویہ اپنانا ہے۔ درحقیقت، اس مرحلے پر صارفین مزید معلومات حاصل کرنے میں دلچسپی نہیں رکھتے۔
1,marketing,برانڈڈ مصنوعات۔,عام مصنوعات۔,خریداری کی مصنوعات.,لگژری پروڈکٹ۔,مندرجہ ذیل میں سے کون سی صارفی مصنوعات کی ایک قسم ہے جو نسبتاً کم خریدی جاتی ہے اور جس کے لیے صارفین کو خریداری سے پہلے اپنے علم کو اپ ڈیٹ کرنے کی ضرورت ہوتی ہے؟
1,marketing,کسٹمر تنازعہ۔,چینل کے تعلقات۔,چینل تنازعہ۔,چینل مواصلات۔,یہ وہ جگہ ہے جہاں چینل کے ممبر کی طرف سے یہ خیال ہے کہ اس کے مقصد کے حصول میں کسی دوسرے کی طرف سے رکاوٹ پیدا ہو رہی ہے، جس کا نتیجہ تناؤ یا تناؤ کے ساتھ ہے:
0,marketing,پریس کانفرنس۔,بڑے پیمانے پر میڈیا اشتہارات۔,سیلز پروموشنز۔,نمائشیں,یہ ایسے واقعات ہیں جب بیچنے والوں کے گروپ خریداروں کو راغب کرنے کے کلیدی مقصد کے ساتھ اجتماعی طور پر ملتے ہیں:
3,marketing,طاق مقاصد,مقاصد کو پکڑو۔,فصل کے مقاصد۔,الگ الگ مقاصد۔,یہ مقاصد اکثر اس وقت سب سے زیادہ موزوں ہوتے ہیں جب فرمیں کسی بڑے حریف کے زیر تسلط مارکیٹ میں کام کرتی ہیں اور جہاں ان کے مالی وسائل محدود ہوتے ہیں۔
2,marketing,ای مارکیٹنگ۔,کراؤڈ سورسنگ۔,انٹرنیٹ ایڈورٹائزنگ.,سوشل میڈیا مارکیٹنگ۔,کسی کام یا کاموں کے گروپ کو عام طور پر لوگوں کے ایک بڑے گروپ کو آؤٹ سورس کرنے کے عمل کو کہا جاتا ہے:
3,marketing,تحقیقی میز۔,کارآمد تحقیق۔,وضاحتی تحقیق۔,تحقیقی تحقیق۔,مندرجہ ذیل میں سے کون سا تحقیقی ڈیزائن کے زمرے میں سے ایک نہیں ہے؟
2,marketing,براہ راست مارکیٹنگ۔,سیلز پروموشن۔,تعلقات عامہ۔,ایڈورٹائزنگ۔,یہ مارکیٹنگ اور کمیونیکیشن ٹول صارفین کو پروڈکٹ/سروس خریدنے کی ترغیب دینے کے لیے براہ راست ترغیب یا ترغیب پیش کرتا ہے:
