question,choices,subject,answer
یہ فرض کرتے ہوئے کہ اعداد و شمار میں کوئی تضاد نہیں ہے تجارتی سرپلس کو کہیں اور آفسیٹ کیا جانا چاہیے۔,صرف کرنٹ اکاؤنٹ بیلنس|صرف مالی اکاؤنٹ بیلنس|صرف تجارتی سامان تجارت کا توازن|صرف کرنٹ اکاؤنٹ یا فنانشل اکاؤنٹ,high_school_macroeconomics,3
مندرجہ ذیل میں سے کون سا وقت کے ساتھ مضبوط اقتصادی ترقی پیدا کرنے کا سب سے زیادہ امکان ہے؟,قدرتی وسائل کا زیادہ تیزی سے استعمال۔|اعلی بالغ ناخواندگی کی شرح۔|کیپٹل گڈز کا گرتا ہوا ذخیرہ۔|سرمایہ کاری ٹیکس کریڈٹس۔,high_school_macroeconomics,3
سرکاری سیکیورٹیز کے لیے سیکنڈری مارکیٹ ہے۔,جہاں استعمال شدہ اشیاء کی تجارت ہوتی ہے۔|چھوٹے شہروں میں واقع ہے۔|جہاں حکومت قرض لیتی ہے۔|جہاں پہلے سے جاری کی گئی سرکاری ضمانتیں خریدی یا فروخت کی جا سکتی ہیں۔,high_school_macroeconomics,3
مانیٹرزم کا ایک اہم مفروضہ یہ ہے۔,استعمال کرنے کا معمولی رجحان مستقل ہے۔|رقم کی فراہمی مسلسل ہے.|زر مبادلہ کی شرح مقرر ہے.|پیسے کی رفتار مستحکم ہے.,high_school_macroeconomics,3
مندرجہ ذیل میں سے کون سا مرکزی بینک کی توسیعی مالیاتی پالیسی کو چلانے کی صلاحیت کو محدود کر سکتا ہے؟,رقم کی طلب تقریباً بالکل لچکدار ہے۔|سرمایہ کاری کی طلب تقریباً بالکل لچکدار ہے۔|بینک تمام اضافی ذخائر کے ساتھ قرض دیتے ہیں۔|گھر والوں کے پاس بہت کم نقدی ہوتی ہے جس میں ان کی رقم چیکنگ اور ڈپازٹ کی بچت ہوتی ہے۔,high_school_macroeconomics,0
مالیاتی پالیسی سے مراد ہے۔,کساد بازاری سے لڑنے کے لیے ٹیکسوں میں اضافہ۔|مہنگائی سے لڑنے کے لیے ٹیکسوں میں کمی۔|کساد بازاری یا افراط زر سے لڑنے کے لیے حکومتی اخراجات اور ٹیکسوں میں تبدیلیاں۔|وفاقی خسارے,high_school_macroeconomics,2
اگر حقیقی جی ڈی پی فی کس 1990 میں 10000 ڈالر اور 2000 میں 15000 ڈالر تھی تو معاشی ترقی کی مقدار,0.5 فیصد|5.0 فیصد|50 فیصد|3.3 فیصد,high_school_macroeconomics,2
جی ڈی پی کا حساب ہر ایک کے حساب سے کیا جاتا ہے۔,سہ ماہی معاشی تجزیہ کا بیورو|ہفتہ؛ معاشی تجزیہ کا بیورو|مہینہ معاشی تجزیہ کا بیورو|مہینہ بیورو آف لیبر شماریات,high_school_macroeconomics,0
ادائیگیوں کے توازن کے خسارے کا مطلب ہے کہ کسی ملک کے پاس,اس نے جو برآمد کیا ہے اس سے زیادہ درآمد کیا ہے۔|امپورٹ سے زیادہ ایکسپورٹ کیا۔|بیرون ملک بھیجی گئی رقم سے زیادہ رقم لی گئی۔|اپنی سرکاری ریزرو پوزیشن کو کم کر دیا۔,high_school_macroeconomics,3
ایک مقررہ مدت میں شیروڈ کے ملک میں اوسط قیمت کی سطح تین گنا بڑھ گئی اور رابن کی آمدنی $30000 سے $60000 تک بڑھ گئی۔ رابن کی برائے نام اور حقیقی آمدنی کا کیا ہوا؟ برائے نام آمدنی    اصلی آمدنی,(A) اضافہ ہوا کم|(ب) اضافہ ہوا ہے|(C) گھٹا ہوا     کم ہوا۔|(D) اضافہ      وہی رہا۔,high_school_macroeconomics,0
معیشت گہری کساد بازاری کا شکار ہے۔ اس معاشی صورتحال کے پیش نظر مانیٹری پالیسی کے بارے میں درج ذیل میں سے کون سا بیان درست ہے؟,توسیعی پالیسی کساد بازاری کو مزید خراب کرے گی۔|اگر سرمایہ کاری سود کی شرح میں تبدیلیوں کے لیے حساس ہو تو توسیعی پالیسی مجموعی مانگ میں بہت زیادہ اضافہ کرتی ہے۔|کنٹریکشنری پالیسی سرمایہ کاری اور کھپت کے لیے مناسب محرک ہے۔|اگر رقم کی طلب بالکل لچکدار ہے تو توسیعی مالیاتی پالیسی کافی موثر ہو سکتی ہے۔,high_school_macroeconomics,1
اگر ملک Z کی حکومت اخراجات میں 12 ملین ڈالر کا اضافہ کرتی ہے اور اسی رقم سے ٹیکس وصولیوں میں اضافہ کرتی ہے تو ان اقدامات کا مجموعی طور پر ملک Z میں حقیقی GDP پر کیا اثر پڑے گا؟,حقیقی جی ڈی پی میں 6 ملین ڈالر کا اضافہ ہوگا۔|حقیقی جی ڈی پی میں 6 ملین ڈالر کی کمی ہوگی۔|حقیقی جی ڈی پی میں کوئی تبدیلی نہیں رہے گی۔|حقیقی جی ڈی پی میں 12 ملین ڈالر کا اضافہ ہوگا۔,high_school_macroeconomics,3
فرض کریں کہ امریکہ میں قیمت کی سطح پچھلے سال بڑھی ہے لیکن اشیا اور خدمات کی پیداوار مسلسل برقرار ہے۔ اس معلومات کی بنیاد پر درج ذیل میں سے کون سا سچ ہے؟ برائے نام جی ڈی پی    حقیقی جی ڈی پی,اضافہ ہوا ہے|کوئی تبدیلی نہیں|گھٹا ہوا     کم ہو گیا۔|اضافہ ہوا کم,high_school_macroeconomics,3
ایک ایسی معیشت کا تصور کریں جو صرف دو سامان پنیر اور کریکر پیدا کرتی ہے۔ اس معیشت کے لیے جی ڈی پی کا حساب لگائیں اگر پنیر $3 فی پاؤنڈ اور 10 پاؤنڈ میں فروخت ہوتا ہے جبکہ کریکر $2 فی پاؤنڈ میں فروخت ہوتے ہیں اور 20 پاؤنڈ تیار ہوتے ہیں۔,"$35|$1,200|$70|$150",high_school_macroeconomics,2
ادائیگیوں کے توازن میں تجارتی توازن,نظر انداز کیا جاتا ہے.|کیپٹل اکاؤنٹ میں ظاہر ہوتا ہے۔|موجودہ اکاؤنٹ میں ظاہر ہوتا ہے۔|سرکاری ذخائر میں شامل ہے۔,high_school_macroeconomics,2
پچھلے 20 سالوں میں کیمرے بنانے والی فرموں نے کم 35 ملی میٹر کیمرے اور زیادہ ڈیجیٹل کیمرے بنانا شروع کر دیے ہیں۔ یہ رجحان اس کی ایک مثال ہے۔,"مرکزی منصوبہ ساز کیسے حکم دیتے ہیں کہ کون سے کیمرے تیار کیے جاتے ہیں۔|مارکیٹ سسٹم اس سوال کا جواب دیتا ہے کہ ""کیسے"" کیمرے تیار کیے جائیں۔|مارکیٹ سسٹم اس سوال کا جواب دیتا ہے کہ ""کیا"" کیمرے تیار کیے جائیں۔|مارکیٹ سسٹم اس سوال کا جواب دیتا ہے کہ ""کس کو"" تیار کیے گئے کیمروں کو استعمال کرنا چاہئے۔",high_school_macroeconomics,2
مندرجہ ذیل واقعات میں سے کون سے ممکنہ طور پر حقیقی جی ڈی پی میں اضافہ ہوتا ہے؟,سود کی حقیقی شرح میں اضافہ|ٹیکسوں میں اضافہ|خالص برآمدات میں کمی|حکومتی اخراجات میں اضافہ,high_school_macroeconomics,3
اگر ایک بڑا زلزلہ مغربی ساحل پر زیادہ تر پلانٹ اور آلات کو تباہ کر دیتا ہے تو توازن کی قیمت کی سطح اور پیداوار کی توازن کی مقدار کا کیا ہوگا؟ اوپر کی طرف ڈھلوان مجموعی سپلائی وکر فرض کریں۔,توازن کی قیمت کی سطح بڑھ جاتی ہے جبکہ پیداوار کی توازن کی مقدار کم ہوتی ہے۔|توازن کی قیمت کی سطح کم ہوتی ہے جبکہ پیداوار کی توازن کی مقدار میں اضافہ ہوتا ہے۔|توازن کی قیمت کی سطح اور پیداوار میں اضافہ کی مقدار۔|توازن کی قیمت کی سطح اور پیداوار کی مقدار میں کمی۔,high_school_macroeconomics,0
فیڈرل ریزرو ہے۔,حکومت کی قانون ساز شاخ کا حصہ۔|بینکوں کے لیے مانیٹری اتھارٹی لیکن دوسرے ڈپازٹری اداروں کے لیے نہیں۔|حکومت کی عدالتی شاخ کا حصہ۔|پیسے کی فراہمی کے کنٹرول میں.,high_school_macroeconomics,3
نجی بند معیشت میں درج ذیل میں سے کون سا بیان درست ہے؟,گھریلو بچت کبھی منفی نہیں ہو سکتی۔|سرمایہ کاری ہمیشہ بچت سے زیادہ ہوتی ہے۔|جب کھپت بچت کے برابر ہوتی ہے تو معیشت توازن میں ہوتی ہے۔|بچت صفر کے برابر ہے جب کھپت ڈسپوزایبل آمدنی کے برابر ہو۔,high_school_macroeconomics,3
کسی ایسے شخص کا تصور کریں جو کام کی تلاش میں نہیں ہے کیونکہ وہ انٹرویو کے عمل میں شرمندہ ہوتے ہیں جب ان کی پڑھنے سے معذوری ظاہر ہوتی ہے۔ تاہم یہ شخص کسی بھی ملازمت کی پیشکش کرے گا۔ بیورو آف لیبر شماریات کے مطابق یہ شخص ہے۔,مزدور قوت اور بے روزگاروں میں۔|لیبر فورس میں اور ملازم۔|لیبر فورس میں نہیں۔|لیبر فورس میں نہیں لیکن بے روزگار کے طور پر شمار کیا جاتا ہے۔,high_school_macroeconomics,2
اگر موجودہ حقیقی جی ڈی پی $5000 ہے اور مکمل روزگار حقیقی جی ڈی پی $4000 ہے تو مندرجہ ذیل میں سے کون سی پالیسیوں کا سب سے زیادہ امکان ہے کہ وہ معیشت کو اس مقام تک لے آئے؟,ٹیکسوں میں کمی اور کم رعایت کی شرح|حکومتی اخراجات میں اضافہ اور ٹیکسوں میں اضافہ|اوپن مارکیٹ آپریشن میں ٹیکس اور فروخت بانڈز میں کمی|حکومتی اخراجات میں اضافہ اور رعایتی شرح میں اضافہ,high_school_macroeconomics,0
مندرجہ ذیل میں سے کون سا اقتصادی ترقی کو فروغ دے گا؟,حکومتی ضابطہ۔|ایک نئی پیداواری تکنیک جو لاگت کو کم کرتی ہے۔|ٹیکسوں میں اضافہ۔|کارپوریشنوں کے لیے آلودگی کے مزید سخت معیارات۔,high_school_macroeconomics,1
ماہرین کے مطابق سی پی آئی,زندگی کی لاگت میں حد سے زیادہ اضافہ۔|زندگی کی لاگت میں اضافے کو کم کرتا ہے۔|زندگی کی لاگت میں تبدیلیوں کا درست اندازہ لگاتا ہے۔|موسم کے لحاظ سے تبدیلیوں کو زیادہ یا کم کر سکتا ہے۔,high_school_macroeconomics,0
مہنگائی کی غیر متوقع طور پر بلند شرحوں سے مندرجہ ذیل میں سے کس کو نقصان پہنچا ہے؟,قرض لینے والے ایک مقررہ شرح سود پر طویل مدتی قرض کی ادائیگی کرتے ہیں۔|بچت کرنے والے جنہوں نے اپنا پیسہ طویل مدتی اثاثوں میں رکھا ہے جو ایک مقررہ شرح سود ادا کرتے ہیں۔|وہ کارکن جنہوں نے زندگی گزارنے کی لاگت پر بات چیت کی ہے وہ اپنے معاہدوں میں اضافہ کرتے ہیں۔|اپارٹمنٹس کے کرایہ دار جنہوں نے لیز پر دستخط کیے ہیں جس کا کرایہ دو سال تک مستقل ہے۔,high_school_macroeconomics,2
سرمایہ دارانہ معیشتوں میں قیمتیں ہیں۔,غیر منصفانہ|طلب اور رسد کی طرف سے مقرر کیا جاتا ہے.|زیادہ تر معاملات میں وفاقی حکومت کی طرف سے طے کیا جاتا ہے۔|ہماری بنیادی اقدار کا عکس۔,high_school_macroeconomics,1
مندرجہ ذیل میں سے کون سے مجموعی ڈیمانڈ وکر کو بائیں طرف منتقل کرے گا؟,مستقبل میں سامان کے زائد ہونے کی توقعات|انکم ٹیکس میں کمی|حکومتی اخراجات میں اضافہ|غیر ملکی آمدنی میں اضافہ,high_school_macroeconomics,0
کینیشین ماہرین اقتصادیات کے مطابق,سرمایہ کاری کی مانگ کا وکر نسبتاً لچکدار ہے۔|مالیاتی پالیسی مانیٹری پالیسی سے زیادہ موثر ہے۔|معیشت فطری طور پر مستحکم ہے|ناکافی سپلائی زیادہ تر جمود کے ادوار کے لیے ذمہ دار ہے۔,high_school_macroeconomics,1
اگر ریزرو کا تناسب 10 فیصد ہے اور ایک نیا گاہک $500 جمع کرتا ہے تو زیادہ سے زیادہ رقم کتنی بنتی ہے؟,"$500|$4,500|$5,000|$50",high_school_macroeconomics,1
مندرجہ ذیل میں سے کون سا مجموعی سپلائی وکر کو تبدیل نہیں کرے گا؟,قیمت کی سطح میں اضافہ۔|معیشت میں وسائل کی مقدار میں کمی۔|معیشت میں وسائل کی مقدار میں اضافہ۔|ٹیکنالوجی میں اضافہ۔,high_school_macroeconomics,0
مندرجہ ذیل میں سے کون ایک کے برابر ہے؟,طویل عرصے تک مجموعی سپلائی وکر کی لچک|خرچ (یا اخراجات) ضرب|رقم (یا بینکنگ) ضرب|متوازن بجٹ ضرب,high_school_macroeconomics,3
اگر کسی سال میں حکومت خالص ٹیکس کی مد میں اس سے زیادہ رقم اکٹھا کرتی ہے جو کہ وہ خرچ کرتی ہے وہاں موجود ہوگی۔,کرنٹ اکاؤنٹ خسارہ|ایک بجٹ سرپلس.|ایک تجارتی سرپلس.|بجٹ خسارہ.,high_school_macroeconomics,1
کساد بازاری کا مقابلہ کرنے کے لیے Fed مندرجہ ذیل میں سے کون سی پالیسی اپنا سکتا ہے؟,ٹیکسوں میں کمی|حکومتی اخراجات میں اضافہ|ڈسکاؤنٹ ریٹ میں اضافہ|بانڈز کی خریداری,high_school_macroeconomics,3
ایک منظم فلوٹ کے ساتھ,ممالک کبھی کبھار زرمبادلہ کی منڈیوں میں مداخلت کرتے ہیں۔|ممالک کو کبھی بھی زرمبادلہ کی منڈیوں میں مداخلت نہیں کرنی پڑتی۔|ممالک کو اپنی کرنسیوں کی قدر برقرار رکھنے کے لیے مسلسل مداخلت کرنی چاہیے۔|زر مبادلہ کی شرحیں مقرر ہیں۔,high_school_macroeconomics,0
اگر برائے نام جی ڈی پی $6000 کے برابر ہے اور جی ڈی پی ڈیفلیٹر 200 کے برابر ہے تو حقیقی جی ڈی پی برابر ہے,"$30|$3,000|$12,000|$1,200",high_school_macroeconomics,1
اگر 100000 ڈالر کی خوردہ قیمت کے ساتھ 200 کمپیوٹر مقامی طور پر 2005 میں بنائے گئے لیکن 2006 تک فروخت نہیں ہوئے تو 2005 میں جی ڈی پی,کمپیوٹرز کی وجہ سے $100000 زیادہ۔|کمپیوٹرز کی وجہ سے 200 زیادہ۔|2006 تک غیر متاثر ہوا جب کمپیوٹر فروخت کیے جاتے ہیں اور 2005 میں جی ڈی پی کے اعداد و شمار پر نظر ثانی کی جاتی ہے۔|کمپیوٹر کی تھوک قیمت سے زیادہ۔,high_school_macroeconomics,0
قومی آمدنی سے جی ڈی پی تک جانے کے لیے ضروری ہے۔,فرسودگی کے اخراجات شامل کریں۔|بالواسطہ ٹیکس شامل کریں۔|سبسڈی کو کم کریں|اوپر کا سارا,high_school_macroeconomics,3
مہنگائی کے تدارک کے لیے مناسب مالیاتی پالیسی کی ضرورت ہے۔,وفاقی حکومت خسارے کو چلائے۔|وفاقی حکومت سرپلس کو چلانے کے لیے۔|ٹیکس اور حکومتی اخراجات میں اضافہ۔|حکومتی اخراجات اور ٹیکسوں میں کمی۔,high_school_macroeconomics,1
Fed کی جانب سے بینک کے ذخائر میں اضافے کے بعد پیدا ہونے والی ممکنہ رقم کم ہو جائے گی اگر,عوام کم نقدی رکھنے کو ترجیح دیتے ہیں۔|پیسے کی رفتار گر جاتی ہے.|ڈپازٹری ادارے مزید اضافی ذخائر رکھنے کا فیصلہ کرتے ہیں۔|استعمال کرنے کا معمولی رجحان گر جاتا ہے۔,high_school_macroeconomics,2
کمانڈ کی معیشت میں,مارکیٹ بنیادی معاشی سوالات کے جوابات کا حکم دیتی ہے۔|مقابلہ بنیادی معاشی سوالات کے جوابات دینے میں مدد کرتا ہے۔|ریاستی اور مقامی حکومتیں بنیادی معاشی سوالات کا جواب دیتی ہیں۔|مرکزی حکومت بنیادی اقتصادی سوالات کے جوابات کا حکم دیتی ہے۔,high_school_macroeconomics,3
کل خرچ,ایک قوم کے تمام گھرانوں کی طرف سے کیے جانے والے تمام اخراجات ہیں۔|نیچے کی طرف ڈھلوان ہے کیونکہ قیمتیں بڑھنے پر کم خرچ ہوتا ہے۔|نیچے کی طرف ڈھلوان ہے کیونکہ کم خرچ اس وقت ہوتا ہے جب آمدنی گرتی ہے۔|اوپر کی طرف ڈھلوان ہے کیونکہ زیادہ گھریلو اخراجات اس وقت ہوتے ہیں جب آمدنی میں اضافہ ہوتا ہے۔,high_school_macroeconomics,3
پیسے کی رفتار,ایک حقیقی معیشت کے لئے شمار نہیں کیا جا سکتا.|رقم کتنی تیزی سے منتقل کی جا سکتی ہے۔|رقم کے ضرب کا حساب لگانا ضروری ہے۔|ایک سال میں خریداری کے لیے ایک عام ڈالر کے استعمال ہونے کی تعداد ہے۔,high_school_macroeconomics,3
توسیعی مالیاتی پالیسی کے نتیجے میں نسبتاً زیادہ ہجوم ہے۔,توسیعی مالیاتی پالیسی مالیاتی پالیسی کے ساتھ ہے۔|سرمایہ کاری کی طلب وکر غیر لچکدار ہے۔|حکومتی اخراجات کاروبار کے درمیان منافع کی توقعات کو بہتر بناتا ہے۔|سرمایہ کاری کی طلب وکر لچکدار ہے۔,high_school_macroeconomics,3
"جی ڈی پی کا ""فلیش"" تخمینہ",نظر ثانی کے تابع ہیں.|نظر ثانی کی ضرورت نہیں ہے.|تیس دن کے وقفے کے بعد دستیاب ہیں۔|دونوں (A) اور (C),high_school_macroeconomics,3
کون سے لین دین کو جی ڈی پی میں شمار نہیں کیا جائے گا؟,پائریٹڈ ڈی وی ڈیز غیر قانونی طور پر ملک میں داخل ہو رہی ہیں۔|معالج کی خدمات|ریٹائر ہونے والے کے سماجی تحفظ کے فوائد|اے اور سی,high_school_macroeconomics,3
اگر CPI 120 سے 150 پر جاتا ہے تو قیمتیں ہوتی ہیں۔,20 فیصد اضافہ ہوا.|25 فیصد اضافہ ہوا.|30 فیصد گر گیا.|30 فیصد اضافہ ہوا.,high_school_macroeconomics,1
شارٹ رن فلپس وکر ____ اور ____ کے درمیان ____ تعلق کو ظاہر کرتا ہے۔,مثبت قیمت کی سطح سود کی شرح|منفی شرح سود نجی سرمایہ کاری|منفی افراط زر کی شرح بے روزگاری کی شرح|مثبت قیمت کی سطح حقیقی جی ڈی پی,high_school_macroeconomics,2
اگر ہماری برآمدات کی مانگ بڑھ جائے جبکہ غیر ملکی اشیاء کے لیے ہمارا ذائقہ گر جائے تو پھر,ڈالر کی قدر میں اضافہ ہو گا۔|ڈالر کی قدر میں کمی کا رجحان رہے گا۔|زر مبادلہ کی شرح متاثر ہوگی لیکن ڈالر کی قدر پر نہیں۔|زر مبادلہ کی شرح متاثر نہیں ہوگی۔,high_school_macroeconomics,0
فریکشنل ریزرو بینکنگ سسٹم کا مطلب یہ ہے۔,کوئی ایک قرضہ بینک کی ہولڈنگز کے 20 فیصد سے زیادہ نہیں ہو سکتا|مرکزی بینک کسی بھی وقت کسی بھی بینک کا آڈٹ کرنے کا حق محفوظ رکھتا ہے۔|مرکزی بینک ہر وقت جی ڈی پی کا ایک خاص حصہ ریزرو پر رکھتا ہے۔|ایک بینک اپنے تمام ڈپازٹس کو قرض نہیں دے سکتا,high_school_macroeconomics,3
جیسے جیسے جاپانی معیشت پھیلتی ہے امریکی خالص برآمد کن طریقوں سے ڈالر اور ین کی قدروں میں تبدیلی آتی ہے؟ امریکی خالص برآمدات ڈالر کی قدر ین کی قدر,کمی میں اضافہ|بڑھاؤ     گھٹاؤ     بڑھاؤ|گھٹائیں     گھٹائیں     اضافہ|اضافے میں کمی,high_school_macroeconomics,3
خشک سالی تکنیکی خرابیاں اور وسائل کے استعمال پر پابندیاں ان سب کا نتیجہ ہو سکتی ہیں۔,عمودی فلپس وکر|فراہمی کے جھٹکے|ساختی جھٹکے|مانگ کھینچنے والی افراط زر,high_school_macroeconomics,1
GDP Deflator I. افراط زر کی شرح کا حساب لگانے کے لیے استعمال کیا جاتا ہے۔ II سی پی آئی کا متبادل ہے۔ III سی پی آئی سے زیادہ درست ہے۔,صرف میں سچا ہوں۔|I اور II سچے ہیں۔|I اور III سچے ہیں۔|II اور III سچے ہیں۔,high_school_macroeconomics,1
GDP کا حساب لگاتے وقت مندرجہ ذیل میں سے کس کو C کے تحت درجہ بندی کیا جائے گا؟,ایک گھر کا مالک اپنا لان خود کاٹ رہا ہے۔|$50.00 ایک ریستوراں میں کھانے پر خرچ ہوئے۔|اکاؤنٹنگ فرم کے ذریعہ نئے کمپیوٹر سافٹ ویئر کی خریداری|ڈونٹس بنانے کے لیے ایک بیکر کے ذریعے خریدا آٹا,high_school_macroeconomics,1
مجموعی مطالبہ وکر ہے,مارکیٹ کی طلب کے منحنی خطوط کا افقی خلاصہ|فرم ڈیمانڈ کروز کا افقی خلاصہ|انفرادی اشیا کے لیے مانگ کے منحنی خطوط کا ایک سادہ مجموعہ|افقی یا عمودی طور پر مصنوعات کی طلب کے منحنی خطوط کو شامل کرنے سے نہیں ملا,high_school_macroeconomics,3
فرض کریں کہ ریزرو کا تناسب 0.1 ہے۔ اگر کسی بینک کو $200 ڈپازٹس ملتے ہیں تو وہ زیادہ سے زیادہ کتنی رقم قرض دے سکتا ہے؟,"$20|$180|$2,000|$200 سے زیادہ لیکن $500 سے کم",high_school_macroeconomics,1
مکئی کا تبادلہ مسابقتی منڈی میں ہوتا ہے۔ مندرجہ ذیل میں سے کون سا یقینی طور پر مکئی کی توازن کی قیمت کو بڑھاتا ہے؟,طلب اور رسد دونوں دائیں طرف منتقل ہوتے ہیں۔|طلب اور رسد دونوں بائیں طرف منتقل ہوتے ہیں۔|سپلائی دائیں طرف شفٹ ہوتی ہے۔ مطالبہ بائیں طرف منتقل ہوتا ہے۔|سپلائی بائیں طرف شفٹ ہوتی ہے۔ مطالبہ دائیں طرف منتقل ہوتا ہے۔,high_school_macroeconomics,3
مندرجہ ذیل میں سے کس کا جی ڈی پی پر اثر پڑے گا؟,آپ ایک دوست کے ساتھ $50 کی شرط کھو دیتے ہیں۔|آپ اپنے بھائی کی گاڑی کو کوئی نیا پارٹس خریدے بغیر ٹھیک کر لیں۔|آپ کے والد کی فرم کمپیوٹر بناتی ہے اور چین کو ایکسپورٹ کرتی ہے۔|آپ ایک کارپوریشن میں اسٹاک کے 1000 حصص خریدتے ہیں۔,high_school_macroeconomics,2
مندرجہ ذیل میں سے کون سا ٹول ہے جسے Fed پیسے کی سپلائی بڑھانے کے لیے استعمال کرتا ہے؟,کم ڈسکاؤنٹ ریٹ۔|تجارتی بینکوں کو ٹریژری سیکیورٹیز فروخت کرنا۔|ایک اعلی ریزرو تناسب.|کم ذاتی انکم ٹیکس کی شرح۔,high_school_macroeconomics,0
فرض کریں کہ کل غیر ملکی زرمبادلہ کی مارکیٹ میں یورو $1.36 US پر ٹریڈ کر رہا تھا اور آج یہ $1.40 US پر ٹریڈ کر رہا ہے، مندرجہ ذیل میں سے کون سا سچ ہے؟,امریکی ڈالر کی قدر میں اضافہ ہوا۔|یورو کی قدر میں کمی آئی ہے۔|امریکہ میں شرح سود میں کمی آئی ہے۔|یورو کو سراہا ہے۔,high_school_macroeconomics,3
حکومت نے ابھی ذاتی انکم ٹیکس میں کمی کی ہے۔ مندرجہ ذیل میں سے کون بہتر طور پر اس پالیسی کے معیشت پر اثرات کو بیان کرتا ہے؟,زیادہ ڈسپوزایبل آمدنی زیادہ کھپت زیادہ حقیقی جی ڈی پی کم بے روزگاری۔|زیادہ ڈسپوزایبل آمدنی کم کھپت زیادہ حقیقی جی ڈی پی کم بے روزگاری۔|کم ڈسپوزایبل آمدنی زیادہ کھپت زیادہ حقیقی جی ڈی پی کم بے روزگاری۔|کم ڈسپوزایبل آمدنی کم کھپت کم حقیقی جی ڈی پی زیادہ بے روزگاری۔,high_school_macroeconomics,0
فرض کریں کہ آپ ایک ایسی معیشت کا مشاہدہ کرتے ہیں جہاں قیمتیں گر رہی ہیں اور حقیقی جی ڈی پی بڑھ رہی ہے۔ اس کی وجہ سے ہو سکتا ہے,جمود|ٹیکنالوجی میں ایک پیش رفت.|حکومتی اخراجات میں اضافہ|حکومتی اخراجات میں کمی,high_school_macroeconomics,1
غیر ملکی گاڑیوں پر درآمدی کوٹہ متوقع ہے۔,گھریلو کارکردگی کو بڑھانا اور غیر ملکی پروڈیوسروں کی قیمت پر گھریلو پروڈیوسروں کی حفاظت کرنا۔|گاڑیوں کی قیمتوں میں کمی اور غیر ملکی پروڈیوسروں کی قیمت پر گھریلو صارفین کو تحفظ فراہم کرنا۔|آٹوموبائل کی قیمتوں میں اضافہ اور صارفین کی قیمت پر گھریلو پروڈیوسروں کو تحفظ فراہم کرنا۔|آٹوموبائل کی قیمتوں میں اضافہ اور گھریلو پروڈیوسروں کی قیمت پر گھریلو صارفین کو تحفظ فراہم کرنا۔,high_school_macroeconomics,2
Ceteris paribus,"یونانی لفظ ""کبھی تبدیل نہیں ہوتا"" ہے۔|مطلب کسی بھی وقت کچھ بھی بدل سکتا ہے۔|لاطینی ہے ""باقی سب کچھ مستقل رہتا ہے۔|مطلب ہے ""جب توازن میں ہو۔""",high_school_macroeconomics,2
فرض کریں کہ ایک ایسی معیشت میں ٹیکسوں میں کٹوتی کی جاتی ہے جو مکمل روزگار کے ساتھ توازن میں ہے۔ طویل عرصے میں ٹیکس میں کٹوتی ہوگی۔,حقیقی پیداوار میں اضافہ کریں اور قیمت کی سطح کو بلند کریں۔|حقیقی پیداوار کو کم کریں اور قیمت کی سطح کو بلند کریں۔|حقیقی پیداوار میں اضافہ کریں اور قیمت کی سطح کو کم کریں۔|قیمت کی سطح کو بلند کریں.,high_school_macroeconomics,3
کارپوریٹ رجائیت میں اضافے سے قرض کے قابل فنڈز کے لیے مارکیٹ میں درج ذیل میں سے کون سے اثرات مرتب ہوں گے؟,سپلائی میں اضافہ شرح سود کو کم کرتا ہے۔|طلب میں کمی سے شرح سود میں اضافہ۔|طلب اور رسد دونوں میں اضافہ اور شرح سود میں مبہم تبدیلی۔|مانگ میں اضافہ شرح سود میں اضافہ۔,high_school_macroeconomics,3
فرض کریں کہ کسی ملک میں حقیقی شرح سود بڑھ جاتی ہے۔ اس ملک کی کرنسی کی مانگ اور اس کی وجہ سے اس کی کرنسی کی قدر اور خالص برآمدات سے کیا توقع کی جا سکتی ہے؟ کرنسی کی مانگ      کرنسی کی قدر      خالص برآمدات,گھٹتا ہے           قدر کرتا ہے      گھٹتا ہے۔|گھٹتا ہے           قدر کم      گھٹتا ہے۔|گھٹتا ہے           قدر کم کرتا ہے      بڑھتا ہے۔|بڑھتا ہے           تعریف کرنا      بڑھتا ہے۔,high_school_macroeconomics,3
ریزرو کی ضروریات کو کم کرنا ہو گا۔,بینکوں کو زیادہ ذخائر رکھنے اور مزید قرض دینے پر مجبور کریں۔|بینکوں کو مزید قرضے دینے اور مزید سرمایہ کاری خریدنے کی اجازت دیں اس طرح رقم کی فراہمی میں کمی واقع ہوتی ہے۔|بینکوں کو مزید قرضے دینے اور مزید سرمایہ کاری خریدنے کی اجازت دیں اس طرح رقم کی فراہمی میں اضافہ ہوتا ہے۔|بینکوں کو ضم کرنے اور دوسرے کاروبار حاصل کرنے کی مزید آزادی کی اجازت دیں۔,high_school_macroeconomics,2
