question,choices,subject,answer
2018 تک، کتنے فیصد امریکی بالغوں کا کہنا ہے کہ پیرول کے لیے آنے والے لوگوں کے لیے مجرمانہ خطرے کی تشخیص الگورتھمک فیصلہ سازی کا ایک غیر معقول اطلاق ہے؟,26%|41%|56%|71%,global_facts,2
2018 میں، گوشت کی پیداوار کے لیے کتنی مرغیاں ماری گئیں؟,690 ملین|6.9 بلین|69 ارب|690 ارب,global_facts,2
2016 میں، جنوبی سوڈان کی کتنے فیصد آبادی کو بجلی تک رسائی حاصل تھی؟,9%|29%|59%|79%,global_facts,0
میکسیکو کے سروے کے جواب دہندگان کے کتنے فیصد نے پچھلے سال عوامی خدمات تک رسائی کے لیے رشوت دی ہے (جیسے تعلیم؛ عدلیہ؛ طبی اور صحت؛ پولیس؛ رجسٹری اور اجازت نامے کی خدمات؛ یوٹیلیٹیز؛ ٹیکس ریونیو اور کسٹمز؛ اور لینڈ سروس) 2017 کے مطابق؟,31%|51%|71%|91%,global_facts,1
مہنگائی کو کنٹرول کرنا اور پی پی پی ایڈجسٹمنٹ، چین میں 1950 سے 2016 تک فی کس جی ڈی پی میں کتنا اضافہ ہوا؟,4 گنا کی طرف سے|8 گنا کی طرف سے|16 گنا کی طرف سے|32 گنا,global_facts,2
راس پیروٹ نے جون میں صدارتی دوڑ میں مختصر طور پر 39 فیصد کے ساتھ تیسری پارٹی کے امیدوار کے طور پر آگے بڑھ کر پولنگ کی تاریخ رقم کی۔ وہ پاپولر ووٹ کے _% کے ساتھ سمیٹ لیتا ہے۔,1|7|13|19,global_facts,3
2019 تک، کتنے فیصد ترکوں کا کہنا ہے کہ خدا ان کی زندگی میں اہم کردار ادا کرتا ہے؟,59%|69%|79%|89%,global_facts,3
20ویں صدی میں سب سے زیادہ موت کے لیے مندرجہ ذیل میں سے کون ذمہ دار تھا؟,زلزلے|آتش فشاں سرگرمی|جنگل کی آگ|سیلاب,global_facts,3
ریاستہائے متحدہ میں 13-15 سال کی عمر کے بچوں کا فیصد کیا ہے جنہوں نے 2015 کے مطابق پچھلے 12 مہینوں کے دوران ایک یا زیادہ بار اسکول میں جسمانی لڑائی کی اطلاع دی؟,15%|35%|55%|75%,global_facts,1
مہنگائی اور پی پی پی ایڈجسٹمنٹ پر کنٹرول، اس بارے میں کہ جنوبی کوریا میں 1950 سے 2016 تک فی کس جی ڈی پی میں کتنا اضافہ ہوا؟,4 گنا کی طرف سے|8 گنا کی طرف سے|16 گنا کی طرف سے|32 گنا,global_facts,3
2019 تک، ترکی کے کتنے فیصد لوگ اس بات پر متفق ہیں کہ ریاست تمام لوگوں کے فائدے کے لیے چلائی جاتی ہے؟,36%|51%|66%|81%,global_facts,2
2015 تک، 15 سال سے زیادہ عمر کی عالمی آبادی کا کتنا فیصد خواندہ تھا؟,81%|86%|91%|96%,global_facts,1
چین کے سروے کے جواب دہندگان کے کتنے فیصد نے پچھلے سال عوامی خدمات تک رسائی کے لیے رشوت دی ہے (جیسے تعلیم؛ عدلیہ؛ طبی اور صحت؛ پولیس؛ رجسٹری اور اجازت نامے کی خدمات؛ یوٹیلیٹیز؛ ٹیکس ریونیو اور کسٹمز؛ اور لینڈ سروس) کے بارے میں 2017 کے مطابق؟,26%|46%|66%|86%,global_facts,0
2019 تک، مندرجہ ذیل میں سے کس کی متوقع عمر سب سے کم تھی؟,برازیل|چین|میکسیکو|ایران,global_facts,2
2019 تک، غیر محفوظ پانی ہر سال کتنی اموات کا ذمہ دار ہے؟,1.2 ملین|2.4 ملین|3.6 ملین|4.8 ملین,global_facts,0
مندرجہ ذیل میں سے کون سی دنیا بھر میں ہر سال زیادہ اموات کا سبب بنتا ہے (2017 تک)؟,اسہال کی بیماریاں|ذیابیطس|ڈیمنشیا|سڑک کی چوٹیں۔,global_facts,2
2020 تک کتنے لوگ HIV/AIDS سے متاثر ہیں؟,3 ملین|14 ملین|42 ملین|124 ملین,global_facts,2
ریاست ہائے متحدہ امریکہ میں 13-15 سال کی عمر کے بچوں کا فیصد کیا ہے جنہوں نے 2015 تک پچھلے چند مہینوں میں کم از کم ایک بار غنڈہ گردی کی اطلاع دی؟,26%|46%|66%|86%,global_facts,0
2019 تک، جنوبی کوریا کے کتنے فیصد لوگ کہتے ہیں کہ اخلاقی ہونے اور اچھی اقدار رکھنے کے لیے خدا پر یقین کرنا ضروری ہے؟,25%|45%|65%|85%,global_facts,1
جاپان میں 13-15 سال کی عمر کے بچوں کا فیصد کتنا ہے جنہوں نے 2015 تک پچھلے چند مہینوں میں کم از کم ایک بار غنڈہ گردی کی اطلاع دی؟,6%|16%|36%|66%,global_facts,2
2018 تک، کتنے فیصد امریکی بالغوں کا کہنا ہے کہ کمپیوٹر پروگرام ہمیشہ انسانی تعصب کی عکاسی کرتے ہیں؟,43%|58%|73%|88%,global_facts,1
2017 تک، چین کی طرف سے فوج پر خرچ کیے جانے والے جی ڈی پی کا حصہ تقریباً ہے۔,0.50%|2%|6%|12%,global_facts,1
"یہ قیاس کہ عدم مساوات پہلے ترقی کے ساتھ بڑھتی ہے، پھر مزید ترقی کے ساتھ کم ہوتی ہے (جسے ""الٹی ​​یو مفروضہ"" کہا جاتا ہے)، 2020 تک، ہو چکا ہے۔",زیادہ تر مطالعہ کی طرف سے مضبوطی سے حمایت کی جاتی ہے|بنیادی طور پر کراس سیکشن کے ذریعہ تعاون کیا جاتا ہے، نہ کہ ٹائم سیریز اسٹڈیز|بنیادی طور پر ٹائم سیریز کے ذریعے تعاون کیا جاتا ہے، کراس سیکشن اسٹڈیز سے نہیں۔|عام طور پر تجرباتی مطالعات سے انکار کیا جاتا ہے۔,global_facts,1
دنیا بھر میں، 30 سال کے مردوں نے اوسطاً 10 سال سکول میں گزارے ہیں۔ 2020 تک، اسی عمر کی خواتین نے اسکول میں کتنے سال گزارے ہیں؟,12 برس|9 سال|6 سال|3 سال,global_facts,1
2017 تک، گرین لینڈ میں خودکشی سے ہونے والی اموات کا حصہ تقریباً ہے۔,0.90%|1.80%|3.60%|7.20%,global_facts,3
2019 تک، روس کے کتنے فیصد لوگوں کا کہنا ہے کہ معاشرے کو ہم جنس پرستی کو قبول کرنا چاہیے؟,14%|24%|34%|44%,global_facts,0
2019 تک، کتنے فیصد امریکیوں کا کہنا ہے کہ امریکہ اور جرمنی کے درمیان تعلقات اچھے ہیں؟,60%|75%|90%|45%,global_facts,1
2019 تک، کتنے فیصد امریکیوں کا کہنا ہے کہ ہمارے ملک میں سرکاری/ریاستی سنسرشپ کے بغیر آزاد میڈیا کا ہونا بہت ضروری ہے؟,50%|60%|70%|80%,global_facts,3
1987 میں ایران کنٹرا کے دوران کتنے فیصد امریکیوں کا خیال ہے کہ ریگن معلومات کو روک رہا تھا؟,2%|25%|50%|75%,global_facts,3
سب صحارا افریقہ میں، 2020 تک،,گزشتہ سالوں میں کوئی قوم ترقی نہیں کر سکی۔|ڈیموکریٹک ریپبلک آف کانگو 1980 کے مقابلے میں غریب تر ہو گیا ہے۔|کچھ ممالک میں نسبتاً نمایاں شرح نمو رہی ہے۔|کچھ ممالک میں نسبتاً نمایاں شرح نمو رہی ہے، لیکن جمہوری جمہوریہ کانگو 1980 کے مقابلے میں غریب تر ہو گیا ہے۔,global_facts,2
ورلڈ بینک کے اعداد و شمار سے پتہ چلتا ہے کہ 1995 میں، غریب ترین 20% گھرانوں کا نائیجر میں گھریلو آمدنی کا 7.5% حصہ تھا، اگلے 20% گھرانوں کی آمدنی 11.8% تھی، درمیانی 20% کی آمدنی کا 15.5% حصہ تھا، دوسرا سب سے امیر 20% کی آمدنی کا 21.1% ہے، اور سب سے اوپر 20% کی آمدنی کا 44.1% ہے۔ نائجر میں نچلے 60% گھرانوں کی مجموعی آمدنی کا حصہ کیا تھا؟,15.50%|34.80%|48.10%|65.20%,global_facts,1
2012 تک عالمی سطح پر 5-14 سال کی عمر کے کتنے بچوں نے کام کیا؟,5 ملین|30 ملین|150 ملین|500 ملین,global_facts,2
مختلف کم ترقی یافتہ ممالک میں ثانوی اسکولوں کے اندراج کی مختلف سطحیں ہیں۔ ہائی سیکنڈری اسکول کے اندراج کے ساتھ کچھ ممالک 2020 تک ہیں،,کولمبیا، پیرو، یوراگوئے، اور کوسٹا ریکا۔|بھوٹان، نائجر، کمبوڈیا اور کوسٹاریکا۔|یوراگوئے، کوسٹاریکا، تیمور-لیسٹے، اور پاکستان۔|بھوٹان، کمبوڈیا، یوراگوئے اور کوسٹاریکا۔,global_facts,0
2009 میں پچھلے ہفتے ویتنام میں (8 سال کی عمر کے) بچوں کا فیصد جنہوں نے اساتذہ کی طرف سے جسمانی سزا کی اطلاع دی تھی؟,10%|20%|40%|80%,global_facts,1
2009 میں پچھلے ہفتے ہندوستان میں (8 سال کی عمر کے) بچوں کا فیصد جنہوں نے اساتذہ کے ذریعہ جسمانی سزا کی اطلاع دی تھی؟,38%|58%|78%|98%,global_facts,2
مندرجہ ذیل بیانات پر غور کریں: (1) ہر ملک میں، لوگ سمجھتے ہیں کہ ان کے ملک میں دوسرے افراد ان کی نسبت کم خوش ہیں۔ (2) ریاستہائے متحدہ میں، عورتوں کی خوشی مردوں کے مقابلے میں بالکل اور نسبتاً بڑھ گئی ہے۔ ان میں سے کون سا بیان صحیح/غلط ہے؟,سچ ہے، سچ ہے۔|درست غلط|جھوٹا، سچ|جھوٹا، جھوٹا۔,global_facts,1
2017 میں، عالمی سطح پر دہشت گردی سے کتنے لوگ مارے گئے؟,"260|2,600|26,000|260,000",global_facts,2
1935 میں تقریباً کتنے امریکی سوشل سیکورٹی ایکٹ کے حق میں تھے؟,90%|70%|50%|30%,global_facts,0
مندرجہ ذیل میں سے کن ممالک نے 2017 میں فی کس سب سے زیادہ CO2 خارج کیا؟,جاپان|کینیڈا|روس|ایران,global_facts,1
2019 تک، کتنے فیصد ہندوستانیوں کا کہنا ہے کہ اخلاقی ہونے اور اچھی اقدار رکھنے کے لیے خدا پر یقین کرنا ضروری ہے؟,59%|69%|79%|89%,global_facts,2
چین میں 13-15 سال کی عمر کے بچوں کا فیصد کیا ہے جنہوں نے 2015 کے مطابق پچھلے 12 مہینوں کے دوران ایک یا زیادہ بار اسکول میں جسمانی لڑائی کی اطلاع دی؟,9%|19%|39%|59%,global_facts,1
ایتھوپیا میں بچوں کی فیصد (عمر 8 سال) جنہوں نے 2009 میں پچھلے ہفتے اساتذہ کے ذریعہ جسمانی سزا کی اطلاع دی تھی؟,18%|38%|58%|78%,global_facts,1
2018 تک، تیونس کے کتنے فیصد لوگوں کا کہنا ہے کہ ان کے ملک میں مختلف نسلوں، نسلی گروہوں اور قومیتوں کے لوگوں کی بڑھتی ہوئی تعداد اسے رہنے کے لیے ایک بہتر جگہ بناتی ہے (جیسا کہ بدتر یا کوئی فرق نہیں ہے)؟,24%|39%|54%|69%,global_facts,0
2015 تک، عالمی زرخیزی کی شرح تقریباً تھی۔,1.5 بچے فی عورت|2.5 بچے فی عورت|3.5 بچے فی عورت|4.5 بچے فی عورت,global_facts,1
2020 تک اوسط بین الاقوامی آمدنی کتنی ہے؟,"$300|$1,000|$10,000|$30,000",global_facts,2
تیسری بار صدر منتخب ہونے سے پہلے کتنے امریکیوں نے تیسری بار انتخاب لڑنے کی منظوری دی؟,20%|40%|60%|80%,global_facts,2
2019 تک، کتنے فیصد اطالویوں کا کہنا ہے کہ ہمارے ملک میں حکومت/ریاستی سنسرشپ کے بغیر آزاد میڈیا کا ہونا بہت ضروری ہے؟,41%|56%|71%|86%,global_facts,1
دنیا میں تعلیم پر عوامی اخراجات 2017 تک عالمی جی ڈی پی کا کتنا فیصد ہے؟,1%|2%|4%|8%,global_facts,2
2013 تک، مندرجہ ذیل میں سے کس ملک میں بے گھر ہونے کی فی کس شرح سب سے زیادہ تھی؟,US|چلی|آئرلینڈ|سپین,global_facts,0
مجموعی طور پر، 1960 اور 1995 کے درمیان کم ترقی یافتہ ممالک میں اوسط آمدنی کی شرح نمو,تقریبا صفر تھا|زیادہ آمدنی والے ممالک سے زیادہ ہے۔|صنعتی انقلاب کے دوران برطانیہ سے زیادہ تھا۔|تقریباً 3.0% فی سال تھا۔,global_facts,2
2015 تک، دنیا کے کتنے فیصد رقبے پر جنگلات ہیں؟,15%|30%|45%|60%,global_facts,1
آبادی میں سب سے زیادہ اضافہ ہوا ہے۔,افریقہ میں، جو دنیا کا غریب ترین خطہ ہے جس کی مجموعی اقتصادی ترقی سب سے کم ہے۔|ایشیا میں، جو کہ دنیا کا غریب ترین خطہ ہے جس کی مجموعی اقتصادی ترقی مستحکم ہے۔|ایشیا میں، جو دنیا کا غریب ترین خطہ ہے جس کی مجموعی اقتصادی ترقی سب سے کم ہے۔|افریقہ میں، جو دنیا کا غریب ترین خطہ ہے جس کی مجموعی اقتصادی ترقی مستحکم ہے۔,global_facts,2
عالمی سطح پر ایچ آئی وی/ایڈز سے اموات کی شرح ان میں سے کس عمر کے گروپ کے لیے سب سے زیادہ ہے؟,5 سے کم|14-مئی|15-49|50 سے زیادہ,global_facts,2
2015 تک، زراعت امریکی جی ڈی پی کے کتنے فیصد پر مشتمل تھی؟,1%|3%|9%|20%,global_facts,0
2017 تک، کتنے فیصد ہندوستانی شہری علاقوں میں رہتے ہیں؟,19%|34%|49%|64%,global_facts,1
مندرجہ ذیل بیانات پر غور کریں: (1) جیسے جیسے ممالک امیر ہوتے جاتے ہیں، آبادی زیادہ اوسط زندگی کی اطمینان کی اطلاع دیتی ہے۔ (2) زندگی کے اہم واقعات جیسے شادی یا طلاق ہماری خوشی کو متاثر کرتے ہیں، لیکن حیرت انگیز طور پر بہت کم طویل مدتی اثرات مرتب کرتے ہیں۔ 2020 کے مطابق، ان میں سے کون سا بیان درست/غلط ہے؟,سچ ہے، سچ ہے۔|درست غلط|جھوٹا، سچ|جھوٹا، جھوٹا۔,global_facts,0
اپنے عروج پر، جنوبی اور امریکہ کے باقی حصوں سے اسکول کی تنزلی کی منظوری میں تخمینی فرق کیا تھا؟,80%|40%|-40%|-80%,global_facts,1
2013 تک، امریکہ میں ایسے لوگوں کا حصہ جو سیاسی جماعتیں کرپٹ سمجھتے ہیں۔,36%|56%|76%|96%,global_facts,2
مندرجہ ذیل میں سے کس ملک نے 2015 میں اپنی جی ڈی پی کا سب سے بڑا حصہ قابل تجدید توانائی میں لگایا؟,چین|جاپان|چلی|انڈیا,global_facts,2
2020 تک، دنیا کے ایک فیصد امیر ترین افراد میں شامل ہونے کے لیے آپ کو سالانہ کتنی رقم کمانے کی ضرورت ہے؟,"$150,000|$75,000|$35,000|$15,000",global_facts,2
1943 میں کتنے امریکیوں نے ہولوکاسٹ پر یقین کیا؟,30%|50%|70%|90%,global_facts,1
مندرجہ ذیل میں سے کون سا ملک 2017 میں سب سے زیادہ CO2 خارج کرتا ہے؟,کینیڈا|روس|ایران|جاپان,global_facts,3
آزادی کے وقت، ____ میں پہلے ہی لاکھوں یونیورسٹی کے فارغ التحصیل تھے، لیکن ____ میں شاید ہی کوئی تھا۔,ہندوستان، کانگو|بھارت، جنوبی کوریا|کانگو، جنوبی کوریا|جنوبی کوریا، بھارت,global_facts,0
2013 تک، ہندوستان میں ایسے لوگوں کا حصہ جو سیاسی جماعتیں کرپٹ سمجھتے ہیں۔,26%|46%|66%|86%,global_facts,3
2019 تک، فرانس کے کتنے فیصد لوگ کہتے ہیں کہ خدا ان کی زندگی میں اہم کردار ادا کرتا ہے؟,11%|31%|51%|71%,global_facts,1
2017 تک، امریکہ کی طرف سے فوج پر خرچ کیے جانے والے جی ڈی پی کا حصہ تقریباً ہے۔,1%|3%|6%|10%,global_facts,1
2017 تک، خودکشی سے ہونے والی عالمی اموات کا حصہ تقریباً ہے۔,0.70%|1.40%|2.80%|5.60%,global_facts,1
دوسری جنگ عظیم کے بعد آزاد ہونے والے بہت سے ممالک نے پایا کہ استعمار کی میراث ان کی معاشی ترقی میں رکاوٹ ہے۔ رکاوٹوں کی فہرست شامل ہے۔,مصنوعی سیاسی حدود جو متنوع نسلی گروہوں کا احاطہ کرتی ہیں جن میں بہت کم مشترکات ہیں۔|نوآبادیاتی انتظامیہ کے تحت شہریوں کے لیے اعلیٰ تعلیم اور تربیت تک ناکافی رسائی|غیر ملکی اقلیتی گروہوں کے ذریعہ گھریلو تجارت کا کنٹرول جو نوآبادیاتی طاقت کے ذریعہ لایا گیا تھا۔|اوپر کا سارا,global_facts,3
مندرجہ ذیل میں سے کون سا ذہنی عارضہ دنیا میں سب سے زیادہ پایا جاتا ہے؟,دو قطبی عارضہ|شقاق دماغی|الکحل کے استعمال کے عوارض|بے چینی کی شکایات,global_facts,3
2017 تک، دنیا میں کتنے لوگوں کو بجلی تک رسائی حاصل ہے؟,60%|70%|80%|90%,global_facts,2
نکسن کے مستعفی ہونے سے پہلے کتنے لوگوں کا خیال تھا کہ انہیں عہدے سے ہٹا دیا جانا چاہیے؟,79%|98%|33%|57%,global_facts,3
زرافوں کی آبادی میں، ایک ماحولیاتی تبدیلی واقع ہوتی ہے جو ان لوگوں کے حق میں ہوتی ہے جو سب سے لمبے ہوتے ہیں۔ نتیجے کے طور پر، زیادہ لمبے افراد غذائی اجزاء حاصل کرنے کے قابل ہوتے ہیں اور اپنی جینیاتی معلومات کو منتقل کرنے کے لیے زندہ رہتے ہیں۔ یہ اس کی ایک مثال ہے۔,دشاتمک انتخاب.|انتخاب کو مستحکم کرنا۔|جنسی انتخاب.|خلل ڈالنے والا انتخاب.,high_school_biology,0
ایم آر این اے میں اسٹارٹ کوڈن کے بعد ذیل میں سے کون سی تبدیلیاں سب سے زیادہ نقصان دہ اثر ڈالیں گی؟,ایک واحد نیوکلیوٹائڈ کا خاتمہ|نیوکلیوٹائڈ ٹرپلٹ کا خاتمہ|نیوکلیوٹائڈ کا ایک واحد نیوکلیوٹائڈ متبادل جو پہلی کوڈن پوزیشن پر قابض ہے|نیوکلیوٹائڈ کا ایک واحد نیوکلیوٹائڈ متبادل جو تیسرے کوڈن پوزیشن پر قابض ہے,high_school_biology,0
الیکٹران کی طرف سے دی جانے والی توانائی کو استعمال کیا جاتا ہے جب وہ الیکٹران ٹرانسپورٹ چین سے گزرتے ہیں۔,گلوکوز کو توڑنا|گلوکوز بنائیں|اے ٹی پی پیدا کریں۔|NADH بنائیں,high_school_biology,2
اس مدت کے دوران جب زندگی کا آغاز ہونے کے بارے میں خیال کیا جاتا ہے، قدیم زمین کے ماحول میں مندرجہ ذیل تمام گیسوں کی وافر مقدار موجود تھی۔,آکسیجن|ہائیڈروجن|امونیا|میتھین,high_school_biology,0
متضاد ارتقاء کی مثال درج ذیل میں سے کس کے ذریعہ دی گئی ہے؟,مچھلی کے چھاتی کے پنکھ اور بلیوں کی اگلی ٹانگیں۔|تمام کورڈیٹ ایمبریو میں نوٹچورڈ کی موجودگی|ایک کیڑے کے پر اور پرندے کے پر|بلوط کے درخت کے پتے اور کیکٹس کی ریڑھ کی ہڈی,high_school_biology,2
مندرجہ ذیل میں سے کون سا ممکنہ طور پر مائٹوٹک سیل ڈویژن کی مثالیں فراہم کرے گا؟,پٹھوں کے ٹشو کا کراس سیکشن|اینتھر کا کراس سیکشن (پھول میں جرگ کی پیداوار کی جگہ)|شوٹ ٹپ کا طول بلد سیکشن|پتی کا کراس سیکشن,high_school_biology,2
invertebrate مدافعتی نظام مندرجہ ذیل میں سے کس کے مالک ہیں؟,سائٹوٹوکسک ٹی لیمفوسائٹس|فاگوسائٹس|بی سیلز|مددگار ٹی سیلز,high_school_biology,1
دو غیر متعلقہ پرجاتیوں کو اس طرح سے تیار کیا جاتا ہے جو انہیں زیادہ ایک جیسا بناتا ہے۔,مختلف ارتقاء|متضاد ارتقاء|متوازی ارتقاء|Coevolution,high_school_biology,1
کچھ جنگلاتی ماحولیاتی نظاموں میں متواتر قدرتی جنگل کی آگ کا سب سے زیادہ ممکنہ فائدہ درج ذیل میں سے کون سا ہے؟,آگ مردہ اور بوسیدہ پودوں کے مادے کو ہٹا دیتی ہے، اور زیادہ شدید اور تباہ کن آگ کے خطرے کو کم کرتی ہے۔|آگ مٹی سے غذائی اجزاء کو خارج کرتی ہے، پودوں کے انکرن کو روکتی ہے جو مقامی انواع سے مقابلہ کر سکتے ہیں۔|آگ سبزی خوروں کو بھگا دیتی ہے جن کی پودوں پر مبنی غذا پودوں کی مقدار کو کم کرتی ہے۔|آگ مٹی کو خشک کر دیتی ہے اور شدید بارشوں کے بعد سیلاب کے امکانات کو کم کر دیتی ہے۔,high_school_biology,0
فرضی ماحول میں، پائیک سیچلڈ نامی مچھلیاں طحالب کھانے والی مچھلیوں کی بصری شکاری ہوتی ہیں (یعنی وہ اپنے شکار کو نظر سے تلاش کرتی ہیں)۔ اگر طحالب کھانے والوں کی آبادی پائیک سیچلڈس سے شکار کے دباؤ کا تجربہ کرتی ہے، تو کئی نسلوں کے دوران طحالب کھانے والوں کی آبادی میں درج ذیل میں سے کس کا کم از کم مشاہدہ کیا جانا چاہیے؟,طحالب کھانے والوں کے رنگین رنگ کے لیے انتخاب|رات کے طحالب کھانے والوں کے لیے انتخاب (صرف رات کو فعال)|طحالب کھانے والی بڑی مادہ کے لیے انتخاب، زیادہ پر مشتمل بچے پیدا کرنے والے، اور بڑے، جوان|طحالب کھانے والوں کے لیے انتخاب جو جسم کے چھوٹے سائز میں جنسی طور پر بالغ ہو جاتے ہیں۔,high_school_biology,2
ایک آدمی کو ایک ہی موسم سرما کے موسم میں دوسری بار فلو کا ایک ہی تناؤ آتا ہے۔ دوسری بار وہ کم علامات کا تجربہ کرتا ہے اور زیادہ تیزی سے صحت یاب ہو جاتا ہے۔ اس تیزی سے بحالی کے لیے کون سے خلیے ذمہ دار ہیں؟,مددگار ٹی خلیات|سائٹوٹوکسک ٹی خلیات|یادداشت کے خلیات|پلازما خلیات,high_school_biology,2
وہی جین جو جنگلی اور پالتو بلیوں میں کوٹ کے مختلف نمونوں کا سبب بنتا ہے ان بلیوں میں کراس آنکھوں کی حالت کا بھی سبب بنتا ہے، کراس آنکھوں کی حالت قدرے خراب ہوتی ہے۔ فرضی ماحول میں، کوٹ پیٹرن جو کراس کی ہوئی آنکھوں کے ساتھ منسلک ہوتا ہے انتہائی موافق ہوتا ہے، جس کے نتیجے میں کوٹ پیٹرن اور کراس آنکھوں کی حالت دونوں وقت کے ساتھ ساتھ بلیوں کی آبادی میں بڑھ جاتی ہیں۔ ان مشاہدات سے کس بیان کی تائید ہوتی ہے؟,ارتقاء ترقی پسند ہے اور زیادہ کامل آبادی کی طرف جھکتا ہے۔|فینوٹائپ اکثر سمجھوتہ کا نتیجہ ہوتا ہے۔|قدرتی انتخاب وقت کے ساتھ ساتھ آبادی میں خراب جین کی تعدد کو کم کرتا ہے۔|پولی جینک وراثت عام طور پر خراب ہوتی ہے، اور آنے والی نسلوں میں اسے کم عام ہونا چاہیے۔,high_school_biology,1
مندرجہ ذیل میں سے کون سا بیان درست ہے؟,پانی ہائپرٹونک سے ہائپوٹونک کی طرف بہتا ہے۔|اگنے والے بیج غیر جراثیمی بیجوں کے مقابلے میں کم آکسیجن استعمال کرتے ہیں۔|ہوا کی نقل و حرکت میں اضافے کے ساتھ ٹرانسپیریشن کی شرح کم ہوتی ہے۔|چھوٹے ڈی این اے کے ٹکڑے جیل الیکٹروفورسس پر بڑے ڈی این اے کے ٹکڑوں کی نسبت زیادہ تیزی سے منتقل ہوتے ہیں۔,high_school_biology,3
گیس کا مرحلہ عام طور پر درج ذیل میں سے کس بایو جیو کیمیکل سائیکل سے غائب ہے؟,پانی|کاربن|سلفر|فاسفورس,high_school_biology,3
مندرجہ ذیل میں سے کون سی ایسی خاصیت ہے جو زیکا بخار، ویسٹ نیل بخار، اور ملیریا سے مشترک ہے؟,بیماریاں وائرس کی وجہ سے ہوتی ہیں۔|بیماریاں صرف ان لوگوں میں ہوتی ہیں جو اشنکٹبندیی ممالک میں جاتے ہیں یا رہتے ہیں۔|بیماریوں کا سبب بننے والے پیتھوجینز اینٹی بائیوٹکس کے خلاف مزاحمت پیدا کر چکے ہیں۔|بیماریاں پیدا کرنے والے جراثیم بنیادی طور پر متاثرہ مچھر کے کاٹنے سے پھیلتے ہیں۔,high_school_biology,3
اگر ایچ ایم ایس بیگل گیلاپاگوس جزائر کو مکمل طور پر نظرانداز کر دیتا تو ڈارون کو,کئی نسلوں میں اچھی طرح سے موافقت پذیر آبادی کی تعداد کا رشتہ دار استحکام۔|آبادی کی تبدیلی سے گزرنے کی صلاحیت جب وہ کسی خاص ماحول کے مطابق ہوتی ہیں۔|حیاتیات کا رحجان اولاد کی صحیح تعداد پیدا کرنے کا رجحان جس کی ماحول مدد کر سکتا ہے۔|لامحدود وسائل جو زیادہ تر قدرتی ماحول میں آبادی میں اضافے کی حمایت کرتے ہیں۔,high_school_biology,1
لپڈس کے بارے میں درج ذیل میں سے کون سا بیان درست ہے؟,غیر سیر شدہ فیٹی ایسڈ دل کی بیماری سے منسلک ہیں۔|لپڈس سیل کی سطح کے زیادہ تر رسیپٹرز بناتے ہیں۔|فاسفولیپڈس پانی میں گھلنشیل ہیں۔|سٹیرائڈز لپڈز ہیں جو گلیسرول اور فیٹی ایسڈز پر مشتمل ہوتے ہیں۔,high_school_biology,2
مندرجہ ذیل سبھی کنیکٹیو ٹشو کی مثالیں ہیں سوائے اس کے,ligaments|پٹھوں|خون|کارٹلیج,high_school_biology,1
فتوسنتھیسس کے ہلکے رد عمل کیلون سائیکل کو مندرجہ ذیل میں سے کس کے ساتھ فراہم کرتے ہیں؟,روشنی کے رد عمل روشنی سے آزاد ردعمل کے لیے آکسیجن فراہم کرتے ہیں۔|ATP اور NADPH کیلون سائیکل کے لیے بجلی اور خام مال فراہم کرتے ہیں۔|جڑوں کے ذریعے پودے میں داخل ہونے والا پانی کیلون سائیکل کو براہ راست ہائیڈروجن فراہم کرتا ہے۔|روشنی پر منحصر رد عمل سے جاری CO2 کیلون سائیکل کے لیے خام مال فراہم کرتا ہے۔,high_school_biology,1
جب پہلے چھوٹے پروکیریوٹک سیل نے ایک بڑے پروکیریوٹک سیل کے اندر رہائش اختیار کی تو اس نے یوکرائیوٹک سیل کی آمد کا اعلان کیا اور زمین پر نئی زندگی کے دھماکے کا باعث بنی۔ اس کے بعد سے، زمین پر زیادہ تر خلیات اندرونی آرگنیلز ہیں. مندرجہ ذیل میں سے کون سا بہترین اندرونی جھلیوں اور آرگنیلز ہونے کے فائدہ کا خلاصہ کرتا ہے؟,ڈی این اے زیادہ مؤثر طریقے سے دوبارہ پیدا کر سکتا ہے۔|اگرچہ پروکاریوٹس میں مائٹوکونڈریا نہیں ہوتا ہے، ان میں ڈھانچے ہوتے ہیں جو ایک ہی کام انجام دیتے ہیں۔|آرگنیلز سیل میں مخصوص رد عمل کو الگ کرتے ہیں اور میٹابولک کارکردگی کو بڑھاتے ہیں۔|کمپارٹمنٹلائزیشن پروکیریٹس کو زیادہ تیزی سے دوبارہ پیدا کرنے کے قابل بناتی ہے۔,high_school_biology,2
ویکسینیشن کے بارے میں درج ذیل میں سے کون سا درست ہے؟,یہ مختلف ریسیپٹرز کی تعداد میں اضافہ کرتا ہے جو کسی خاص روگجن کو پہچانتے ہیں۔|یہ اینٹیجن کے لیے مخصوص مختلف میکروفیجز کی تعداد میں اضافہ کرتا ہے۔|یہ ایپیٹوپس کی تعداد میں اضافہ کرتا ہے جسے مدافعتی نظام پہچان سکتا ہے۔|یہ رسیپٹرز کے ساتھ لیمفوسائٹس کی تعداد میں اضافہ کرتا ہے جو اینٹیجن کو پہچان سکتے ہیں اور ان سے منسلک ہوسکتے ہیں۔,high_school_biology,3
