question,choices,subject,answer
ذیل میں کون سا بیان آسٹن کے اس استدلال سے منطقی طور پر پیروی کرنے کا سب سے کم امکان ہے کہ ایک منظوری میں سب سے چھوٹی برائی کو جنم دینے کا سب سے چھوٹا موقع ہوتا ہے؟,تمام احکامات میں کچھ منظوری شامل ہے۔|حکم کے تصور میں اس بات کا امکان موجود ہے کہ حکم کی تعمیل کرنے میں ناکامی کی پیروی کی جائے گی۔|منظوری کے بغیر محض خواہش کا اظہار حکم نہیں ہے۔|ایک کمانڈ کسی کی قانونی حیثیت کو تبدیل کرنے کا اختیار دیتا ہے۔,jurisprudence,3
ویبر 'انگلینڈ کا مسئلہ' کیسے حل کرتا ہے؟,اس کے وجود سے انکار کر کے۔|عام قانون اور سول قانون کے درمیان فرق کی وضاحت کرتے ہوئے.|انگریزی قانونی نظام کی بعض خصوصیات کو ممتاز کرتے ہوئے جنہوں نے سرمایہ داری کی ترقی میں سہولت فراہم کی۔|جائز تسلط کی اہمیت کو پہچان کر۔,jurisprudence,2
قدرتی قانون کے بارے میں سیسیرو کا تصور 'اس خیال پر مبنی ہے کہ 'حقیقی قانون فطرت کے ساتھ اتفاق میں صحیح وجہ ہے۔' وجہ ایک اہم عنصر ہے کیونکہ:,عقل کا اطلاق نہ کرنا انسانوں کے لیے گناہ ہے۔|فطری قانون کے اصول استدلال سے دریافت ہوتے ہیں۔|فطری قانون معقول وجہ کے بغیر لاگو نہیں ہوتا۔|فطرت کا قانون تمام مثبت قانون کی بنیاد ہے۔,jurisprudence,1
کیتھرین میک کینن کا استدلال ہے کہ چونکہ مرد خواتین پر غلبہ رکھتے ہیں، اس لیے یہ سوال بالآخر طاقت میں سے ایک ہے۔ ذیل میں کون سی تجویز اس دلیل کے ساتھ سب سے زیادہ متضاد ہے؟,خواتین سیاسی دباؤ کے ذریعے برابری حاصل کر سکتی ہیں۔|مساوات ناممکن ہے کیونکہ مرد خواتین کو مختلف قرار دیتے ہیں۔|'عورت' کے تصور کو نئے سرے سے بیان کرنے کی ضرورت ہے۔|دنیا فالو سینٹرک اور جابرانہ ہے۔,jurisprudence,0
"""متغیر مواد کے ساتھ فطری قانون"" کی وضاحت کرنے والا کون تھا؟",جان رالز|اسٹملر|جیروم ہال|جان فنس,jurisprudence,1
________ مکتبہ فقہ اس بات پر زور دیتا ہے کہ قانون کچھ سماجی مقاصد کو حاصل کرنے اور آگے بڑھانے کا ایک ذریعہ ہے۔,تاریخی|تجزیاتی|کمانڈ|سماجیات,jurisprudence,3
مالینوسکی کے مطابق، ٹروبرینڈ جزائر کے باشندوں نے اپنے معاشرے کو کس تصور کے گرد منظم کیا؟,تنازعہ۔|محبت۔|جنگ|باہمی تعاون۔,jurisprudence,3
جسٹس فار ہیج ہاگس میں ڈورکن 'ہیوم کے اصول' کی تائید کرتا ہے۔ اس خیال سے وہ کیا سمجھتا ہے؟,کہ قانون اور اخلاق میں کوئی تمیز نہیں۔|کہ صحیح اور غلط میں تمیز ہے۔|دنیا یا انسانی فطرت کے بارے میں حقائق عام طور پر یہ طے نہیں کر سکتے کہ کیا ہونا چاہیے۔|کہ انسانی حقوق بنیادی طور پر ناقص ہیں۔,jurisprudence,2
لیوٹارڈ کے قول 'میں مابعد جدید کو میٹا بیانیہ کی طرف ناقابل یقینیت کے طور پر بیان کرتا ہوں' کا مطلب ہے:,انفرادی کہانیاں مشتبہ ہیں۔|قانون جامد ہے۔|آفاقی قدریں بے معنی ہیں۔|ادب جبر کو دوبارہ پیدا کرتا ہے۔,jurisprudence,2
Habermas 'قانون بطور میڈیم' اور 'قانون بطور ادارہ' کے درمیان فرق کرتا ہے۔ ذیل میں کون سا بیان اس فرق کو درست طریقے سے بیان کرتا ہے؟,قانون بطور میڈیم' قانون کو رسمی، عمومی قواعد کے ایک جسم کے طور پر بیان کرتا ہے جو ریاست اور معیشت کو کنٹرول کرتے ہیں۔ 'قانون بطور ادارہ' 'لائف ورلڈ' میں بستا ہے اور اپنی مشترکہ اقدار اور اصولوں کا ادارہ جاتی شکل میں اظہار کرتا ہے۔|قانون بطور میڈیم' میڈیا کے ذریعہ قانون کو پیش کرنے کے طریقے پر مشتمل ہوتا ہے۔ 'قانون بطور ادارہ' عدالتوں کو بیان کرتا ہے۔|قانون بطور میڈیم' اس انداز سے متعلق ہے جس میں قانون اپنے قواعد کو آسان الفاظ میں بیان کرتا ہے۔ 'قانون بطور ادارہ' سے مراد قانون ساز اداروں کی طرف سے قوانین کا باضابطہ اعلان ہے۔|قانون بطور میڈیم' کو قانونی ترقی کے درمیانی مرحلے کے طور پر بیان کیا گیا ہے۔ 'قانون بطور ادارہ' ترقی یافتہ مرحلہ ہے۔,jurisprudence,0
یہ دعویٰ کرنا کہ قانون کی تعمیل کرنا ایک اولین فرض ہے کہ اس پر زور دیا جائے:,کسی کا فرض ہے کہ وہ بغیر کسی استثناء کے قانون کی پابندی کرے، چاہے اس کا مواد کچھ بھی ہو۔|جس قانون سے اتفاق نہ کیا گیا ہو اس کی پابندی کرنا کوئی فرض نہیں ہے۔|ڈیوٹی صرف ان لوگوں پر لاگو ہوتی ہے جو زیر بحث قانون سے براہ راست متاثر ہوتے ہیں۔|ذمہ داری اس میں شامل قطعی قانونی دفعات سے آزادانہ طور پر پیدا ہوتی ہے - جب تک کہ کسی مخصوص استثناء کا جواز پیش کرنے کی کوئی وجہ نہ ہو۔,jurisprudence,3
ڈورکن کا کہنا ہے کہ ہر قانونی سوال کا صرف ایک ہی صحیح جواب ہوتا ہے۔ ذیل میں کون سی تجویز اس دعوے سے زیادہ مطابقت نہیں رکھتی؟,مشکل مقدمات میں جج عموماً حقوق کی بنیاد پر مقدمات کا فیصلہ کرتے ہیں۔|فریقین کے حقوق عدالتوں کے سامنے زیادہ تر مقدمات کے تعین میں شامل ہیں۔|ججز سخت صوابدید کا استعمال کرتے ہیں۔|جج آئینی اور ادارہ جاتی تاریخ کے ساتھ بہترین 'فٹ' تلاش کرتے ہیں۔,jurisprudence,2
رابرٹ اپنی کار کی فروخت پر بات چیت کرتے ہوئے مندرجہ ذیل بیان دیتا ہے، 'یہ مارکیٹ میں سب سے تیز کار ہے۔' اس کا بیان دعویٰ کی حمایت کر سکتا ہے:,غلط بیانی|دھوکہ|دھوکہ دہی اور غلط بیانی|مندرجہ بالا میں سے کوئی نہیں,jurisprudence,3
آسٹن کے مطابق فقہ کی سائنس کا تعلق ہے۔,اخلاقیات|مثبت قانون|خدائی قانون|قدرتی قانون,jurisprudence,1
مندرجہ ذیل میں سے کون سا بیان فلر کی 'قانون کی اندرونی اخلاقیات' کی نوعیت کو بہترین طور پر پکڑتا ہے؟,قانون کا مثبت نظریہ۔|خواہش کی ایک اخلاقیات۔|قدرتی قانون کا ایک Aquinian تصور۔|'نقصان کے اصول' کا رد۔,jurisprudence,1
ہارٹ کا استدلال ہے کہ ثانوی اصول 'طاقت فراہم کرنے والے' ہیں لیکن یہ تسلیم کرنے کے اصول کے معاملے میں ناقابل یقین لگتا ہے کیونکہ:,یہ دونوں اختیارات دیتا ہے اور ججوں پر مقدمات کا فیصلہ کرنے کے فرائض عائد کرتا ہے۔|یہ کوئی سماجی اصول نہیں ہے۔|یہ صرف وحدانی آئینوں کے معاملے میں لاگو ہوتا ہے۔|یہ اتھارٹی کے ماخذ کی وضاحت کرنے میں ناکام ہے۔,jurisprudence,0
نظیر کی پابندی کو ________ کا نظریہ کہا جاتا ہے۔,nolo دعویدار|فیصلہ گھورنا|کافی کارکردگی|تجارتی ناقابل عملیت,jurisprudence,1
ہارٹ آف لارڈ ڈیولن کی دلیل کے ذریعہ ذیل میں کس تجویز کو سب سے طاقتور تردید کے طور پر بیان کیا جا سکتا ہے؟,معاشرے کو فوجداری قانون کے ذریعے اپنی اخلاقی اور سماجی ہم آہنگی کو برقرار رکھنے کا کوئی حق نہیں ہے۔|ہم جنس پرستوں کی حرکتیں عوامی غم و غصے کا باعث بنتی ہیں۔|عدالتیں ہم جنس پرستی اور جسم فروشی جیسے اخلاقی سوالات کو حل کرنے کے لیے بہترین جگہ ہیں۔|قانون بے ترتیب ہے۔,jurisprudence,0
معاشرے میں موجود قانون کی قسم سے کیا تعلق ہے Durkhim (1) مکینیکل اور (2) نامیاتی یکجہتی کے درمیان شناخت کرتا ہے؟,میکانکی یکجہتی معاشرے میں تنازعات کو جنم دیتی ہے۔ نامیاتی یکجہتی زیادہ سماجی ہم آہنگی کا باعث بنتی ہے۔|مکینیکل یکجہتی جابرانہ قانون کی طرف لے جاتی ہے۔ نامیاتی یکجہتی بحالی قانون کی طرف لے جاتی ہے۔|مکینیکل یکجہتی کارکردگی کو فروغ دیتی ہے۔ نامیاتی یکجہتی غیر موثریت کا باعث بنتی ہے۔|مکینیکل یکجہتی ایک زیادہ جمہوری قانونی نظام پیدا کرتی ہے۔ نامیاتی یکجہتی ایک زیادہ آمرانہ قانونی نظام۔,jurisprudence,1
مندرجہ ذیل میں سے کون سا اقتباس فرق نسواں کے مرکزی مقالے کی بہترین وضاحت کرتا ہے؟,انفرادی خواتین کے درمیان بنیادی اختلافات ہیں۔'|مرد اور خواتین کے حقوق نسواں کے منصوبے کے بارے میں مختلف تصورات ہیں۔'|خواتین سیاق و سباق کو دیکھتے ہیں، جبکہ مرد انصاف کے غیر جانبدار، تجریدی تصورات کی اپیل کرتے ہیں۔'|مرد عورتوں سے اپنے فرق کو سمجھنے سے قاصر ہیں۔',jurisprudence,2
Dworkin کے قانون کی سالمیت کے تصور سے ذیل میں کون سا بیان منطقی طور پر پیروی کرنے کا سب سے کم امکان ہے؟,اس سے زیادہ انفرادی حقوق اور زیادہ آزادی پیدا ہونے کا امکان ہے۔|یہ ایک کمیونٹی کو زیادہ حقیقی بناتا ہے۔|اس سے آمریت کا دروازہ کھلتا ہے۔|یہ سیاسی طاقت کے استعمال کے لیے اخلاقی جواز کو بہتر بناتا ہے۔,jurisprudence,2
جسٹس فار ہیج ہاگس میں ڈورکن کے مرکزی دلائل میں سے کون سا بیان بہترین بیان کرتا ہے؟,قانون کے تصور میں اخلاقیات کا کوئی کردار نہیں ہے۔|اخلاقی دلائل صرف مشکل صورتوں میں کام کرتے ہیں۔|قانون یہ بتاتا ہے کہ کون سی اخلاقی اقدار ہمارے اخلاقی رویے کو متاثر کرتی ہیں۔|اخلاقی اقدار آزاد اور معروضی دونوں ہیں۔,jurisprudence,3
کون سا بیان Kelsen's Grundnorm کی نوعیت اور کام کو بہترین انداز میں بیان کرتا ہے؟,قانونی نظام کی اخلاقیات کا حتمی ذریعہ۔|وہ قاعدہ جو اصولوں کو اطاعت کی عادات سے ممتاز کرتا ہے۔|ایک ریاست کا آئین۔|ایک قیاس جو قانونی نظام کے بارے میں ہماری سمجھ میں سہولت فراہم کرتا ہے۔,jurisprudence,3
کریٹیکل لیگل اسٹڈیز (سی ایل ایس) کا اکثر امریکی حقیقت پسندی سے موازنہ کیا جاتا ہے۔ مندرجہ ذیل بیانات میں سے کون سا غلط ہے؟,دونوں کا تعلق 'قانون کی عملداری' سے ہے۔|دونوں فارملسٹ مخالف اور شکی ہیں۔|دونوں لبرل نظریہ اپناتے ہیں۔|دونوں قانون کو بے نقاب کرنے کی کوشش کرتے ہیں۔,jurisprudence,2
مندرجہ ذیل میں سے کون اصولوں اور پالیسیوں کے درمیان ڈورکن کے امتیاز کو بہترین انداز میں بیان کرتا ہے؟,اصول قانون ساز ہیں، پالیسیاں نظیر ہیں۔|اصول حقوق بیان کرتے ہیں، پالیسیاں فرائض بیان کرتی ہیں۔|اصول جمہوری ہیں، پالیسیاں آمرانہ ہیں۔|اصول حقوق بیان کرتے ہیں، پالیسیاں مقاصد بیان کرتی ہیں۔,jurisprudence,3
قوانین کو اکثر ________ قانون کہا جاتا ہے۔,ارد|اہل|تعاون کیا|کوڈ شدہ,jurisprudence,3
قانونی مثبتیت کی سب سے کم درست وضاحت کون سی ہے؟,یہ اخلاق اور قانون کو لازم و ملزوم سمجھتا ہے۔|یہ قانون کو احکامات کے طور پر سمجھتا ہے۔|یہ ایک قانونی حکم کو ایک بند منطقی نظام کے طور پر دیکھتا ہے۔|یہ اس نظریے کی تائید کرتا ہے کہ اخلاقیات اور قانون کے درمیان کوئی ضروری تعلق نہیں ہے۔,jurisprudence,0
ذیل میں کون سی تجویز بینتھم کے فیلیسیفک کیلکولس کی سب سے طاقتور تردید ہے؟,خوشی معاشی خوشحالی سے کم اہم ہے۔|کسی کے اعمال کے تمام نتائج کا حساب لگانا ناممکن ہے۔|درد اور خوشی زندگی کی ناگزیر خصوصیات ہیں۔|افادیت پسندی سماجی پس منظر میں فرق کو مدنظر رکھنے میں ناکام رہتی ہے۔,jurisprudence,1
ڈونی نے سیلی پر چاقو پھینکا، اسے شدید زخمی کرنے کا ارادہ کیا۔ تاہم، ڈونی نے سیلی کو یاد کیا۔ سیلی نے چاقو کو بالکل اسی طرح دیکھا جیسے اس کے سر سے گھوم رہا تھا، اس سے تقریباً ایک انچ غائب تھا۔ اس کے نتیجے میں سیلی بہت خوفزدہ تھی۔ سیلی نے ڈونی پر حملہ اور بیٹری کا مقدمہ دائر کیا۔ مندرجہ ذیل میں سے کون سا سب سے زیادہ درست ہے؟,ڈونی بیٹری کے لیے ذمہ دار ہوگا، لیکن حملہ نہیں۔|ڈونی حملے کا ذمہ دار ہوگا، لیکن بیٹری نہیں۔|ڈونی حملہ اور بیٹری کے لیے ذمہ دار ہو گا۔|ڈونی حملہ یا بیٹری کے لیے ذمہ دار نہیں ہوگا کیونکہ یہ صرف ایک مجرمانہ معاملہ ہے۔,jurisprudence,1
قانون کا مارکسی اکاؤنٹ انفرادی حقوق کو کیوں مسترد کرتا ہے؟,کیونکہ وہ ریاستی کنٹرول سے مطابقت نہیں رکھتے۔|کیونکہ وہ سرمایہ دارانہ معیشت کا اظہار ہیں اور سوشلسٹ معاشرے میں غیر ضروری ہیں۔|کیونکہ حقوق کا تصور فلسفیانہ طور پر ناقص ہے۔|کیونکہ مارکس، اینگلز اور لینن حقوق کا ایک مربوط تجزیہ فراہم کرنے میں ناکام رہے۔,jurisprudence,1
کیلسن کے نظریہ قانون کو خالص نظریہ کہا جاتا ہے کیونکہ کیلسن:,خالصتاً صرف فقہ پر بحث کی۔|اخلاقیات اور پاکیزگی کے مطابق قانون کی تعریف کی۔|مذہب، اخلاقیات، سماجیات اور تاریخ سے الگ قانون|قانون پر خالصتاً انصاف کے حوالے سے بحث کی۔,jurisprudence,0
مندرجہ ذیل مقاصد میں سے کون سا 'اندرونی نقطہ نظر' ہارٹ کے تصور قانون میں ادا کرتا ہے؟,یہ سماجی قوانین کو محض گروہی عادات سے ممتاز کرتا ہے۔|یہ عدالتی کام کی وضاحت کرتا ہے۔|یہ مقننہ کے اختیار کو واضح کرتا ہے۔|یہ قانون اور انصاف کے درمیان تعلق پر زور دیتا ہے۔,jurisprudence,0
قانون کا ادارہ جو افراد کے درمیان حقوق قائم کرتا ہے اور ان حقوق کی خلاف ورزی کے ازالے کا بندوبست کرتا ہے اسے کہا جاتا ہے:,جرم کے متعلق قانون|شہری قانون۔|یونیفارم کمرشل کوڈ۔|فیصلہ گھورنا۔,jurisprudence,1
Parfit مساوات کی مخالفت کیوں کرتا ہے؟,اس کا کہنا ہے کہ غیر مساوی معاشرہ ناگزیر ہے۔|ان کا دعویٰ ہے کہ غریبوں کی ضروریات کو ترجیح دے کر ہم مساوات کو بڑھا سکتے ہیں۔|انہوں نے کہا کہ ہم سب اپنی غربت کے ذمہ دار ہیں۔|وہ مساوات کے تصور کو یکسر مسترد کرتا ہے۔,jurisprudence,1
مثبتیت کے کلیدی وعدوں کا سب سے بنیادی،' کین ہما لکھتے ہیں، 'سوشل فیکٹ تھیسس ہے۔' یہ کیا دعویٰ کرتا ہے؟,وہ قانون بنیادی طور پر ایک نوادرات یا سماجی تعمیر ہے۔|کہ قانونی نظام کا سماجی قوتوں سے کوئی تعلق نہیں ہے۔|وہ معاشرہ مسلسل بہاؤ کی حالت میں ہے۔|وہ قانونی مثبتیت ایک سماجی نظریہ ہے۔,jurisprudence,0
نوزک اپنے تاریخی استحقاق کے نظریہ کی تنقید کا جواب کیسے دیتا ہے کہ اگر معاشرے میں اشیا کی تقسیم غیر منصفانہ ہو تو نچلے حصے والوں کو ہمیشہ نقصان ہوتا ہے؟,دولت کی دوبارہ تقسیم سے اس کا تدارک کیا جا سکتا ہے۔|اگر ہر شخص کی ہولڈنگز منصفانہ ہیں، تو ہولڈنگز کی کل تقسیم منصفانہ ہے۔|تاریخی عوامل اخلاقی ضروریات کے لیے ثانوی حیثیت رکھتے ہیں۔|اس کے پاس کوئی جواب نہیں ہے۔,jurisprudence,1
________ مکتبہ فقہ کا خیال ہے کہ قانون کی تشکیل منطق سے ہوتی ہے۔,تاریخی|تجزیاتی|کمانڈ|سماجیات,jurisprudence,1
ڈورکن کا استدلال ہے کہ یہ صرف وسائل کی مساوات کا تصور ہے جو فلاح و بہبود کی مساوات کے آئیڈیل کو محفوظ بنا سکتا ہے۔ وہ مساوات کے اس پہلو کو کس طرح ماپنے کا مشورہ دیتا ہے؟,جب کوئی بھی دوسرے کے وسائل کے بنڈل کو اپنے پر ترجیح نہیں دے گا۔|نجی جائیداد کی ملکیت کے حوالے سے۔|افراد کے ذریعہ ادا کردہ انکم ٹیکس کی رقم سے۔|جب کمیونٹی یہ طے کرتی ہے کہ مساوات حاصل ہو گئی ہے۔,jurisprudence,0
کون سا بیان غیر مثبت قانونی نظریہ نگاروں کے درمیان قانون اور اخلاقیات کے درمیان تعلق کو بہترین انداز میں بیان کرتا ہے؟,قانون اور اخلاقیات میں کوئی رشتہ نہیں ہے۔|قانون ہمیشہ اخلاقی نظریات سے آگے ہوتا ہے۔|قانون اخلاقیات سے جڑا ہوا ہے۔|اخلاقیات عام طور پر قانون سے پہلے ہوتی ہے۔,jurisprudence,2
اشتراکیت ارسطو کے فلسفے سے کانٹ کے فلسفے سے زیادہ کیوں مشابہت رکھتی ہے؟,کیونکہ ارسطو نے غلامی کو جائز قرار دیا۔|کیوں کہ کانٹ فرد کو سماجی اخلاقیات سے ممتاز کرنے میں ناکام رہے؟|کیونکہ ارسطو کا خیال تھا کہ انسان ایک 'سماجی جانور' ہے۔|کیونکہ کانٹ فرد کو غیر اہم سمجھتا تھا۔,jurisprudence,2
ذیل میں کون سی تجویز سزا کے نتیجہ خیز جواز کے ساتھ سب سے زیادہ متضاد ہے؟,سزا سلامتی کی حفاظت کرتی ہے۔|سزا جرم کو روکنے یا کم کرنے کا ایک سرمایہ کاری مؤثر طریقہ ہے۔|سزا ذاتی حفاظت کی حفاظت کرتی ہے۔|سزا جرم کے مطابق ہونی چاہیے۔,jurisprudence,3
________ مکتبہ فقہ کے فلسفیوں کا خیال ہے کہ قانون معاشرے کی اخلاقیات، تاریخ، منطق، یا سماجیات کی عکاسی کے بجائے حکمران جماعت کی طرف سے تیار کردہ، ابلاغ، اور نافذ کردہ قوانین کا ایک مجموعہ ہے۔,کمانڈ|قانون اور معاشیات|قدرتی قانون|تنقیدی قانونی مطالعہ,jurisprudence,0
ذیل میں کون سا بیان سزا کے کام کے بارے میں ڈرکھیم کے نظریہ کی بہترین نمائندگی کرتا ہے؟,ڈیٹرنس۔|بحالی.|انتقام۔|صحرا,jurisprudence,2
Dworkin کا ​​'Semantic Sting' سے کیا مطلب ہے؟,قانون کی زبان عام طور پر غیر واضح ہے۔|وکلاء کے دلائل عام طور پر زبان سے متعلق ہوتے ہیں۔|ججز لسانی غلط فہمی کا شکار ہیں۔|تسلیم کا قاعدہ مکمل طور پر قانونی جواز کا حساب نہیں دے سکتا۔,jurisprudence,3
کسی بھی مفروضے کی نشاندہی کرنے کا اظہار جو اثرات کو چھپاتا ہے اس حقیقت کو چھپانے کے لیے کہ قانون کے اصول میں تبدیلی ہوئی ہے، اس کے حرف میں کوئی تبدیلی نہیں کی گئی ہے، اس کے عمل میں ترمیم کی جارہی ہے:,قانونی افسانہ|ایکویٹی|اپنی مرضی کے مطابق|قانون سازی,jurisprudence,0
ہیوم کا فطری قانون پر حملہ اس کی دلیل پر ہے کہ:,ہم معروضی طور پر یہ نہیں جان سکتے کہ اخلاقی طور پر کیا صحیح ہے یا غلط۔|قدرتی قانون پسماندہ نظر آتا ہے۔|سماجی معاہدہ نام کی کوئی چیز نہیں ہے۔|قدرتی قانون ریاست کو حملوں سے بچانے میں ناکام رہتا ہے۔,jurisprudence,0
ڈورکن لبرل مساوات کی حمایت کیوں کرتا ہے؟,کیونکہ یہ انفرادی قسمت پر ذاتی پسند کو اثر دینے کی کوشش کرتا ہے۔|کیونکہ آزادی مساوات سے زیادہ اہم ہے۔|کیونکہ ایک منڈی کی معیشت صرف ہے۔|کیونکہ ریاست افراد کے درمیان مساوات کا بہترین ثالث ہے۔,jurisprudence,0
اسکینڈے نیویا کے حقیقت پسند قانون کے لیے مابعدالطبیعاتی نقطہ نظر کو کیوں مسترد کرتے ہیں؟,کیونکہ وہ تجربیت کو ایک زیادہ قابل اعتماد طریقہ سمجھتے ہیں جس کے ذریعے قانون کے تصور کو سمجھا جاتا ہے۔|کیونکہ انہیں قانونی نظام کے آپریشن میں کوئی دلچسپی نہیں ہے۔|کیونکہ ان کا نقطہ نظر عام قانون کے بارے میں بینتھم کے شکی اکاؤنٹ پر مبنی ہے۔|کیونکہ وہ قانونی نظریات کے قدرتی قانون کے تجزیے کو ترجیح دیتے ہیں۔,jurisprudence,0
ذیل میں کون سا بیان اس دلیل کے ساتھ کم سے کم مطابقت رکھتا ہے کہ غیر منصفانہ قانونی نظام میں ججوں کو استعفیٰ دینا چاہئے؟,ججوں کا فرض ہے کہ وہ انصاف سے کام لیں۔|چونکہ وہ بھی غیر منصفانہ نظام کو سہارا دیتے ہیں اس لیے وکلا کو بھی مستعفی ہو جانا چاہیے۔|اگر کوئی اخلاقی جج استعفیٰ دیتا ہے، تو اس کی جگہ کم اخلاقی جج لے سکتا ہے۔|ججز قانون نہیں بناتے، اس لیے انہیں غیر منصفانہ قانون سازی کا ذمہ دار نہیں ٹھہرایا جا سکتا۔,jurisprudence,3
عام قانونی نظریہ کا سب سے درست خلاصہ مندرجہ ذیل بیانات میں سے کس کے ذریعہ کیا گیا ہے؟,اس کی بنیادی فکر اخلاقی یا سیاسی اقدار سے ہے۔|اس کی نمائندگی قانون کے مثبت نظریہ سے ہوتی ہے جیسا کہ HLA ہارٹ نے تیار کیا ہے۔|یہ اس خیال کا اظہار کرتا ہے کہ قانون صرف اصولوں پر مشتمل ہے۔|یہ اخلاقی مسائل پر قانون سازی کے اطلاق کے تجزیے میں مصروف ہے۔,jurisprudence,0
ہارٹ لکھتے ہیں: 'کسی چیز کی قانونی طور پر درست ہونے کی تصدیق اطاعت کے سوال کا حتمی نہیں ہے... سرکاری نظام میں جو شان و شوکت یا اختیار کتنا ہی بڑا کیوں نہ ہو، اس کے مطالبات آخر کار ایک کے سامنے پیش کیے جائیں۔ اخلاقی جانچ پڑتال.' یہ قانونی مثبتیت کی نوعیت کے بارے میں کیا کہتا ہے؟,وہ قانونی مثبتیت قانون کی اخلاقیات کے بارے میں بے فکر ہے۔|اس درست طریقے سے نافذ کردہ قانون کی ہمیشہ اطاعت کی جانی چاہیے۔|کہ اخلاقی مسائل سرکاری قانونی نظام سے باہر ہیں۔|کہ غیر منصفانہ قانون کو ماننا کوئی اخلاقی فرض نہیں ہے۔,jurisprudence,3
مندرجہ ذیل میں سے کون سی تجویز کو وہ لوگ مسترد کر دیں گے جو خود کو تنقیدی قانونی تھیورسٹ کے طور پر بیان کرتے ہیں؟,قانون سیاست ہے۔|قانون طے شدہ ہے۔|قانون معاشی طاقت کی عکاسی کرتا ہے۔|قانون غیر مستحکم ہے۔,jurisprudence,1
پوسنر دو بنیادوں پر قانون کی خود مختاری سے انکار کرتا ہے۔ ان میں سے کسی ایک کا نام بتائیں۔,وہ اس بات سے انکار کرتا ہے کہ قانون سماجی اور اقتصادی قوتوں سے آزادانہ طور پر تیار ہوتا ہے۔|اس کا دعویٰ ہے کہ قانون معاشی طور پر غیر اخلاقی ہے۔|وہ قانون کے مثبت اکاؤنٹ کو مسترد کرتا ہے۔|وہ قانون کے کسی بھی سماجی تجزیے کی مخالفت کرتا ہے۔,jurisprudence,0
بل نے Ajax Minimart سے Sipep کا ایک کین خریدا۔ جب اس نے سیپ پینا ختم کیا، بل نے دیکھا کہ ڈبے میں مردہ کیڑے ڈبے کے اندر کے نیچے پھنس گئے ہیں۔ Ajax کے خلاف سخت مصنوعات کی ذمہ داری ٹارٹ ایکشن میں، بل کو دیگر چیزوں کے ساتھ یہ ثابت کرنا ہوگا کہ:,Ajax سیپ فروخت کرنے والا ایک مرچنٹ ہے۔|ایجیکس کو خراب حالت کا علم تھا یا اسے معلوم ہونا چاہیے تھا۔|Ajax کو Sipep پروڈکٹس کے ساتھ ملتے جلتے دیگر مسائل کی پیشگی اطلاع تھی۔|ایجیکس نے اصل میں مردہ کیڑوں کو ڈبے میں رکھا۔,jurisprudence,0
________ مکتبہ فقہ کا خیال ہے کہ قانون سماجی روایات اور رسوم و رواج کا مجموعہ ہے جو صدیوں میں تیار ہوئی ہیں۔,تاریخی|تجزیاتی|کمانڈ|سماجیات,jurisprudence,0
سب سے درست جواب کی نشاندہی کریں: آسٹن کے مطابق، قانون میں درج ذیل صفات ہیں:,حکم، خودمختار اور نفاذ قابلیت|حکم، خود مختار اور قانونی علاج|حکم، خود مختار اور منظوری|حکم، خود مختار اور تابعی کے لحاظ سے اطاعت,jurisprudence,2
مندرجہ ذیل میں سے کون سا اسکول اس نظریہ کی تائید کرتا ہے کہ جب کوئی رواج عدالتوں کے ذریعہ عدالتی تسلیم کی مہر حاصل کرتا ہے تو وہ قانون بن جاتا ہے,تجزیاتی سکول|نیچرل لا سکول|تاریخی سکول|سماجیات کا اسکول,jurisprudence,0
حقوق کی مرضی کا نظریہ برقرار رکھتا ہے کہ Y کی ڈیوٹی کے نفاذ کے لیے X کی مرضی کے استعمال کی ضرورت ہوتی ہے۔ مندرجہ ذیل میں سے کون اس ارتباط کے بغیر دلچسپی کا نظریہ وضع کرنے میں کامیاب ہوتا ہے؟,X کی دلچسپی کے بارے میں جیسا کہ براہ راست Y کی ڈیوٹی سے متعلق ہے۔|اس حق کو قبول کرنے کا مطلب یہ ہے کہ اس حق کے ذریعہ پیش کردہ مفاد کو تسلیم کیا جانا چاہئے۔|پسند کی مشق کے طور پر دلچسپی کا علاج کرنا۔|اس بات پر زور دیتے ہوئے کہ X کا حق ہے جب بھی اس کے مفاد کے تحفظ کو فرائض عائد کرنے کی وجہ کے طور پر تسلیم کیا جاتا ہے - صرف اس صورت میں جب وہ اصل میں عائد کیے گئے ہوں۔,jurisprudence,1
کون سا بیان ہوبس اور لاک کے اختیار کردہ عہدوں کے درمیان بنیادی فرق کو نمایاں کرنے کے قریب ہے؟,وہ نظم و نسق برقرار رکھنے میں عدالتوں کے کردار کے حوالے سے مختلف رویہ اپناتے ہیں۔|وہ معاشرے میں قانون کے کردار کے بارے میں متفق نہیں ہیں۔|معاہدہ کی ذمہ داریوں کی نوعیت کے بارے میں ان کے مخالف خیالات ہیں۔|وہ سماجی معاہدے سے پہلے اپنی زندگی کے حساب کتاب کے حوالے سے مختلف ہیں۔,jurisprudence,3
