answer,subject,choice_3,choice_2,choice_1,choice_0,question
2,high_school_us_history,نسلی تعصب کی وجہ سے، ہسپانوی متلاشیوں نے مقامی لوگوں کے ساتھ باہمی شادیوں سے پرہیز کیا۔,کرسٹوفر کولمبس پہلا یورپی نہیں تھا جس نے شمالی امریکہ کی سیر کی تھی۔,میکسیکو میں ابتدائی مقامی تہذیبوں نے ہسپانوی متلاشیوں کو مویشی پالنے اور گندم کی کاشت سے متعارف کرایا۔,افریقی غلامی فلوریڈا میں ہسپانوی بستیوں کا براہ راست نتیجہ تھا۔,"یہ سوال درج ذیل معلومات کا حوالہ دیتا ہے۔
’’جن کی حالت ایسی ہے کہ ان کا کام جسم کا استعمال ہے اور ان سے اس سے بہتر کسی چیز کی توقع نہیں کی جا سکتی، میں کہتا ہوں، وہ فطرت کے غلام ہیں، ان کے لیے بہتر ہے کہ اس طرح حکومت کی جائے۔‘‘
جوآن ڈی سیپولویڈا، سیاست، 1522
""جب 19ویں صدی میں لاطینی امریکی قوموں نے آزادی حاصل کی، تو وہ دونوں قسمیں آپس میں مل گئیں، اور ایک پرانی، زیادہ عالمگیر، فطری قانون کی روایت کے ساتھ ضم ہو گئیں۔ اس کا نتیجہ حقوق کی گفتگو کی ایک مخصوص لاطینی امریکی شکل کی صورت میں نکلا۔ نئی دنیا میں ہسپانوی فتوحات کی ناانصافیوں کے بارے میں تھومسٹک اخلاقی فلسفے کے ایک مخصوص اطلاق اور توسیع کے لیے ایسا لگتا ہے کہ اس ترقی میں کلیدی شخصیت بارٹولومی ڈی لاس کاساس تھی، جو 16 ویں صدی کے ہسپانوی بشپ تھے جنہوں نے غلامی کی مذمت کی تھی۔ ہندوستانیوں کی آزادی کے فطری حق کی بنیاد پر ایک مشترکہ انسانیت میں ان کی رکنیت کی بنیاد پر 'دنیا کے تمام لوگ انسان ہیں،' لاس کاساس نے لکھا، اور 'انسانیت کی تمام نسلیں ایک ہیں۔' برائن ٹیرنی کے مطابق، لاس کاساس اور دیگر ہسپانوی ڈومینیکن فلسفیوں نے فطری حقوق کے ایک نظریے کی بنیاد رکھی جو مذہبی وحی سے آزاد تھا 'ایک قانونی روایت کو کھینچ کر جس نے فطری حقوق اور فطری قانون کو انسانی عقلیت اور آزاد مرضی سے حاصل کیا، اور اس کے ذریعے۔ ارسطو کے فلسفے کے لیے اپیل۔''
میری این گلنڈن، ""بھولے ہوئے کروسیبل: یونیورسل ہیومن رائٹس آئیڈیا پر لاطینی امریکی اثر،"" 2003
امریکہ پر ہسپانوی فتح کے بارے میں درج ذیل میں سے کون سا بیان سب سے زیادہ درست ہے؟"
0,high_school_us_history,ڈیموکریٹک پارٹی کی مساوی حقوق کی ترمیم کی غیر واضح حمایت,شہری حقوق کی قانون سازی پر ڈیموکریٹک امیدواروں کے متنازعہ موقف,ڈیموکریٹک پارٹی کے پلیٹ فارم نے قومی قرض کی ادائیگی کے لیے ٹیکسوں میں اضافے کا وعدہ کیا۔,تنازعات سے بچنے اور زیادہ قدامت پسند سیاسی اور سماجی زندگی میں واپس آنے کی امریکی عوام کی خواہش,"یہ سوال درج ذیل معلومات کا حوالہ دیتا ہے۔
""ہم نے محسوس کیا کہ یہ نہ صرف ایک خانہ جنگی تھی، بلکہ ایک ایسے لوگوں کی کوشش تھی جو برسوں سے کسی بھی نوآبادیاتی اثر سے اپنی آزادی کے لیے کوشاں تھے، بلکہ ہم نے یہ بھی پایا کہ وہ ویتنام جن کو ہم نے جوش و خروش سے اپنی تصویر کے مطابق ڈھالا تھا۔ اس خطرے کے خلاف جنگ لڑنے کے لیے جس سے ہم انہیں بچا رہے تھے۔
""ہم نے پایا کہ زیادہ تر لوگوں کو کمیونزم اور جمہوریت کے درمیان فرق تک نہیں معلوم۔ وہ صرف چاولوں کے دھانوں میں ہیلی کاپٹروں کے بغیر کام کرنا چاہتے تھے اور نیپلم کے ساتھ بموں سے ان کے گاؤں کو جلا رہے تھے اور ان کے ملک کو ٹکڑے ٹکڑے کر دیتے تھے۔ وہ چاہتے تھے کہ جنگ کے ساتھ سب کچھ کیا جائے۔ خاص طور پر ریاستہائے متحدہ امریکہ کی اس غیر ملکی موجودگی کے ساتھ، انہیں امن کے ساتھ تنہا چھوڑنا، اور انہوں نے کسی خاص وقت میں جو بھی فوجی طاقت موجود تھی، اس کا ساتھ دے کر بقا کے فن کی مشق کی، چاہے وہ ویت کانگ ہو، شمالی ویتنامی یا امریکی۔ ""
جان کیری، 1971
1952 اور 1968 کے انتخابات میں ڈیموکریٹک صدارتی امیدواروں کی شکست کا سب سے اہم عنصر تھا۔"
2,high_school_us_history,ہولڈن بمقابلہ ہارڈی,پلیسی بمقابلہ فرگوسن,بریڈ ویل بمقابلہ الینوائے,ماربری بمقابلہ میڈیسن,"یہ سوال درج ذیل معلومات کا حوالہ دیتا ہے۔
""ہم یہ نتیجہ اخذ کرتے ہیں کہ، عوامی تعلیم کے میدان میں، ""علیحدہ لیکن مساوی"" کے نظریے کی کوئی جگہ نہیں ہے۔ علیحدہ تعلیمی سہولیات فطری طور پر غیر مساوی ہیں۔ اس لیے ہم سمجھتے ہیں کہ مدعی اور اسی طرح کے دیگر افراد جن کے لیے یہ کارروائیاں لائی گئی ہیں۔ , علیحدگی کی شکایت کی وجہ سے، چودھویں ترمیم کے ذریعے ضمانت شدہ قوانین کے مساوی تحفظ سے محروم۔""
براؤن بمقابلہ تعلیمی بورڈ، 1954
سپریم کورٹ نے کس فیصلے میں کالوں اور گوروں کے لیے ""علیحدہ لیکن مساوی"" سہولیات کے رواج کو درست قرار دیا؟"
1,high_school_us_history,انہوں نے ریاستہائے متحدہ کی تیز رفتار صنعت کاری کی حوصلہ افزائی کی۔,اس کا خیال تھا کہ برطانیہ کے ساتھ جنگ ​​میں جانا ضروری تھا۔,یہ پہلا موقع تھا جب صدارت ایک سیاسی جماعت سے دوسری سیاسی جماعت میں منتقل ہوئی۔,وہ صدر بننے والے پہلے جنوبی تھے۔,"یہ سوال درج ذیل معلومات کا حوالہ دیتا ہے۔
وہ شخص جس نے 4 مارچ 1801 کو پٹ اور بوناپارٹ کے درمیان برابری کی جگہ کا دعویٰ کرنے کے لیے کیپیٹل کی سیڑھیاں چڑھائی تھیں، اس کے پاس ایک ایسا کردار تھا جو خود کو اعمال میں ظاہر کرتا تھا۔ لیکن شخص اور اسلوب کو صرف ہم عصر ہی جان سکتے ہیں، اور جاندار تفصیل ذاتی رابطے کے ایک لمحے سے بھی کم قیمت تھی۔ جیفرسن بہت لمبا تھا، قد میں چھ فٹ ڈھائی انچ؛ سینڈی رنگت والا؛ انداز میں شرمیلی، ٹھنڈا لگ رہا ہے؛ رویہ میں عجیب، اور اس کے اثر میں بہت کم جس نے حکم تجویز کیا۔… اس کی جلد پتلی تھی، سورج کی روشنی میں اس کے چہرے سے چھلکا چھلک رہا تھا، جس سے یہ ایک پھٹی ہوئی شکل دے رہی تھی۔ یہ سینڈی چہرہ، ہیزل آنکھوں اور دھوپ والے پہلو کے ساتھ؛ یہ ڈھیلا، بیڑی والا شخص؛ یہ گھمبیر اور اکثر شاندار گفتگو، امریکی تاریخ کے کنٹرولنگ اثرات سے تعلق رکھتی تھی، جو کہ تین چوتھائی سرکاری کاغذات سے زیادہ ضروری تھی، جس نے صرف سچائی کو چھپا رکھا تھا۔ ان آٹھ سالوں کے دوران جیفرسن کی شخصیت حکومت کے طور پر ظاہر ہوئی، اور اس نے خود کو بوناپارٹ کی طرح متاثر کیا، اگرچہ ایک مختلف عمل سے، قوم کے ذہن پر۔ واشنگٹن کے گاؤں کی سادگی میں، وہ ایک بادشاہ سے بڑھ کر تھا، کیونکہ وہ سماجی اور سیاسی اعتبار سے تنہا تھا۔ سوائے برٹش لیگیشن کے، واشنگٹن میں کوئی گھر عام معاشرے کے لیے کھلا نہیں تھا۔ سیاست دانوں کی پوری جماعت، حتیٰ کہ فیڈرلسٹ بھی، تفریح ​​کے لیے جیفرسن اور ""دی پیلس"" پر منحصر تھے۔ اور اگر انہوں نے وہاں جانے سے انکار کر دیا تو وہ ""ریچھوں کی طرح رہتے تھے، وحشیانہ اور بیوقوف تھے۔""
-ہنری ایڈمز، تھامس جیفرسن کی انتظامیہ کے دوران ریاستہائے متحدہ کی تاریخ، 1889
1800 کے انتخابات میں تھامس جیفرسن کی جیت اس لیے اہم تھی۔"
0,high_school_us_history,باکسر کی بغاوت,U.S. کی بمباری آزادی,یو ایس ایس مین کا ڈوبنا,پرل ہاربر پر بمباری۔,"یہ سوال درج ذیل معلومات کا حوالہ دیتا ہے۔
""کل، 7 دسمبر، 1941 — ایک تاریخ جو بدنامی میں زندہ رہے گی — ریاستہائے متحدہ امریکہ پر جاپان کی سلطنت کی بحری اور فضائی افواج نے اچانک اور جان بوجھ کر حملہ کیا تھا۔ امریکہ اس قوم کے ساتھ امن میں تھا اور، جاپان کی التجا، بحرالکاہل میں امن کی بحالی کے لیے اپنی حکومت اور اس کے شہنشاہ کے ساتھ بات چیت کر رہی تھی، درحقیقت، جاپانی فضائی دستوں کے بمباری کے ایک گھنٹے بعد… امریکہ میں جاپانی سفیر اور اس کے ساتھی نے سیکرٹری کو بتایا۔ ایک حالیہ امریکی پیغام کا باضابطہ جواب جب کہ اس جواب میں کہا گیا کہ یہ موجودہ سفارتی مذاکرات کو جاری رکھنا بیکار لگتا ہے، اس میں جنگ یا مسلح حملے کا کوئی خطرہ یا اشارہ نہیں ہے۔ اور بہت ساری امریکی جانیں ضائع ہو چکی ہیں۔ ""
صدر فرینکلن ڈی روزویلٹ، ریڈیو ایڈریس، 8 دسمبر 1941
مندرجہ بالا بیانات غالباً کس بڑے واقعے کے بعد دیے گئے؟"
1,high_school_us_history,براؤن بمقابلہ تعلیمی بورڈ سپریم کورٹ کا 1954 کا فیصلہ,1886 میں Haymarket Square کے حملہ آوروں کے خلاف مقدمہ چلایا گیا۔,1971 میں پینٹاگون پیپرز کی اشاعت کو روکنے کے لیے حکومتی کوششیں۔,ابراہم لنکن کی خانہ جنگی کے دوران ہیبیس کارپس کو معطل کرنا,"یہ سوال درج ذیل معلومات کا حوالہ دیتا ہے۔
یہ فطری ہے، یہ ایک استحقاق ہے، میں آگے جاؤں گا، یہ ایک حق ہے، جس کا دعویٰ تمام آزاد آدمی کرتے ہیں، کہ جب انہیں تکلیف پہنچتی ہے تو وہ شکایت کرنے کے حقدار ہیں۔ انہیں عوامی سطح پر یہ حق حاصل ہے کہ وہ طاقت کے غلط استعمال کے خلاف سخت ترین الفاظ میں مظاہرہ کریں، اپنے پڑوسیوں کو اختیارات میں مردوں کے کھلم کھلا تشدد کے خلاف اپنی حفاظت پر مامور کریں، اور آزادی کی نعمتوں کے بارے میں ان کے پاس حوصلے کے ساتھ زور دیں۔ انہوں نے اس پر جو قدر رکھی ہے، اور اس کو جنت کی سب سے بڑی نعمتوں میں سے ایک کے طور پر محفوظ رکھنے کے لیے ان کا عزم ہر خطرے سے دوچار ہے۔… لیکن نتیجہ اخذ کرنا: عدالت اور آپ کے سامنے سوال، جیوری کے حضرات، چھوٹا یا نجی نہیں ہے۔ تشویش یہ ایک غریب پرنٹر کی وجہ نہیں ہے، اور نہ ہی نیویارک کی، جس کی آپ اب کوشش کر رہے ہیں۔ نہیں! اس کے نتیجے میں ہر وہ آزاد آدمی متاثر ہو سکتا ہے جو امریکہ کے مرکزی حصے پر برطانوی حکومت کے ماتحت رہتا ہے۔ یہ بہترین وجہ ہے۔ یہ آزادی کا سبب ہے۔ اور مجھے اس میں کوئی شک نہیں لیکن اس دن آپ کا راست رویہ نہ صرف آپ کو اپنے ہم وطنوں کی محبت اور عزت کا حقدار بنائے گا بلکہ ہر وہ آدمی جو آزادی کو غلامی کی زندگی پر ترجیح دیتا ہے وہ آپ کو ایسے مردوں کی طرح نوازے گا اور عزت دے گا جنہوں نے اس کوشش کو ناکام بنا دیا ہے۔ ظلم، اور ایک غیر جانبدارانہ اور غیر بدعنوان فیصلے نے اپنے، اپنی نسل اور اپنے پڑوسیوں کو محفوظ بنانے کے لیے ایک عظیم بنیاد رکھی ہے، جس کے لیے فطرت اور ہمارے ملک کے قوانین نے ہمیں صوابدیدی طاقت کو بے نقاب کرنے اور مخالفت کرنے کی آزادی کا حق دیا ہے۔ (کم از کم دنیا کے ان حصوں میں) سچ بولنے اور لکھ کر۔
- اینڈریو ہیملٹن، اختتامی دلیل، اخبار کے ایڈیٹر پر بدتمیزی کا مقدمہ
جان پیٹر زینجر، 4 اگست 1735
زینجر کیس کا موازنہ درج ذیل میں سے کس سے کیا جا سکتا ہے؟"
1,high_school_us_history,اس پر کبھی بھی امریکی سینیٹ نے ووٹ نہیں دیا۔,ریاستہائے متحدہ کی سینیٹ نے مشرقی یورپ کی تقسیم سے متعلق تحفظات کے ساتھ اس کی منظوری دی۔,ریاستہائے متحدہ کی سینیٹ نے اسے مسترد کر دیا کیونکہ اس کے لیے یورپی معاملات میں امریکی مداخلت کی ضرورت تھی۔,ریاستہائے متحدہ کی سینیٹ نے اسے مسترد کر دیا کیونکہ اس نے جرمنی کے ساتھ بہت نرمی کا برتاؤ کیا۔,"یہ سوال درج ذیل معلومات کا حوالہ دیتا ہے۔
""جبکہ ریاست ہائے متحدہ امریکہ کے قوانین اور معاہدے، رائے اور ہمدردی کے آزادانہ اظہار میں مداخلت کیے بغیر، یا اسلحے یا جنگی سازوسامان کی تجارتی تیاری یا فروخت کے ساتھ، اس کے باوجود ان تمام افراد پر مسلط ہیں جو ان کے علاقے اور دائرہ اختیار میں ہوسکتے ہیں۔ مقابلے کی موجودگی کے دوران غیرجانبداری کا فرض؛ اور جب کہ یہ ایک غیرجانبدار حکومت کا فرض ہے کہ وہ اپنے پانیوں کو جنگ کے مقاصد کے تابع کرنے کی اجازت نہ دے۔
""اب، اس لیے، میں، ووڈرو ولسن، ریاستہائے متحدہ امریکہ کے صدر، ریاستہائے متحدہ کی غیر جانبداری کو برقرار رکھنے کے لیے… اس کے ذریعے اعلان اور اعلان کرتا ہوں….
""یہ کہ ریاستہائے متحدہ کے قوانین اور معاہدے اور اقوام کے قانون یکساں اس بات کا تقاضا کرتے ہیں کہ کوئی بھی شخص، ریاستہائے متحدہ کے علاقے اور دائرہ اختیار میں، مذکورہ جنگوں میں براہ راست یا بالواسطہ طور پر حصہ نہیں لے گا، لیکن امن میں رہے گا۔ مذکورہ تمام جنگجوؤں کے ساتھ، اور سخت اور غیرجانبدارانہ غیرجانبداری کو برقرار رکھیں گے۔""
ووڈرو ولسن، 1914
ورسائی کے معاہدے کے بارے میں درج ذیل میں سے کون سا بیان درست ہے؟"
2,high_school_us_history,سستی نگہداشت کا ایکٹ 2010,یو ایس اے پیٹریاٹ ایکٹ 2001,ووٹنگ رائٹس ایکٹ 1965,خلیج ٹنکن کی قرارداد 1964,"یہ سوال درج ذیل معلومات کا حوالہ دیتا ہے۔
شاید، تاہم، میں اپنی تاریخ کے اس خاص لمحے میں شہری آزادیوں کی اہمیت کے بارے میں کسی اور سے زیادہ آگاہ ہوں، کیونکہ میں ملک میں سفر کرتا ہوں اور لوگوں سے ملتا ہوں اور وہ چیزیں دیکھتا ہوں جو چھوٹے لوگوں کے ساتھ پیش آتے ہیں، مجھے احساس ہوتا ہے کہ اس کا کیا مطلب ہے۔ جمہوریت ہماری شہری آزادیوں کے تحفظ کے لیے۔
تمام سالوں میں ہمیں شہری آزادی کے لیے لڑنا پڑا ہے، اور ہم جانتے ہیں کہ ایسے وقت بھی آتے ہیں جب روشنی کی بجائے مدھم ہو جاتی ہے، اور جب بھی ایسا ہوتا ہے جمہوریت خطرے میں ہوتی ہے۔ اب، مجموعی طور پر دنیا کی پریشان حال حالت کی وجہ سے، بہت سے دوسرے ممالک میں شہری آزادی ختم ہو چکی ہے۔
بلاشبہ جنگ میں رہنا اور پریس کی آزادی اور تقریر کی آزادی اور اجتماع کی آزادی کو برقرار رکھنا ناممکن ہے۔ وہ خود بخود غائب ہو جاتے ہیں۔ اور اس طرح بہت سے ممالک میں جہاں عام طور پر وہ محفوظ تھے، آج وہ چلے گئے ہیں۔ دوسرے ممالک میں جنگ سے پہلے ہی نہ صرف آزادی صحافت اور اجتماع کی آزادی اور تقریر کی آزادی ختم ہوگئی بلکہ مذہب کی آزادی بھی ختم ہوگئی۔
اور اس لیے ہم جانتے ہیں کہ یہاں اس ملک میں، ہماری ایک بڑی ذمہ داری ہے۔ ہم امن میں ہیں۔ ہمارے پاس ان خوف کی کوئی وجہ نہیں ہے جو پوری دنیا میں بہت سے دوسرے لوگوں پر حکومت کرتے ہیں۔ اس لیے ہمیں جمہوریت کی آزادیوں کی حفاظت کرنی ہے۔
ایلینور روزویلٹ، امریکن سول لبرٹیز یونین سے خطاب، شکاگو، الینوائے، 14 مارچ 1940
روزویلٹ کے خدشات کا براہ راست موازنہ ان لوگوں سے کیا جا سکتا ہے جنہوں نے مندرجہ ذیل میں سے کس پر بحث کی؟"
2,high_school_us_history,1980 میں وفاقی انکم ٹیکس کی شرحوں میں کمی,پہلی جنگ عظیم کے بعد وفاقی انکم ٹیکس کی شرح میں اضافہ,1970 کی دہائی کی آزاد تجارتی پالیسیاں,ترقی پسند دور کی عدم اعتماد اصلاحات,"یہ سوال درج ذیل معلومات کا حوالہ دیتا ہے۔
""جبکہ یہ مناسب ہے کہ اس مملکت کی آمدنی کو بہتر بنانے کے لیے، اور برطانیہ اور امریکہ میں آپ کی عظمت کے تسلط کے درمیان جہاز رانی اور تجارت کو بڑھانے اور محفوظ بنانے کے لیے نئی دفعات اور ضابطے قائم کیے جائیں، جو کہ امن کی وجہ سے بہت خوشی سے ہوئے ہیں۔ بڑھا ہوا: اور جب کہ یہ جائز اور ضروری ہے کہ، امریکہ میں آپ کی بادشاہت میں، ہم، آپ کی سب سے زیادہ فرض شناس اور وفادار رعایا کے دفاع، حفاظت اور حفاظت کے اخراجات کو ادا کرنے کے لیے، آمدنی بڑھائی جائے۔ برطانیہ کی پارلیمنٹ میں جمع ہوئی، پارلیمنٹ کے اس موجودہ اجلاس میں، امریکہ میں مذکورہ آمدنی کو بڑھانے کے لیے، کچھ انتظامات کرنے کے خواہشمند ہونے کے بعد، آپ کی عظمت کو کئی شرحیں اور ڈیوٹیز دینے اور دینے کا فیصلہ کیا ہے جو یہاں مذکور ہیں۔ ""
شوگر ایکٹ 1764
اقتباس میں پیش کردہ اہداف درج ذیل میں سے کس کے ساتھ سب سے زیادہ مشترک ہیں؟"
3,high_school_us_history,آزادی اظہار کے حوالے سے ایک تاریخی مقدمہ,ووٹنگ کے حقوق سے متعلق ایک تاریخی معاملہ,غلامی کے ادارے پر ابتدائی حملہ,برطانوی ٹیکس پالیسی کی مخالفت میں ایک اہم واقعہ,"یہ سوال درج ذیل معلومات کا حوالہ دیتا ہے۔
یہ فطری ہے، یہ ایک استحقاق ہے، میں آگے جاؤں گا، یہ ایک حق ہے، جس کا دعویٰ تمام آزاد آدمی کرتے ہیں، کہ جب انہیں تکلیف پہنچتی ہے تو وہ شکایت کرنے کے حقدار ہیں۔ انہیں عوامی سطح پر یہ حق حاصل ہے کہ وہ طاقت کے غلط استعمال کے خلاف سخت ترین الفاظ میں مظاہرہ کریں، اپنے پڑوسیوں کو اختیارات میں مردوں کے کھلم کھلا تشدد کے خلاف اپنی حفاظت پر مامور کریں، اور آزادی کی نعمتوں کے بارے میں ان کے پاس حوصلے کے ساتھ زور دیں۔ انہوں نے اس پر جو قدر رکھی ہے، اور اس کو جنت کی سب سے بڑی نعمتوں میں سے ایک کے طور پر محفوظ رکھنے کے لیے ان کا عزم ہر خطرے سے دوچار ہے۔… لیکن نتیجہ اخذ کرنا: عدالت اور آپ کے سامنے سوال، جیوری کے حضرات، چھوٹا یا نجی نہیں ہے۔ تشویش یہ ایک غریب پرنٹر کی وجہ نہیں ہے، اور نہ ہی نیویارک کی، جس کی آپ اب کوشش کر رہے ہیں۔ نہیں! اس کے نتیجے میں ہر وہ آزاد آدمی متاثر ہو سکتا ہے جو امریکہ کے مرکزی حصے پر برطانوی حکومت کے ماتحت رہتا ہے۔ یہ بہترین وجہ ہے۔ یہ آزادی کا سبب ہے۔ اور مجھے اس میں کوئی شک نہیں لیکن اس دن آپ کا راست رویہ نہ صرف آپ کو اپنے ہم وطنوں کی محبت اور عزت کا حقدار بنائے گا بلکہ ہر وہ آدمی جو آزادی کو غلامی کی زندگی پر ترجیح دیتا ہے وہ آپ کو ایسے مردوں کی طرح نوازے گا اور عزت دے گا جنہوں نے اس کوشش کو ناکام بنا دیا ہے۔ ظلم، اور ایک غیر جانبدارانہ اور غیر بدعنوان فیصلے نے اپنے، اپنی نسل اور اپنے پڑوسیوں کو محفوظ بنانے کے لیے ایک عظیم بنیاد رکھی ہے، جس کے لیے فطرت اور ہمارے ملک کے قوانین نے ہمیں صوابدیدی طاقت کو بے نقاب کرنے اور مخالفت کرنے کی آزادی کا حق دیا ہے۔ (کم از کم دنیا کے ان حصوں میں) سچ بولنے اور لکھ کر۔
- اینڈریو ہیملٹن، اختتامی دلیل، اخبار کے ایڈیٹر پر بدتمیزی کا مقدمہ
جان پیٹر زینجر، 4 اگست 1735
مندرجہ ذیل میں سے کون سی بہترین زینجر ٹرائل کی اہمیت کو بیان کرتا ہے؟"
2,high_school_us_history,ڈچ تجارتی سلطنت کو تباہ.,شمالی امریکہ کے بحر اوقیانوس کے ساحل کے ساتھ کئی کالونیاں قائم کریں۔,اٹھارویں صدی میں افریقہ کے بڑے حصوں کو فتح کیا۔,فرانسیسی اور پرتگالی حکومتوں کو دیوالیہ پن کی طرف لے جانا۔,"یہ سوال درج ذیل معلومات کا حوالہ دیتا ہے۔
""میں تھوڑا بہت حیران نہیں ہوں، صحیح عبادت کے ساتھ، کہ امریکہ کی پہلی دریافت کے بعد (جو اب پورے چار سکور اور دس سال ہے)، اسپینی اور پرتگالیوں کی اتنی بڑی فتوحات اور پودے لگانے کے بعد، کہ ہم انگلستان کو کبھی نہیں مل سکے۔ ایسی زرخیز اور معتدل جگہوں پر تیزی سے قدم رکھنے کے لیے جو ابھی تک ان کے قبضے میں نہیں ہیں لیکن مجھے امید ہے کہ وقت قریب آ گیا ہے اور ہم حصہ لیں گے۔ اگر ہم خود کریں گے) دونوں ہسپانوی اور پرتگالیوں کے ساتھ امریکہ کے کچھ حصے اور دوسرے خطوں میں جو ابھی تک دریافت نہیں ہوئے ہیں۔
""اور یقیناً اگر ہم میں اپنے ملک کی عزت کو آگے بڑھانے کی خواہش ہوتی جو کہ ہر اچھے آدمی میں ہونی چاہیے، تو ہم یہ سب کچھ کرتے ہوئے ان زمینوں کی ملکیت کو [نظرانداز] نہ کرتے جو کہ ہمارے لیے عدل و انصاف سے متعلق ہے۔ جیسا کہ اس کے بعد کی گفتگو سب سے واضح طور پر ظاہر ہوگی۔""
-رچرڈ ہیکلویٹ، ڈائیورس ویزیجز ٹچنگ دی ڈسکوری آف امریکہ اینڈ جزائر ملحقہ، 1582
رچرڈ Hakluyt کے خیالات پر عمل کرتے ہوئے، انگلینڈ بالآخر اس قابل ہو گیا"
2,high_school_us_history,پبلک اسکول کے وکیل۔,خاتمے کی تحریک۔,یوٹوپیائی کمیونٹیز۔,مزاج کی تحریک۔,"یہ سوال درج ذیل معلومات کا حوالہ دیتا ہے۔
""میں برمنگھم میں ہوں کیونکہ یہاں ناانصافی ہے... مزید برآں، میں تمام کمیونٹیز اور ریاستوں کے باہمی تعلق سے بخوبی واقف ہوں۔ میں اٹلانٹا میں خاموش نہیں بیٹھ سکتا اور برمنگھم میں کیا ہو رہا ہے اس کی فکر نہیں کر سکتا۔ کہیں بھی ناانصافی ایک خطرہ ہے۔ ہر جگہ انصاف ہے، جو بھی کسی کو براہ راست متاثر کرتا ہے، ہم کسی بھی تنگ نظری کے ساتھ نہیں رہ سکتے امریکہ کے اندر اس ملک میں کبھی بھی باہر نہیں سمجھا جا سکتا۔""
-مارٹن لوتھر کنگ، جونیئر، ""برمنگھم جیل سے خط،"" 16 اپریل 1963
انیسویں صدی کی کون سی دوسری اصلاحی تحریک نے سوزن بی انتھونی کے یہاں لکھے گئے دلائل سے ملتے جلتے دلائل دیے؟"
0,high_school_us_history,ریاستہائے متحدہ کا آئین,بوسٹن ٹی پارٹی,البانی پلان,آزادی کا اعلان,"یہ سوال درج ذیل معلومات کا حوالہ دیتا ہے۔
میں آپ سے التجا کرتا ہوں کہ جناب ہم اپنے آپ کو دھوکہ نہ دیں۔ جناب، اب آنے والے طوفان کو ٹالنے کے لیے ہم نے وہ سب کچھ کر دیا ہے جو کیا جا سکتا تھا۔ ہم نے عرضی دی ہے؛ ہم نے ظاہر کیا ہے؛ ہم نے دعا کی ہے۔ ہم نے اپنے آپ کو تخت کے سامنے سجدہ کیا ہے، اور وزارت اور پارلیمنٹ کے ظالم ہاتھوں کو گرفتار کرنے کے لئے اس کی مداخلت کی درخواست کی ہے. ہماری درخواستوں کو کم کیا گیا ہے۔ ہمارے مظاہروں نے اضافی تشدد اور توہین کو جنم دیا ہے۔ ہماری دعاؤں کو نظر انداز کر دیا گیا ہے۔ اور ہمیں تخت کے دامن سے، حقارت کے ساتھ ٹھکرا دیا گیا ہے۔ بیکار، ان باتوں کے بعد، ہم امن اور مفاہمت کی پرجوش امیدیں وابستہ کر لیں۔ اب امید کی کوئی گنجائش نہیں رہی۔… جناب، بات کو ختم کرنا بیکار ہے۔ حضرات پکار سکتے ہیں، امن، امن، لیکن سکون نہیں ہے۔ جنگ دراصل شروع ہو چکی ہے! شمال سے آنے والی اگلی آندھی ہمارے کانوں تک گونجتی ہوئی بازوؤں کا تصادم لائے گی! ہمارے بھائی پہلے ہی میدان میں ہیں! ہم یہاں کیوں بیکار کھڑے ہیں؟ یہ حضرات کیا چاہتے ہیں؟ ان کے پاس کیا ہوگا؟ کیا زندگی اتنی پیاری ہے یا سکون اتنا پیارا ہے کہ زنجیروں اور غلامی کی قیمت پر خریدا جائے؟ اس سے منع فرما، اللہ تعالیٰ! میں نہیں جانتا کہ دوسرے کیا طریقہ اختیار کر سکتے ہیں۔ لیکن جہاں تک میرا تعلق ہے، مجھے آزادی دو یا مجھے موت دو!
پیٹرک ہنری، 23 مارچ، 1775
پیٹرک ہینری کی طرف سے اظہار کردہ جذبات سب سے زیادہ براہ راست مندرجہ ذیل میں سے کس کی طرف لے گئے؟"
2,high_school_us_history,بین الاقوامی معاملات پر وفاقی طاقت پر بحث۔,معیشت پر وفاقی طاقت پر بحث۔,انتخابات میں حصہ لینے پر بحث۔,صدر کے اختیارات پر بحث۔,"یہ سوال درج ذیل معلومات کا حوالہ دیتا ہے۔
""ہم جن معاشی خرابیوں کا شکار ہیں وہ کئی دہائیوں سے ہم پر آچکے ہیں۔ وہ دنوں، ہفتوں یا مہینوں میں دور نہیں ہوں گی، بلکہ وہ دور ہو جائیں گی۔ وہ دور ہو جائیں گی کیونکہ امریکیوں کی حیثیت سے اب ہمارے پاس صلاحیت ہے، جیسا کہ ہمارے پاس ہے۔ ماضی میں اس آخری اور سب سے بڑے گڑھ کو بچانے کے لیے حکومت ہی مسئلہ کا حل نہیں ہے۔
""میرا مقصد وفاقی اسٹیبلشمنٹ کے حجم اور اثر و رسوخ کو روکنا ہے اور وفاقی حکومت اور ریاستوں یا عوام کے لیے مخصوص اختیارات کے درمیان فرق کو تسلیم کرنے کا مطالبہ کرنا ہے۔ ہم سب کو یہ یاد دلانے کی ضرورت ہے کہ وفاقی حکومت نے ریاستیں نہیں بنائیں؛ ریاستوں نے وفاقی حکومت بنائی۔
رونالڈ ریگن، پہلا افتتاحی خطاب، 21 جنوری 1981
امریکی تاریخ میں درج ذیل میں سے کون سی جاری بحث کو اقتباس میں بیان کیا گیا ہے؟"
