question,choices,subject,answer
مندرجہ ذیل میں سے کون بہتر خلاصہ کرتا ہے کہ بحران آنے کے بعد لوگ حوصلہ افزائی کی قدرے بلند حالت میں کیوں رہتے ہیں؟,ان کے نیوران برطرف ہونے کے بعد بھی درجہ بندی کی صلاحیت کی حالت میں رہتے ہیں۔|ان کے نیوران جسم کو چوکس حالت میں رکھتے ہیں۔|بحران ختم ہونے کے بعد بھی ان کے ادورکک غدود ایپی نیفرین کا اخراج جاری رکھتے ہیں۔|ان کے خون کے بہاؤ میں ایڈرینالین کی بلند سطح پر مشتمل ہے۔,high_school_psychology,3
کوہلبرگ کے مطابق، روایتی بعد کی سطح پر استدلال کرنے کے لیے، لوگوں کو ضروری ہے۔,فیاض ہو.|خدا پر یقین رکھو۔|دوسرے شخص کا نقطہ نظر لینے کے قابل ہو.|سالمیت بمقابلہ مایوسی کے مرحلے کا کامیاب حل کیا ہے۔,high_school_psychology,2
اسکول کے ماہرین نفسیات کی زندگی بھر سیکھنے اور جاری پیشہ ورانہ ترقی کے حوالے سے درج ذیل میں سے کون سا سچ ہے؟,ایک باضابطہ پیشہ ورانہ ترقی کا منصوبہ بنایا جانا چاہئے اور سالانہ اپ ڈیٹ کیا جانا چاہئے۔|گریجویٹ اسکول کی نصابی کتب کو ہر سال دوبارہ پڑھنا چاہیے۔|کسی اور شعبے میں ڈگری حاصل کرنی چاہیے۔|گریجویٹ تعلیمی پروگرام کو پیشہ ورانہ مشق کے لیے مناسب تیاری کی پیشکش کرنی چاہیے، اس لیے مزید تربیت کی ضرورت نہیں ہوگی۔,high_school_psychology,0
چھ ماہ کے بچے کا انکولی ردعمل جو کہ جب کوئی منسلک شخصیت چھوڑ دیتا ہے تو پریشانی ظاہر کرتا ہے۔,منسلک تشویش|رد عمل منسلک خرابی کی شکایت|آبجیکٹ کی مستقل مزاجی|علیحدگی کی پریشانی,high_school_psychology,3
شفیع نے ٹونی اور ڈیوڈ کے 100% ریاضی ٹیسٹ کے اسکور کا حوالہ دیا اور اس بات کا ثبوت فراہم کیا کہ لڑکے لڑکیوں کے مقابلے ریاضی میں بہتر کارکردگی کا مظاہرہ کرتے ہیں۔ اس کی اس بات کو تسلیم کرنے میں ناکامی کہ کلاس میں سات لڑکیوں نے 100% کمایا جبکہ صرف دو لڑکوں نے یہ اسکور حاصل کیا جس کی بہترین مثال ہے,hindsight تعصب|تصدیق کے تعصب|فعال استحکام|فعال مداخلت,high_school_psychology,1
غیر منظم زبان جیسے کلینگ ایسوسی ایشنز یا نیوولوجزم سے وابستہ ہے۔,آٹزم سپیکٹرم کی خرابی.|شقاق دماغی۔|dissociative شناخت کی خرابی کی شکایت.|دو قطبی عارضہ۔,high_school_psychology,1
ڈاکٹر ولیم سیئرز کے مطابق، نوزائیدہ بچوں اور بچوں کی پرورش پر معروف اتھارٹی، بچوں کے دماغ کی نشوونما، جزوی طور پر، فعال نیند اور خواب دیکھنے کے طویل اور زیادہ وقفے سے متاثر ہوتی ہے۔,REM نیند|NREM نیند|ڈیلٹا نیند|مرحلہ 3 نیند,high_school_psychology,0
کسی خاص خاندان کے حالیہ بحران کے بارے میں پڑوسی کی تشریح کو سمجھنے کے لیے مندرجہ ذیل میں سے کون سا سب سے زیادہ کارآمد ہو گا کہ یہ انتہائی مالی پریشانی کی وجہ سے ہے؟,کمک کا نظریہ|کلاسیکی طرز عمل|انتساب کا نظریہ|ضروریات کا درجہ بندی,high_school_psychology,2
مندرجہ ذیل میں سے ہر ایک ایک معالج کی طرف سے اٹھایا گیا ایک قدم ہے جو منظم غیر حساسیت کو استعمال کر رہا ہے سوائے,کلائنٹ کو سموہن کے ذریعے آرام کی مطلوبہ حالت کا تجربہ کرنے میں مدد کرنا|گہرے سانس لینے جیسی تکنیکوں کے ذریعے مؤکل کو آرام کرنا سکھانا|خوف زدہ تصاویر کا درجہ بندی کرنا|آرام دہ حالت کو برقرار رکھتے ہوئے کلائنٹ کو ہر خوفناک تصویر کی تصویر کشی کرنے کی ہدایت کرنا,high_school_psychology,0
مندرجہ ذیل میں سے کون سا بہترین بیان کرتا ہے ایوان پاولوف کی حادثاتی دریافت؟,"چوہوں کے ساتھ تجربہ کرتے ہوئے، پاولوف نے دریافت کیا کہ اگر وہ بار بار ""ٹی بھولبلییا"" کے ایک سائیڈ میں کھانے کے گولے رکھے تو چوہے خود بخود بھولبلییا کے اس طرف بھاگ جائیں گے۔|کتوں پر تجربہ کرتے ہوئے، پاولوف نے دریافت کیا کہ ایک بار جب اس کے کتے کھانے کے وقت کھانا لانے والے ملازم کو دیکھنے اور سننے کے عادی ہو جاتے ہیں، تو وہ حاضرین کی نظر اور آواز کے جواب میں لعاب نکال دیتے ہیں۔|بلیوں کے ساتھ تجربہ کرتے ہوئے، پاولوف نے دریافت کیا کہ اگر اس نے بھوکی بلی کو ڈبے کے اندر رکھا اور باکس کے باہر کھانا رکھا تو بلی باکس کا دروازہ کھولنے کے لیے لیور دبانا ""سیکھ"" سکتی ہے۔|کبوتروں کے ساتھ تجربہ کرتے ہوئے، پاولوف نے دریافت کیا کہ اگر اس نے کبوتر کو ڈبے میں رکھا، تو وہ اسے پہچاننے کے لیے شرط لگا سکتا ہے کہ اگر یہ کسی خاص چابی پر چبھتا ہے تو اسے کھانے کی گولی ملے گی۔",high_school_psychology,1
مندرجہ ذیل پیشوں میں سے کون سے افراد متاثر ہونے والے سرکیڈین تالوں کے نتیجے میں صحت کے مسائل کے لیے ممکنہ طور پر سب سے کم حساس ہوں گے؟,شفٹ نرس|پولیس افسر|فضائی میزبان|کالج کے پروفیسر,high_school_psychology,3
روشنی کو جذب کرنے والی اشیاء ظاہر ہوتی ہیں۔,سیاہ|سفید|اندھیرا|روشن,high_school_psychology,2
مندرجہ ذیل میں سے، زیادہ تر بچے پہلے کون سی مہارت تیار کریں گے؟,ایک پنسل کے ساتھ لکھیں|ایک چاقو کے ساتھ کاٹ|ایک جملہ کہو|ان کے ہاتھ تالیاں,high_school_psychology,3
آبادی میں شیزوفرینیا کے واقعات قریب ترین ہیں۔,"10 میں 1۔|100 میں 1۔|1،000 میں 1۔|10,000 میں 1۔",high_school_psychology,1
عام طور پر، کلاسیکی کنڈیشنگ پیدا کرنے کے لیے مشروط محرک اور غیر مشروط محرک کے درمیان بہترین پیشکش کا وقت ہے,تاخیر|بیک وقت|ٹریس|پسماندہ,high_school_psychology,0
ریان اپنے خودمختار اعصابی نظام کے تقریباً مستقل، کم درجے کے جوش کا شکار ہے۔ ریان کا سب سے زیادہ امکان ہے کہ وہ اس میں مبتلا ہیں۔,جی اے ڈی|اہم ڈپریشن کی خرابی.|hypochondriasis|جنونی مجبوری شخصیت کی خرابی,high_school_psychology,0
پیسٹری شیف عام طور پر 15 منٹ میں 15 سیب کا ٹرن اوور بناتا ہے، لیکن جب کلنری آرٹس کے طالب علم اسے دیکھ رہے ہوتے ہیں، تو وہ 15 منٹ میں 20 سیب کا کاروبار کرتا ہے۔ یہ مثال دیتا ہے۔,پاؤں میں دروازے کا رجحان|معاشرتی کاہلی|سماجی سہولت|دیکھنے والا اثر,high_school_psychology,2
گروسری اسٹور پر کسی کو قطار میں کھڑا دیکھنا اور اس کا نام یاد رکھنا کس قسم کی بازیافت کی مثال ہے؟,پہچان|یاد کرنا|قسط وار|معنوی,high_school_psychology,1
لیزیٹ اور اس کا خاندان سمندر پر غروب آفتاب کا نظارہ کر رہے ہیں۔ بڑھتی ہوئی تاریکی میں گھر جاتے ہوئے، لیزیٹ نے دیکھا کہ وہ اب اشیاء کے رنگوں میں فرق نہیں کر سکتی۔ مندرجہ ذیل میں سے کون بہتر وضاحت کرتا ہے کہ لیزیٹ مدھم روشنی میں رنگ کیوں نہیں دیکھ سکتی؟,راڈز، جو رنگین بصارت کے لیے خصوصی ہیں، کو چالو ہونے کے لیے زیادہ روشنی کی ضرورت ہوتی ہے، جب کہ کونز، جو سیاہ، سفید اور سرمئی میں تصویریں بناتے ہیں، مدھم روشنی میں بصارت کی اجازت دیتے ہیں۔|مخروطی، جو رنگین بصارت کے لیے خصوصی ہوتے ہیں، کو چالو ہونے کے لیے زیادہ روشنی کی ضرورت ہوتی ہے، جب کہ چھڑی، جو سیاہ، سفید اور سرمئی رنگوں میں تصویریں تیار کرتی ہیں، مدھم روشنی میں بصارت کی اجازت دیتی ہیں۔|مخروطی، جو سیاہ اور سفید بصارت کے لیے خصوصی ہوتے ہیں، کو چالو ہونے کے لیے تھوڑی مقدار میں روشنی کی ضرورت ہوتی ہے، جب کہ چھڑیوں، جو رنگ میں تصویریں تیار کرتی ہیں، بصارت کے لیے زیادہ مقدار میں روشنی کی ضرورت ہوتی ہے۔|ریٹنا میں قابل قبول فیلڈز روشنی کی موافقت کے ذریعے روشنی کے نقصان کا جواب دیتے ہیں، روشنی کی کمی کو تیزی سے ایڈجسٹ کرنے کا عمل۔,high_school_psychology,1
ونڈو پر ڈیکل بھیجنے اور اس کے لوگو کے ساتھ گریٹنگ کارڈز بھیجنے کے بعد، ایک خیراتی ادارے نے انہی لوگوں کو لفافے بھیجے جن میں تعاون کی درخواست کی گئی۔ بہت سے لوگ عطیات بھیجتے ہیں۔ چیریٹی ایک تکنیک استعمال کر رہی ہے جس کے نام سے جانا جاتا ہے۔,زیادہ معاوضہ|پاؤں میں دروازے کا رجحان|دیکھنے والا اثر|قربت,high_school_psychology,1
پیانو کا استاد ایک طالب علم کو نیا ٹکڑا سیکھنے میں مدد کر رہا ہے۔ سب سے پہلے، وہ طالب علم کی درست نوٹ کھیلنے کی تعریف کرتی ہے۔ جب طالب علم نوٹوں میں مہارت دکھانا شروع کر دیتا ہے، استاد صرف طالب علم کی تعریف کرتا ہے جب وہ اپنے کھیلے جانے والے حصوں میں مناسب حرکیات اور تشریح شامل کرتا ہے۔ استاد کا طریقہ تدریس مندرجہ ذیل میں سے کس قسم کی تربیتی تکنیک کی ایک مثال ہے؟,منفی کمک|منفی سزا|تشکیل دینا|زنجیر لگانا,high_school_psychology,2
گیسالٹ تھیوری آف پرسیپشن کے مطابق، ایک سہ رخی شے کو مثلث کے طور پر شناخت کرنے کے قابل ہونا، اگرچہ یہ جزوی طور پر دیکھنے سے روکا ہوا ہے، اس کی ایک مثال ہے۔,قربت|مماثلت|بندش|تسلسل,high_school_psychology,2
مندرجہ ذیل میں سے کون سا محقق اس بات کا تعین کرنے کے لیے استعمال کرے گا کہ آیا تجرباتی اور کنٹرول گروپس کے اوسط سکور کے درمیان فرق اہم تھا؟,وضاحتی اعداد و شمار|تخمینی اعدادوشمار|فیلڈ تجربہ|معیاری انحراف,high_school_psychology,1
کیا چیز نفسیاتی نقطہ نظر کو دوسرے نفسیاتی نقطہ نظر سے مختلف بناتی ہے؟,ماہر نفسیات لاشعوری ذہن پر توجہ مرکوز کرتے ہیں۔|نفسیاتی تجزیہ سائنسی طریقہ کار پر انحصار کرتا ہے۔|نفسیاتی تجزیہ کا عمل ایک طویل وقت لیتا ہے اور یہ افراد پر مرکوز ہے، گروہوں پر نہیں۔|تحقیق کا نفسیاتی تجزیہ بنیادی طور پر نفسیاتی عوارض میں مبتلا افراد پر مبنی ہے۔,high_school_psychology,0
ایک کار کا ڈرائیور جو سرخ بتی پر آپ کے قریب آیا ہے اپنے ریڈیو پر والیوم بڑھاتا ہے۔ سمجھی جانے والی آواز میں اضافہ جس کا آپ تجربہ کرتے ہیں وہ بنیادی طور پر اس کی وجہ سے ہے۔,نیوران زیادہ شدت سے فائرنگ کرتے ہیں۔|پٹیوٹری غدود کے ذریعہ رطوبت میں اضافہ|آواز کی لہروں کی تعدد کو تبدیل کرنا|زیادہ نیوران زیادہ کثرت سے فائرنگ کرتے ہیں۔,high_school_psychology,3
اے پی سائیکالوجی میں ایک جامع حتمی امتحان جس میں صرف حوصلہ افزائی اور جذبات، سماجی نفسیات، اور رویے کی اکائیوں کی حیاتیاتی بنیاد کی کمی سے متعلق سوالات شامل ہیں۔,مواد کی صداقت|پیشن گوئی کی صداقت|ٹیسٹ - دوبارہ ٹیسٹ کی وشوسنییتا|متبادل شکلوں کی وشوسنییتا,high_school_psychology,0
مینارچ تقریباً عمر میں ہوتا ہے۔,صرف مردوں میں 12|12 صرف خواتین میں|دونوں جنسوں میں 12|خواتین میں 12 اور مردوں میں 14,high_school_psychology,1
ملگرام کے فرمانبرداری کے مطالعہ کو کن اخلاقی بنیادوں پر تنقید کا نشانہ بنایا گیا؟,باخبر رضامندی کی کمی|غیر بے ترتیب نمونے لینے کے طریقہ کار|نام ظاہر نہ کرنے کی خلاف ورزی|نفسیاتی نقصان کا خطرہ,high_school_psychology,3
کون سا گتانک مضبوط ترین ارتباط کی نشاندہی کرتا ہے؟,-1|-0.33|0|0.5,high_school_psychology,0
دماغ کا کون سا حصہ ارتقائی لحاظ سے سب سے نیا ہے؟,پونز|دماغی پرانتستا|پیشانی|جالی دار تشکیل,high_school_psychology,1
ایک محقق ایک مقررہ تناسب کے بجائے کمک کا متغیر تناسب کیوں استعمال کر سکتا ہے؟,کمک کے مقررہ تناسب کے نظام الاوقات زیادہ وقت کے حامل ہوتے ہیں۔|کمک کے متغیر تناسب کے نظام الاوقات زیادہ تیزی سے نتائج پیدا کرتے ہیں۔|کمک کے متغیر تناسب کے نظام الاوقات عامیت اور پریمیک اصول جیسے مسائل سے بچتے ہیں۔|کمک کے متغیر تناسب کے نظام الاوقات مقررہ نظام الاوقات کے مقابلے معدوم ہونے کے لیے زیادہ مزاحم ہیں۔,high_school_psychology,3
بڑے ڈپریشن کے عارضے کے لیے ماہر نفسیات کی تجویز کردہ دوا زیادہ تر ممکنہ طور پر درج ذیل میں سے کس نیورو ٹرانسمیٹر کے توازن کو متاثر کرے گی؟,سیروٹونن|ڈوپامائن|acetylcholine|تھورازائن,high_school_psychology,0
آج، اس بات کا امکان نہیں ہے کہ کوئی ماہر نفسیات کسی یونیورسٹی میں ہونے والی تحقیقی تحقیق میں بچے کو چوہے اور دوسرے چھوٹے جانوروں سے ڈرنے کی شرط دے کیونکہ,کوئی بھی والدین کسی بچے کو اس طرح کے مطالعے میں حصہ لینے کی اجازت نہیں دے گا۔|مطالعہ اخلاقی ہدایات کی خلاف ورزی کرتا ہے۔|بچے چھوٹے جانوروں سے ڈرنے کے لیے بہت چھوٹے ہیں۔|کنڈیشنگ کے تجربات اب نہیں کیے جاتے ہیں۔,high_school_psychology,1
کارل جنگ کے تصورات، احساسات اور علامتوں کے ذخیرے کا جو تمام انسانوں کے اشتراک سے ہے اور جینیاتی طور پر ایک نسل سے دوسری نسل میں منتقل ہوتا ہے اسے جنگ کے نظریہ کے نام سے جانا جاتا ہے۔,ثقافتی لاشعور|عام آگاہی|وراثت کے گتانک|اجتماعی بے ہوش,high_school_psychology,3
مندرجہ ذیل میں سے کون سا اکثر یادداشت کے بارے میں درست ہے؟,لوگوں کو ان معلومات کو یاد کرنے کا زیادہ امکان ہوتا ہے جو ان کی سابقہ ​​اسکیموں سے ہم آہنگ ہو۔|لوگ معلومات کو یاد نہیں کریں گے جب تک کہ اسے ورکنگ میموری میں محفوظ نہ کیا جائے۔|لوگوں میں ان معلومات کو یاد کرنے کی صلاحیت نہیں ہے جو بجھ چکی ہے۔|لوگ بے ہودہ حرفوں کو اس سے زیادہ تیزی سے یاد کریں گے جتنا کہ وہ اعداد کے سیٹ کریں گے۔,high_school_psychology,0
مندرجہ ذیل میں سے کون سی قسم کے علاج زیادہ تر ممکنہ طور پر سومیٹک تھراپسٹ استعمال کریں گے؟,کاؤنٹر کنڈیشنگ|منظم غیر حساسیت|عقلی جذباتی سلوک کے علاج|کیموتھراپی,high_school_psychology,3
کون سے دو مسابقتی نظریات سموہن کے اثرات کی وضاحت کرتے ہیں؟,ظاہری مواد اور پوشیدہ مواد|رول تھیوری اور انحراف کا نظریہ|سرکیڈین تال اور متضاد نیند|شعوری سطح اور غیر شعوری سطح,high_school_psychology,1
نصاب پر مبنی تشخیص کے مقابلے میں معیاری معیار کے حوالے سے تشخیص کا ایک بڑا فائدہ یہ ہے کہ معیاری معیار کے حوالے سے ٹیسٹ,مخصوص نصاب کے مطابق زیادہ موزوں ہیں۔|گریڈ لیول کے ساتھیوں کے بڑے گروپوں کے لحاظ سے طلباء کا جائزہ لینے کی زیادہ صلاحیت فراہم کریں۔|اس بارے میں مزید معلومات حاصل کریں کہ آیا طلبا نے ایسے یونٹس میں مہارت حاصل کی ہے جو مستقبل کے کام کے لیے ضروری ہیں۔|طلباء کے سیکھنے کے ماحول اور ہنر کے درمیان باہمی تعامل کے بارے میں مزید معلومات فراہم کریں۔,high_school_psychology,1
بھوک، پیاس اور سیکس کا سب سے گہرا تعلق اس کے محرک سے ہے۔,پونز|سیریبیلم|ہائپوتھیلمس|عارضی لابس,high_school_psychology,2
"امریکہ بھر کے اخبارات میں چھپنے والے کالم کے جواب میں ایک مشورے والے کالم نگار کو 28,000 سے زیادہ جوابات موصول ہوئے۔ 75 فیصد سے زیادہ جواب دہندگان نے کہا کہ اگر انہیں دوبارہ ایسا کرنا پڑا تو ان کے بچے نہیں ہوں گے۔ کالم نگار نے نتیجہ اخذ کیا کہ زیادہ تر والدین کو افسوس ہے کہ ان کے بچے تھے۔ مندرجہ ذیل وجوہات میں سے کن وجوہات کی بنا پر اس کا نتیجہ درست نہیں ہے؟",اس کے شرکاء کو اس کے مطالعے میں تصادفی طور پر تفویض نہیں کیا گیا تھا۔|ملک بھر سے جواب دہندگان کی تعداد بہت کم تھی۔|مطالعہ نقل نہیں کیا گیا تھا.|ہوسکتا ہے کہ اس کا نمونہ آبادی کا نمائندہ نہ ہو۔,high_school_psychology,3
سموہن کو کم کرنے کے لیے مؤثر طریقے سے استعمال کیا گیا ہے۔,شراب کی زیادتی|دائمی درد|رات کی دہشت|حرکیاتی صلاحیتیں,high_school_psychology,1
جب بھی آپ ییلو برک روڈ آئس کریم پارلر سے آئس کریم خریدتے ہیں، آپ کو اپنے اوور دی رینبو کارڈ پر مہر لگ جاتی ہے۔ ایک بار جب آپ دس آئٹمز خریدتے ہیں تو آپ کو اگلی آئٹم مفت مل جاتی ہے۔ یلو برک روڈ آئس کریم پارلر میں آپ کے پاس مندرجہ ذیل میں سے کس ری انفورسمنٹ شیڈولز ہیں؟,متغیر تناسب|متغیر وقفہ|مقررہ تناسب|مقررہ وقفہ,high_school_psychology,2
ڈونیا دفتر سے اپنی کار کی طرف چلتے ہوئے ایک غیر متوقع بادل پھٹنے سے بھیگ گئی۔ حقیقت یہ ہے کہ وہ یہ سمجھنے میں ناکام رہی کہ وہ جس اخبار کو لے کر جا رہی تھی اس نے ایک زبردست عارضی چھتری بنائی ہو گی,تصدیق کے تعصب|محدود تصور|فعال استحکام|تصوراتی رکاوٹ,high_school_psychology,2
مندرجہ ذیل میں سے کون سا شماریاتی طریقہ کار ایک ہی سوال پر توجہ مرکوز کرنے اور ایک جیسے متغیرات کا استعمال کرتے ہوئے متعدد مطالعات کے ڈیٹا کو منظم طریقے سے یکجا کرنے پر مشتمل ہے؟,تغیر کا تجزیہ|فرق کے اسکور کا تجزیہ|متعدد رجعت|میٹا تجزیہ,high_school_psychology,3
آپ کا چھوٹا کزن آپ کو کمپیوٹر پر دیکھتا ہے، اور جب آپ اٹھتے ہیں، تو وہ فوراً کی بورڈ استعمال کرنے کی کوشش کرتا ہے۔ اس صورت حال میں اس کے رویے کی بہترین بنیاد پر وضاحت کی جا سکتی ہے۔,توہم پرستی|کلاسیکی کنڈیشنگ|آپریٹنگ مخالف کنڈیشنگ|ماڈلنگ,high_school_psychology,3
درج ذیل میں سے کس کا تعصب میں حصہ لینے کا سب سے کم امکان ہے؟,دقیانوسی تصورات|قربانی کا بکرا|گروپ سے باہر یکسانیت|اعلی اہداف,high_school_psychology,3
متضاد رویوں یا رویوں کو جو کسی شخص کے ذہن میں تناؤ پیدا کرتے ہیں,قائل|عام موافقت سنڈروم|سیریل پوزیشن|علمی اختلاف,high_school_psychology,3
ایک غیر منفعتی ماحولیاتی گروپ میں ایک خط میں ایڈریس لیبل کا مفت تحفہ شامل ہے جس میں شراکت کی درخواست کی گئی ہے۔ کون سا سماجی نفسیاتی اصول غیر منفعتی گروپ شراکت بڑھانے کے لیے استعمال کرنے کی کوشش کر رہا ہے؟,خود کو پورا کرنے والی پیشن گوئی|مستحکم انتساب|تعمیل کی حکمت عملی|بنیادی انتساب کی خرابی,high_school_psychology,2
سٹیفن اپنی دوسری طلاق سے گزر رہا ہے۔ اس کا خیال ہے کہ کوئی عورت اس سے دوبارہ محبت نہیں کرے گی۔ اس کا معالج اسٹیفن کی طرف اشارہ کرتا ہے کہ اس کی سوچ غیر معقول اور ناقص ہے۔ مندرجہ ذیل میں سے کون سا علاج معالج ملازم ہے؟,نفسیاتی تجزیہ|منظم غیر حساسیت|سیلاب|عقلی جذباتی,high_school_psychology,3
کلاسیکی طور پر مشروط ردعمل کو پیش کرنے سے بہترین طور پر ختم کیا جاسکتا ہے۔,مشروط محرک کے بغیر مشروط محرک|مشروط محرک غیر مشروط محرک کے بغیر|ایک غیر جانبدار محرک|غیر مشروط محرک سے چند سیکنڈ پہلے مشروط محرک,high_school_psychology,1
ساختیات پسندوں کا فوکس موجودہ تناظر سے سب سے زیادہ میل کھاتا ہے۔,ماہر نفسیات|سلوک کرنے والے|ادراک رکھنے والے|انسانیت پسند,high_school_psychology,2
کرٹس پورے ایک منٹ تک پیلے رنگ کے ستارے کی تصویر کو دیکھتا ہے۔ جب وہ اپنی نظریں سفید کاغذ کے ایک خالی ٹکڑے پر ڈالے گا تو امکان ہے کہ اسے بعد کی ایک تصویر نظر آئے گی۔,سبز|پیلا|سرخ|نیلا,high_school_psychology,3
"ایک کارٹون میں، ایک فرشتہ ایک کندھے پر بیٹھا ہوا ہے اور ایک کردار کے دوسرے کندھے پر ایک شیطان بیٹھا ہوا ہے جسے یہ فیصلہ کرنے کی ضرورت ہے کہ آیا کسی بے گھر آدمی کو رقم دینا ہے یا نہیں۔ شیطان کہتا ہے، ""اسے کچھ نہ دو، تم پیسے کا اس سے بہتر استعمال کرو گے۔"" فرشتہ کہتا ہے، ""اسے پیسے دے دو کیونکہ اسے تم سے زیادہ ضرورت ہے۔"" کردار بے گھر آدمی کو اس کی آدھی رقم دیتا ہے۔ فرائیڈین کی تشریح میں، فرشتہ کردار کی نمائندگی کرتا ہے۔",شہوت|آئی ڈی|انا|superego,high_school_psychology,3
اسکولوں میں اعلیٰ طلباء کی کامیابی اور خاندان کی شمولیت، اسکول کی کمیونٹی پارٹنرشپ کی خصوصیات,طلباء کو اپنی تعلیم کو زیادہ سے زیادہ کرنے کے اضافی مواقع فراہم کریں۔|طلباء کے کامیاب ہونے کا کوئی اہم عنصر نہیں ہے۔|طلباء کی کامیابی کی مقدار کو کم کریں۔|اسکول اور کمیونٹی کا بہت زیادہ وقت لگائیں۔,high_school_psychology,0
"چونکہ ال اس بات کی پرواہ نہیں کرتا ہے کہ وہ اسکول میں کتنا اچھا کام کرتا ہے لیکن اس بات کی پرواہ کرتا ہے کہ کار کی ادائیگی کے لئے کافی رقم ہے، ال کی والدہ اسے اسکول کے ٹیسٹوں اور پروجیکٹس پر کمانے والے ہر ""A"" اور ""B"" کے لیے رقم دیتی ہے۔ مندرجہ ذیل نظریات میں سے کس کے لیے ماں کا برتاؤ ایک مثالی اطلاق ہے؟",کینن بارڈ|جبلت|ڈرائیو میں کمی|ترغیب,high_school_psychology,3
لوکی کا طریقہ ایک میموری ایڈ ہے جو درج ذیل میں سے کس کو استعمال کرتا ہے؟,سیمنٹک انکوڈنگ|بصری تصویر|سمعی اشارے|بازگشت یادداشت,high_school_psychology,1
مندرجہ ذیل میں سے کون سی صفت کی بہترین مثال ہے جو بنیادی طور پر نفسیات پر مبنی ہونے کے بجائے ثقافتی طور پر مبنی ہے؟,اپنے بچوں کی دیکھ بھال کرنا|کام کے لیے وقت پر پہنچنا|دوبارہ پیدا کرنے کی خواہش رکھنا|خوراک اور پانی کی تلاش میں,high_school_psychology,1
تخصیصی استدلال کا استعمال کرتے ہوئے درج ذیل مثال کو مکمل کریں: پیڈی اسکول میں شرکت کرنے والے تمام طلباء لاطینی زبان کا مطالعہ کرتے ہیں۔ کچھ طلباء جو لاطینی پڑھتے ہیں وہ حساب کتاب بھی پڑھتے ہیں۔ جیروم پیڈی اسکول کا طالب علم ہے۔ اس لیے اس کا تعین کیا جا سکتا ہے۔,جیروم کیلکولس کا مطالعہ کرتا ہے۔|جیروم لاطینی پڑھتا ہے۔|جیروم کیلکولس اور لاطینی دونوں کا مطالعہ کرتا ہے۔|جیروم یا تو کیلکولس یا لاطینی کا مطالعہ کرتا ہے۔,high_school_psychology,1
مندرجہ ذیل میں سے، رسمی آپریشنل سوچ کی خصوصیت کون سی ہے؟,حسی محرکات پر سادہ موٹر ردعمل|reversibility کو سمجھنے میں ناکامی۔|کنکریٹ اشیاء کے ساتھ اچھی طرح سے نمٹنے کی صلاحیت، لیکن فرضی حالات کے ساتھ نہیں۔|منطقی استدلال اور منظم منصوبہ بندی,high_school_psychology,3
"ایمی کا تھراپسٹ اثبات میں سر ہلاتا ہے اور کہتی ہے، ""ہاں، ہہہ،"" جیسے ہی امی اپنے مسائل کے بارے میں بات کر رہی ہیں۔ اس نے مندرجہ ذیل میں سے کون سے علاج کا تجربہ کیا؟",نفسیاتی تجزیہ|رویے کی تھراپی|انسانی علاج|علمی تھراپی,high_school_psychology,2
ایملی نے معیاری کامیابی کے امتحان میں 65 ویں پرسنٹائل پر اسکور کیا۔ یہ مندرجہ ذیل میں سے کس کی طرف اشارہ کرتا ہے؟ اس کا سکور تھا۔,اوسط سے اوپر|اوسط|اوسط سے کم|بس گزر رہا ہے,high_school_psychology,0
"""کاک ٹیل پارٹی کے رجحان"" میں، ایک فرد ایک بات چیت پر توجہ مرکوز کر سکتا ہے اور ارد گرد کے تمام محرکات کو فلٹر کر سکتا ہے۔ یہ اس کی ایک مثال ہے۔",حسی موافقت|منتخب توجہ|صرف نمایاں فرق|تسلسل,high_school_psychology,1
البرٹ بانڈورا اور سماجی علمی شخصیت کے نظریہ سازوں کا خیال ہے کہ شخصیت کن عوامل کے باہمی تعامل سے پیدا ہوتی ہے؟,جینیات، لاشعوری اور سماجی|آئی ڈی، ایگو، اور سپر ایگو|انعامات، سزائیں، اور کمک|خصائص، ماحول اور طرز عمل,high_school_psychology,3
ریل کی پٹڑی بچھانے کے دوران حادثے سے Phineas Gage کے دماغ کا کون سا حصہ خراب ہوا؟,کارپس کالوسم|عارضی لوب|medulla oblongata|prefrontal cortex,high_school_psychology,3
جینس اکثر اپنے چالیس سال کے شوہر کے لیے دشمنی اور حقارت کے جذبات رکھتی ہے۔ تاہم، ان جذبات کا اظہار کرنے کے بجائے، جینس اپنے شوہر پر غصے کا اظہار کرتی ہے۔ جینس مندرجہ ذیل میں سے کون سا دفاعی طریقہ کار استعمال کر رہی ہے؟,عقلی فلسفہ|رد عمل کی تشکیل|جبر|سربلندی,high_school_psychology,1
"""ماں نے مجھے ایک کوکی دی"" کی بنیادی تفہیم کو بہترین انداز میں بیان کرتا ہے۔",فونیم|زبانی تقریر|ہولوفریسس|گرائمر,high_school_psychology,3
